topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7
0.054626953	0.052983467	0.5963411	0.05348309	0.058367185	0.0676073	0.0585016	0.058089275
0.035473753	0.034393273	0.036358204	0.034721773	0.037882056	0.043905657	0.73954314	0.037722107
0.020844067	0.020212255	0.021382766	0.020409586	0.02226094	0.025806092	0.022325048	0.84675926
0.020843897	0.4220957	0.44409943	0.020406362	0.022263512	0.025802903	0.022326251	0.02216198
0.054637033	0.05299971	0.056010917	0.05348945	0.05838033	0.06767339	0.05850118	0.598308
0.026262373	0.025464537	0.026920881	0.025705297	0.028045828	0.81152445	0.028147234	0.027929407
0.736909	0.0343995	0.036357615	0.03472489	0.037899412	0.0439761	0.038006023	0.037727512
0.026255738	0.025464535	0.026918577	0.025704194	0.028051572	0.032605384	0.028113158	0.8068868
0.014759776	0.64737326	0.25783533	0.014450131	0.015770486	0.018295668	0.015814342	0.015700988
0.11885528	0.11527091	0.12184519	0.11636648	0.12695122	0.14706653	0.12726732	0.12637702
0.7212433	0.014311789	0.015130374	0.014449856	0.18509044	0.018278675	0.01580178	0.015693754
0.010264724	0.009953798	0.010522053	0.010048924	0.010963223	0.926331	0.010999216	0.010917048
0.0053642388	0.005202081	0.0054991283	0.005251183	0.0057300143	0.006650118	0.0057454235	0.96055776
0.014758018	0.014312812	0.015129111	0.014449033	0.01576713	0.6216287	0.2882587	0.01569646
0.02625383	0.025463803	0.026918156	0.02570754	0.8070859	0.032504894	0.028134096	0.027931847
0.054637015	0.05299563	0.0560109	0.053489435	0.058383267	0.06767383	0.058501165	0.59830874
0.035465725	0.03439689	0.7378806	0.034721255	0.037883624	0.043907113	0.037988927	0.037755832
0.007866846	0.0076317075	0.008067381	0.007703186	0.008412507	0.009748152	0.942203	0.008367187
0.014758561	0.5717575	0.01513275	0.014448379	0.015766663	0.018287083	0.015804758	0.3340443
0.010264687	0.009953509	0.010521303	0.010048252	0.010970956	0.30115747	0.010989446	0.6360944
