topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49
0.009721032	0.009852269	0.009919491	0.0099200085	0.009885253	0.010249354	0.009853631	0.009787646	0.009951021	0.009920915	0.009850382	0.009786937	0.0099164145	0.009919681	0.009787208	0.009817555	0.009919704	0.009819014	0.009753097	0.009852904	0.009885681	0.010051904	0.0099518625	0.009985004	0.009918229	0.009984718	0.009753632	0.009819113	0.0098837055	0.009720838	0.010083614	0.009720711	0.009786684	0.009982493	0.51602995	0.009887449	0.009754033	0.009950234	0.00975294	0.009952269	0.009787283	0.009885363	0.00991868	0.009953262	0.009787693	0.009950085	0.009852831	0.009721244	0.009820362	0.009984616
0.0064545153	0.006541653	0.0065862867	0.0065866304	0.0065635536	0.006805307	0.0065425574	0.0064987456	0.006607222	0.006587232	0.0065404	0.006498275	0.006584244	0.006586413	0.0064984546	0.006518604	0.0065864283	0.006519573	0.0064758053	0.006542075	0.006563838	0.0066742054	0.0066077807	0.006629785	0.006585449	0.0066295955	0.0064761606	0.0065196385	0.006562526	0.006454386	0.0066952603	0.006454302	0.0064981063	0.0066281185	0.0066074226	0.006565012	0.006476427	0.006606699	0.6785246	0.0066080503	0.006498504	0.006563627	0.0065857484	0.00660871	0.0064987764	0.0066066002	0.0065420265	0.0064546554	0.0065204673	0.006629528
0.0038602476	0.003912362	0.0039390563	0.0039392617	0.00392546	0.0040700454	0.003912903	0.0038867004	0.0039515765	0.003939621	0.0039116126	0.0038864189	0.0039378344	0.0039391313	0.0038865262	0.003898577	0.0039391406	0.0038991566	0.0038729804	0.003912614	0.00392563	0.8078541	0.003951911	0.0039650714	0.003938555	0.003964958	0.0038731932	0.0038991957	0.0039248457	0.0038601703	0.00400423	0.00386012	0.003886318	0.0039640744	0.0039516967	0.003926332	0.0038733522	0.003951264	0.0038729182	0.0039520725	0.0038865558	0.003925504	0.003938734	0.003952467	0.0038867188	0.003951205	0.0039125853	0.0038603316	0.0038996914	0.0039649173
0.0038602443	0.0039123585	0.0039390526	0.0039392584	0.0039254567	0.004070042	0.0039128996	0.0038866969	0.0039515733	0.003939618	0.0039116093	0.0038864154	0.003937831	0.003939128	0.003886523	0.0038985736	0.0039391373	0.003899153	0.8077357	0.003912611	0.0039256266	0.003991634	0.0039519076	0.0039650677	0.0039385515	0.0039649545	0.0038731897	0.0038991924	0.003924842	0.0038601668	0.004004226	0.0038601167	0.0038863148	0.003964071	0.0039516934	0.003926329	0.0038733487	0.003951261	0.003872915	0.0039520687	0.0038865525	0.0039255004	0.003938731	0.0039524636	0.0038867153	0.0039512017	0.003912582	0.003860328	0.0038996881	0.003964914
0.00972102	0.009852257	0.009919479	0.009919996	0.00988524	0.010249341	0.009853618	0.5158669	0.0099510085	0.009920902	0.009850369	0.009786925	0.0099164015	0.009919668	0.009787196	0.0098175425	0.009919692	0.009819002	0.009753084	0.009852892	0.009885669	0.010051891	0.00995185	0.009984991	0.009918217	0.009984705	0.009753619	0.009819101	0.0098836925	0.009720825	0.010083601	0.009720699	0.009786672	0.009982481	0.009951311	0.009887437	0.009754021	0.0099502215	0.009752927	0.009952256	0.00978727	0.009885351	0.009918667	0.00995325	0.009787681	0.0099500725	0.009852819	0.009721232	0.009820349	0.009984603
0.004831144	0.0048963656	0.0049297735	0.004930031	0.0049127582	0.0050937086	0.0048970426	0.00486425	0.0049454435	0.004930481	0.0048954277	0.0048638973	0.0049282447	0.004929868	0.004864032	0.0048791138	0.0049298797	0.004879839	0.004847079	0.0048966813	0.004912971	0.00499558	0.0049458616	0.0049623316	0.0049291463	0.00496219	0.0048473454	0.004879888	0.004911989	0.004831047	0.005011339	0.0048309844	0.0048637716	0.004961084	0.0049455934	0.0049138498	0.0048475442	0.004945052	0.4771219	0.0049460637	0.004864069	0.0049128127	0.0049293707	0.0049465573	0.0048642727	0.28720176	0.0048966454	0.004831249	0.0048805084	0.0049621393
0.006454527	0.0065416647	0.0065862983	0.006586642	0.006563565	0.0068053193	0.006542569	0.006498757	0.0066072335	0.0065872436	0.37119067	0.0064982865	0.0065842555	0.006586424	0.006498466	0.0065186154	0.00658644	0.0065195845	0.0064758165	0.0065420866	0.0065638493	0.0066742175	0.0066077923	0.006629797	0.0065854606	0.006629607	0.0064761722	0.00651965	0.0065625375	0.0064543975	0.006695272	0.006454313	0.006498118	0.00662813	0.0066074342	0.0065650237	0.006476438	0.0066067106	0.31387377	0.006608062	0.006498515	0.0065636383	0.00658576	0.006608722	0.0064987876	0.006606612	0.006542038	0.006454667	0.0065204785	0.0066295397
0.0048311404	0.0048963623	0.0049297702	0.0049300273	0.0049127545	0.005093705	0.004897039	0.75939614	0.0049454398	0.0049304776	0.0048954245	0.004863894	0.004928241	0.0049298643	0.0048640287	0.00487911	0.004929876	0.004879835	0.004847076	0.004896678	0.0049129673	0.0049955766	0.004945858	0.0049623284	0.004929143	0.0049621863	0.0048473417	0.0048798844	0.0049119852	0.0048310435	0.0050113355	0.0048309807	0.004863768	0.004961081	0.00494559	0.004913846	0.004847541	0.0049450486	0.004846998	0.00494606	0.0048640654	0.0049128095	0.0049293675	0.0049465536	0.0048642694	0.0049449746	0.0048966417	0.0048312456	0.0048805047	0.0049621356
0.0027535267	0.0027907002	0.002809741	0.0028098878	0.002800043	0.0029031762	0.002791086	0.6376472	0.002818672	0.0028101443	0.0027901656	0.0027721948	0.0028088696	0.0028097946	0.0027722714	0.0027808673	0.0028098014	0.0027812805	0.22798234	0.0027908802	0.0028001643	0.0028472475	0.0028189104	0.0028282977	0.0028093834	0.0028282169	0.0027627607	0.0027813085	0.0027996046	0.0027534715	0.0028562297	0.0027534356	0.0027721229	0.0028275866	0.0028187577	0.002800665	0.0027628741	0.002818449	0.0027625647	0.0028190254	0.0027722924	0.0028000742	0.0028095115	0.002819307	0.0027724085	0.0028184068	0.0027908594	0.0027535865	0.0027816622	0.002828188
0.019681336	0.019947039	0.020083137	0.020084186	0.020013819	0.020750983	0.019949798	0.019816203	0.020146973	0.02008602	0.019943219	0.019814769	0.020076908	0.02008352	0.019815316	0.019876756	0.020083569	0.01987971	0.019746253	0.019948326	0.020014687	0.020351224	0.020148678	0.020215774	0.020080583	0.020215197	0.019747337	0.019879911	0.020010686	0.01968094	0.020415423	0.019680684	0.019814255	0.020210693	0.020147586	0.020018267	0.019748148	0.020145379	0.019745937	0.0201495	0.019815467	0.020014042	0.020081496	0.02015151	0.019816296	0.020145077	0.019948179	0.019681763	0.019882439	0.02021499
