topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17
0.026678817	0.025871897	0.025800843	0.026790457	0.027278453	0.029546555	0.026991442	0.027188312	0.027559994	0.02809931	0.02646676	0.54300153	0.026953716	0.026304523	0.026399216	0.025699435	0.026402326	0.026966441
0.017583102	0.017051289	0.017004458	0.01765668	0.017978301	0.019473128	0.017789142	0.017918892	0.018163852	0.018519297	0.017443342	0.016941413	0.017764278	0.017336417	0.69926524	0.016937623	0.017400876	0.017772663
0.010454519	0.010138314	0.0101104705	0.010498267	0.010689496	0.011578289	0.010577026	0.5770186	0.0107998215	0.011011161	0.010371421	0.010072986	0.010562243	0.010307846	0.010344952	0.010070732	0.2548266	0.010567228
0.010454519	0.010138314	0.0101104705	0.010498267	0.010689496	0.011578288	0.010577026	0.010654173	0.010799821	0.4261326	0.010371421	0.010072986	0.010562242	0.40603128	0.010344952	0.010070732	0.010346171	0.010567228
0.026678795	0.025871873	0.025800819	0.026790434	0.02727843	0.029546533	0.026991418	0.54448503	0.027559966	0.028099285	0.026466737	0.025705162	0.026953692	0.026304498	0.026399191	0.02569941	0.026402302	0.026966413
0.013112603	0.012716003	0.012681079	0.0131674735	0.013407323	0.5259019	0.013266259	0.01336302	0.0135456985	0.013810773	0.013008378	0.012634064	0.013247715	0.012928638	0.2643471	0.0126312375	0.012976708	0.013253968
0.017583115	0.017051302	0.017004471	0.017656693	0.017978316	0.019473147	0.017789157	0.017918907	0.01816387	0.018519314	0.69930947	0.016941428	0.017764293	0.01733643	0.017398857	0.016937638	0.01740089	0.017772676
0.0131125925	0.0127159925	0.012681069	0.013167463	0.013407312	0.014522089	0.013266247	0.776115	0.013545687	0.013810762	0.013008367	0.012634054	0.013247705	0.012928627	0.012975168	0.012631227	0.012976698	0.013253958
0.0074387435	0.0072137536	0.007193941	0.007469872	0.007605939	0.008238345	0.007525912	0.0075808046	0.007684438	0.8732445	0.0073796166	0.00716727	0.0075153923	0.007334381	0.0073607913	0.007165666	0.0073616505	0.00751894
0.055269554	0.05359789	0.053450685	0.055500835	0.0565118	0.061210543	0.05591721	0.056325056	0.05709505	0.058212336	0.054830246	0.05325252	0.055839054	0.054494143	0.054690316	0.053240605	0.054696757	0.05586541
0.5184623	0.0072137234	0.0071939114	0.0074698403	0.36199263	0.008238309	0.00752588	0.0075807725	0.007684406	0.00783478	0.0073795854	0.0071672397	0.0075153606	0.0073343497	0.0073607527	0.007165637	0.0073616197	0.007518908
0.0051920703	0.005035032	0.005021204	0.0052137966	0.0053087673	0.005750173	0.1271418	0.005291225	0.005363559	0.005468517	0.0051508006	0.0050025876	0.7894158	0.005119227	0.005137656	0.0050014686	0.005138261	0.0052480455
