topic_0	topic_1	topic_2	topic_3	topic_4	topic_5
0.07286287	0.070386656	0.6221585	0.06840681	0.07343853	0.092746645
0.04705283	0.04534325	0.7561728	0.044081848	0.047240388	0.06010894
0.027518477	0.026528448	0.026887197	0.8561364	0.02763313	0.035296377
0.027537256	0.55942243	0.32456106	0.025773104	0.027636884	0.035069328
0.07311591	0.07056269	0.07146345	0.06848018	0.07360229	0.6427755
0.034697954	0.033480387	0.033981774	0.03252752	0.034861904	0.8304505
0.04707531	0.045393355	0.04609217	0.04409644	0.047292285	0.77005047
0.034716867	0.03349726	0.03394324	0.032538954	0.03492936	0.8303743
0.019433301	0.8989252	0.019020364	0.018211786	0.019539904	0.024869438
0.1624167	0.15667629	0.15881853	0.15236382	0.16334087	0.20638382
0.8997341	0.01871425	0.018977685	0.018206537	0.019580832	0.024786608
0.013496419	0.013016081	0.013185701	0.012659053	0.0135550285	0.9340877
0.007047161	0.006789916	0.006885089	0.006600378	0.0070782946	0.9655992
0.019421926	0.018750273	0.01898679	0.018209927	0.019544391	0.9050867
0.03468067	0.03349677	0.033919726	0.032524165	0.8210835	0.0442952
0.07306732	0.6196523	0.071422316	0.06845599	0.073527284	0.09387482
0.047027435	0.04545213	0.75609916	0.044112403	0.047317345	0.059991527
0.010332562	0.946214	0.010108684	0.009690508	0.010402546	0.013251666
0.019421777	0.89895827	0.0190073	0.018209724	0.019537158	0.024865769
0.01350123	0.0129996305	0.013178032	0.012645516	0.013597002	0.93407863
0.03469329	0.34054095	0.51303405	0.03253002	0.0348741	0.044327576
0.012295094	0.011824187	0.011977701	0.01149441	0.012339198	0.94006944
0.016947681	0.016332889	0.016556112	0.54967016	0.37876746	0.021725673
0.75555086	0.045492567	0.046033062	0.04412261	0.04743299	0.061367914
0.019413615	0.018725812	0.73400193	0.18323117	0.019524619	0.025102828
0.0112173725	0.15005435	0.0109680705	0.010506849	0.011276802	0.8059765
0.9592229	0.007593164	0.007708355	0.007389921	0.007917357	0.010168349
0.02751333	0.02652915	0.60125613	0.2817606	0.027640738	0.035300013
0.011215359	0.5641818	0.010947447	0.010507421	0.38874972	0.014398206
0.015024273	0.014495963	0.014690242	0.01407619	0.9225277	0.019185657
0.073053665	0.07031317	0.07130056	0.61830527	0.0733078	0.09371955
0.073067226	0.61966634	0.071422234	0.06845594	0.07352759	0.09386071
0.034793265	0.03346947	0.033932384	0.35443184	0.03493552	0.5084375
0.41404617	0.007597458	0.0076970374	0.5526108	0.007932094	0.010116449
0.027497817	0.026501639	0.85752964	0.025765132	0.027612196	0.035093606
0.015025108	0.014478113	0.92208976	0.014077041	0.015098446	0.019231513
0.012248362	0.011810951	0.011968504	0.011483687	0.012317517	0.940171
0.016923856	0.9118839	0.016582148	0.015892606	0.01708609	0.021631416
0.008370128	0.008078783	0.0081840325	0.007861986	0.9567113	0.010793823
0.49536893	0.033481132	0.35941917	0.032552503	0.034933504	0.044244777
