topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15
0.060221616	0.06365806	0.062545285	0.06613002	0.059360944	0.06184006	0.062282354	0.060828324	0.06309734	0.06191495	0.062015556	0.060947903	0.06777979	0.06259066	0.06361736	0.061169773
0.018632228	0.019695442	0.019351156	0.020460254	0.018365938	0.019132964	0.019269807	0.7094256	0.019521963	0.019156136	0.01918726	0.018856935	0.020970685	0.019365197	0.019682853	0.018925581
0.009151837	0.009674071	0.009504965	0.540779	0.009021042	0.009397791	0.009465006	0.009244039	0.00958886	0.32671058	0.009424461	0.009262211	0.010300454	0.009511859	0.009667888	0.009295928
0.0033945225	0.0035882255	0.0035255018	0.003727563	0.50453645	0.0034857497	0.0035106805	0.0034287209	0.0035566194	0.003489971	0.003495642	0.0034354613	0.0038205576	0.003528059	0.44602826	0.0034479673
0.007824739	0.008271245	0.008126659	0.008592433	0.00771291	0.008035028	0.0080924975	0.1943365	0.00819839	0.6916794	0.008057831	0.0079191085	0.008806792	0.008132556	0.008265957	0.007947937
0.0045359605	0.004794798	0.0047109816	0.0049809893	0.2780693	0.0046578636	0.0046911775	0.0045816586	0.004752564	0.004663504	0.004671082	0.004590665	0.656186	0.0047143996	0.004791732	0.004607376
0.0023567355	0.7910439	0.0024476727	0.0025879578	0.0023230535	0.0024200724	0.0024373815	0.0023804787	0.0024692756	0.0024230033	0.0024269405	0.0023851583	0.0026525212	0.17476238	0.0024896262	0.002393841
0.0027120651	0.95783204	0.002816711	0.0029781486	0.0026733049	0.0027849516	0.00280487	0.002739388	0.002841573	0.0027883241	0.0027928548	0.0027447734	0.003052446	0.0028187546	0.002864992	0.002754765
0.0049522384	0.00523483	0.32729906	0.0054381094	0.6004922	0.005085329	0.0051217005	0.0050021308	0.0051887203	0.0050914874	0.005099761	0.005011964	0.005573777	0.005147054	0.0052314834	0.005030209
0.006065551	0.006411672	0.0062995926	0.9059402	0.005978864	0.006228562	0.00627311	0.0061266595	0.0063551962	0.0062361048	0.006246238	0.006138703	0.0068268157	0.0063041635	0.0064075724	0.0061610504
0.011021166	0.011650071	0.011446424	0.012102466	0.010863654	0.011317358	0.011398303	0.011132199	0.011547456	0.011331063	0.8283393	0.011154084	0.0124043925	0.011454727	0.011642624	0.011194689
0.011021219	0.011650128	0.011446478	0.012102526	0.010863707	0.011317414	0.011398359	0.011132255	0.011547511	0.8283201	0.011349532	0.0111541385	0.012404452	0.011454782	0.01164268	0.011194743
0.006833767	0.0072237253	0.00709745	0.0075042355	0.0067361007	0.007017424	0.0070676142	0.006902615	0.0071600974	0.0070259217	0.0070373397	0.006916184	0.0076914504	0.0071026	0.007219107	0.8934644
0.0028555966	0.0030185464	0.002965781	0.0031357626	0.002814785	0.0029323401	0.002953313	0.0028843656	0.0029919583	0.9555177	0.002940662	0.0028900357	0.003213992	0.0029679323	0.0030166167	0.0029005564
0.0024643615	0.0026049863	0.00255945	0.0027061426	0.0024291414	0.0025305906	0.0025486902	0.0024891892	0.002582041	0.0025336556	0.0025377725	0.0024940826	0.0027736553	0.0025613068	0.9616818	0.002503162
0.69735503	0.004794808	0.0047109923	0.004981003	0.004471144	0.0046578743	0.004691188	0.004581669	0.0047525754	0.23652312	0.004671093	0.0045906757	0.0051052645	0.0047144108	0.004791743	0.004607387
0.011021157	0.011650061	0.011446411	0.28401703	0.010863645	0.011317349	0.011398293	0.01113219	0.011547445	0.011331054	0.011349467	0.011154075	0.5574798	0.011454716	0.011642614	0.01119468
