topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24
0.039061774	0.041314576	0.04051636	0.041988023	0.039239604	0.039902873	0.03949778	0.038959727	0.04036947	0.039715156	0.039800905	0.039709587	0.04212721	0.04023	0.040553037	0.039701004	0.04055408	0.039210893	0.039206564	0.03886129	0.039516654	0.039956093	0.039415065	0.040733263	0.039859045
0.012419783	0.0131360665	0.012882272	0.013350191	0.012476324	0.012687213	0.012558413	0.012387336	0.012835568	0.012627527	0.012654792	0.012625756	0.013394446	0.012791222	0.012893933	0.012623027	0.012894264	0.012467196	0.012465819	0.012356038	0.012564412	0.012704133	0.012532112	0.6949989	0.012673277
0.006139083	0.006493141	0.006367691	0.0065989825	0.0061670314	0.0062712734	0.006207607	0.0061230445	0.006344605	0.006241771	0.0062552476	0.0062408955	0.006620858	0.006322685	0.006373455	0.0062395465	0.0063736187	0.0061625196	0.006161839	0.0061075743	0.0062105735	0.8491162	0.0061946074	0.00640178	0.0062643853
0.0022858705	0.0024177032	0.9438516	0.0024571128	0.002296277	0.0023350914	0.0023113855	0.0022798989	0.002362396	0.0023241062	0.0023291241	0.0023237802	0.0024652581	0.0023542342	0.0023731382	0.0023232778	0.0023731992	0.002294597	0.0022943437	0.0022741384	0.0023124898	0.0023382055	0.002306545	0.002383685	0.0023325265
0.0052535385	0.0055565247	0.0054491702	0.0056470986	0.0052774553	0.0053666607	0.0053121783	0.14665328	0.005429414	0.005341414	0.0053529465	0.0053406646	0.0056658187	0.0054106563	0.005454103	0.0053395103	0.005454243	0.729367	0.0052730115	0.0052265744	0.0053147166	0.005373818	0.005301053	0.005478342	0.005360766
0.003052168	0.003228195	0.003165825	0.0032808161	0.79522085	0.0031178892	0.0030862363	0.0030441943	0.0031543472	0.0031032213	0.0031099215	0.0031027861	0.13299997	0.0031434493	0.0031686907	0.0031021154	0.0031687722	0.0030638198	0.0030634815	0.0030365027	0.0030877108	0.0031220473	0.003079773	0.003182773	0.0031144645
0.0015881284	0.60386163	0.0016472673	0.0017071004	0.18308723	0.0016223249	0.0016058551	0.0015839793	0.0016412952	0.0016146929	0.0016181791	0.0016144663	0.0017127594	0.17730497	0.0016487584	0.0016141174	0.0016488008	0.0015941912	0.001594015	0.0015799773	0.0016066224	0.0016244885	0.0016024921	0.0016560858	0.001620543
0.0018271382	0.0019325145	0.0018951774	0.0019640154	0.0018354564	0.0018664813	0.0018475328	0.0018223649	0.0018883065	0.0018577006	0.0018617116	0.0018574401	0.001970526	0.0018817827	0.0018968929	0.0018570386	0.0018969417	0.0018341135	0.0018339109	0.0018177604	0.0018484155	0.0018689706	0.0018436636	0.0019053231	0.95508885
0.0033313397	0.0035234673	0.0034553926	0.0035809018	0.0033465058	0.003403072	0.0033685241	0.0033226367	0.003442865	0.0033870626	0.0033943758	0.0033865876	0.0035927722	0.0034309702	0.0034585204	0.0033858558	0.36101943	0.0033440574	0.56049895	0.0033142415	0.0033701337	0.0034076108	0.0033614696	0.0034738907	0.0033993341
0.0040772157	0.00431236	0.0042290436	0.900004	0.0040957774	0.0041650087	0.0041227257	0.004066564	0.0042137112	0.004145415	0.0041543655	0.0041448334	0.004397182	0.0041991533	0.004232872	0.0041439375	0.004232981	0.004092781	0.0040923287	0.0040562893	0.0041246954	0.0041705635	0.004114092	0.0042516836	0.004160434
