topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69
0.014199183	0.014358323	0.014531738	0.014423238	0.0141353095	0.014230587	0.014183655	0.01423023	0.014325037	0.014231264	0.0142462645	0.014294571	0.014568894	0.014407036	0.0143563915	0.014326181	0.014388035	0.01413559	0.014120578	0.014182981	0.014239831	0.01434086	0.014246708	0.014263783	0.014247233	0.014372516	0.014344226	0.014309337	0.014231589	0.014167731	0.014294043	0.01427868	0.014376449	0.014358672	0.014167199	0.014278454	0.014357386	0.014263813	0.0141828805	0.014168234	0.014358308	0.014464082	0.01426267	0.01434082	0.014263001	0.01420004	0.014278604	0.014198451	0.014533377	0.01421458	0.014404245	0.014263048	0.0143532045	0.014181356	0.014277908	0.014155891	0.014215075	0.014199398	0.014361376	0.014246466	0.014406742	0.014308872	0.014231173	0.014216896	0.0143095115	0.014419679	0.014373478	0.014199139	0.014183479	0.014214429
0.004656295	0.004708481	0.0047653485	0.0047297683	0.004635349	0.004666593	0.004651203	0.004666476	0.6767706	0.0046668146	0.004671734	0.0046875747	0.004777533	0.0047244555	0.0047078477	0.004697941	0.0047182245	0.0046354407	0.004630518	0.0046509816	0.0046696244	0.0047027543	0.0046718796	0.0046774787	0.0046720514	0.0047131353	0.004703858	0.0046924176	0.0046669217	0.004645981	0.004687402	0.004682364	0.004714425	0.0047085956	0.0046458063	0.0046822894	0.0047081737	0.0046774885	0.0046509486	0.0046461457	0.004708476	0.004743162	0.0046771136	0.0047027413	0.004677222	0.0046565756	0.004682339	0.0046560545	0.004765886	0.0046613435	0.00472354	0.0046772375	0.0047068023	0.0046504484	0.0046821106	0.0046420977	0.0046615065	0.004656365	0.004709482	0.0046718	0.0047243587	0.004692265	0.0046667852	0.004662103	0.0046924744	0.0047286013	0.0047134506	0.0046562804	0.004651145	0.004661294
0.0023187601	0.002344748	0.0023730672	0.839053	0.0023083296	0.0023238885	0.0023162244	0.0023238303	0.0023393123	0.002323999	0.0023264487	0.0023343372	0.002379135	0.0023527031	0.0023444328	0.0023394993	0.0023496002	0.0023083754	0.0023059237	0.0023161143	0.0023253981	0.0023418963	0.002326521	0.0023293095	0.0023266068	0.0023470658	0.002342446	0.0023367486	0.0023240522	0.002313624	0.002334251	0.0023317423	0.0023477082	0.002344805	0.002313537	0.0023317053	0.002344595	0.0023293144	0.002316098	0.002313706	0.0023447457	0.002362019	0.0023291276	0.0023418898	0.0023291819	0.0023189	0.0023317297	0.0023186407	0.002373335	0.0023212745	0.0023522472	0.0023291893	0.0023439124	0.0023158488	0.0023316161	0.0023116905	0.0023213555	0.0023187953	0.0023452467	0.0023264815	0.002352655	0.0023366727	0.0023239842	0.0023216526	0.002336777	0.0023547676	0.0023472228	0.002318753	0.0023161958	0.0023212498
0.0008673493	0.00087707036	0.00088766334	0.00088103564	0.00086344767	0.0008692676	0.00086640083	0.00086924585	0.00087503705	0.000869309	0.0008702253	0.0008731761	0.00088993297	0.00088004593	0.0008769523	0.00087510695	0.0008788853	0.00086346484	0.00086254784	0.0008663596	0.0008698323	0.00087600364	0.0008702524	0.0008712954	0.00087028445	0.0008779373	0.0008762092	0.0008740781	0.00086932885	0.0008654281	0.00087314384	0.00087220536	0.0008781776	0.00087709166	0.0008653956	0.00087219157	0.0008770131	0.00087129726	0.0008663535	0.00086545886	0.0008770694	0.0008835306	0.0008712274	0.0008760012	0.0008712476	0.0008674017	0.0008722007	0.0008673046	0.0008877634	0.00086828985	0.00087987544	0.00087125046	0.00087675767	0.0008662604	0.0008721582	0.00086470484	0.0008683202	0.00086736254	0.0008772568	0.0008702376	0.00088002795	0.00087404967	0.0008693034	0.00086843135	0.2928067	0.00088081823	0.00087799603	0.2048644	0.00086639007	0.44385418
0.0019863644	0.002008627	0.0020328865	0.002017708	0.0019774288	0.0019907574	0.001984192	0.0019907076	0.0020039703	0.0019908522	0.0019929507	0.0019997084	0.0020380842	0.0020154414	0.0020083566	0.0020041305	0.0020127834	0.0019774681	0.001975368	0.0019840978	0.0019920508	0.0020061838	0.0019930128	0.40762785	0.0019930862	0.0020106125	0.0020066546	0.0020017743	0.0019908978	0.0019819643	0.0019996346	0.0019974853	0.0020111627	0.0020086758	0.0019818898	0.0019974536	0.0020084959	0.0019954056	0.0019840838	0.0019820349	0.0020086248	0.002023422	0.0019952457	0.0020061783	0.45646998	0.0019864843	0.0019974748	0.001986262	0.0020331156	0.0019885183	0.002015051	0.0019952985	0.002007911	0.0019838703	0.0019973773	0.001980308	0.0019885877	0.0019863944	0.002009054	0.0019929789	0.0020154002	0.002001709	0.0019908396	0.0019888422	0.0020017985	0.00201721	0.0020107469	0.001986358	0.0019841674	0.001988497
0.0011570472	0.001170015	0.0011841462	0.0011753048	0.0011518423	0.0011596062	0.0011557819	0.0011595772	0.0011673026	0.0011596613	0.0011608837	0.00116482	0.0011871738	0.0011739845	0.0011698576	0.0011673959	0.0011724362	0.0011518652	0.0011506419	0.001155727	0.0011603595	0.001168592	0.0011609199	0.0011623112	0.0011609626	0.0011711715	0.0011688662	0.0011660233	0.0011596879	0.0011544842	0.0011647771	0.0011635252	0.001171492	0.0011700435	0.0011544409	0.0011635068	0.0011699386	0.0011623137	0.0011557188	0.9196676	0.0011700138	0.001178633	0.0011622205	0.0011685888	0.0011622475	0.0011571171	0.001163519	0.0011569875	0.0011842796	0.0011583018	0.001173757	0.0011622513	0.001169598	0.0011555945	0.0011634623	0.0011535194	0.0011583422	0.0011570648	0.0011702637	0.0011609001	0.0011739605	0.0011659854	0.001159654	0.0011584905	0.0011660375	0.0011750147	0.0011712499	0.0011570436	0.0011557675	0.0011582895
0.0006030954	0.0006098547	0.41985464	0.00061261194	0.00060038245	0.0006044293	0.0006024359	0.0006044141	0.00060844095	0.00060445804	0.0006050952	0.00060714694	0.00061879854	0.00061192375	0.0006097727	0.00060848956	0.0006111167	0.0006003944	0.0005997568	0.00060240726	0.0006048219	0.000609113	0.000605114	0.00060583925	0.0006051363	0.00061045756	0.0006092559	0.0006077741	0.00060447183	0.00060175953	0.00060712453	0.00060647196	0.0006106246	0.00060986954	0.00060173695	0.00060646236	0.00060981495	0.18104969	0.17489779	0.0006017809	0.00060985406	0.00061434676	0.000605792	0.00060911133	0.000605806	0.00060313183	0.0006064687	0.0006030643	0.00061729	0.00060374936	0.0006118052	0.000605808	0.00060963735	0.00060233823	0.0006064392	0.0006012566	0.00060377043	0.0006031046	0.0006099844	0.0006051037	0.00061191124	0.00060775434	0.0006044542	0.00060384773	0.0006077815	0.0006124608	0.0006104984	0.00060309353	0.18415178	0.00060374296
0.0006936654	0.18036103	0.0007099116	0.00070461107	0.0006905451	0.0006951996	0.00069290685	0.0006951821	0.0006998137	0.00069523265	0.0006959654	0.00069832534	0.0007117267	0.00070381956	0.00070134545	0.0006998696	0.0007028913	0.00069055875	0.0006898254	0.0006928739	0.00069565116	0.0007005867	0.00069598714	0.00069682125	0.26873755	0.00070213317	0.0007007511	0.00069904677	0.00069524854	0.0006921289	0.00069829955	0.000697549	0.0007023253	0.00070145685	0.0006921029	0.00069753797	0.000701394	0.00069682277	0.5041393	0.00069215347	0.00070143904	0.00070660637	0.0006967669	0.00070058473	0.00069678307	0.00069370726	0.0006975453	0.00069362967	0.0007099916	0.00069441757	0.0007036832	0.00069678534	0.00070118974	0.0006927945	0.0006975113	0.00069155043	0.00069444184	0.00069367595	0.0007015889	0.00069597526	0.0007038052	0.000699024	0.0006952282	0.0006945307	0.0006990552	0.0007044372	0.00070218014	0.00069366326	0.00069289823	0.00069441024
0.0012624611	0.0012766103	0.0012920288	0.001282382	0.001256782	0.0012652532	0.0012610805	0.0012652215	0.0012736508	0.0012653134	0.0012666471	0.001270942	0.0012953324	0.32947716	0.0012764386	0.0012737525	0.001279252	0.001256807	0.0012554722	0.0012610205	0.0012660751	0.0012750577	0.0012666865	0.0012682047	0.0012667332	0.0012778722	0.0012753569	0.001272255	0.0012653423	0.0012596647	0.0012708951	0.0012695292	0.001278222	0.0012766414	0.0012596173	0.0012695091	0.001276527	0.0012682073	0.0012610116	0.0012597094	0.0012766089	0.0012860134	0.0012681057	0.0012750541	0.092607014	0.0012625372	0.0012695224	0.001262396	0.0012921746	0.00126383	0.0012806932	0.0012681393	0.0012761552	0.001260876	0.0012694605	0.0012586119	0.0012638741	0.0012624802	0.0012768818	0.001266665	0.0012809152	0.0012722136	0.0012653053	0.0012640359	0.0012722705	0.0012820655	0.49283206	0.0012624571	0.0012610648	0.0012638166
0.0015437497	0.0015610516	0.0015799055	0.0015681093	0.0015368054	0.001547164	0.0015420616	0.0015471252	0.0015574327	0.0015472376	0.0015488685	0.0015541204	0.0015839451	0.0015663478	0.0015608416	0.0015575571	0.0015642819	0.0015368359	0.0015352038	0.0015419882	0.0015481691	0.0015591531	0.0015489167	0.001550773	0.0015489737	0.0015625947	0.0015595189	0.0015557259	0.001547273	0.0015403302	0.001554063	0.0015523927	0.0015630223	0.8928401	0.0015402724	0.0015523682	0.0015609497	0.0015507764	0.0015419773	0.001540385	0.00156105	0.0015725498	0.0015506521	0.0015591487	0.0015506881	0.001543843	0.0015523845	0.0015436702	0.0015800836	0.0015454236	0.0015660443	0.0015506932	0.0015604951	0.0015418115	0.0015523088	0.0015390429	0.0015454777	0.0015437732	0.0015613835	0.0015488904	0.0015663157	0.0015556753	0.0015472277	0.0015456754	0.0015557448	0.0015677223	0.0015626992	0.0015437449	0.0015420424	0.0015454072
