topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17
0.053336084	0.05681565	0.056078207	0.05872673	0.0532349	0.056467324	0.055484053	0.05404352	0.05614924	0.05426759	0.055192713	0.054625418	0.060122613	0.055644553	0.05618299	0.054293413	0.055447254	0.053887717
0.016636156	0.017721472	0.017491454	0.01831756	0.016604593	0.017612824	0.017306132	0.70494497	0.01751361	0.016926702	0.017215258	0.017038312	0.018752955	0.017356193	0.017524138	0.016934756	0.017294653	0.016808216
0.008186577	0.008720657	0.008607467	0.4306378	0.008171046	0.008667192	0.00851627	0.008295162	0.008618369	0.4332153	0.008471551	0.008384477	0.009228244	0.008540905	0.00862355	0.008333517	0.008510621	0.008271247
0.003039929	0.0032382498	0.45855436	0.003347173	0.28814697	0.0032183963	0.0031623542	0.00308025	0.003200267	0.003093021	0.003145749	0.0031134156	0.0034267327	0.003171502	0.20573555	0.0030944925	0.0031602567	0.0030713698
0.007001291	0.0074580447	0.007361242	0.007708907	0.0069880085	0.007412321	0.0072832494	0.4750657	0.0073705665	0.007123567	0.0072450056	0.0071705384	0.007892142	0.007304318	0.0073749973	0.40788797	0.0072784186	0.0070737028
0.00406122	0.0043261684	0.004270016	0.0044716857	0.0040535154	0.56530756	0.004224775	0.004115087	0.004275425	0.004132149	0.0042025913	0.004159395	0.004577974	0.004236996	0.004277995	0.004134115	0.3670701	0.004103224
0.002110975	0.2853985	0.0022195051	0.0023243304	0.1947583	0.0022349057	0.002195989	0.4867591	0.0022223163	0.002147843	0.002184458	0.0021620053	0.0023795778	0.0022023416	0.0022236523	0.002148865	0.0021945324	0.002132808
0.0024290825	0.9570446	0.0025539668	0.0026745885	0.0024244743	0.0025716885	0.0025269075	0.0024613014	0.002557202	0.0024715061	0.002513639	0.0024878026	0.0027381612	0.0025342172	0.0025587392	0.0024726822	0.0025252313	0.0024542056
0.24635932	0.0047228043	0.0046615037	0.004881663	0.25617418	0.0046938495	0.0046121147	0.0044923704	0.0046674088	0.0045109964	0.004587897	0.0045407405	0.0049976963	0.0046254564	0.0046702144	0.42771333	0.004609056	0.0044794194
0.0054291054	0.005783292	0.0057082274	0.9041873	0.005418806	0.0057478356	0.0056477482	0.0055011157	0.0057154577	0.005523924	0.0056180926	0.0055603473	0.0061199097	0.005664086	0.0057188934	0.005526552	0.0056440025	0.005485256
0.009855096	0.010498027	0.010361767	0.010851144	0.009836399	0.0104336655	0.82547843	0.009985811	0.0103748925	0.010027213	0.010198151	0.01009333	0.011109067	0.01028164	0.010381129	0.010031984	0.0102451835	0.009957023
0.009855281	0.010498225	0.010361962	0.010851349	0.009836583	0.010433862	0.010252177	0.009985998	0.010375088	0.82525045	0.010198343	0.010093519	0.011109276	0.010281833	0.010381323	0.010032172	0.010245376	0.009957209
0.0061158184	0.006514806	0.0064302455	0.0067339404	0.006104216	0.006474864	0.006362117	0.006196937	0.006438391	0.00622263	0.3899085	0.0062636603	0.0068940017	0.0063805208	0.006442261	0.5079801	0.006357897	0.0061790715
0.0025575832	0.002724436	0.002689074	0.0028160766	0.0025527312	0.002707733	0.002660583	0.0025915063	0.00269248	0.6813342	0.0026466125	0.0026194095	0.0028830124	0.0026682795	0.0026940987	0.27591935	0.0026588184	0.002584035
0.0022073286	0.0023513313	0.002320812	0.002430422	0.0022031409	0.0023369158	0.0022962228	0.002236606	0.0023237518	0.002245879	0.0022841655	0.002260688	0.002488191	0.0023028653	0.9609399	0.002246948	0.0022947	0.002230158
0.0040612095	0.004326157	0.004270005	0.0044716736	0.0040535047	0.0042996337	0.0042247637	0.0041150763	0.0042754137	0.3230875	0.00420258	0.004159384	0.0045779613	0.004236985	0.0042779837	0.0041341037	0.004221962	0.60900414
0.009855142	0.010498077	0.010361816	0.010851196	0.009836446	0.010433715	0.0102520315	0.009985858	0.010374941	0.01002726	0.010198199	0.010093377	0.01110912	0.010281688	0.010381177	0.010032031	0.8254708	0.0099570695
