topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39
0.02469566	0.025280679	0.025225757	0.025656402	0.024578078	0.02519148	0.024809578	0.024634227	0.025136722	0.024957849	0.02502262	0.024932709	0.02589414	0.024904208	0.025270734	0.024956776	0.025447195	0.024550352	0.024750656	0.0244356	0.025041997	0.02518993	0.024756096	0.025212841	0.024956599	0.025098387	0.025143469	0.025000097	0.024954945	0.024761435	0.024763819	0.024931585	0.025244048	0.025108306	0.024903873	0.025099304	0.025213804	0.024924688	0.024493916	0.024869421
0.007993165	0.008182515	0.008164739	0.008304125	0.007955107	0.008153645	0.008030036	0.007973281	0.008135921	0.008078027	0.008098991	0.00806989	0.008381072	0.008060665	0.008179297	0.008077679	0.008236412	0.007946133	0.008010965	0.007908992	0.008105262	0.008153143	0.008012726	0.008160559	0.008077622	0.68445677	0.008138105	0.0080917	0.008077087	0.008014454	0.008015225	0.008069526	0.00817066	0.0081267245	0.008060557	0.00812381	0.0081608705	0.008067293	0.007927867	0.008049405
0.0039678183	0.004061812	0.004052988	0.004122179	0.003948926	0.004047481	0.003986121	0.0039579477	0.0040386827	0.0040099435	0.0040203505	0.0040059043	0.0041603763	0.004001325	0.0040602144	0.004009771	0.004088566	0.0039444715	0.003976654	0.0039260346	0.0040234635	0.8433786	0.0039775283	0.004050913	0.0040097428	0.0040325234	0.0040397667	0.0040167314	0.004009477	0.003978386	0.003978769	0.004005724	0.0040559266	0.0040341173	0.0040012714	0.004032671	0.0040510674	0.0040046154	0.003935404	0.003995736
0.0014812775	0.0015163675	0.0015130732	0.0015389039	0.4929196	0.0015110173	0.0014881104	0.0014775925	0.0015077328	0.0014970038	0.001500889	0.0014954959	0.0015531637	0.19770354	0.0015157711	0.0014969395	0.0015263555	0.0014725616	0.001484576	0.0014656787	0.0015020511	0.25387454	0.0014849025	0.0015122986	0.0014969289	0.0015054335	0.0015081376	0.001499538	0.0014968297	0.0014852226	0.0014853656	0.0014954285	0.0015141703	0.0015060285	0.0014937663	0.0015054884	0.0015123563	0.0014950148	0.0014691766	0.0014916998
0.0033975022	0.0034779857	0.0034704297	0.003529676	0.0033813256	0.0034657144	0.0034131743	0.09902446	0.003458181	0.32223028	0.0034424835	0.003430114	0.0035623827	0.003426193	0.0034766176	0.003433425	0.0035008944	0.0033775112	0.0034050678	0.003361724	0.0034451492	0.0034655011	0.0034058164	0.0034686532	0.0034334008	0.003452907	0.0034591092	0.0034393847	0.003433173	0.0034065507	0.0034068788	0.0034299595	0.0034729464	0.0034542717	0.003426147	0.003453033	0.0034687857	0.45142207	0.0033697472	0.0034214072
0.0019768083	0.002023637	0.0020192408	0.0020537125	0.07643258	0.002016497	0.001985927	0.0019718907	0.0020121138	0.0019977957	0.0020029803	0.0019957833	0.84756076	0.0019935018	0.002022841	0.0019977097	0.0020369662	0.0019651768	0.0019812104	0.0019559911	0.0020045314	0.002016373	0.0019816458	0.002018207	0.0019976955	0.002009045	0.0020126537	0.0020011773	0.001997563	0.0019820733	0.001982264	0.0019956934	0.0020207048	0.0020098393	0.001993475	0.0020091187	0.002018284	0.0019951412	0.0019606592	0.0019907174
0.7855359	0.0010539995	0.0010517098	0.0010696641	0.0010247068	0.0010502808	0.0010343585	0.0010270478	0.0010479977	0.0010405402	0.0010432407	0.0010394921	0.001079576	0.17484014	0.001053585	0.0010404955	0.001060942	0.0010235509	0.0010319018	0.0010187665	0.0010440485	0.001050216	0.0010321287	0.0010511713	0.001040488	0.0010463995	0.001048279	0.0010423015	0.0010404191	0.0010323513	0.0010324507	0.0010394452	0.0010524723	0.001046813	0.0010382899	0.0010464377	0.0010512115	0.0010391576	0.0010211979	0.0010368534
0.0011843754	0.0012124322	0.0012097982	0.0012304514	0.0011787362	0.0012081544	0.1768688	0.0011814291	0.0012055282	0.0011969496	0.001200056	0.0011957439	0.0012418531	0.0011943771	0.0012119552	0.0011968982	0.0012204181	0.7775396	0.0011870129	0.0011719031	0.0012009853	0.00120808	0.0011872738	0.0012091788	0.0011968897	0.0012036897	0.0012058518	0.0011989758	0.0011968104	0.0011875298	0.0011876441	0.0011956901	0.0012106753	0.0012041654	0.001194361	0.0012037336	0.0012092249	0.0011953593	0.0011747	0.0011927087
0.00215721	0.36167875	0.0022035146	0.0022411323	0.0021469386	0.0022005206	0.0021671606	0.0021518434	0.002195737	0.0021801123	0.0021857703	0.0021779165	0.0022618992	0.0021754268	0.0022074434	0.5553579	0.0022228577	0.0021445167	0.0021620137	0.0021344929	0.0021874628	0.002200385	0.0021624889	0.0022023865	0.0021800033	0.0021923885	0.0021963266	0.002183803	0.0021798587	0.0021629552	0.0021631634	0.0021778182	0.0022051123	0.0021932551	0.0021753975	0.0021924686	0.0022024706	0.0021772156	0.002139587	0.0021723881
0.0026388776	0.0027013903	0.0026955213	0.0027415385	0.0026263131	0.002691859	0.0026510505	0.002632313	0.0026860074	0.0026668939	0.0026738152	0.0026642075	0.0027669421	0.002661162	0.0027003277	0.0026667793	0.0027191835	0.0026233504	0.002644754	0.0026110886	0.0026758856	0.0026916931	0.0026453354	0.0026941414	0.0026667605	0.0026819112	0.0026867285	0.0026714085	0.0026665838	0.0026459058	0.0026461605	0.0026640876	0.002697476	0.8958271	0.0026611264	0.0026820092	0.0026942443	0.0026633504	0.00261732	0.002657445
