topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11
0.0785323	0.0869994	0.08246273	0.092095755	0.07758495	0.08529815	0.08277083	0.079185955	0.08573195	0.08225705	0.084918596	0.08216236
0.023664715	0.026216248	0.024849106	0.02775206	0.023379233	0.025703553	0.024942	0.72252357	0.025834477	0.024787176	0.025589176	0.024758639
0.011555172	0.012801079	0.012133511	0.86641145	0.011415749	0.0125506995	0.012178846	0.01165137	0.01261461	0.012103309	0.012494897	0.012089321
0.0042706253	0.5869159	0.0044843876	0.0050083017	0.004219112	0.004638598	0.0045011286	0.0043061697	0.00466216	0.0044732075	0.00461795	0.36790243
0.00987139	0.010935735	0.010365464	0.01157639	0.009752304	0.01072194	0.010404243	0.2347764	0.010776446	0.6598178	0.010674183	0.010327728
0.005710717	0.006326537	0.0059965244	0.006697194	0.0056418125	0.9334843	0.006018931	0.0057582543	0.006234289	0.005981589	0.0061751315	0.005974679
0.0029630829	0.6556568	0.0031114002	0.0034749075	0.002927342	0.0032184091	0.0031230182	0.3128825	0.0032347497	0.0031036416	0.0032040684	0.0031000595
0.0034105785	0.9603492	0.0035812734	0.00399965	0.0033694324	0.0037044224	0.0035946602	0.0034389624	0.0037232535	0.0035723655	0.0036879382	0.0035682353
0.006236402	0.006908873	0.67465204	0.0073136897	0.25864524	0.0067737363	0.0065730168	0.0062883156	0.006808186	0.006532216	0.0067435745	0.006524696
0.0076436726	0.008467842	0.008026242	0.91163194	0.007551562	0.00830223	0.00805622	0.0077073094	0.008344481	0.008006219	0.0082652755	0.007997004
0.01393156	0.01543365	0.014628833	0.016337797	0.013763467	0.015131881	0.014683556	0.01404748	0.015208818	0.014592319	0.83766514	0.014575488
0.013931627	0.015433971	0.4373556	0.016338231	0.013763552	0.015131988	0.0146835875	0.014047604	0.015208964	0.41446465	0.01506461	0.014575648
0.008615916	0.009544976	0.009047141	0.010104078	0.00851198	0.009358262	0.009080962	0.44412032	0.009405902	0.009024598	0.46417165	0.009014209
0.0035914127	0.0039786594	0.003771167	0.0042117806	0.0035480952	0.0039008353	0.003785263	0.0036213095	0.0039206864	0.95802987	0.0038834922	0.0037574393
0.0030985947	0.0034327027	0.0032536865	0.0036338025	0.0030612154	0.0033655593	0.003265855	0.089385934	0.0033826819	0.003245578	0.8776325	0.003241838
0.58622193	0.0063264403	0.005996521	0.0066972338	0.005641821	0.006202732	0.00601893	0.005758245	0.0062343166	0.352752	0.006175133	0.0059746825
0.013931525	0.015433724	0.014628775	0.8389383	0.013763448	0.015131859	0.014683521	0.014047475	0.015208843	0.014592382	0.015064602	0.014575552
0.0076437327	0.008467921	0.008026347	0.008964068	0.007551526	0.008302311	0.00805634	0.0077073635	0.008344596	0.9106733	0.008265359	0.007997084
