topic_0	topic_1	topic_2	topic_3	topic_4	topic_5
0.14838816	0.1807761	0.1598403	0.19573666	0.13941482	0.17584397
0.040768128	0.04973409	0.043928314	0.0540224	0.038285993	0.7732611
0.019523032	0.023814136	0.021039031	0.89413536	0.018334182	0.023154251
0.0071322154	0.7180701	0.25017908	0.009447496	0.0067002005	0.00847097
0.9043105	0.020305054	0.017928747	0.022015521	0.015622724	0.019817416
0.0095602935	0.011687511	0.010302493	0.012686197	0.008979482	0.946784
0.0049392353	0.6543279	0.0053242263	0.006540302	0.32300046	0.005867824
0.0056871464	0.96858865	0.006126001	0.0075104404	0.0053421445	0.0067456225
0.010450702	0.012776984	0.9406714	0.013874959	0.009816504	0.012409495
0.012828239	0.01564922	0.013820367	0.93043256	0.012056179	0.015213432
0.864235	0.028815696	0.025484385	0.031221252	0.02218811	0.02805561
0.023621274	0.02887697	0.02547575	0.8717809	0.02219159	0.028053617
0.014484894	0.9199148	0.015610043	0.019167447	0.013606529	0.017216284
0.005993766	0.7354253	0.0064571025	0.23938294	0.0056287255	0.007112117
0.005167307	0.02993437	0.9470577	0.006854312	0.004851768	0.006134541
0.8505443	0.011679049	0.010298222	0.10715276	0.008979625	0.011346118
0.023623355	0.028863616	0.025452465	0.87181944	0.02219111	0.028050043
0.012834458	0.015671488	0.22053508	0.72367233	0.012054131	0.0152325
0.27746868	0.69673926	0.0061350465	0.00755841	0.0053441795	0.0067544533
0.70872015	0.0036358337	0.22710471	0.003949219	0.0027958197	0.05379421
0.010450953	0.012756504	0.011261031	0.013856413	0.009812885	0.94186217
0.029927917	0.03648405	0.032223146	0.039608818	0.8262582	0.03549784
0.023622112	0.0288407	0.025445033	0.4307603	0.022191223	0.46914068
0.6974544	0.004063005	0.28699976	0.004403611	0.003127094	0.0039521465
0.019520653	0.023852441	0.021048758	0.8940487	0.018341621	0.023187894
0.02991783	0.036527593	0.032237228	0.83768535	0.028094517	0.035537507
0.011514399	0.014044599	0.012418731	0.9375514	0.010817785	0.013653081
0.029899549	0.03645047	0.032214485	0.8378988	0.028089179	0.035447523
0.003654426	0.9797903	0.0039393804	0.0048478055	0.0034323344	0.0043357685
0.012829471	0.015657833	0.013829694	0.32742634	0.012052775	0.6182039
0.010448221	0.012735822	0.94079804	0.013818439	0.009812947	0.012386454
0.012829852	0.01565295	0.013830048	0.016961198	0.92547154	0.015254455
0.008174647	0.0099876905	0.9536003	0.010862086	0.0076747555	0.009700516
0.0034312806	0.0041896794	0.46669132	0.0045458428	0.003223022	0.5179188
0.0063290372	0.60891557	0.006820356	0.3644831	0.005945412	0.007506514
0.040764272	0.77435505	0.043947544	0.054128073	0.038289793	0.048515264
0.010446711	0.9422482	0.011261691	0.0138249	0.009812713	0.0124057485
0.14838816	0.1807761	0.1598403	0.19573666	0.13941482	0.17584397
0.0029761463	0.003636104	0.003208002	0.15702973	0.0027961405	0.83035386
0.9450309	0.011667995	0.010309523	0.012666521	0.0089794025	0.011345686
0.019516421	0.8918564	0.02106983	0.026035422	0.018344566	0.023177374
0.0071331696	0.96055365	0.0076885247	0.009459957	0.0066991444	0.008465521
0.21798612	0.5829209	0.0035906786	0.0044058976	0.0031269859	0.18796934
0.14838816	0.1807761	0.1598403	0.19573666	0.13941482	0.17584397
0.005991317	0.007311486	0.006459308	0.007925019	0.005628047	0.9666848
0.009560634	0.011665026	0.20553845	0.75290585	0.008978991	0.011351011
0.51511246	0.023836054	0.39364862	0.025873128	0.018335639	0.023194084
0.0045399833	0.55052596	0.42926127	0.0060210596	0.004263877	0.005387863
0.029907579	0.03648087	0.032226883	0.039616406	0.028093858	0.8336744
0.02990808	0.036526565	0.03223194	0.83769387	0.028094249	0.035545293
0.008171218	0.009985166	0.008808053	0.010829567	0.007672347	0.95453364
0.008169182	0.009975251	0.9536503	0.010832872	0.0076743998	0.0096980035
0.0054117586	0.006618195	0.005832363	0.9706194	0.0050850655	0.006433245
0.023629082	0.028797911	0.025443519	0.87190455	0.0221889	0.028036004
0.003908936	0.0047722687	0.0042129345	0.9787939	0.0036710477	0.0046408544
0.008168879	0.009991416	0.49241543	0.47202608	0.0076734424	0.009724764
0.008810416	0.010747391	0.95007354	0.011644244	0.008274779	0.010449584
0.014498771	0.017657397	0.9178107	0.019196607	0.013610799	0.017225726
0.008169178	0.009967111	0.008804655	0.01081732	0.9525376	0.009704155
0.005417587	0.006619239	0.16705334	0.8093917	0.0050856946	0.0064324364
0.008816131	0.010766461	0.009494402	0.0116590755	0.94876844	0.010495489
0.040756185	0.04976993	0.043924876	0.05402014	0.038283203	0.7732457
0.005414793	0.0066146366	0.51542723	0.007176031	0.45893857	0.006428763
0.019516423	0.02381532	0.8893851	0.025791772	0.01833617	0.023155175
0.2393994	0.008717939	0.0076885163	0.009461249	0.006700296	0.7280326
0.011522184	0.014070281	0.012410442	0.93750465	0.010820962	0.013671469
0.06394294	0.07796284	0.06888092	0.08462387	0.6287981	0.07579132
0.0063258954	0.0077215363	0.006815742	0.9656768	0.0059436946	0.0075163334
0.8227352	0.01406124	0.12342604	0.015286548	0.010820749	0.013670261
0.005168019	0.006314737	0.0055668745	0.92646754	0.004852275	0.05163054
0.040759046	0.049803466	0.7686684	0.054017536	0.038283415	0.04846816
0.02990839	0.036480606	0.03222403	0.8378123	0.028098563	0.035476096
0.011514142	0.0140674375	0.6137702	0.33617267	0.01081839	0.013657229
0.009561574	0.011672036	0.010305084	0.94814014	0.008978939	0.011342289
0.0049388018	0.9727017	0.0053256955	0.006534358	0.0046386197	0.0058607454
0.010445028	0.012756633	0.011255443	0.9433092	0.009813201	0.012420455
0.60879165	0.009977515	0.008813353	0.35504112	0.007672735	0.009703582
0.029919498	0.8346181	0.032218352	0.039641034	0.028092748	0.035510328
