topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7
0.112079345	0.13162172	0.124096476	0.14551799	0.11349489	0.1303706	0.12632266	0.11649636
0.032038305	0.037625484	0.03547474	0.04160606	0.032442655	0.037270665	0.03611249	0.7474296
0.015469108	0.018169664	0.01713049	0.8820527	0.01566446	0.017996099	0.01743628	0.016081154
0.005678792	0.42587847	0.53639895	0.0073803775	0.0057507125	0.00660843	0.0064013912	0.0059028743
0.19152986	0.015503074	0.014610953	0.017148852	0.01336156	0.015359294	0.014878035	0.7176084
0.0076037846	0.61984795	0.008419321	0.009879914	0.0077000293	0.33007392	0.008571063	0.007903983
0.0039354083	0.63899994	0.0043585175	0.0051142173	0.20330977	0.0045799017	0.13561137	0.004090828
0.0045314627	0.96488756	0.0050174277	0.005885118	0.0045886836	0.0052717323	0.005108021	0.0047099763
0.008308223	0.009760275	0.5024124	0.010796605	0.4410543	0.009666354	0.0093657635	0.008636127
0.010195133	0.011975069	0.0112888925	0.922267	0.01032475	0.011860457	0.011491291	0.010597327
0.8518841	0.021954069	0.020702237	0.024282582	0.018927077	0.02174908	0.02107209	0.019428782
0.018691244	0.021957973	0.020698076	0.02429037	0.018926952	0.021747854	0.021068709	0.8526189
0.011502351	0.39603633	0.012737017	0.014939854	0.01164813	0.01338445	0.012965333	0.5267865
0.004772804	0.005607363	0.005285171	0.8176432	0.0048331684	0.0055526854	0.15134457	0.004961055
0.004115961	0.0048355293	0.86631906	0.0053487136	0.0041679093	0.0047887475	0.0046402095	0.105783835
0.9397468	0.008931561	0.0084191235	0.00988103	0.0076996945	0.008846222	0.008571068	0.007904467
0.018690955	0.021958195	0.020696785	0.8574759	0.018928092	0.021748353	0.021071667	0.019430034
0.010196029	0.011978592	0.011293225	0.92225057	0.01032444	0.0118631385	0.01149573	0.010598255
0.004531701	0.6520856	0.31781122	0.0058900523	0.004589126	0.005272751	0.0051088887	0.0047106957
0.0023738062	0.0027885784	0.365087	0.0030847967	0.0024037536	0.13976432	0.48203033	0.0024673627
0.008308618	0.009759579	0.009200224	0.010796837	0.008412709	0.93551993	0.009365923	0.008636185
0.02360927	0.027730512	0.02614202	0.030675644	0.8132175	0.027466655	0.026619261	0.024539096
0.018691028	0.0219557	0.02069571	0.3424044	0.018927103	0.5368301	0.021067685	0.019428285
0.43809676	0.003118257	0.0029399227	0.0034486547	0.0026881911	0.003088546	0.54386044	0.0027592343
0.015468799	0.018171178	0.01713157	0.020133572	0.015664857	0.01799701	0.017439239	0.87799376
0.023608139	0.027726829	0.02614029	0.030662384	0.023906425	0.027462611	0.026611052	0.8138823
0.009154983	0.010753957	0.010140136	0.9301925	0.009271048	0.010650405	0.010320416	0.009516596
0.023607733	0.027726948	0.02614046	0.8200085	0.023905905	0.027462803	0.026609113	0.024538528
0.0029132816	0.9774213	0.0032264933	0.003786524	0.0029501594	0.0033894784	0.0032844152	0.0030283893
0.010195319	0.011975953	0.011291057	0.013257308	0.010324358	0.9208636	0.011493019	0.010599333
0.008307872	0.009757145	0.9350642	0.010793773	0.008412733	0.009664456	0.009364357	0.008635475
0.0101956315	0.011975866	0.011290801	0.01324454	0.77642363	0.1547792	0.011492359	0.010597932
0.006501936	0.0076392284	0.40211487	0.008450673	0.0065843277	0.007564423	0.5543861	0.0067584952
0.0027355957	0.0032135767	0.42304954	0.0035543735	0.0027702167	0.44198656	0.003083923	0.119606264
0.005040847	0.61862093	0.0055819843	0.3488643	0.0051046335	0.0058644344	0.005682905	0.005239931
0.032038987	0.7516527	0.0354816	0.04166256	0.032444615	0.037297286	0.036119588	0.033302624
0.0083079105	0.9356147	0.009200061	0.010793845	0.008412841	0.009668492	0.009365962	0.008636246
0.112079345	0.13162172	0.124096476	0.14551799	0.11349489	0.1303706	0.12632266	0.11649636
0.0023737322	0.0027887207	0.0026287544	0.0030854645	0.0024038164	0.98157567	0.0026764162	0.0024674106
0.0076040495	0.008932617	0.29164648	0.009881695	0.0076999506	0.008846334	0.008572745	0.6568161
0.015468935	0.880094	0.017132297	0.020121498	0.015665423	0.01799918	0.017436747	0.016081886
0.0056788884	0.006672014	0.006288272	0.0073809056	0.0057505635	0.006607342	0.9557187	0.005903343
0.002654722	0.69398075	0.0029399043	0.0034499129	0.0026881644	0.0030892107	0.0029925485	0.28820476
0.112079345	0.13162172	0.124096476	0.14551799	0.11349489	0.1303706	0.12632266	0.11649636
0.0047728214	0.0056061437	0.0052856337	0.006199207	0.004833014	0.005553417	0.96278816	0.0049616033
0.007603769	0.00893063	0.19419481	0.20312178	0.007699641	0.008846274	0.00857161	0.5610315
0.0154696675	0.01817093	0.34555203	0.020104786	0.01566448	0.018001253	0.017438466	0.5495984
0.0036180324	0.17007872	0.8058888	0.004701827	0.003663763	0.004209524	0.0040783975	0.0037609662
0.023608822	0.02773005	0.026141591	0.0306795	0.023906948	0.8167813	0.026612336	0.024539465
0.02360942	0.02773767	0.026143014	0.030716868	0.0239086	0.027470065	0.026614837	0.8137995
0.006501929	0.0076386696	0.007200419	0.008449155	0.0065837745	0.6818926	0.27497497	0.006758504
0.0065018036	0.0076378356	0.94916934	0.008454348	0.0065842946	0.0075647333	0.00732944	0.0067582093
0.0043134857	0.0050684763	0.0047764815	0.96710753	0.004368196	0.0050198813	0.0048623737	0.004483597
0.018691892	0.021952905	0.020696048	0.8574872	0.01892705	0.021747176	0.021068286	0.019429432
0.0031155194	0.0036596581	0.0034499504	0.6944714	0.0031549186	0.0036247573	0.0035125222	0.28501126
0.0065017696	0.58249384	0.3743142	0.008453116	0.0065840017	0.007565579	0.00732923	0.0067582927
0.007009724	0.0082332725	0.6607874	0.009104403	0.007098378	0.008154995	0.007902044	0.29170978
0.011502839	0.013509238	0.47447282	0.014939841	0.011647837	0.01338315	0.0129665835	0.44757771
0.0065018227	0.0076366747	0.0072000045	0.008448378	0.9485588	0.0075656404	0.00733017	0.006758516
0.004313674	0.005067371	0.0047771162	0.0056091947	0.004368328	0.005019023	0.9663612	0.0044841142
0.007009709	0.008233574	0.0077620237	0.009106158	0.5063466	0.008156379	0.44609892	0.007286671
0.0320374	0.037626393	0.035473913	0.04160442	0.032442007	0.037269972	0.036113508	0.74743235
0.0043138	0.0050677992	0.59141827	0.005605249	0.22965133	0.0050188657	0.0048625693	0.15406209
0.015468206	0.018169504	0.8790943	0.02009205	0.015664503	0.017996898	0.01743686	0.016077653
0.00567893	0.006672095	0.0062889694	0.0073809433	0.005750843	0.7516671	0.0064023444	0.21015882
0.009155845	0.010756269	0.010138145	0.3674131	0.009271845	0.0106528	0.36648616	0.21612582
0.04983261	0.05852891	0.055178303	0.06475166	0.6057746	0.057967223	0.05616754	0.051799115
0.0050403816	0.005921048	0.005581156	0.9615675	0.005104195	0.005865355	0.0056811953	0.0052392166
0.009155754	0.01075384	0.010139853	0.011898096	0.92756265	0.010652064	0.010320893	0.009516818
0.0041160025	0.004835846	0.004557872	0.8696629	0.0041680154	0.103740364	0.004640604	0.004278379
0.032039784	0.037641402	0.035499778	0.041615903	0.03244302	0.037278064	0.03612934	0.74735266
0.023608733	0.027731054	0.026141835	0.81999403	0.023908328	0.027466195	0.026611183	0.024538632
0.009154934	0.010756015	0.51270735	0.42762354	0.009270995	0.0106509095	0.010320107	0.009516085
0.0076035103	0.0089318305	0.008419889	0.3576131	0.007699825	0.008845607	0.008571566	0.59231466
0.003935467	0.9695026	0.0043586465	0.005112313	0.0039851246	0.004578858	0.0044363183	0.004090682
