topic_0	topic_1	topic_2	topic_3
0.20221645	0.27379826	0.22229508	0.3016902
0.05452554	0.07462944	0.059945177	0.8108998
0.025890969	0.03544495	0.028549924	0.91011417
0.009433923	0.01311487	0.9626909	0.014760328
0.91079974	0.03081092	0.024361765	0.034027603
0.012646552	0.95394677	0.013903164	0.019503543
0.18589379	0.6422376	0.16171786	0.010150724
0.0075099985	0.9729115	0.008254884	0.011323649
0.013850347	0.019330982	0.9450217	0.021797052
0.016954156	0.023241064	0.018645931	0.94115883
0.42697027	0.042800065	0.4825431	0.047686525
0.03132821	0.04344125	0.034736264	0.8904942
0.019155076	0.93017936	0.021106776	0.029558746
0.24771683	0.25135773	0.008739031	0.49218646
0.114324406	0.009434246	0.8655866	0.010654783
0.7984954	0.017516268	0.013908991	0.1700793
0.031312287	0.043325756	0.03449407	0.8908679
0.016992016	0.023454174	0.2099575	0.7495963
0.8119775	0.16787621	0.008311885	0.011834422
0.48223016	0.0054834713	0.3380186	0.1742678
0.14708497	0.019081162	0.015221652	0.8186122
0.83797383	0.055326328	0.04394472	0.06275516
0.03143319	0.043670096	0.034435324	0.8904614
0.6408462	0.0060504978	0.34637856	0.006724698
0.025879804	0.035759732	0.02864199	0.90971845
0.039787102	0.054695137	0.043830886	0.8616868
0.015203534	0.02080101	0.016855404	0.94714004
0.039611332	0.053996697	0.043622468	0.8627695
0.0048289723	0.69747454	0.2902157	0.0074807876
0.016981782	0.023868587	0.018804876	0.94034475
0.0138145	0.018811686	0.94627136	0.02110239
0.017034091	0.06917532	0.018857496	0.8949331
0.010828303	0.5165557	0.45569253	0.016923413
0.45799336	0.006255718	0.52874845	0.007002428
0.00836635	0.56993043	0.009223895	0.4124793
0.05428681	0.075514436	0.06010711	0.8100916
0.013825012	0.94956404	0.015303983	0.021307008
0.20221645	0.27379826	0.22229508	0.3016902
0.003935635	0.5031759	0.35636014	0.13652833
0.9492378	0.017348427	0.01398582	0.019427942
0.025839426	0.9049497	0.028579382	0.040631477
0.009438807	0.9654293	0.010414075	0.014717832
0.73607326	0.25215733	0.004868266	0.00690118
0.20221645	0.27379826	0.22229508	0.3016902
0.007932979	0.010916326	0.96900004	0.012150637
0.012653436	0.017327337	0.29796067	0.6720586
0.4707607	0.035727073	0.45299926	0.040512986
0.006003523	0.008383916	0.97624856	0.009363996
0.0397417	0.05460143	0.043739695	0.8619172
0.039713234	0.054665226	0.04377572	0.8618458
0.010817016	0.9604759	0.011945461	0.016761571
0.010801491	0.014861905	0.9574387	0.016897894
0.007131991	0.010042117	0.007868274	0.9749576
0.031377044	0.04268354	0.034439616	0.8914998
0.005169197	0.0071043344	0.0057011396	0.9820253
0.0107876705	0.4227739	0.54947335	0.016965108
0.011658204	0.015939312	0.95471454	0.017687961
0.019278174	0.026145231	0.92469776	0.029878873
0.010816487	0.014881409	0.011956456	0.9623456
0.007169338	0.009933394	0.15501882	0.8278784
0.011690658	0.016152907	0.95394075	0.01821569
0.054320034	0.074903965	0.05994216	0.8108339
0.10442012	0.009887101	0.87459457	0.011098178
0.025823323	0.035377186	0.8995326	0.039266925
0.44547883	0.013082145	0.010409288	0.53102976
0.015269527	0.021054327	0.016774582	0.94690156
0.08600331	0.11807412	0.094329685	0.70159286
0.008338177	0.011648008	0.009183324	0.9708305
0.015262419	0.020888517	0.016886743	0.9469623
0.006851809	0.009510134	0.007525161	0.9761129
0.054285765	0.0749719	0.78686315	0.08387919
0.03971167	0.054472424	0.043785498	0.8620304
0.015198639	0.02095044	0.93989795	0.023952983
0.012658265	0.01747662	0.013991045	0.955874
0.0065306644	0.97624433	0.0072356677	0.009989357
0.013790888	0.019221418	0.015192525	0.9517952
0.76550156	0.014934638	0.011985896	0.20757793
0.039782844	0.8550259	0.04367722	0.061514042
0.013835463	0.019123212	0.015195564	0.9518458
0.010054542	0.3080592	0.66647804	0.01540825
0.004137562	0.2523666	0.0045613158	0.7389345
0.532104	0.443289	0.010360344	0.014246604
0.0025221526	0.0035131793	0.0027730938	0.99119157
0.010796478	0.014968643	0.6591287	0.31510618
0.34211424	0.04304085	0.034589715	0.5802552
0.0031741832	0.15544924	0.0035123052	0.8378643
0.021980403	0.03035657	0.9131778	0.034485266
0.42442673	0.56663644	0.003746301	0.0051904866
0.039740738	0.05498769	0.043961607	0.86130995
0.91182166	0.030401375	0.024242768	0.03353422
0.025823308	0.035419766	0.028440146	0.91031677
0.031375043	0.04300891	0.8779358	0.047680248
0.007489516	0.010207073	0.008249892	0.9740535
0.8419581	0.05391347	0.043654498	0.060473915
0.02581253	0.03634261	0.8964862	0.041358616
0.009428023	0.012959925	0.23728848	0.74032354
0.948771	0.0175663	0.014000446	0.01966224
0.08086208	0.0073766722	0.2959272	0.615834
0.03137521	0.8864995	0.034590606	0.047534633
0.01527342	0.020909064	0.6281102	0.33570728
0.007913878	0.010785441	0.96925354	0.012047107
0.56643593	0.4068147	0.011135522	0.015613846
0.9666299	0.011414396	0.009236313	0.01271938
0.054370202	0.074215636	0.059757113	0.811657
0.03977076	0.054561682	0.04379196	0.8618756
0.009421357	0.9655957	0.010367605	0.014615342
0.6554974	0.11693067	0.094951406	0.13262056
0.0065480354	0.9760025	0.0073770597	0.010072424
0.01076295	0.014696535	0.011855167	0.96268535
0.008871451	0.012219831	0.75698125	0.22192746
0.012657059	0.017644146	0.9504382	0.0192606
0.61332417	0.013129478	0.01041707	0.36312932
0.20221645	0.27379826	0.22229508	0.3016902
0.0043971767	0.9838986	0.004854657	0.006849556
0.0014304679	0.0019633977	0.99442965	0.0021764745
0.05441012	0.07374232	0.059640717	0.81220686
0.010828041	0.9608134	0.0119013805	0.016457189
0.006251821	0.008662552	0.9753945	0.009691081
0.5501037	0.015941976	0.012874887	0.42107943
0.8962827	0.035683252	0.028621534	0.039412558
0.57147026	0.36992565	0.024249876	0.034354206
0.007914783	0.010904794	0.008733192	0.9724472
0.2910085	0.012221906	0.009821055	0.68694854
0.008878553	0.012359727	0.6374083	0.34135345
0.93187004	0.023236338	0.018688794	0.026204778
0.015258981	0.9444951	0.016771194	0.023474762
0.00888952	0.96794015	0.009753904	0.013416426
0.02211294	0.9189914	0.02435808	0.034537617
0.0116674565	0.016113386	0.9540888	0.01813039
0.08552079	0.69003487	0.093965165	0.13047922
0.015263928	0.021164838	0.016974041	0.94659716
0.025857534	0.035627753	0.028475046	0.91003966
0.012652037	0.017520646	0.14066017	0.8291671
0.05444289	0.80023825	0.059737623	0.085581236
