topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11
0.00014540843	0.0001628123	0.042773455	0.2572341	0.5187984	0.00014085512	0.17998607	0.00015503001	0.00015601194	0.0001495976	0.00014730188	0.00015098839
0.00010314	0.35679993	0.064488195	0.31852353	0.068939626	9.9910234e-05	0.13770238	0.052914884	0.000110660825	0.00010611154	0.00010448305	0.00010709805
0.895053	0.010157375	0.010096731	0.009665654	0.0094525935	0.0087874215	0.009440323	0.009671698	0.009733101	0.0093329195	0.009189589	0.009419527
0.07956253	0.08908309	0.088551626	0.08477338	0.082904845	0.07707104	0.082796976	0.08482604	0.08536324	0.08185419	0.08059816	0.0826149
0.00015550498	0.36354974	0.00017307735	0.00016569097	0.00016203766	0.0001506348	0.1413721	0.00016579343	0.00016684383	0.4936196	0.00015752863	0.00016147042
0.00046570424	0.00052144314	0.0005183338	0.00049620995	0.00048527142	0.00045112104	0.99463123	0.0004965192	0.0004996618	0.00047912082	0.00047176797	0.0004835759
0.26123872	0.010157277	0.0100966	0.009665739	0.009452643	0.008787451	0.009440355	0.009671766	0.009733055	0.64314723	0.00918961	0.009419542
0.0023194377	0.0025970386	0.0025815407	0.0024713664	0.0024168831	0.0022468069	0.9732611	0.0024728978	0.0024885605	0.0023862708	0.002349633	0.0024084286
0.03770561	0.04221803	0.041967157	0.040176045	0.03929014	0.03652493	0.5653218	0.04020046	0.040455475	0.03879171	0.0381965	0.039152186
0.0032726093	0.0036642659	0.00364261	0.0034869558	0.0034100965	0.5678251	0.0034056525	0.003489131	0.0035112319	0.0033668634	0.3975273	0.0033981514
0.0008441875	0.0009452249	0.0009395824	0.0008994851	0.0008796554	0.00081775314	0.0008785103	0.0009000455	0.00090574817	0.0008685081	0.00085517723	0.9902661
0.004810032	0.0053856275	0.0053534675	0.005125028	0.0050120633	0.004659341	0.005005529	0.005128202	0.00516074	0.0049485373	0.94441694	0.0049944986
0.014624516	0.8325614	0.016277213	0.015582516	0.0152390525	0.014166556	0.015219156	0.015592171	0.015691007	0.015045862	0.014814925	0.015185649
0.39305422	0.0047482606	0.5626054	0.0045184973	0.0044188937	0.0041079405	0.0044131563	0.004521307	0.0045499965	0.004362902	0.0042959526	0.0044034454
0.0060224533	0.006743208	0.006702921	0.0064169033	0.0062754364	0.9301392	0.006267277	0.0064208866	0.006461524	0.0061959415	0.0061008316	0.0062534786
0.12176226	0.009016058	0.008962215	0.008579772	0.008390623	0.0078001884	0.008379735	0.7936668	0.008639535	0.008284332	0.008157163	0.00836128
0.01214625	0.0136000095	0.013518622	0.01294177	0.012656493	0.011765864	0.012640082	0.012949804	0.013031893	0.85983276	0.012304286	0.012612179
0.0065750075	0.007361754	0.0073178564	0.007005573	0.0068511562	0.006369031	0.006842237	0.924371	0.007054333	0.0067643486	0.0066605113	0.0068271807
0.008052284	0.9078081	0.008962255	0.008579759	0.008390585	0.007800119	0.008379673	0.008585077	0.008639518	0.008284272	0.008157094	0.008361231
0.024707673	0.027664611	0.027499922	0.026326342	0.02574587	0.023934035	0.025712691	0.7157948	0.026509225	0.025419634	0.025029467	0.025655733
0.012146126	0.013600395	0.013518714	0.012941905	0.012656528	0.011765801	0.012640059	0.012949877	0.8603681	0.012496092	0.012304255	0.012612169
0.0022467268	0.0025156129	0.002500584	0.0023938818	0.0023411121	0.0021763693	0.0023380616	0.0023953735	0.0024105746	0.9740728	0.0022759668	0.0023329179
0.5188522	0.010157353	0.010096738	0.009665763	0.38565317	0.008787457	0.009440416	0.009671776	0.009733044	0.009332885	0.009189623	0.009419595
0.009071546	0.010157174	0.010096554	0.009665677	0.00945269	0.008787424	0.009440336	0.0096716825	0.5535574	0.3514904	0.009189583	0.009419527
0.0023194263	0.0025970368	0.0025815214	0.0024713667	0.0024168785	0.4496898	0.4633098	0.0024729022	0.002488562	0.06489468	0.0023496214	0.0024084146
0.7874407	0.02057235	0.020449456	0.019576907	0.019145414	0.017798157	0.019120486	0.019589132	0.01971333	0.0189029	0.018612739	0.019078419
0.01837378	0.020572664	0.02044981	0.019577296	0.01914567	0.017798426	0.019120727	0.019589378	0.7887777	0.018903008	0.018612947	0.019078597
0.0055556525	0.0062206485	0.006183452	0.005919586	0.9359608	0.0053816773	0.005781557	0.0059232437	0.00596079	0.005715802	0.0056279795	0.0057688043
0.0032726228	0.003664274	0.003642435	0.0034869679	0.0034101005	0.0031701277	0.0034056765	0.0034891823	0.0035112426	0.96223396	0.0033152227	0.0033981733
0.6014269	0.0044830455	0.004456305	0.004266131	0.0041720774	0.0038784675	0.0041666618	0.0042687785	0.004295792	0.3563724	0.004055971	0.004157469
0.14340314	0.011629048	0.011559526	0.0110662645	0.010822372	0.74650395	0.010808273	0.011073165	0.011143261	0.0106852725	0.010521225	0.0107844705
0.012146473	0.013599594	0.013518557	0.012941674	0.012656431	0.0117657995	0.012639939	0.8602873	0.013031824	0.012496041	0.012304244	0.012612142
0.0055556614	0.006220615	0.57163703	0.0059195748	0.0057891053	0.20038092	0.0057815583	0.005923308	0.005960805	0.0057157017	0.17534682	0.005768889
0.003792029	0.0042459415	0.00422056	0.0040404466	0.0039513577	0.0036732822	0.0039462144	0.0040429407	0.95640695	0.0039012637	0.0038414071	0.00393753
0.010386046	0.011629107	0.0115596745	0.011066365	0.010822398	0.01006081	0.8802679	0.011073231	0.011143378	0.010685315	0.010521248	0.010784531
0.012146096	0.013599753	0.013518617	0.0129417125	0.0126564605	0.011765724	0.012639935	0.012949769	0.013031844	0.8598337	0.012304229	0.012612107
0.00048789487	0.0005462884	0.0005430339	0.00051985524	0.0005083955	0.12460922	0.0005077331	0.0005201784	0.0005234735	0.870233	0.00049424876	0.00050662196
0.024707409	0.027664542	0.027499322	0.026326146	0.0257457	0.023933697	0.025712004	0.026342418	0.026509123	0.71487516	0.02502908	0.025655378
0.0072390107	0.9171199	0.008056972	0.007713127	0.0075431047	0.007012321	0.0075332946	0.0077179605	0.0077668233	0.00744753	0.0073332316	0.0075167445
0.16492702	0.00287628	0.0028591172	0.0027370837	0.0026767366	0.0024883808	0.0026732543	0.0027387938	0.80811083	0.0026428227	0.0026022582	0.0026673784
0.014624576	0.016375089	0.016277198	0.01558259	0.01523921	0.014166619	0.015219201	0.0155922	0.015691023	0.015046017	0.8310006	0.015185616
0.00026653716	0.11785386	0.0002966572	0.30581948	0.4712948	0.00025819094	0.102819316	0.00028417373	0.0002859731	0.00027421652	0.0002700079	0.00027676515
0.0037920517	0.0042458856	0.0042205346	0.004040417	0.0039513493	0.003673282	0.003946212	0.0040429276	0.2656622	0.4459452	0.25254244	0.0039375173
0.32786173	0.008105459	0.008057108	0.0077132345	0.007543211	0.0070123267	0.0075333933	0.0077180364	0.0077668997	0.59583855	0.007333284	0.007516766
0.52947706	0.016374808	0.016277013	0.01558249	0.015238964	0.01416669	0.015219141	0.015592142	0.015691185	0.31637982	0.014814988	0.015185701
