topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15
0.00011146356	0.000120504876	0.022558857	0.2433901	0.3173633	0.00010901401	0.41529572	0.00011867349	0.00012191022	0.00011698259	0.00011874272	0.00011831344	0.00011425341	0.00011133023	0.00011038168	0.00012043908
7.906353e-05	0.3910174	0.12853028	0.23632893	0.013849536	7.732601e-05	0.13725454	0.017784953	8.647357e-05	8.29783e-05	8.42268e-05	8.39223e-05	8.104244e-05	7.896896e-05	7.8296136e-05	0.074502066
0.89030945	0.0074960706	0.007944369	0.007368982	0.007410282	0.0067812754	0.0073099015	0.0073821484	0.0075834934	0.0072769667	0.0073864544	0.0073597496	0.0071071945	0.006925358	0.0068663536	0.0074919765
0.059452936	0.06427541	0.068119325	0.0631857	0.063539825	0.05814638	0.06267911	0.06329858	0.065024994	0.06239669	0.06333551	0.06310654	0.060940992	0.05938182	0.05887588	0.06424031
0.00011920206	0.15645045	0.00013657814	0.0001266862	0.0001273962	0.000116582414	0.16225214	0.00012691252	0.00013037398	0.6796721	0.00012698655	0.00012652745	0.00012218556	0.00011905945	0.000118045056	0.00012880069
0.0003569502	0.00038590404	0.13053651	0.00037936145	0.00038148763	0.00034910574	0.8642449	0.00038003924	0.00039040446	0.00037462433	0.00038026093	0.0003788862	0.0003658844	0.00035652323	0.0003534856	0.00038569333
0.006933669	0.007496092	0.007944397	0.007369004	0.0074103037	0.006781293	0.0073099225	0.0073821694	0.0075835153	0.0072769853	0.007386475	0.0073597697	0.0071072136	0.66104645	0.23612073	0.0074919974
0.0017767007	0.0019208166	0.0020356898	0.0018882514	0.0018988342	0.0017376556	0.0018731127	0.001891625	0.0019432174	0.0018646728	0.0018927284	0.0018858857	0.0018211702	0.9718904	0.0017594559	0.0019197678
0.028554497	0.030870676	0.032716904	0.030347312	0.030517394	0.027926978	0.5498164	0.030401522	0.031230707	0.029968347	0.030419253	0.030309277	0.029269194	0.028520342	0.028277345	0.030853821
0.0025060615	0.0027093387	0.0028713718	0.0026634051	0.0026783324	0.39784142	0.002642051	0.0026681635	0.002740936	0.0026301465	0.56512725	0.002660068	0.0025687858	0.0025030638	0.0024817372	0.002707859
0.0006469668	0.00069944514	0.000741275	0.0006875869	0.0006914405	0.0006327489	0.0006820741	0.0006888153	0.0007076023	0.00067900086	0.0006892171	0.9898047	0.0006631599	0.0006461929	0.0006406873	0.0006990632
0.0036815	0.0039801216	0.0042181495	0.003912643	0.003934572	0.0036005932	0.0038812736	0.003919633	0.0040265387	0.0038637856	0.73727643	0.0039077406	0.0037736439	0.20839962	0.003645766	0.003977948
0.011157935	0.82438624	0.012784429	0.01185849	0.011924953	0.010912725	0.011763414	0.011879677	0.012203686	0.011710411	0.011886607	0.011843632	0.011437209	0.011144589	0.011049638	0.012056418
0.4082255	0.0035097715	0.0037196728	0.0034502672	0.0034696045	0.0031750943	0.003422605	0.0034564314	0.003550704	0.0034071836	0.003458448	0.0034459445	0.0033276945	0.003242556	0.54363066	0.0035078553
0.0046077436	0.0049814996	0.005279419	0.0048970445	0.004924488	0.0045064823	0.0048577813	0.004905792	0.0050395923	0.004835893	0.004908654	0.0048909066	0.0047230725	0.0046022316	0.9270606	0.004978779
0.10636938	0.0066560903	0.0070541548	0.0065432447	0.006579917	0.0060213935	0.006490784	0.6259429	0.0067337155	0.006461539	0.006558758	0.0065350467	0.006310792	0.18299294	0.0060969377	0.006652456
0.009274425	0.010026715	0.010626353	0.009856722	0.009911965	0.009070608	0.009777698	0.009874333	0.010143647	0.0097336415	0.009880093	0.009844373	0.009506557	0.85326725	0.009184407	0.010021238
0.005029522	0.0054374873	0.0057626734	0.0053453012	0.00537526	0.0049189916	0.0053024455	0.9207581	0.0055009006	0.0052785543	0.0053579747	0.005338604	0.0051554064	0.005023506	0.0049807047	0.005434518
0.006156671	0.90310067	0.007054129	0.00654322	0.006579891	0.0060213697	0.006490759	0.0065549095	0.006733692	0.0064615137	0.0065587326	0.0065350216	0.0063107675	0.006149306	0.0060969135	0.0066524316
0.018789558	0.020313656	0.021528514	0.019969264	0.020081183	0.018376632	0.019809164	0.35066566	0.020550556	0.019719908	0.020016609	0.019944245	0.019259844	0.37206545	0.018607184	0.020302566
0.00927447	0.010026776	0.010626413	0.009856776	0.009912018	0.009070653	0.009777746	0.009874388	0.8541468	0.00973369	0.009880141	0.009844422	0.009506605	0.009263378	0.009184451	0.010021294
