topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7
0.00021518632	0.00023523763	0.00024020034	0.51860255	0.3208813	0.00020182312	0.15941733	0.00020634953
0.00015264301	0.059671428	0.061864678	0.57066685	0.041728612	0.00014315479	0.10871491	0.15705776
0.0135151455	0.9065162	0.015083129	0.012986929	0.013164294	0.012670235	0.013109589	0.012954475
0.12483967	0.1363855	0.13921788	0.12000161	0.12164653	0.117087856	0.12112057	0.11970035
0.000230172	0.3485205	0.00025682	0.0002212363	0.0002242532	0.0002158538	0.6253015	0.025029693
0.0006894285	0.00075363996	0.074651055	0.00066269835	0.00067183876	0.0006465719	0.9212637	0.0006610534
0.45875892	0.4612572	0.015082712	0.0129905455	0.013168398	0.012672885	0.013111482	0.01295786
0.003438041	0.003757688	0.0038365815	0.003304743	0.0033500122	0.003224358	0.9757922	0.0032963487
0.057338774	0.062653184	0.06399815	0.05513887	0.05588807	0.053780716	0.59621704	0.05498518
0.6269446	0.005305228	0.005418906	0.004666061	0.004730145	0.34357104	0.0047098505	0.0046541924
0.0012503335	0.991351	0.0013953219	0.0012015166	0.0012181253	0.0011724333	0.0012127702	0.0011985223
0.12893167	0.007805539	0.0079685915	0.00686558	0.0069603147	0.006699163	0.8279209	0.006848275
0.021866579	0.84866744	0.024415905	0.021026248	0.02131804	0.02051109	0.021222454	0.020972267
0.3797608	0.0068796324	0.58313286	0.0060498454	0.0061325715	0.0059025963	0.0061071697	0.0060345195
0.008952392	0.009787643	0.009984626	0.00860346	0.008720872	0.9366838	0.008684041	0.008583223
0.21748321	0.013100699	0.0133762015	0.011520179	0.011678605	0.011240612	0.011628337	0.7099722
0.018138299	0.8745393	0.02023125	0.017430315	0.01767225	0.017006302	0.017595675	0.017386643
0.009778773	0.010682619	0.0109077105	0.009396132	0.009525828	0.009167869	0.0094840415	0.93105704
0.011984785	0.013105195	0.01337758	0.011521636	0.011678203	0.011240234	0.011628119	0.9154642
0.03722233	0.04068119	0.7432893	0.0357845	0.03627697	0.034922156	0.036127392	0.035696175
0.018129306	0.019826109	0.020232812	0.017432133	0.017671539	0.0170079	0.87231076	0.017389465
0.0033312782	0.0036410845	0.0037157596	0.0032011098	0.0032453744	0.119766645	0.0032309634	0.8598678
0.013515464	0.014768237	0.015077787	0.012987963	0.90491277	0.012671871	0.013110414	0.012955516
0.013511247	0.01476784	0.015073649	0.01298775	0.9049221	0.012672103	0.013109083	0.012956233
0.0034380765	0.003757838	0.0038358704	0.0033050845	0.0033502784	0.50457287	0.47444317	0.0032968277
0.8068557	0.030114977	0.030722886	0.026480393	0.026843842	0.025838925	0.02672942	0.02641387
0.02756228	0.030112792	0.030744636	0.80573	0.026853796	0.0258433	0.026734108	0.0264191
0.008253732	0.009022322	0.009209933	0.007935585	0.9419141	0.007740804	0.008009033	0.007914525
0.0048557683	0.83341986	0.0054180436	0.004665981	0.004730414	0.004552985	0.0047106417	0.13764624
0.9583315	0.0064956998	0.0066316016	0.005712337	0.0057908683	0.005572827	0.0057670474	0.00569808
0.015496069	0.016939854	0.017272145	0.014882805	0.015088856	0.89044815	0.015024014	0.014848131
0.14722897	0.019811574	0.020232068	0.017426658	0.01766795	0.01700412	0.017590094	0.74303854
0.0082546845	0.009022889	0.57364905	0.007933955	0.008043578	0.37717327	0.0080081215	0.007914408
0.0056273732	0.0061512874	0.00628177	0.0054096826	0.005483705	0.96019036	0.0054604053	0.0053954436
0.015485599	0.016925812	0.017280119	0.01488551	0.015088667	0.014521792	0.8909652	0.014847284
0.018139038	0.019842617	0.02023332	0.017430563	0.8723684	0.017005378	0.017593417	0.017387263
0.0007224178	0.0007894381	0.00080614554	0.00069428555	0.0007038448	0.0012361837	0.00070074515	0.994347
0.037221465	0.040675886	0.041521523	0.035786718	0.036274318	0.034906182	0.03611286	0.7375011
0.010770865	0.9254975	0.012017925	0.010349825	0.010491613	0.010099708	0.010447326	0.010325281
0.46348915	0.004163704	0.514057	0.0036608344	0.0037106918	0.003571768	0.00369501	0.0036518888
0.02187518	0.023906048	0.024404015	0.021025216	0.021318557	0.020511866	0.8459883	0.020970909
0.00039450167	0.0004312812	0.00044026403	0.5128764	0.40905732	0.0003700002	0.074574515	0.0018557014
0.005628439	0.6411174	0.006278682	0.005408623	0.0054831128	0.0052772625	0.3254112	0.0053952807
0.57921386	0.011771207	0.012018721	0.010351905	0.010494897	0.010098953	0.35572436	0.010326098
0.021878755	0.02392269	0.024408758	0.021025911	0.021313587	0.84525806	0.02122005	0.020972183
0.00012479731	0.64647454	0.35280132	0.00011996013	0.00012161825	0.0001170381	0.00012108046	0.00011965689
0.0218804	0.02390564	0.02440977	0.021025494	0.021310728	0.02051487	0.021222113	0.845731
0.015487126	0.016940532	0.017287461	0.0148866875	0.015091557	0.014523266	0.8909333	0.014850134
0.15393652	0.016921345	0.017270368	0.014882774	0.015088244	0.752032	0.015022378	0.01484641
0.3318015	0.013098692	0.013379645	0.011520795	0.011679239	0.01123986	0.5957891	0.011491203
0.0027310918	0.0029829869	0.0030446583	0.0026238684	0.002660038	0.9806915	0.0026485051	0.0026174167
0.005087756	0.26342267	0.005675942	0.0048896447	0.0049571935	0.0047705183	0.7063187	0.0048776125
0.0002496245	0.00027292385	0.00027859572	0.9982399	0.00024328295	0.00023411792	0.00024221337	0.00023937185
0.011989779	0.013100589	0.9173486	0.011519752	0.011678096	0.011240483	0.011629071	0.01149361
0.0028027727	0.00306209	0.0031267947	0.0026934515	0.0027306995	0.0026284351	0.980269	0.0026867448
0.004855963	0.005307025	0.0054176664	0.0046663387	0.0047303587	0.0045526507	0.96581554	0.0046544936
0.01077218	0.92548764	0.012023763	0.010350662	0.01049337	0.010098976	0.010448511	0.010324831
0.0041032685	0.0044864407	0.0045781387	0.0039437823	0.0039983136	0.5827196	0.392236	0.0039344253
0.00012479813	0.5156524	0.48362345	0.000119957695	0.00012161551	0.00011703564	0.00012108005	0.000119654454
0.018134406	0.87454766	0.02023384	0.01743002	0.017669141	0.017004704	0.017594619	0.01738562
0.018132143	0.8745556	0.020227605	0.017431097	0.017668502	0.017005596	0.017590981	0.01738844
0.00038172753	0.00041739308	0.00042613302	0.8946111	0.028818086	0.00035800916	0.074621506	0.00036602555
0.003950608	0.004317362	0.004407708	0.0037970897	0.45982784	0.51607895	0.0038329335	0.0037875492
6.120545e-05	6.6908906e-05	6.830561e-05	0.44462535	0.02609983	5.740294e-05	5.938444e-05	0.52896166
0.037216946	0.040682465	0.74337107	0.035772525	0.03626234	0.03490244	0.036110148	0.03568205
0.0082554035	0.009022083	0.009208135	0.007934241	0.008043374	0.007742458	0.9418799	0.007914371
0.02187537	0.4124679	0.024401508	0.021023044	0.021314263	0.02051511	0.45742813	0.020974712
0.008255469	0.009021552	0.009207282	0.007934455	0.9419173	0.007741158	0.008008603	0.007914163
0.0039504594	0.26629755	0.7107783	0.0037976613	0.003849752	0.003704979	0.0038331205	0.003788217
0.021872105	0.023896089	0.02439287	0.02102074	0.021312844	0.8453134	0.02121882	0.0209731
0.0024196927	0.0026444613	0.002700617	0.0023253297	0.0023572696	0.65998274	0.32525048	0.0023194253
0.00027134945	0.00029664996	0.00030285705	0.7153787	0.0078989435	0.0002544961	0.2753368	0.00026020358
0.7196519	0.0034237832	0.0034962294	0.003012236	0.0030626657	0.0029388429	0.26141018	0.0030041651
0.3340016	0.5586733	0.020231856	0.017432887	0.017668175	0.017008007	0.017596519	0.017387668
0.008952527	0.009779072	0.0099832965	0.008602822	0.008720671	0.008394867	0.9369857	0.008581113
0.002959122	0.0032346242	0.0033016	0.0028435232	0.0028828762	0.9790715	0.0028701322	0.0028366032
0.0181368	0.019820614	0.020232141	0.017430464	0.01767009	0.017009597	0.87231535	0.01738493
0.037221048	0.040678002	0.041526	0.03577948	0.036271073	0.7367177	0.036115546	0.035691172
0.021877326	0.023902757	0.0243898	0.021020688	0.021308754	0.8453134	0.021217685	0.020969635
0.0062965634	0.27715495	0.007026675	0.0060513373	0.0061342698	0.24963737	0.006107989	0.44159082
0.0059459414	0.006496209	0.0066303285	0.005711783	0.0057910136	0.4779458	0.005765909	0.48571303
0.0010953271	0.11559368	0.8780518	0.0010525654	0.0010670953	0.0010271195	0.0010624072	0.001050008
0.02755425	0.030107401	0.030733863	0.026482303	0.026844917	0.80512905	0.026731577	0.026416635
0.51641476	0.009784283	0.009987612	0.008605061	0.4295439	0.008395413	0.008685828	0.008583136
0.02188358	0.023912	0.024410322	0.02102514	0.021312334	0.020515047	0.84597075	0.020970803
0.008255243	0.009020968	0.009208527	0.9418047	0.008043392	0.00774423	0.008008495	0.00791443
0.7390421	0.040665198	0.041526236	0.035776425	0.0362662	0.034910306	0.03612443	0.03568907
0.0015866937	0.0017344623	0.6079633	0.001525144	0.0015459677	0.0014881031	0.0015393662	0.38261697
0.037234247	0.7424738	0.04152886	0.035780013	0.036271203	0.03490921	0.03611305	0.035689596
0.0018024358	0.98753035	0.0020121746	0.0017322254	0.0017561365	0.0016902317	0.0017484416	0.0017279768
0.013509213	0.014775259	0.015078195	0.012989281	0.01317068	0.9044096	0.013110382	0.012957406
0.3384038	0.010682791	0.6039625	0.009396524	0.009526494	0.009168945	0.009484237	0.009374761
0.018139359	0.59701025	0.020228438	0.01743132	0.017667135	0.2945436	0.01759333	0.017386574
0.80681133	0.030120566	0.030735776	0.026487775	0.02684837	0.025844762	0.0267353	0.02641614
0.011985573	0.013095027	0.013368021	0.011519521	0.011678133	0.9152346	0.011627754	0.011491368
0.005086781	0.083074376	0.0056787366	0.886618	0.0049575088	0.0047710217	0.0049357144	0.004877864
0.00015510632	0.00016953355	0.083288394	0.0114039155	0.10036076	0.00014545552	0.8043281	0.00014871542
0.010768349	0.011772103	0.92574763	0.010350498	0.010491447	0.010098347	0.010446885	0.010324765
0.009775918	0.010682131	0.010906581	0.00939638	0.009526048	0.9308547	0.009485047	0.0093732085
0.009779708	0.01068924	0.010907496	0.93106776	0.009526786	0.0091689145	0.009485847	0.009374221
0.00026663573	0.066425435	0.0002975135	0.4437898	0.00025979392	0.0002500254	0.106585495	0.3821253
0.7390986	0.040660985	0.041504804	0.035774227	0.036263183	0.03490704	0.036107846	0.035683356
0.1792855	0.011772281	0.01201909	0.010351308	0.010493414	0.010098428	0.7556547	0.010325345
0.001772309	0.9877391	0.0019782677	0.0017032656	0.0017267793	0.0016619825	0.0017192168	0.0016991002
0.07713369	0.004162008	0.004248467	0.0036607143	0.0037110348	0.89973766	0.0036947248	0.0036517237
0.6078452	0.013103454	0.32149085	0.011521304	0.011677789	0.011240328	0.011630107	0.0114909075
0.027547171	0.030136103	0.03075841	0.026489269	0.026852135	0.80506396	0.026731513	0.026421435
0.073744744	0.004485961	0.90206325	0.0039438447	0.003998348	0.0038484402	0.003980915	0.003934459
0.015493274	0.016939914	0.01727367	0.014884236	0.015087979	0.8904437	0.015025541	0.014851704
0.01198579	0.013099053	0.013371218	0.011518795	0.011676675	0.91523063	0.011626729	0.011491071
0.5979652	0.0626615	0.0639577	0.055125527	0.055872444	0.05379512	0.055640068	0.054982483
0.008253368	0.00902378	0.009212463	0.007935165	0.008044475	0.007740995	0.9418745	0.007915283
0.057344798	0.0626979	0.063996024	0.5956658	0.05587751	0.053780597	0.055650644	0.05498669
0.07408331	0.21113399	0.40158778	0.0020051245	0.0020326446	0.06457785	0.0020239076	0.2425554
0.009778643	0.01068467	0.010908706	0.009397465	0.009526647	0.76104707	0.17928395	0.009372902
0.0059420485	0.006495551	0.0066316775	0.005712139	0.0057911184	0.95796317	0.0057657035	0.0056985547
0.021882104	0.8486616	0.024410896	0.021026058	0.021311454	0.020514976	0.021222187	0.020970754
0.97735405	0.0035293868	0.0036064389	0.0031042947	0.0031470782	0.0030285008	0.0031337899	0.003096431
0.013515162	0.4838358	0.015077932	0.012989271	0.013166779	0.0126736	0.013111276	0.43563023
0.3831043	0.011769341	0.012017806	0.010351355	0.010494283	0.010098978	0.551839	0.0103249345
0.011988707	0.013098211	0.91735643	0.011519566	0.011676644	0.011241249	0.011628498	0.011490726
0.89141786	0.01693215	0.017282985	0.014884148	0.0150874555	0.014523712	0.015024196	0.014847467
0.11780584	0.005562391	0.0056799557	0.0048896535	0.004957688	0.6131593	0.004935383	0.24300979
0.0071425545	0.6722903	0.007968883	0.006865592	0.0069593634	0.28499612	0.0069288975	0.00684827
0.0050890907	0.0055589667	0.005674698	0.0048896493	0.0049568624	0.9640172	0.0049353	0.004878239
0.0048547424	0.0053065387	0.0054167053	0.0046667024	0.0047303005	0.9656601	0.004709944	0.004654977
0.0038091973	0.0041625537	0.0042490526	0.0036609794	0.0037114255	0.0035726978	0.0036948693	0.9731392
0.011985946	0.917077	0.013373114	0.011521139	0.011680086	0.011241342	0.011628088	0.011493208
0.004854663	0.005306209	0.005415903	0.96577555	0.004730547	0.004552823	0.004709713	0.0046545896
0.8068066	0.03011243	0.030753046	0.02648432	0.026843632	0.025846347	0.026734626	0.026418936
0.2073387	0.009020134	0.7440019	0.007933527	0.00804248	0.0077406396	0.008008034	0.007914511
0.021875886	0.023905672	0.024406917	0.021028519	0.021317562	0.84527105	0.021221627	0.020972762
0.0016878702	0.0018443723	0.68117553	0.0016221026	0.0016444239	0.3087704	0.0016373256	0.0016180314
