assignee_id
6732
10066
6847
6847
6847
3568
5059
6847
6847
8669
6732
10269
5059
6847
5351
10269
3568
11245
10066
10066
10269
8742
5351
10269
10269
3568
10066
10066
8669
10066
8669
8669
6732
10066
10066
5059
10269
5351
11245
8742
6732
5059
3568
8742
5059
3568
3568
10269
6847
8669
11245
5059
5059
5351
5351
3568
8669
5351
5351
11245
11245
5059
10269
6732
5059
8669
3568
11245
11245
3568
8742
6732
5059
6732
5351
5351
8669
6847
5059
6847
8669
8742
11245
8669
3568
8742
5059
6847
3568
6732
8669
10066
5351
5351
10066
6847
3568
11245
6847
6847
3568
6847
11245
10066
8742
6847
6732
3568
10066
11245
5059
3568
8669
6732
8669
5351
8742
8742
5351
8669
8669
6732
6847
8669
8742
5351
10269
6847
5351
6732
8742
10269
3568
10269
8669
5059
5059
6732
5059
8669
5059
8742
11245
11245
10066
8742
8742
3568
8669
3568
3568
5351
10269
10066
8669
5351
8742
8742
5351
10269
11245
6732
11245
8742
3568
3568
6847
6732
10066
8669
6847
8669
8669
10066
10269
6847
8669
3568
6732
3568
5351
8742
10269
11245
10066
6847
10269
5351
5351
5059
8742
6847
8742
6732
5351
10269
6847
5059
3568
8669
10269
6732
3568
8742
5351
6732
5351
5059
11245
5059
5059
10269
6732
5351
3568
11245
10066
11245
8669
6732
10066
5059
5351
11245
8669
8669
6732
6732
8742
5059
10269
11245
11245
10066
6847
6732
10066
6732
6732
8669
3568
6847
6847
8742
6732
5351
11245
10269
5059
3568
10066
8669
5059
8669
10269
10066
11245
5351
6732
8669
8742
11245
5059
5059
10066
10269
5351
8742
3568
8742
11245
8742
6847
6847
11245
5059
6847
5059
6847
6732
6847
3568
5351
10269
6732
6847
11245
3568
8669
8669
6732
6847
3568
10066
5351
3568
5351
6732
6732
10269
8669
8742
6732
10066
5059
5059
8669
10066
6847
8669
6732
5059
8742
5351
6847
8742
3568
8742
5351
6732
3568
5059
6847
6732
8742
8669
10066
8669
11245
5351
5059
8742
10269
8742
5059
5351
6732
10066
10066
10066
11245
8742
10269
8742
3568
11245
3568
11245
5059
10066
5351
3568
8742
3568
11245
11245
8742
6732
8742
5351
3568
10066
8669
6847
5351
3568
11245
6847
8669
11245
10269
10269
5351
10269
10269
8742
11245
10269
11245
5351
11245
5059
8742
10066
10269
5059
5351
11245
5059
8669
8669
5059
3568
5059
8669
11245
5351
10269
10066
3568
10269
3568
8669
6732
6732
10066
10066
10066
6732
6732
8669
5059
10066
10269
8742
8742
5059
5059
10066
11245
10066
6847
8669
6847
5351
5059
10269
5059
11245
5351
6732
6732
8669
5059
5351
5351
8669
6732
8669
10269
5059
8669
10066
10066
11245
5351
11245
10066
11245
10066
6847
11245
8742
6732
11245
8669
8742
5059
5351
10269
10066
6847
5351
10066
6732
8669
10269
6847
6732
10066
6732
6847
6847
5351
11245
10269
8669
6847
8742
10066
11245
11245
11245
10066
10269
10269
10269
8742
10066
5059
6732
5059
8742
3568
8742
5351
10269
10269
10269
11245
5059
10066
6732
10066
8669
8742
10269
5351
6847
6847
10269
5351
3568
10269
10269
10066
8742
5059
10066
8669
8742
3568
3568
5351
5059
3568
10269
5351
8742
6847
6732
8669
10269
6847
10066
8742
5059
3568
8669
10269
5059
11245
8742
3568
3568
5059
3568
8742
6847
5351
5351
3568
6847
6732
10269
6732
8669
8669
11245
6732
5351
5351
8742
8669
10269
8669
5059
10066
6847
3568
11245
10066
5059
5351
3568
8742
8669
8669
6847
5059
6847
10066
6847
6732
3568
6732
10066
6847
6732
5351
11245
10269
8742
11245
8742
6732
10066
10066
10269
5351
10269
8669
10269
8742
3568
8669
10066
11245
6732
3568
6732
8669
5351
6732
5351
6847
8669
8742
6847
11245
6732
10269
5059
10269
5059
6847
5059
8669
6847
5351
8669
5059
10066
3568
10269
3568
5059
6732
8669
5059
