topic_0	topic_1	topic_2	topic_3
0.05747398	0.06577796	0.8207124	0.056035705
0.027746396	0.031559885	0.913796	0.026897741
0.023580058	0.026783496	0.92675275	0.022883715
0.033288475	0.038066868	0.06099442	0.8676502
0.9772268	0.0068022963	0.010215988	0.005754938
0.0076324996	0.008684013	0.97621506	0.007468397
0.005935386	0.8346878	0.15360749	0.005769295
0.9194862	0.023447223	0.037128273	0.019938286
0.9068161	0.027088461	0.043175105	0.022920303
0.02762068	0.03139378	0.9141347	0.026850864
0.009463379	0.010782917	0.9705054	0.009248228
0.2763234	0.011544272	0.7022961	0.00983623
0.042331427	0.048131574	0.8684453	0.04109173
0.8685324	0.038450804	0.060603637	0.032413132
0.011523152	0.013084633	0.01982019	0.95557207
0.02356065	0.026719728	0.9267685	0.022951126
0.090104036	0.10274416	0.1555559	0.6515959
0.042245507	0.047980234	0.8685136	0.041260652
0.042490117	0.04850014	0.86766165	0.041348066
0.057976656	0.77855146	0.10750402	0.055967852
0.03333916	0.03807408	0.89599603	0.03259077
0.24109353	0.7421534	0.010756142	0.0059968694
0.8954016	0.023374027	0.06113132	0.020093022
0.01633625	0.018609572	0.37039635	0.59465784
0.5572728	0.03807006	0.37215677	0.032500364
0.023635587	0.026734998	0.562715	0.3869144
0.027596893	0.031330436	0.050352637	0.89072
0.009506584	0.7825081	0.19875164	0.009233759
0.7785612	0.065345846	0.09992011	0.056172885
0.005540654	0.979029	0.010047532	0.0053828484
0.9359004	0.018741041	0.029512582	0.015845984
0.027700573	0.59106946	0.05050898	0.33072102
0.07414406	0.008023163	0.1380612	0.77977157
0.008479736	0.9680312	0.015236441	0.00825253
0.8688012	0.037898734	0.060677968	0.032622073
0.027606836	0.031327043	0.9142934	0.026772747
0.023496604	0.026725441	0.40928572	0.54049224
0.042493086	0.047897454	0.86844814	0.041161332
0.05759564	0.06549443	0.099208325	0.77770156
0.9370785	0.018583722	0.028530369	0.015807485
0.011624435	0.013137989	0.021265322	0.9539722
0.020398565	0.023178438	0.9365151	0.019907901
0.09037634	0.10247992	0.15776823	0.64937556
0.7152688	0.023414576	0.24141915	0.019897431
0.033273403	0.03788011	0.8964481	0.032398347
0.09098057	0.10322544	0.7181084	0.087685615
0.016338566	0.56604254	0.030185524	0.38743332
0.057407606	0.065172076	0.82111204	0.056308284
0.6970327	0.2819862	0.013550907	0.007430228
0.87002116	0.038006533	0.05955443	0.03241786
0.091034435	0.6643054	0.15695842	0.08770177
0.77558136	0.0652901	0.10319983	0.055928674
0.03339917	0.037920404	0.057588913	0.8710915
0.04230583	0.04799597	0.86860657	0.041091595
0.014799711	0.016912092	0.5144288	0.4538594
0.02767168	0.031524245	0.9139964	0.026807694
0.9976499	0.00069535145	0.0010659297	0.0005888542
0.012496766	0.014129956	0.022525042	0.9508482
0.014749705	0.016785033	0.027554449	0.9409108
0.09100044	0.1032557	0.15516064	0.6505832
0.010801663	0.0123318955	0.5268451	0.45002133
0.027598018	0.031313103	0.9142955	0.026793392
0.03341312	0.038014382	0.8959258	0.032646697
0.016346741	0.01848123	0.94932103	0.015850943
0.033470977	0.037874952	0.8962357	0.032418348
0.033553842	0.037942197	0.060788654	0.86771524
0.007676117	0.008719563	0.976163	0.0074412776
0.042513557	0.047956463	0.86848325	0.041046694
0.042433847	0.8378549	0.0787136	0.040997624
0.20949396	0.23738445	0.3494759	0.2036457
0.98735255	0.003728664	0.00575289	0.0031658707
0.010099164	0.011637346	0.19384207	0.78442144
0.008475195	0.009627002	0.9736576	0.008240223
0.03348973	0.2789084	0.057746723	0.62985516
0.0069906027	0.007989501	0.24287023	0.7421497
0.013525863	0.67633575	0.29694092	0.013197494
0.92117715	0.023528077	0.035443787	0.01985104
0.042534072	0.047874507	0.07736152	0.8322299
0.033377446	0.037923057	0.8962792	0.03242029
0.64866847	0.102333665	0.16074838	0.08824948
0.20949396	0.23738445	0.3494759	0.2036457
0.023560213	0.02685376	0.92672086	0.022865213
0.92019683	0.023603389	0.036268983	0.019930786
0.74345034	0.22116898	0.023251548	0.012129143
0.9359721	0.01855075	0.029575398	0.01590174
0.009487207	0.37144557	0.60983443	0.009232783
0.014776441	0.016760828	0.9541349	0.014327787
0.83400583	0.047994103	0.07679756	0.04120247
0.09080074	0.6605724	0.16075918	0.08786767
0.0903842	0.102935754	0.7186757	0.08800439
0.018248683	0.020837782	0.032399956	0.92851365
0.8699415	0.037933555	0.059581064	0.032543875
0.013536276	0.015417666	0.023508247	0.94753784
0.014737588	0.016758064	0.9541059	0.014398418
0.05779309	0.78094053	0.10517518	0.056091208
0.013575078	0.01545131	0.95778996	0.013183659
0.018114705	0.020721726	0.9434775	0.017686034
0.020609953	0.02371296	0.038858186	0.9168189
