topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9
0.02960076	0.031090092	0.034942877	0.028374005	0.030697651	0.030116744	0.02783483	0.028433114	0.72936976	0.029540142
0.014451543	0.015178511	0.017062949	0.289625	0.014986506	0.59194577	0.013588686	0.013880956	0.01485932	0.014420724
0.0123450225	0.012966377	0.014573897	0.01183308	0.88724256	0.012560383	0.011608162	0.011857778	0.0126938075	0.012318918
0.017423274	0.01830014	0.02056725	0.8394897	0.018068146	0.017727045	0.016383804	0.016735831	0.017916981	0.017387826
0.9710808	0.0033122073	0.003722367	0.0030226281	0.003270059	0.003208369	0.002965204	0.0030290133	0.0032425644	0.0031467786
0.004060266	0.004264596	0.004793807	0.003892016	0.7881573	0.0041311556	0.003818085	0.0039000735	0.17893095	0.0040518045
0.003153384	0.21489412	0.003723166	0.0030226386	0.0032701613	0.0032084286	0.002965204	0.003028955	0.0032425185	0.75949144
0.0107748825	0.011317205	0.012719553	0.010328752	0.9015841	0.010962529	0.010131658	0.010349662	0.011079381	0.010752306
0.8867783	0.012968341	0.014575899	0.01183366	0.012802328	0.012560426	0.011608442	0.011858306	0.012694769	0.012319577
0.014451065	0.015178514	0.8700786	0.013851943	0.014986275	0.014703344	0.013588528	0.013880869	0.014860255	0.014420616
0.005023551	0.005276441	0.5444458	0.41520548	0.0052095093	0.0051111723	0.0047237724	0.0048252526	0.00516592	0.0050130705
0.0053404276	0.005609166	0.0063047325	0.0051189084	0.951221	0.0054337583	0.0050216834	0.005129665	0.0054915417	0.0053291675
0.021935532	0.023038825	0.025894122	0.02102608	0.022747837	0.022317491	0.020626456	0.021069814	0.799454	0.021889871
0.017424518	0.018302586	0.020575399	0.016701287	0.018068869	0.017728562	0.016383851	0.8395105	0.017917408	0.017387012
0.0061107604	0.0064183045	0.007213716	0.0058577647	0.0063370625	0.0062173028	0.9435941	0.005869581	0.0062834993	0.0060978723
0.012345106	0.01296662	0.014576041	0.01183331	0.012802683	0.012560129	0.011608504	0.011858097	0.8871302	0.012319294
0.04550255	0.047792934	0.053714875	0.58081454	0.047186345	0.04629584	0.04278898	0.043707468	0.04678926	0.0454072
0.021935392	0.023039121	0.8027909	0.021026328	0.022749031	0.022318061	0.020626452	0.021069828	0.022555467	0.021889433
0.021936694	0.02303937	0.025897974	0.02102634	0.416758	0.022317821	0.40350622	0.021069935	0.02255791	0.021889718
0.029602347	0.73000264	0.034956302	0.028374368	0.03069851	0.0301182	0.02783555	0.028433817	0.03043796	0.029540284
0.017423138	0.018299943	0.020566104	0.016701149	0.018069189	0.01772686	0.01638355	0.016735718	0.8407076	0.017386751
0.26013497	0.7132675	0.0038666804	0.0031395603	0.003396495	0.0033324352	0.003079862	0.0031461061	0.0033679425	0.0032684312
0.680091	0.011316901	0.012719239	0.010328289	0.01117342	0.010962438	0.010131544	0.010349419	0.23217571	0.010752018
0.008589797	0.00902249	0.010141076	0.008233662	0.008907482	0.008739294	0.008076943	0.008250507	0.92146707	0.008571697
