topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29
0.010772051	0.011176479	0.011167964	0.010763268	0.010998527	0.010939929	0.010601308	0.010635527	0.010710202	0.010692883	0.010709779	0.010526879	0.010741804	0.68837005	0.0107484795	0.0105610965	0.010620145	0.010777309	0.01060306	0.010659879	0.010737543	0.011017852	0.010620729	0.010786559	0.010660991	0.010772434	0.010826535	0.0104495315	0.010788091	0.010563125
0.0053425776	0.0055431603	0.0055389367	0.585465	0.0054549016	0.0054258388	0.0052578948	0.005274866	0.005311902	0.0053033126	0.0053116926	0.00522098	0.0053275754	0.005384548	0.005330886	0.005237951	0.005267237	0.005345185	0.005258763	0.0052869436	0.005325462	0.0054644863	0.0052675265	0.0053497725	0.005287495	0.005342767	0.005369599	0.0051826183	0.0053505325	0.26516962
0.0045740902	0.0047458205	0.0047422047	0.0045703608	0.86773413	0.004645375	0.004501588	0.004516118	0.0045478274	0.004540473	0.004547648	0.0044699837	0.004561246	0.0046100235	0.004564081	0.0044845133	0.0045095864	0.0045763226	0.004502332	0.0045264587	0.004559437	0.0046784636	0.0045098346	0.0045802505	0.004526931	0.0045742523	0.004597225	0.0044371397	0.004580901	0.004485375
0.00642145	0.0066625383	0.0066574616	0.22267954	0.006556457	0.0065215253	0.0063196663	0.0063400646	0.0063845804	0.006374256	0.0063843285	0.0062752976	0.0064034187	0.006471896	0.5979029	0.0062956954	0.0063308952	0.006424584	0.0063207108	0.0063545816	0.006400879	0.0065679774	0.0063312436	0.0064300983	0.006355244	0.0064216782	0.0064539285	0.006229189	0.0064310115	0.0062969048
0.6940792	0.0012241314	0.0012231987	0.0011788735	0.0012046407	0.0011982226	0.0011611345	0.07885086	0.0011730613	0.0011711643	0.001173015	0.0011529824	0.19527006	0.0011891042	0.0011772537	0.0011567301	0.0011631976	0.0011804113	0.0011613263	0.0011675495	0.0011760559	0.0012067575	0.0011632615	0.0011814245	0.0011676713	0.0011798773	0.0011858029	0.0011445107	0.0011815922	0.0011569523
0.0015177057	0.0015746867	0.001573487	0.0015164682	0.0015496145	0.0015413584	0.0014936492	0.0014984703	0.0015089916	0.0015065515	0.0015089321	0.0014831626	0.001513444	0.0015296286	0.0015143845	0.0014879836	0.0014963031	0.0015184465	0.001493896	0.0015019014	0.0015128438	0.0015523373	0.0014963854	0.0015197498	0.001502058	0.0015177596	0.95608926	0.001472265	0.0015199656	0.0014882694
0.0011798393	0.58615637	0.0012232027	0.0011788772	0.0012046446	0.0011982265	0.0011611382	0.0011648859	0.001173065	0.001171168	0.0011730187	0.17445834	0.0011765262	0.0011891079	0.0011772574	0.0011567338	0.0011632012	0.001180415	0.20760253	0.0011675532	0.0011760596	0.0012067613	0.0011632652	0.0011814282	0.001167675	0.0011798812	0.0011858066	0.0011445143	0.0011815961	0.001156956
0.0039988714	0.0041490057	0.0041458444	0.0039956104	0.30231825	0.004061192	0.003935487	0.00394819	0.003975911	0.0039694817	0.003975754	0.0039078565	0.0039876425	0.004030286	0.0039901207	0.0039205593	0.0039424794	0.5860499	0.003936137	0.0039572297	0.0039860606	0.004090119	0.0039426964	0.004004257	0.0039576427	0.003999013	0.004019097	0.0038791434	0.0040048254	0.0039213123
0.0045740944	0.0047458247	0.004742209	0.0045703645	0.0046702614	0.0046453793	0.0045015924	0.0045161224	0.0045478316	0.0045404774	0.004547652	0.0044699875	0.00456125	0.0046100277	0.004564085	0.004484517	0.0045095906	0.5315819	0.004502336	0.004526463	0.004559441	0.0046784678	0.0045098388	0.0045802547	0.004526935	0.0045742565	0.004597229	0.34049538	0.004580905	0.0044853785
0.005342588	0.005543171	0.0055389474	0.0053382316	0.005454912	0.005425849	0.0052579045	0.005274876	0.0053119124	0.005303323	0.005311703	0.00522099	0.0053275856	0.0053845583	0.0053308965	0.8452951	0.0052672466	0.005345195	0.0052587735	0.005286954	0.0053254724	0.005464497	0.0052675367	0.0053497828	0.005287505	0.0053427774	0.005369609	0.005182628	0.0053505427	0.005238967
