topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7
0.034742307	0.03626006	0.0439252	0.03386904	0.7465339	0.03717734	0.03321052	0.03428166
0.87473077	0.017598715	0.021337798	0.016436927	0.019093253	0.018051354	0.016115636	0.016635578
0.014391655	0.015020525	0.018202469	0.014027856	0.8950015	0.015402521	0.013755377	0.014198162
0.02035041	0.021240113	0.02573599	0.8483211	0.023036154	0.021781476	0.019453805	0.020080967
0.9727952	0.0038234235	0.0046304595	0.0035701045	0.004146128	0.0039196154	0.0035010243	0.003614034
0.004717208	0.004923583	0.005970504	0.0045990287	0.965576	0.0050494196	0.004509819	0.0046544964
0.0036625478	0.838755	0.1388296	0.0035704467	0.0041473843	0.0039203865	0.0035008825	0.0036137167
0.012555361	0.013103261	0.015879888	0.012239963	0.90840375	0.013433624	0.011998169	0.012386014
0.42297626	0.48512036	0.018218625	0.014028909	0.016298337	0.015401237	0.013756584	0.014199677
0.016859923	0.01759855	0.8792114	0.01643632	0.01909583	0.01804778	0.01611504	0.01663517
0.0058387066	0.0060944725	0.95817304	0.0056924988	0.0066099223	0.0062493947	0.0055812374	0.005760781
0.006208296	0.0064798607	0.007852752	0.0060516973	0.9547006	0.0066467877	0.0059344172	0.0061255884
0.025668593	0.026787994	0.03246195	0.025021171	0.8127348	0.027465802	0.024534468	0.02532524
0.020359239	0.021253046	0.025791788	0.019839749	0.023043081	0.021789234	0.019453356	0.8484705
0.0071058045	0.0074162674	0.008986371	0.00692847	0.0080454545	0.007603861	0.94690317	0.007010609
0.014390286	0.015018926	0.01820754	0.014029346	0.016292255	0.015400753	0.89246124	0.014199711
0.053749394	0.056100458	0.06796359	0.5994063	0.06084245	0.05751795	0.05138408	0.053035747
0.0256671	0.026789343	0.8161066	0.025024313	0.029080328	0.02747275	0.024535172	0.025324332
0.025669312	0.026789067	0.03246416	0.0250213	0.8127255	0.027467621	0.024538465	0.025324577
0.034746315	0.74336964	0.043987077	0.033871524	0.03934169	0.03718837	0.033211596	0.034283806
0.02035048	0.021240778	0.025759082	0.019841872	0.85148585	0.021786498	0.01945373	0.020081738
0.36404616	0.6116663	0.004810973	0.0037087062	0.004306313	0.0040715067	0.0036363257	0.0037536984
0.6688208	0.013101314	0.015885735	0.25015733	0.014213568	0.013437126	0.011998125	0.012385991
0.009998798	0.010435864	0.5733641	0.36475855	0.011320192	0.010700884	0.009556745	0.009864868
0.020355307	0.021244466	0.025748504	0.019840613	0.8514838	0.021788228	0.01945592	0.02008317
0.014392267	0.015019372	0.018217565	0.014029648	0.8949831	0.0154001275	0.01375734	0.014200556
