topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19
0.015933229	0.01628845	0.017130537	0.015332914	0.016289752	0.016324526	0.015509364	0.015637256	0.016013281	0.015862714	0.015476454	0.015550807	0.01589458	0.6992517	0.015567252	0.015367478	0.015778739	0.0156047875	0.015374085	0.01581206
0.007869519	0.008044966	0.008460877	0.00757302	0.008045608	0.8515581	0.00766017	0.0077233366	0.007909058	0.0078346925	0.0076439157	0.007680639	0.007850431	0.007963243	0.007688761	0.007590092	0.0077932156	0.0077073	0.0075933547	0.007809673
0.006733539	0.006883659	0.007239533	0.0064798403	0.8729713	0.006898905	0.00655441	0.006608458	0.00676737	0.006703739	0.0065405015	0.006571924	0.0067172055	0.0068137334	0.006578874	0.006494447	0.0066682496	0.0065947366	0.006497239	0.0066823317
0.009466457	0.009677506	0.010177818	0.00910979	0.009678279	0.0096989395	0.009214626	0.00929061	0.009514019	0.8211609	0.009195073	0.009239248	0.009443495	0.0095792	0.0092490185	0.009130326	0.00937467	0.00927132	0.009134252	0.009394467
0.56255144	0.0017709617	0.0018625177	0.0016670711	0.0017711032	0.0017748841	0.0016862557	0.0017001607	0.001741044	0.0017246737	0.0016826774	0.0016907615	0.40645722	0.0017529719	0.0016925494	0.0016708291	0.0017155433	0.0016966305	0.0016715474	0.0017191662
0.0022290102	0.0022787047	0.4363479	0.002145028	0.0022788867	0.0022837515	0.002169713	0.0021876046	0.0022402094	0.0022191454	0.002165109	0.0021755106	0.0022236034	0.04803965	0.47811297	0.0021498634	0.0022073975	0.0021830623	0.0021507877	0.002212059
0.0017323495	0.7624113	0.0018625276	0.00166708	0.0017711127	0.0017748935	0.0016862645	0.0017001696	0.0017410532	0.0017246829	0.0016826864	0.20659845	0.0017281474	0.0017529812	0.0016925585	0.001670838	0.0017155524	0.0016966396	0.0016715563	0.0017191753
0.0058841826	0.006015367	0.006326352	0.005662485	0.6667813	0.0060286894	0.0057276483	0.005774879	0.005913746	0.0058581415	0.0057154945	0.005742953	0.0058699097	0.0059542614	0.0057490263	0.0056752497	0.005827129	0.22797605	0.0056776893	0.0058394345
0.6504742	0.006883681	0.0072395564	0.0064798607	0.0068842308	0.0068989266	0.0065544304	0.0066084787	0.006767391	0.0067037605	0.0065405224	0.006571945	0.006717227	0.006813755	0.0065788943	0.2288405	0.006668271	0.006594757	0.0064972597	0.0066823526
0.007869513	0.008044959	0.4379451	0.007573014	0.008045602	0.008062777	0.007660164	0.0077233305	0.007909051	0.007834686	0.0076439097	0.007680633	0.007850424	0.007963236	0.007688755	0.0075900857	0.0077932095	0.007707294	0.0075933486	0.4218209
0.0027557209	0.002817158	0.0029628004	0.0026518938	0.002817383	0.0028233973	0.0026824116	0.002704531	0.0027695661	0.0027435252	0.0026767196	0.0026895793	0.0027490363	0.0027885407	0.36433506	0.34385154	0.002729001	0.0026989155	0.0026590144	0.2450942
0.002928743	0.0029940375	0.0031488244	0.002818397	0.43114603	0.2712151	0.002850831	0.0028743392	0.0029434576	0.0029157815	0.0028447816	0.0028584488	0.0029216388	0.0029636235	0.24825007	0.0028247505	0.0029003455	0.002868371	0.0028259647	0.0029064703
0.01187661	0.012141392	0.012769083	0.011429137	0.012142362	0.012168283	0.011560662	0.011655993	0.011936281	0.011824049	0.011536131	0.011591554	0.0118478015	0.7758226	0.011603812	0.011454901	0.011761453	0.011631791	0.011459825	0.01178629
0.21928293	0.009677552	0.0101778675	0.009109834	0.009678326	0.009698986	0.0092146695	0.61120963	0.0095140645	0.009424607	0.009195116	0.009239292	0.00944354	0.009579245	0.009249062	0.00913037	0.009374714	0.009271364	0.009134294	0.009394512
0.0033492923	0.0034239625	0.003600976	0.0032231014	0.003424236	0.003431546	0.9366513	0.0032870763	0.00336612	0.0033344696	0.0032532746	0.003268904	0.003341168	0.0033891813	0.003272361	0.0032303669	0.003316817	0.0032802513	0.0032317557	0.0033238214
0.0067335707	0.006883691	0.007239567	0.0064798705	0.0068842415	0.0068989373	0.00655444	0.006608489	0.3609825	0.0067037703	0.006540532	0.0065719546	0.006717237	0.006813765	0.51845026	0.006494478	0.006668281	0.0065947673	0.0064972695	0.006682363
0.024198648	0.02473814	0.026017064	0.54203755	0.024740119	0.024792932	0.0235549	0.023749137	0.024320228	0.024091555	0.023504918	0.023617843	0.02413995	0.024486845	0.02364282	0.023339411	0.023964014	0.023699826	0.023349445	0.02401462
0.011876646	0.012141429	0.7765729	0.011429171	0.012142398	0.01216832	0.011560697	0.011656028	0.011936317	0.011824085	0.011536166	0.011591589	0.011847838	0.012018094	0.011603847	0.011454935	0.011761489	0.011631826	0.01145986	0.011786327
0.011876676	0.012141459	0.012769153	0.47350392	0.012142429	0.01216835	0.31328925	0.011656057	0.011936347	0.011824114	0.011536195	0.011591618	0.011847867	0.012018124	0.011603876	0.011454964	0.011761518	0.011631855	0.011459888	0.011786356
0.015933339	0.016288562	0.017130654	0.015333019	0.016289864	0.016324637	0.01550947	0.015637362	0.016013391	0.6989894	0.01547656	0.015550913	0.015894689	0.0161231	0.015567359	0.015367583	0.015778847	0.015604895	0.01537419	0.015812168
0.009466445	0.009677493	0.010177804	0.009109778	0.009678266	0.0096989265	0.009214613	0.009290597	0.82125056	0.00942455	0.0091950605	0.009239236	0.009443482	0.009579187	0.009249006	0.009130314	0.009374657	0.009271307	0.0091342395	0.009394454
0.0017991558	0.26231962	0.0019343542	0.0017313693	0.0018394139	0.0018433406	0.0017512938	0.0017657351	0.0018081953	0.0017911935	0.0017475776	0.0017559734	0.7055338	0.0018205832	0.0017578304	0.0017352722	0.001781711	0.0017620688	0.0017360182	0.0017854737
0.6966017	0.006015352	0.006326336	0.005662471	0.0060158325	0.0060286745	0.0057276343	0.005774865	0.19817509	0.005858127	0.0057154805	0.005742939	0.005869895	0.0059542465	0.0057490123	0.0056752353	0.0058271145	0.005762874	0.0056776754	0.00583942
0.0046987915	0.004803548	0.0050518843	0.40203276	0.0048039323	0.004814187	0.0045737918	0.0046115075	0.51376444	0.0046779965	0.0045640864	0.0045860135	0.004687394	0.004754753	0.0045908634	0.004531949	0.0046532317	0.0046019326	0.004533897	0.004663058
0.009466537	0.009677588	0.010177904	0.009109868	0.009678361	0.0096990215	0.009214703	0.009290689	0.29067254	0.009424642	0.00919515	0.009239326	0.009443575	0.00957928	0.53982544	0.009130403	0.009374749	0.009271397	0.009134329	0.009394546
0.0067335656	0.006883686	0.0072395615	0.0064798654	0.006884236	0.006898932	0.0065544355	0.006608484	0.0067673963	0.0067037656	0.006540527	0.0065719495	0.006717232	0.00681376	0.87266546	0.0064944727	0.006668276	0.006594762	0.006497265	0.0066823578
0.007869494	0.0080449395	0.00846085	0.007572996	0.008045582	0.008062758	0.85115606	0.007723312	0.0079090325	0.007834667	0.007643891	0.0076806145	0.007850406	0.007963218	0.0076887365	0.0075900676	0.0077931904	0.0077072755	0.0075933305	0.0078096483
0.0027557297	0.94801265	0.0029628102	0.0026519024	0.002817392	0.0028234066	0.0026824204	0.0027045398	0.0027695752	0.002743534	0.0026767284	0.0026895881	0.0027490454	0.0027885498	0.0026924324	0.0026578805	0.0027290098	0.0026989242	0.002659023	0.002734773
0.015933355	0.01628858	0.017130675	0.015333037	0.016289882	0.016324656	0.015509488	0.015637381	0.01601341	0.015862841	0.6986028	0.015550931	0.015894707	0.016123118	0.015567376	0.015367601	0.015778864	0.015604912	0.015374208	0.015812187
0.0016125784	0.2923025	0.0017337562	0.0015518214	0.0016486616	0.0016521809	0.0015696797	0.0015826233	0.0016206803	0.0016054418	0.0015663488	0.001573874	0.0016086668	0.0016317837	0.0015755384	0.05548067	0.0015969427	0.62492996	0.0015559882	0.001600315
0.0046987757	0.004803532	0.005051867	0.0045217406	0.3779583	0.0048141708	0.0045737764	0.004611492	0.004722384	0.538077	0.004564071	0.004585998	0.004687378	0.0047547366	0.0045908475	0.0045319335	0.004653216	0.004601917	0.004533882	0.0046630423
0.0078694895	0.008044935	0.008460846	0.007572992	0.008045577	0.008062753	0.007660141	0.0077233072	0.007909028	0.007834663	0.8511398	0.00768061	0.007850401	0.007963213	0.0076887324	0.0075900634	0.007793186	0.0077072713	0.0075933263	0.0078096436
0.002034577	0.0020799367	0.002187466	0.0019579204	0.002080103	0.0020845432	0.6855711	0.001996783	0.0020447993	0.0020255728	0.0019762497	0.001985744	0.0020296418	0.0020588082	0.001987844	0.0019623342	0.0020148496	0.2779395	0.0019631777	0.0020191045
0.002464539	0.0025194844	0.0026497378	0.0023716828	0.0025196858	0.0025250644	0.002398976	0.002418758	0.0024769215	0.002453632	0.2143286	0.0024053864	0.002458561	0.19399422	0.00240793	0.0023770293	0.54999214	0.002413736	0.0023780512	0.0024457967
0.009466473	0.009677522	0.010177835	0.009109805	0.009678296	0.009698956	0.8209507	0.009290625	0.009514035	0.009424578	0.0091950875	0.009239264	0.00944351	0.009579216	0.009249033	0.009130342	0.009374685	0.009271335	0.0091342665	0.009394482
0.0078694895	0.008044934	0.008460845	0.0075729913	0.008045577	0.008062752	0.0076601407	0.007723307	0.007909027	0.007834662	0.0076438864	0.0076806094	0.0078504	0.85145915	0.0076887314	0.0075900625	0.0077931858	0.0077072703	0.0075933253	0.007809643
0.006733534	0.006883654	0.007239528	0.2957718	0.0068842038	0.0068988996	0.0065544047	0.006608453	0.0067673647	0.58349895	0.0065404964	0.0065719187	0.0067172004	0.0068137283	0.0065788687	0.0064944425	0.006668245	0.0065947315	0.006497234	0.0066823266
0.011876621	0.012141403	0.012769095	0.011429147	0.012142373	0.012168294	0.011560673	0.011656003	0.7757406	0.01182406	0.011536142	0.011591564	0.011847813	0.012018068	0.011603822	0.011454911	0.011761464	0.011631801	0.011459836	0.011786302
0.015933238	0.01628846	0.017130548	0.6984615	0.016289761	0.016324535	0.0155093735	0.015637266	0.01601329	0.015862724	0.015476463	0.015550816	0.01589459	0.016122999	0.015567261	0.015367487	0.015778748	0.015604797	0.015374093	0.01581207
0.004698781	0.004803537	0.0050518727	0.0045217453	0.004803921	0.004814176	0.004573781	0.0046114973	0.0047223885	0.36289966	0.0045640757	0.004586003	0.0046873833	0.0047547417	0.0045908527	0.0045319386	0.55298483	0.004601922	0.004533887	0.0046630474
0.081838675	0.003423973	0.0036009871	0.46813896	0.0034242468	0.0034315565	0.0032602025	0.0032870865	0.39335182	0.0033344799	0.0032532846	0.0032689143	0.0033411782	0.0033891916	0.0032723711	0.0032303769	0.0033168274	0.0032802613	0.0032317657	0.0033238316
0.00588416	0.0060153436	0.006326328	0.005662463	0.006015824	0.0060286666	0.0057276264	0.005774857	0.88889277	0.005858119	0.0057154726	0.0057429313	0.005869887	0.0059542386	0.0057490044	0.005675228	0.0058271065	0.005762866	0.0056776674	0.005839412
0.024198703	0.024738198	0.026017124	0.02328697	0.024740174	0.024792988	0.023554955	0.023749191	0.024320282	0.5428412	0.023504972	0.023617897	0.024140004	0.024486901	0.023642873	0.023339465	0.02396407	0.02369988	0.0233495	0.024014676
0.0058841957	0.00601538	0.3632672	0.0056624976	0.006015861	0.006028703	0.005727661	0.005774892	0.005913759	0.0058581545	0.005715507	0.005742966	0.0058699227	0.0059542744	0.0057490394	0.0056752623	0.5318647	0.005762901	0.005677702	0.0058394475
0.00946644	0.009677488	0.0101777995	0.009109774	0.009678261	0.009698922	0.009214609	0.009290593	0.009514002	0.009424546	0.009195056	0.009239231	0.009443478	0.8213158	0.009249002	0.009130309	0.009374652	0.009271302	0.009134235	0.009394449
0.024198644	0.024738137	0.026017059	0.023286913	0.5434909	0.024792926	0.023554897	0.023749134	0.024320222	0.02409155	0.023504915	0.02361784	0.024139944	0.024486842	0.023642814	0.023339408	0.02396401	0.023699822	0.023349442	0.024014616
