topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69	topic_70	topic_71	topic_72	topic_73	topic_74	topic_75	topic_76	topic_77	topic_78	topic_79
0.0041400413	0.004188597	0.0041869814	0.0041058455	0.0041399305	0.00413327	0.0040991097	0.0041532484	0.0041126264	0.004105938	0.0041058203	0.0041128453	0.0041130125	0.6746288	0.004078944	0.0040856693	0.004088294	0.004072134	0.004112757	0.0041129594	0.0041260784	0.004163013	0.0041126222	0.0041193925	0.004126286	0.0041124965	0.0041667605	0.0040992377	0.0041194577	0.004125723	0.004160171	0.0041059	0.0041325	0.004085911	0.0041132416	0.0040923418	0.0041194824	0.004112475	0.004099144	0.004146529	0.0041125594	0.0041124965	0.004105871	0.004085657	0.0041542244	0.004139775	0.0040960424	0.004140091	0.0040857648	0.004099038	0.004108994	0.0041261637	0.0040923427	0.0041192695	0.004119418	0.0041058757	0.004119006	0.004092379	0.004126272	0.004139781	0.0040789098	0.004159547	0.0040923976	0.0041464507	0.004153008	0.004078901	0.004146543	0.004099143	0.0041058958	0.0041468446	0.004093163	0.0041262335	0.004126127	0.004139243	0.0041538225	0.004092521	0.004119595	0.004092413	0.004146655	0.00410596
0.0020641505	0.0020883596	0.002087554	0.83774555	0.002064095	0.0020607745	0.0020437427	0.0020707352	0.0020504817	0.0020471474	0.0020470885	0.002050591	0.0020506743	0.0020772992	0.0020336886	0.0020370416	0.00203835	0.002030293	0.002050547	0.002050648	0.0020571887	0.0020756037	0.0020504799	0.0020538555	0.0020572923	0.002050417	0.0020774722	0.0020438065	0.0020538878	0.0020570117	0.0020741867	0.002047128	0.0020603905	0.002037162	0.0020507886	0.0020403683	0.0020539	0.0020504063	0.0020437597	0.002067385	0.0020504484	0.002050417	0.0020471138	0.0020370355	0.0020712218	0.0020640176	0.0020422135	0.0020641752	0.002037089	0.002043707	0.0020486708	0.0020572313	0.0020403687	0.002053794	0.002053868	0.0020471162	0.0020536627	0.002040387	0.0020572853	0.0020640206	0.0020336714	0.0020738754	0.0020403962	0.002067346	0.0020706155	0.0020336667	0.002067392	0.0020437592	0.0020471262	0.0020675424	0.0020407778	0.0020572662	0.0020572129	0.0020637524	0.0020710214	0.0020404577	0.0020539563	0.002040404	0.002067448	0.002047158
0.0017685527	0.0017892949	0.0017886045	0.0017539448	0.0017685052	0.0017656601	0.0017510673	0.0017741944	0.0017568414	0.0017539844	0.001753934	0.0017569349	0.0017570064	0.0017798183	0.0017424531	0.0017453259	0.0017464471	0.0017395437	0.0017568972	0.0017569837	0.0017625878	0.0017783656	0.0017568397	0.0017597318	0.0017626766	0.0017567859	0.0017799666	0.001751122	0.0017597597	0.001762436	0.0017771516	0.8609813	0.0017653311	0.001745429	0.0017571042	0.0017481762	0.0017597701	0.0017567767	0.001751082	0.001771324	0.0017568128	0.0017567859	0.0017539557	0.0017453206	0.0017746114	0.0017684387	0.0017497571	0.0017685739	0.0017453667	0.0017510367	0.0017552896	0.0017626242	0.0017481766	0.0017596793	0.0017597427	0.0017539577	0.0017595667	0.0017481921	0.0017626706	0.0017684414	0.0017424383	0.0017768849	0.0017482002	0.0017712904	0.0017740917	0.0017424345	0.0017713299	0.0017510816	0.0017539662	0.0017714589	0.0017485272	0.0017626543	0.0017626085	0.0017682116	0.0017744396	0.0017482528	0.0017598184	0.0017482067	0.001771378	0.0017539937
0.002478386	0.0025074536	0.0025064861	0.002457915	0.0024783197	0.0024743327	0.0024538827	0.0024862923	0.0024619745	0.0024579708	0.0024579	0.0024621054	0.0024622057	0.0024941734	0.0024418111	0.002445837	0.0024474082	0.002437734	0.0024620525	0.0024621738	0.0024700272	0.0024921377	0.002461972	0.0024660248	0.0024701518	0.0024618967	0.0024943813	0.0024539593	0.002466064	0.0024698146	0.0024904364	0.0024579477	0.0024738715	0.0024459814	0.0024623426	0.0024498312	0.0024660786	0.0024618837	0.0024539034	0.0024822697	0.0024619342	0.0024618967	0.0024579305	0.0024458296	0.0024868767	0.0024782266	0.0024520466	0.0024784158	0.002445894	0.00245384	0.0024597999	0.0024700782	0.002449832	0.0024659513	0.0024660402	0.0024579333	0.0024657936	0.0024498536	0.0024701434	0.0024782303	0.0024417904	0.0024900627	0.0024498648	0.0024822229	0.0024861484	0.002441785	0.002482278	0.0024539027	0.0024579451	0.002482459	0.0024503232	0.0024701203	0.0024700563	0.80520415	0.002486636	0.0024499386	0.0024661461	0.002449874	0.0024823453	0.0024579838
0.00045769016	0.00046305812	0.00046287946	0.00045390974	0.00045767787	0.0004569416	0.00045316506	0.00045915024	0.00045465937	0.00045392	0.00045390695	0.00045468356	0.44636017	0.00046060563	0.00045093577	0.00045167923	0.0004519694	0.00045018285	0.0004546738	0.0004546962	0.0004561465	0.0004602297	0.00045465893	0.0004554074	0.00045616948	0.00045464502	0.00046064402	0.0004531792	0.0004554146	0.00045610723	0.09178764	0.00045391574	0.00045685645	0.00045170588	0.37071252	0.00045241683	0.0004554173	0.00045464264	0.00045316888	0.00045840736	0.00045465195	0.00045464502	0.00045391257	0.00045167786	0.00045925812	0.00045766067	0.00045282597	0.00045769566	0.056529626	0.00045315718	0.0004542578	0.00045615592	0.00045241698	0.00045539378	0.00045541022	0.0004539131	0.00045536464	0.000452421	0.00045616794	0.00045766137	0.00045093193	0.00045984652	0.00045242306	0.0004583987	0.00045912366	0.00045093094	0.0004584089	0.00045316876	0.0004539153	0.0004584423	0.0004525077	0.0004561637	0.00045615184	0.0004576019	0.00045921365	0.00045243668	0.00045542978	0.00045242475	0.00045842133	0.0004539224
0.0005885647	0.00059546763	0.0005952379	0.00058370334	0.00058854895	0.00058760215	0.0005827457	0.00059044233	0.0005846673	0.0005837165	0.00058369973	0.0005846984	0.0005847222	0.0005923139	0.0005798789	0.000580835	0.00058120815	0.00057891075	0.0005846859	0.0005847147	0.00058657967	0.00059183047	0.00058466673	0.0005856292	0.00058660924	0.00058464886	0.95374405	0.0005827639	0.0005856385	0.00058652915	0.0005914264	0.000583711	0.00058749266	0.0005808693	0.00058475474	0.00058178353	0.00058564194	0.0005846458	0.0005827506	0.000589487	0.00058465777	0.00058464886	0.00058370695	0.00058083324	0.00059058104	0.00058852683	0.0005823097	0.0005885718	0.0005808486	0.0005827356	0.0005841509	0.0005865918	0.0005817837	0.00058561174	0.00058563286	0.00058370765	0.00058557425	0.0005817889	0.00058660726	0.0005885277	0.00057987403	0.0005913377	0.0005817915	0.00058947585	0.00059040816	0.00057987275	0.000589489	0.0005827505	0.00058371044	0.0005895319	0.00058190036	0.0005866018	0.00058658654	0.0005884513	0.0005905239	0.0005818091	0.000585658	0.0005817937	0.000589505	0.00058371964
0.00045769036	0.00046305833	0.00046287966	0.00045390992	0.00045767808	0.00045694178	0.00045316527	0.0004591504	0.00045465957	0.24814117	0.00045390712	0.00045468376	0.00045470227	0.00046060584	0.00045093594	0.1858942	0.00045196956	0.00045018303	0.00045467398	0.0004546964	0.0004561467	0.0004602299	0.0004546591	0.00045540757	0.00045616968	0.0004546452	0.00046064422	0.0004531794	0.0004554148	0.0004561074	0.0004599157	0.00045391594	0.00045685665	0.0004517061	0.00045472756	0.00045241704	0.0004554175	0.00045464284	0.00045316905	0.00045840754	0.00045465215	0.0004546452	0.00045391277	0.00045167806	0.00045925833	0.00045766088	0.00045282618	0.00045769583	0.00045168996	0.00045315735	0.00045425797	0.00045615612	0.00045241718	0.00045539398	0.00045541042	0.4840981	0.00045536485	0.00045242117	0.0004561681	0.00045766158	0.047245897	0.0004598467	0.00045242324	0.0004583989	0.00045912384	0.0004509311	0.0004584091	0.00045316896	0.00045391548	0.0004584425	0.00045250787	0.0004561639	0.00045615205	0.0004576021	0.00045921386	0.00045243689	0.00045542998	0.00045242495	0.00045842153	0.0004539226
0.0015470166	0.0015651606	0.0015645567	0.0015342385	0.001546975	0.0015444864	0.0015317214	0.0015519516	0.0015367724	0.0015342731	0.001534229	0.0015368541	0.0015369166	0.001556871	0.0015241863	0.0015266993	0.0015276801	0.0015216414	0.0015368211	0.0015368968	0.0015417989	0.0015556003	0.0015367708	0.0015393007	0.0015418766	0.0015367238	0.0015570007	0.0015317693	0.001539325	0.0015416661	0.0015545383	0.0015342588	0.0015441986	0.402708	0.0015370022	0.0015291924	0.0015393342	0.0015367158	0.0015317344	0.0015494407	0.0015367472	0.0015367238	0.0015342481	0.0015266947	0.0015523164	0.0015469169	0.0015305754	0.0015470351	0.0015267349	0.0015316948	0.001535415	0.0015418307	0.0015291929	0.0015392547	0.0015393102	0.0015342499	0.0015391562	0.0015292065	0.0015418713	0.0015469192	0.0015241734	0.0015543051	0.0015292135	0.0015494114	0.0015518619	0.2791192	0.0015494459	0.001531734	0.0015342573	0.0015495587	0.19961433	0.001541857	0.001541817	0.0015467183	0.0015521661	0.0015292596	0.0015393763	0.0015292192	0.0015494879	0.0015342813
0.0017685598	0.0017893021	0.0017886118	0.0017539519	0.0017685123	0.0017656672	0.0017510743	0.0017742016	0.0017568485	0.0017539915	0.0017539411	0.001756942	0.0017570135	0.0017798254	0.0017424601	0.50147283	0.0017464542	0.0017395507	0.0017569043	0.0017569908	0.0017625949	0.0017783728	0.0017568468	0.0017597389	0.0017626837	0.001756793	0.0017799737	0.001751129	0.0017597668	0.0017624431	0.0017771587	0.001753975	0.0017653382	0.3612447	0.0017571113	0.0017481832	0.0017597772	0.0017567838	0.001751089	0.0017713311	0.0017568198	0.001756793	0.0017539627	0.0017453277	0.0017746185	0.0017684458	0.0017497641	0.001768581	0.0017453737	0.0017510438	0.0017552967	0.0017626313	0.0017481837	0.0017596864	0.0017597498	0.0017539648	0.0017595738	0.0017481991	0.0017626777	0.0017684485	0.0017424453	0.0017768921	0.0017482071	0.0017712977	0.001774099	0.0017424414	0.0017713371	0.0017510887	0.0017539733	0.0017714661	0.0017485342	0.0017626614	0.0017626156	0.0017682187	0.0017744468	0.0017482599	0.0017598255	0.0017482137	0.0017713851	0.0017540008
0.0020641526	0.0020883617	0.002087556	0.0020471031	0.0020640972	0.0020607766	0.0020437448	0.0020707375	0.002050484	0.0020471495	0.0020470906	0.002050593	0.0020506766	0.0020773013	0.0020336907	0.0020370437	0.0020383524	0.002030295	0.002050549	0.00205065	0.0020571908	0.0020756058	0.002050482	0.0020538575	0.0020572946	0.002050419	0.0020774743	0.0020438086	0.00205389	0.0020570136	0.0020741888	0.0020471301	0.0020603926	0.002037164	0.0020507907	0.0020403704	0.0020539023	0.0020504084	0.0020437618	0.002067387	0.0020504505	0.002050419	0.002047116	0.0020370376	0.002071224	0.0020640197	0.0020422156	0.0020641773	0.0020370912	0.0020437092	0.0020486729	0.0020572334	0.0020403708	0.002053796	0.0020538701	0.0020471183	0.0020536648	0.002040389	0.0020572874	0.0020640227	0.0020336735	0.0020738775	0.0020403983	0.002067348	0.0020706176	0.0020336688	0.002067394	0.0020437613	0.83774537	0.0020675447	0.00204078	0.0020572683	0.002057215	0.0020637547	0.0020710235	0.0020404598	0.0020539586	0.002040406	0.0020674502	0.0020471602
