topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15
0.01962953	0.020421918	0.021189937	0.01881098	0.020271093	0.02021517	0.01882271	0.018975921	0.01995508	0.019466102	0.019036274	0.019397607	0.018968685	0.70719826	0.018889036	0.01875165
0.009667197	0.010057435	0.010435679	0.009264076	0.00998316	0.8558254	0.00926985	0.009345304	0.009827523	0.009586709	0.009375028	0.009552978	0.00934174	0.009930559	0.009302515	0.009234853
0.008268353	0.008602124	0.008925633	0.007923562	0.876711	0.008515037	0.007928503	0.007993038	0.00840548	0.008199512	0.008018461	0.0081706615	0.00798999	0.008493601	0.007956441	0.00789857
0.011635576	0.012105274	0.012560527	0.01115038	0.01201587	0.011982722	0.011157326	0.011248142	0.011828549	0.82602537	0.011283919	0.011498101	0.011243853	0.011952557	0.011196642	0.011115204
0.59371597	0.0022091179	0.0022921977	0.002034856	0.0021928023	0.002186753	0.002036125	0.0020526985	0.0021586178	0.0021057231	0.0020592269	0.0020983138	0.37660465	0.0021812485	0.0020432996	0.002028438
0.0027326779	0.0028429888	0.0029499088	0.0026187254	0.21338964	0.002814207	0.0026203583	0.002641687	0.0027779993	0.0027099266	0.002650089	0.0027003912	0.0026406797	0.07185937	0.67944086	0.0026104657
0.00212341	0.7853382	0.002292208	0.0020348637	0.002192811	0.0021867615	0.0020361328	0.0020527062	0.0021586262	0.0021057313	0.002059235	0.18511434	0.0020519234	0.0021812574	0.0020433078	0.0020284457
0.007223224	0.0075148046	0.0077974168	0.0069220136	0.8922949	0.0074387244	0.006926329	0.0069827074	0.007343015	0.0071630836	0.007004916	0.007137878	0.0069800443	0.007420003	0.006950736	0.0069001806
0.648683	0.008602163	0.00892567	0.007923597	0.00853863	0.008515074	0.007928538	0.007993074	0.008405519	0.008199549	0.008018496	0.008170698	0.007990025	0.008493641	0.007956477	0.23565583
0.009667152	0.010057389	0.85630614	0.009264031	0.00998311	0.009955571	0.0092698075	0.009345261	0.0098274825	0.009586665	0.0093749855	0.009552934	0.009341698	0.009930508	0.009302473	0.009234812
0.0033790364	0.003515439	0.20362604	0.0032381304	0.0034894755	0.0034798493	0.0032401497	0.0032665231	0.0034350771	0.0033509033	0.003276913	0.003339113	0.0032652777	0.0034710895	0.74939907	0.0032279175
0.0035914194	0.0037363952	0.003876913	0.0034416567	0.6286137	0.003698569	0.0034438032	0.0034718344	0.19957192	0.0035615182	0.003482877	0.0035489863	0.0034705105	0.0036892581	0.12536985	0.003430802
0.014610563	0.01520035	0.015772	0.014001302	0.015088088	0.015046463	0.014010034	0.01412407	0.014852878	0.01448892	0.014168993	0.014437938	0.014118684	0.7820632	0.014059402	0.013957142
0.011635613	0.012105313	0.012560564	0.011150408	0.012015904	0.38985032	0.011157359	0.4478667	0.011828587	0.011538736	0.011283953	0.011498136	0.011243887	0.011952593	0.011196674	0.011115239
0.004107737	0.004273555	0.0044342736	0.0039364453	0.0042419927	0.00423029	0.9384467	0.00397096	0.0041758623	0.004073537	0.0039835903	0.004059204	0.003969446	0.004219642	0.003952779	0.003924029
0.0082683945	0.008602168	0.008925682	0.87609535	0.008538635	0.0085150795	0.007928544	0.00799308	0.008405527	0.00819956	0.008018502	0.0081707025	0.007990031	0.008493649	0.007956483	0.007898611
0.029901136	0.031108169	0.03227808	0.02865428	0.03087841	0.030793225	0.5519394	0.028905509	0.030397037	0.029652191	0.028997444	0.029547859	0.028894486	0.030715713	0.028773163	0.028563885
0.0146106025	0.0152003905	0.782826	0.014001341	0.015088136	0.015046505	0.01401007	0.014124108	0.014852913	0.014488959	0.014169031	0.014437978	0.014118723	0.015008628	0.014059438	0.013957179
0.014610636	0.015200424	0.015772086	0.01400137	0.01508817	0.015046537	0.48710197	0.014124138	0.014852953	0.0144889895	0.014169062	0.014438008	0.0141187515	0.30897024	0.01405947	0.013957208
0.019629981	0.70744926	0.021190468	0.018811401	0.020271558	0.02021564	0.018823132	0.018976348	0.019955525	0.019466542	0.019036703	0.019398045	0.018969113	0.020164754	0.018889459	0.018752076
0.011635551	0.012105246	0.012560494	0.01115035	0.012015845	0.011982692	0.011157301	0.011248117	0.8263156	0.011538676	0.011283892	0.011498075	0.011243829	0.011952531	0.011196618	0.011115179
0.0022053549	0.3225346	0.0023806647	0.0021133912	0.0022774332	0.0022711507	0.002114709	0.0021319224	0.0022419295	0.0021869931	0.0021387027	0.0021792983	0.6467296	0.0022654335	0.0021221607	0.0021067255
0.6582106	0.007514757	0.00779737	0.0069219717	0.0074592573	0.0074386788	0.0069262865	0.006982664	0.24119188	0.007163039	0.0070048734	0.0071378346	0.006980002	0.007419955	0.0069506937	0.006900138
0.005765661	0.0059984056	0.00622399	0.0055252314	0.0059541003	0.005937675	0.005528676	0.0055736764	0.9139357	0.0057176673	0.005591406	0.0056975363	0.0055715516	0.0059227343	0.0055481577	0.0055078035
0.011635642	0.01210534	0.012560597	0.011150433	0.012015935	0.011982788	0.011157386	0.011248204	0.01182863	0.011538764	0.011283979	0.011498163	0.011243915	0.82643825	0.011196702	0.011115265
