topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69	topic_70	topic_71	topic_72	topic_73	topic_74	topic_75	topic_76	topic_77	topic_78	topic_79
0.0007646662	0.0007672175	0.00076720456	0.00078236434	0.00077478547	0.00077225635	0.0007671848	0.00076470856	0.2861779	0.00076472166	0.00075966056	0.18846907	0.00077234284	0.0007672371	0.0007646675	0.00076218985	0.00076725095	0.00077193603	0.0007747924	0.00076293066	0.0007697667	0.00076468545	0.00076220266	0.00077485276	0.0007773438	0.0007823995	0.00075966056	0.00076214934	0.00076467986	0.0007697271	0.00076720695	0.0007621671	0.00076471886	0.00076971087	0.1645944	0.00076214934	0.00077218923	0.00076722575	0.0007622067	0.30236158	0.000767273	0.0007671925	0.00076471746	0.00076724053	0.00077225035	0.0007723328	0.00075966056	0.00076721166	0.00076474255	0.00076724315	0.00076972606	0.0007798392	0.0007621783	0.0007647048	0.00075966056	0.0007849583	0.00075966056	0.00075966056	0.0007924101	0.00076980604	0.0007647055	0.0007647395	0.00077980524	0.0007819494	0.00077725225	0.00075966056	0.00076730264	0.0007823459	0.0007621957	0.00076471583	0.0007671797	0.000764732	0.00075966056	0.00076470035	0.0007647151	0.0007647114	0.0007693957	0.000774702	0.0007747783	0.0007721702
0.00076466595	0.0007672173	0.0007672044	0.00078236416	0.0007747853	0.0007722562	0.00076718465	0.0007647084	0.00077730895	0.0007647214	0.0007596604	0.00076219253	0.00077234267	0.0007672369	0.0007646673	0.0007621897	0.0007672507	0.00077193585	0.00077479216	0.0007629305	0.0007697665	0.0007646853	0.0007622025	0.0007748526	0.00077734364	0.0007823993	0.0007596604	0.00076214917	0.0007646797	0.0007697269	0.0007672068	0.0007621669	0.3785324	0.0007697107	0.45867932	0.00076214917	0.00077218906	0.0007672256	0.0007622065	0.00076719414	0.00076727284	0.00076719234	0.00076471723	0.00076724036	0.0007722502	0.0007723326	0.0007596604	0.0007672115	0.0007647424	0.10361647	0.0007697258	0.000779839	0.0007621781	0.0007647046	0.0007596604	0.00078495813	0.0007596604	0.0007596604	0.0007924099	0.00076980586	0.0007647053	0.00076473935	0.000779805	0.0007819492	0.0007772521	0.0007596604	0.0007673024	0.0007823457	0.0007621955	0.0007647156	0.00076717953	0.00076473184	0.0007596604	0.0007647002	0.00076471484	0.00076471124	0.0007693955	0.0007747018	0.00077477813	0.00077217
0.006164928	0.006185497	0.006185393	0.006307615	0.0062465128	0.0062261224	0.006185234	0.0061652698	0.006266859	0.006165375	0.0061245714	0.006144986	0.0062268195	0.0061856555	0.0061649387	0.006144963	0.0061857672	0.00622354	0.006246568	0.006150936	0.00620605	0.0061650835	0.0061450666	0.006247055	0.0062671383	0.0063078986	0.0061245714	0.006144637	0.0061650383	0.00620573	0.0061854124	0.00614478	0.0061653526	0.0062055998	0.0061450307	0.006144637	0.006225581	0.006185564	0.006145099	0.006185311	0.006185945	0.0061852965	0.5106117	0.0061856834	0.006226074	0.006226738	0.0061245714	0.0061854506	0.006165544	0.0061857044	0.0062057218	0.0062872567	0.00614487	0.0061652395	0.0061245714	0.0063285283	0.0061245714	0.0061245714	0.0063886065	0.006206367	0.006165245	0.0061655194	0.006286983	0.0063042697	0.0062664	0.0061245714	0.0061861835	0.0063074664	0.0061450102	0.0061653284	0.006185193	0.006165459	0.0061245714	0.0061652036	0.006165322	0.006165293	0.0062030586	0.0062458394	0.0062464545	0.006225427
0.0030688166	0.0030790556	0.0030790037	0.0031398442	0.003109428	0.003099278	0.0030789247	0.0030689868	0.0031195562	0.0030690392	0.0030487275	0.0030588899	0.0030996252	0.0030791345	0.003068822	0.0030588782	0.00307919	0.0030979926	0.0031094558	0.75638205	0.0030892864	0.003068894	0.0030589297	0.0031096982	0.0031196955	0.0031399853	0.0030487275	0.0030587157	0.0030688716	0.0030891274	0.0030790134	0.0030587872	0.003069028	0.0030890624	0.003058912	0.0030587157	0.0030990087	0.0030790889	0.003058946	0.003078963	0.0030792786	0.0030789555	0.0030690222	0.0030791482	0.003099254	0.0030995847	0.0030487275	0.0030790323	0.003069123	0.0030791587	0.0030891232	0.00312971	0.003058832	0.0030689714	0.0030487275	0.0031502545	0.0030487275	0.0030487275	0.0031801607	0.0030894442	0.0030689745	0.003069111	0.0031295738	0.003138179	0.003119328	0.0030487275	0.0030793974	0.0031397701	0.0030589018	0.0030690157	0.0030789042	0.0030690809	0.0030487275	0.0030689538	0.0030690127	0.0030689982	0.0030877974	0.003109093	0.0031093995	0.0030989323
0.0040978068	0.004111479	0.0041114097	0.0041926503	0.004152036	0.0041384823	0.004111304	0.004098034	0.0041655595	0.004098104	0.004070982	0.0040845512	0.0041389456	0.0041115843	0.0040978137	0.0040845363	0.0041116583	0.004136766	0.0041520726	0.004088506	0.00412514	0.00409791	0.33938837	0.004152396	0.0041657453	0.0041928384	0.004070982	0.004084319	0.00409788	0.004124928	0.0041114227	0.0040844143	0.004098089	0.004124841	0.004084581	0.004084319	0.0041381223	0.0041115233	0.004084626	0.004111355	0.0041117766	0.0041113454	0.0040980815	0.004111603	0.00413845	0.0041388916	0.004070982	0.004111448	0.004098216	0.004111617	0.004124922	0.004179118	0.0040844744	0.0040980135	0.004070982	0.0042065512	0.004070982	0.004070982	0.004246485	0.004125351	0.0040980172	0.0040982	0.004178936	0.004190427	0.004165255	0.004070982	0.0041119354	0.004192551	0.0040845675	0.0040980726	0.0041112765	0.0040981597	0.004070982	0.0040979898	0.0040980685	0.0040980494	0.004123152	0.33945498	0.004151997	0.0041380203
0.0010199293	0.0010233324	0.0010233151	0.0010435357	0.0010334267	0.0010300534	0.0010232888	0.0010199859	0.0010367929	0.0010200033	0.0010132528	0.0010166302	0.0010301687	0.0010233585	0.0010199312	0.0010166264	0.001023377	0.0010296261	0.0010334359	0.0010176145	0.0010267326	0.001019955	0.0010166435	0.0010335165	0.0010368391	0.0010435825	0.0010132528	0.0010165724	0.0010199476	0.0010266798	0.0010233183	0.0010165961	0.0010199996	0.0010266581	0.0010166375	0.0010165724	0.0010299638	0.0010233434	0.0010166488	0.0010233015	0.0010234064	0.0010232991	0.0010199978	0.0010233631	0.0010300453	0.0010301552	0.0010132528	0.0010233246	0.0010200313	0.0010233666	0.0010266784	0.0010401675	0.001016611	0.0010199809	0.0010132528	0.0010469955	0.0010132528	0.0010132528	0.0010569348	0.001026785	0.91903526	0.0010200272	0.0010401221	0.0010429821	0.001036717	0.0010132528	0.0010234459	0.001043511	0.0010166342	0.0010199955	0.001023282	0.0010200172	0.0010132528	0.0010199749	0.0010199946	0.0010199897	0.0010262377	0.0010333153	0.0010334172	0.0010299383
0.00094136794	0.0009445088	0.0009444929	0.0009631559	0.00095382566	0.0009507121	0.00094446866	0.00094142015	0.0009569325	0.0009414362	0.0009352056	0.38268882	0.0009508186	0.000944533	0.00094136957	0.00093831937	0.00094455	0.0009503178	0.110984184	0.00093923137	0.00094764715	0.0009413917	0.00093833514	0.0009539085	0.00095697516	0.0009631991	0.0009352056	0.0009382695	0.4334908	0.00094759837	0.00094449584	0.00093829137	0.0009414328	0.0009475784	0.0009383297	0.0009382695	0.0009506295	0.000944519	0.0009383401	0.00094448036	0.0009445772	0.00094447815	0.00094143103	0.0009445372	0.00095070474	0.0009508062	0.0009352056	0.00094450166	0.000941462	0.0009445404	0.00094759703	0.0009600472	0.00093830517	0.0009414155	0.0009352056	0.00096634927	0.0009352056	0.0009352056	0.000975523	0.0009476956	0.00094141637	0.0009414583	0.0009600054	0.00096264505	0.00095686247	0.0009352056	0.00094461365	0.0009631331	0.0009383265	0.00094142905	0.0009444623	0.000941449	0.0009352056	0.00094141	0.0009414281	0.0009414237	0.0009471904	0.00095372286	0.00095381687	0.000950606
0.0013605763	0.0013651157	0.0013650928	0.0013920667	0.0013785816	0.0013740816	0.0013650578	0.0013606517	0.001383072	0.001360675	0.0013516697	0.0013561752	0.0013742354	0.0013651508	0.0013605786	0.00135617	0.0013651754	0.0013735116	0.0013785938	0.0013574882	0.0013696516	0.0013606105	0.0013561929	0.0013787013	0.0013831337	0.0013921292	0.0013516697	0.001356098	0.4320233	0.0013695811	0.001365097	0.0013561297	0.00136067	0.0013695523	0.001356185	0.001356098	0.0013739621	0.0013651305	0.0013562001	0.0013650747	0.0013652146	0.0013650714	0.0013606674	0.0013651568	0.0013740709	0.0013742174	0.0013516697	0.0013651054	0.0013607121	0.0013651615	0.0013695792	0.0013875737	0.0013561496	0.0013606449	0.0013516697	0.0013966822	0.0013516697	0.0013516697	0.0014099412	0.0013697216	0.0013606462	0.0013607068	0.0013875132	0.0013913284	0.46135348	0.0013516697	0.0013652673	0.0013920339	0.0013561804	0.0013606645	0.0013650486	0.0013606934	0.0013516697	0.001360637	0.0013606632	0.0013606568	0.0013689914	0.0013784331	0.0013785688	0.0013739282
0.0017502905	0.0017561304	0.0017561008	0.001790801	0.0017734533	0.0017676642	0.0017560557	0.0017503876	0.0017792298	0.0017504175	0.0017388328	0.0017446289	0.0017678621	0.0017561753	0.0017502935	0.0017446222	0.001756207	0.001766931	0.001773469	0.001746318	0.0017619655	0.0017503346	0.0017446517	0.0017736072	0.0017793091	0.0017908814	0.0017388328	0.0017445296	0.0017503218	0.0017618748	0.0017561063	0.0017445703	0.0017504111	0.0017618376	0.0017446415	0.0017445296	0.0017675105	0.0017561493	0.0017446609	0.0017560774	0.0017562575	0.0017560733	0.0017504079	0.0017561832	0.0017676505	0.0017678391	0.0017388328	0.0017561171	0.0017504654	0.0017561892	0.0017618723	0.0017850209	0.0017445959	0.001750379	0.0017388328	0.0017967385	0.0017388328	0.0017388328	0.0018137953	0.0017620554	0.0017503805	0.0017504585	0.0017849432	0.0017898511	0.0017790996	0.0017388328	0.0017563252	0.0017907587	0.0017446356	0.0017504041	0.001756044	0.86105734	0.0017388328	0.0017503689	0.0017504024	0.0017503941	0.0017611162	0.0017732622	0.0017734369	0.0017674669
0.0013605729	0.0013651125	0.0013650894	0.0013920633	0.0013785783	0.0013740782	0.0013650544	0.0013606483	0.0013830686	0.0013606716	0.0013516664	0.0013561718	0.001374232	0.0013651474	0.0013605753	0.0013561668	0.001365172	0.0013735082	0.0013785905	0.0013574848	0.0013696483	0.0013606072	0.0013561896	0.0013786979	0.0013831303	0.0013921259	0.0013516664	0.0013560947	0.0013605972	0.0013695778	0.8919985	0.0013561263	0.0013606666	0.001369549	0.0013561817	0.0013560947	0.0013739588	0.0013651272	0.0013561967	0.0013650713	0.0013652113	0.0013650681	0.0013606641	0.0013651535	0.0013740675	0.0013742141	0.0013516664	0.0013651021	0.0013607088	0.0013651582	0.001369576	0.0013875703	0.0013561462	0.0013606417	0.0013516664	0.0013966789	0.0013516664	0.0013516664	0.0014099377	0.0013697183	0.0013606428	0.0013607034	0.0013875099	0.001391325	0.0013829673	0.0013516664	0.001365264	0.0013920305	0.0013561771	0.0013606612	0.0013650453	0.0013606901	0.0013516664	0.0013606338	0.0013606598	0.0013606534	0.0013689882	0.0013784297	0.0013785654	0.0013739248
