topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7
0.0063756537	0.006266089	0.0060628965	0.0070070475	0.007402808	0.95462304	0.00621406	0.0060484046
0.27625653	0.6842689	0.0060628853	0.00700782	0.007404006	0.006735032	0.0062163714	0.0060484945
0.05530126	0.05434132	0.052588277	0.60884094	0.06416984	0.05839539	0.05389789	0.052465074
0.026377289	0.02592454	0.025089335	0.028985752	0.030600954	0.027852824	0.025712565	0.80945677
0.035714824	0.4077344	0.033968788	0.37470868	0.041442197	0.037718337	0.034818918	0.03389384
0.008533315	0.008384551	0.8127556	0.13500561	0.009898771	0.009010491	0.008316237	0.008095465
0.007866293	0.0077309296	0.00748048	0.008644535	0.9448365	0.00830869	0.007669569	0.0074630175
0.01143204	0.011239022	0.010872951	0.012562884	0.13323073	0.01207787	0.79773796	0.010846483
0.8939504	0.0145296585	0.014058109	0.016246326	0.017162899	0.01561748	0.01441016	0.014024934
0.011437402	0.011236113	0.010872711	0.9191271	0.013265551	0.012071848	0.011142906	0.010846315
0.014781999	0.014527214	0.8932547	0.016243309	0.017148262	0.01560915	0.01440894	0.014026395
0.74524814	0.0045430013	0.004395796	0.0050806566	0.005366443	0.0048831725	0.2260969	0.0043859524
0.055294	0.054349523	0.60061496	0.06077575	0.06418303	0.058417443	0.053899538	0.05246577
0.017326578	0.017020568	0.8748813	0.019061157	0.020103445	0.018291265	0.016882597	0.016433053
0.05529113	0.054345675	0.052582677	0.060779985	0.06415923	0.05841658	0.6019601	0.052464604
0.0037612182	0.11626129	0.0035765527	0.0041342154	0.004366027	0.003972794	0.8603597	0.0035681424
0.0050889608	0.005001096	0.0048395614	0.9639962	0.005908615	0.0053760675	0.004961381	0.0048281387
0.007865561	0.0077311383	0.0074812076	0.008643808	0.9448398	0.0083076935	0.00766766	0.0074631306
0.05530322	0.054338545	0.60052925	0.060782272	0.064266995	0.05841223	0.05390626	0.05246127
0.0031703182	0.8902967	0.0030146167	0.0903909	0.0036806993	0.0033485242	0.0030902794	0.003007965
0.008531452	0.008384659	0.008113338	0.009375961	0.9401713	0.009011466	0.0083175115	0.008094266
0.51750857	0.009161189	0.008863259	0.4258722	0.010819266	0.009845555	0.009085656	0.00884434
0.008534024	0.9386413	0.008114416	0.009380746	0.009902215	0.009014819	0.0083173085	0.008095122
0.012895202	0.012669901	0.9068648	0.014181073	0.014964311	0.013620537	0.012570891	0.012233284
0.5485606	0.010092086	0.009764718	0.011291307	0.011923326	0.38861334	0.010011652	0.009742906
0.02637581	0.025923576	0.025084235	0.02898967	0.030606935	0.0278618	0.81013143	0.025026556
0.010268	0.010090445	0.009765135	0.9273634	0.01191541	0.010845243	0.0100104315	0.009741938
0.026377384	0.025922872	0.025084326	0.028993022	0.030631358	0.8122532	0.025711816	0.025026081
0.010268763	0.01009128	0.009764736	0.6228555	0.011914237	0.010845757	0.01000991	0.31424978
0.035714954	0.035109907	0.033972986	0.03925778	0.42920697	0.037727695	0.35512283	0.033886857
0.0053589884	0.005268351	0.0050967964	0.0058897748	0.006222298	0.0056607355	0.0052235946	0.96127945
0.00253342	0.002489489	0.0024089129	0.0027858336	0.002940432	0.9819686	0.0024696596	0.002403683
0.055296853	0.6024203	0.05258262	0.060755994	0.06418794	0.058390975	0.053902686	0.052462664
0.5438428	0.011235555	0.073710434	0.01256567	0.32457533	0.012076008	0.011145067	0.010849104
0.12236297	0.12025696	0.11637127	0.13445756	0.14195165	0.12921517	0.11928209	0.11610233
0.8500116	0.020549769	0.019890174	0.022979572	0.024258973	0.022083217	0.020382954	0.019843718
0.017321087	0.8754611	0.016471643	0.019033812	0.0201029	0.018291805	0.016884834	0.016432855
0.017320357	0.87545836	0.016472267	0.019033993	0.020101024	0.018293323	0.01688661	0.016434077
0.012892154	0.012670156	0.012260493	0.014168353	0.014962858	0.013616368	0.90719765	0.012231986
0.0063755536	0.4100485	0.0060621933	0.007005279	0.0074028135	0.0067321383	0.55032516	0.006048335
0.014783402	0.014527938	0.014056968	0.8954037	0.017179787	0.015614442	0.014409002	0.014024776
0.011431852	0.011235201	0.010871517	0.012565346	0.013280899	0.012083768	0.011144127	0.9173873
0.008531103	0.008385051	0.008114504	0.009383731	0.94015723	0.009015067	0.008318595	0.008094718
0.0078671	0.9434318	0.0074802293	0.008645781	0.009134988	0.00830684	0.007668402	0.007464847
0.0114331795	0.37876824	0.010871577	0.0125635	0.013270775	0.55110264	0.011143973	0.010846101
0.008533629	0.008386136	0.00811417	0.009377651	0.5812884	0.36788872	0.008316144	0.008095144
0.017324418	0.01702289	0.016472232	0.22589292	0.020114921	0.018296316	0.66844296	0.016433312
0.7579291	0.0062657623	0.0060630017	0.0070070396	0.007401382	0.20307049	0.006214803	0.00604842
0.36775693	0.0091595985	0.008863004	0.010243315	0.5762025	0.009845729	0.009086186	0.008842669
0.014785444	0.893697	0.014057922	0.016245034	0.017163375	0.015612193	0.014412688	0.014026306
0.8107091	0.025926866	0.02508617	0.028993139	0.030661399	0.027880397	0.025715524	0.025027353
0.035722483	0.03510476	0.033964872	0.039253652	0.7495295	0.037719026	0.034818254	0.03388751
0.010268175	0.010091182	0.009765168	0.011289762	0.6881992	0.010848113	0.24979627	0.009742131
0.011434533	0.011235366	0.01087178	0.0125642335	0.91982955	0.0120735355	0.011142914	0.010848073
0.0059967195	0.956886	0.0057017864	0.006588737	0.0069616274	0.006331221	0.0058450983	0.0056888373
0.01731989	0.017022097	0.016471796	0.019037714	0.020095378	0.87673557	0.016884979	0.01643253
0.8107568	0.025923925	0.025088962	0.028994441	0.03063298	0.027862495	0.025714258	0.025026126
0.3452234	0.01009206	0.009765319	0.011287036	0.011918727	0.010846689	0.38222224	0.21864453
0.05530171	0.054341324	0.052588563	0.6088396	0.0641704	0.05839542	0.05389789	0.05246508
0.5676106	0.020552494	0.01988718	0.022980656	0.024275588	0.022085605	0.30276898	0.019838857
0.0056608613	0.4178353	0.0053821155	0.006222379	0.006573449	0.0059778006	0.005518038	0.54683
0.12236297	0.12025696	0.11637127	0.13445756	0.14195165	0.12921517	0.11928209	0.11610233
0.020917198	0.020553635	0.019886777	0.85200596	0.024309238	0.022089338	0.020399557	0.019838333
0.004844948	0.9651649	0.0046068216	0.0053236545	0.0056247045	0.0051160124	0.0047226436	0.004596324
0.014786343	0.014530527	0.014061604	0.8954025	0.017164173	0.015617403	0.014410463	0.014026995
0.8107396	0.02592428	0.025083609	0.028992165	0.030642698	0.027863218	0.02572521	0.025029218
0.010267624	0.010090593	0.009764606	0.9273643	0.011915451	0.010845097	0.010009806	0.009742521
0.009319716	0.93297553	0.008863117	0.010241925	0.010829107	0.009843846	0.009084358	0.008842387
0.012893918	0.012671503	0.012261102	0.014174222	0.014960013	0.013615404	0.012567193	0.90685666
0.009321043	0.009159703	0.008863703	0.010250831	0.01082025	0.9336551	0.009085997	0.008843438
0.810767	0.025929732	0.02508767	0.02899901	0.030608231	0.027867142	0.025712099	0.02502916
0.5190165	0.0066874996	0.43864045	0.007483693	0.007895533	0.0071862713	0.0066330135	0.0064570536
0.00680608	0.006688564	0.0064716	0.0074788155	0.5904199	0.00718937	0.3684882	0.0064575137
0.03572975	0.035101473	0.033967976	0.03926413	0.7494959	0.037735336	0.034817126	0.033888258
0.007299001	0.0071726623	0.7402208	0.21508363	0.008477903	0.0077087334	0.007113192	0.0069241044
0.020909771	0.020548923	0.019888159	0.022989104	0.8533343	0.022108698	0.020382775	0.019838277
0.007868081	0.00773207	0.0074805305	0.008651331	0.9448295	0.008307066	0.007668262	0.0074630887
0.012892637	0.0126700895	0.012261328	0.014174568	0.014966954	0.9082323	0.012569822	0.012232329
0.017319335	0.8754535	0.016472528	0.019033572	0.020106724	0.018294549	0.016886145	0.016433736
0.3132305	0.0066878395	0.6444221	0.0074814865	0.007896483	0.0071893362	0.006634622	0.006457605
0.010270061	0.010093933	0.009765564	0.9273474	0.011920425	0.010847666	0.010011107	0.009743882
0.24268478	0.0058941348	0.0057023144	0.006591725	0.006965442	0.0063337395	0.0058451737	0.7199826
0.926333	0.010095522	0.009764637	0.011287491	0.011923868	0.01084344	0.010009874	0.009742203
0.012893441	0.012673352	0.90687954	0.014170547	0.014960494	0.013622588	0.012567571	0.012232506
0.035717197	0.035103507	0.033968434	0.039254498	0.041477945	0.745763	0.03482788	0.033887573
0.011433901	0.9178019	0.010871639	0.012563775	0.013263071	0.012074647	0.011144856	0.010846226
0.005359613	0.005268122	0.0050968574	0.005891577	0.006224756	0.005660983	0.0052237506	0.9612743
0.0357234	0.035103783	0.033969793	0.3447174	0.4440339	0.037744105	0.034817457	0.033890143
0.19346772	0.005894109	0.005702541	0.7701031	0.006963938	0.0063342243	0.005845423	0.0056889826
0.010267921	0.010090635	0.009765144	0.011287726	0.01191715	0.010845939	0.92608345	0.0097419815
0.48554763	0.008386271	0.008114013	0.009378561	0.0099047795	0.009013125	0.461561	0.008094685
0.008533619	0.8256416	0.008113422	0.12237429	0.009910646	0.009012808	0.008318821	0.0080948025
0.017319718	0.017022917	0.01647211	0.019033661	0.87853855	0.018296886	0.016883263	0.01643292
0.009319663	0.00916273	0.008863281	0.010249732	0.010817961	0.009842857	0.9329003	0.008843465
0.34690252	0.008386569	0.008114138	0.009379452	0.009904095	0.6009016	0.008316736	0.008094908
0.017323175	0.017026514	0.01647272	0.019038562	0.020096356	0.8767227	0.016884673	0.016435271
0.40097782	0.009159918	0.008863384	0.010242599	0.54298556	0.009843552	0.009084517	0.008842681
0.9179904	0.011234646	0.0108734295	0.012573423	0.013265742	0.012072402	0.011142972	0.010846979
0.4699525	0.47234988	0.008863931	0.0102456	0.010814606	0.009845716	0.009085139	0.008842598
0.02640267	0.02593263	0.025087502	0.029004965	0.03062588	0.027874587	0.8100366	0.025035182
