topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19
0.0028463146	0.0029186257	0.002886368	0.0029968047	0.0029599161	0.0029731398	0.0028310448	0.002844203	0.9449051	0.0028219414	0.0028640607	0.0027873975	0.0028863787	0.0028891205	0.002916293	0.0029023157	0.0029185137	0.0028883475	0.0029772462	0.002986873
0.0028463134	0.0029186246	0.0028863668	0.0029968033	0.0029599147	0.0029731384	0.0028310437	0.0028442019	0.0031464868	0.0028219402	0.0028640595	0.0027873963	0.0028863773	0.0028891193	0.0029162918	0.0029023145	0.0029185126	0.0028883463	0.9447359	0.0029868716
0.02351835	0.024115838	0.023849301	0.54352844	0.02445701	0.024566272	0.023392182	0.023500903	0.025998605	0.023316963	0.023664981	0.023031535	0.023849389	0.023872044	0.024096563	0.023981074	0.024114912	0.023865657	0.024600204	0.024679746
0.01154257	0.011835812	0.011704997	0.012152847	0.012003254	0.01205688	0.011480647	0.011534007	0.012759854	0.01144373	0.011614535	0.011303646	0.01170504	0.011716159	0.011826351	0.01176967	0.77565086	0.011713024	0.012073533	0.012112572
0.015485171	0.015878575	0.015703078	0.0163039	0.016103212	0.016175155	0.015402097	0.015473683	0.017118244	0.015352571	0.015581718	0.015164637	0.015703136	0.015718054	0.015865883	0.27392304	0.015877966	0.015713848	0.016197495	0.44125852
0.003800838	0.003897399	0.0038543236	0.0040017953	0.0039525363	0.0039701946	0.0037804476	0.0037980182	0.0042016758	0.0037682913	0.0038245353	0.003722163	0.0038543376	0.0038579989	0.003894284	0.0038756195	0.0038972495	0.0038569667	0.0039756782	0.9262156
0.0035068311	0.0035959228	0.0035561793	0.0036922437	0.003646795	0.0036630873	0.003488018	0.0035042295	0.0038766628	0.003476802	0.0035286953	0.0034342417	0.0035561924	0.5336166	0.4017791	0.003575828	0.0035957848	0.003558618	0.003668147	0.0036800075
0.0050780536	0.0052070627	0.005149512	0.00534654	0.005280728	0.00530432	0.0050508115	0.0050742864	0.0056135873	0.00503457	0.005109714	0.004972941	0.005149531	0.005154423	0.9012956	0.005177964	0.005206863	0.0051530437	0.0053116465	0.005328821
0.006544088	0.0067103417	0.0066361767	0.006890086	0.006805274	0.0068356777	0.006508981	0.006539233	0.0072342306	0.006488051	0.006584889	0.006408629	0.006636201	0.006642505	0.006704978	0.006672843	0.006710084	0.0066407276	0.8729397	0.006867252
0.18846227	0.0052070655	0.005149515	0.718055	0.005280731	0.0053043226	0.005050814	0.005074289	0.00561359	0.005034573	0.0051097167	0.0049729436	0.005149534	0.0051544253	0.0052029034	0.005177967	0.0052068657	0.0051530465	0.0053116493	0.005328824
0.0065440726	0.0067103263	0.0066361614	0.00689007	0.0068052583	0.0068356614	0.0065089655	0.006539218	0.0072342134	0.0064880354	0.0065848734	0.006408614	0.0066361856	0.006642489	0.006704963	0.006672827	0.872805	0.0066407123	0.0068451026	0.0068672365
0.7096874	0.0021200127	0.0020965815	0.0021767996	0.0021500047	0.00215961	0.002056396	0.0020659538	0.0022855257	0.0020497837	0.002080378	0.25209972	0.002096589	0.0020985806	0.002118318	0.0021081653	0.0021199312	0.0020980192	0.002162593	0.0021695856
0.023518348	0.024115838	0.0238493	0.024761807	0.024457008	0.02456627	0.02339218	0.0235009	0.025998604	0.02331696	0.02366498	0.023031533	0.023849387	0.023872042	0.54286325	0.023981072	0.024114912	0.023865655	0.024600202	0.024679745
0.0076480773	0.007842379	0.0077557014	0.008052446	0.007953326	0.007988858	0.0076070474	0.0076424037	0.008454647	0.0075825867	0.0076957615	0.0074897665	0.00775573	0.007763097	0.00783611	0.007798553	0.8513468	0.00776102	0.007999892	0.008025759
0.023518346	0.024115834	0.023849297	0.024761805	0.024457006	0.024566269	0.5421589	0.023500899	0.0259986	0.023316957	0.023664977	0.023031529	0.023849385	0.02387204	0.02409656	0.023981068	0.024114909	0.023865653	0.0246002	0.024679743
0.0016835895	0.0017263615	0.0017072811	0.0017726041	0.0017507846	0.0017586064	0.0016745576	0.0016823406	0.0018611416	0.0016691729	0.15837643	0.0016487403	0.0017072874	0.0017089092	0.81059295	0.0017167141	0.0017262952	0.0017084519	0.0017610354	0.0017667295
0.002274991	0.0023327875	0.0023070048	0.002395274	0.0023657898	0.0023763592	0.0022627863	0.0022733032	0.0025149125	0.00225551	0.22234817	0.0022278999	0.0023070131	0.0023092045	0.002330923	0.0023197513	0.0023326979	0.0023085868	0.0023796414	0.7357774
0.0035068344	0.0035959263	0.93179923	0.0036922474	0.0036467984	0.0036630908	0.0034880212	0.003504233	0.0038766665	0.0034768053	0.0035286988	0.003434245	0.0035561959	0.003559574	0.003593052	0.0035758314	0.0035957883	0.0035586215	0.0036681504	0.003680011
0.023518402	0.024115892	0.023849355	0.024761865	0.024457064	0.024566328	0.023392232	0.023500955	0.025998663	0.5420826	0.023665033	0.023031585	0.02384944	0.023872098	0.024096617	0.023981126	0.024114966	0.02386571	0.02460026	0.024679802
0.0014199337	0.0014560075	0.0014399152	0.0014950084	0.0014766059	0.0014832027	0.0014123162	0.0014188804	0.0015696805	0.0014077749	0.0014287868	0.001390542	0.6763961	0.0014412883	0.0014548437	0.29743695	0.0014559516	0.0014409026	0.0014852514	0.0014900537
0.0038008403	0.0038974015	0.003854326	0.004001798	0.0039525386	0.003970197	0.00378045	0.0037980208	0.0042016786	0.0037682937	0.0038245376	0.0037221652	0.0038543402	0.92608505	0.0038942865	0.0038756218	0.003897252	0.0038569693	0.0039756806	0.0039885356
0.00414866	0.004254058	0.0042070406	0.0043680076	0.004314241	0.004333515	0.004126404	0.91925555	0.0045861797	0.0041131354	0.0041745263	0.0040627853	0.004207056	0.0042110523	0.0042506577	0.004230285	0.0042538946	0.0042099254	0.004339501	0.004353532
0.0038008422	0.0038974034	0.0038543278	0.0040018	0.0039525405	0.003970199	0.7168179	0.0037980226	0.0042016804	0.0037682955	0.0038245395	0.0037221669	0.21304394	0.0038580033	0.0038942883	0.0038756237	0.003897254	0.0038569712	0.0039756824	0.0039885375
0.0057186065	0.0058638887	0.005799079	0.00602096	0.005946846	0.005973414	0.005687928	0.005714364	0.006321693	0.0056696376	0.0057542603	0.0056002345	0.0057991003	0.005804609	0.005859202	0.00583112	0.8888493	0.0058030556	0.0059816646	0.006001006
0.0045665517	0.004682566	0.0046308124	0.004807994	0.004748811	0.0047700265	0.004542053	0.004563164	0.0050481423	0.004527448	0.46002924	0.0044720266	0.004630829	0.0046352283	0.004678823	0.45578125	0.0046823863	0.0046339883	0.004776615	0.00479206
0.011542546	0.0118357865	0.011704973	0.012152822	0.012003229	0.012056854	0.7752967	0.011533982	0.012759827	0.011443706	0.011614511	0.011303621	0.011705015	0.011716134	0.011826326	0.011769645	0.011835332	0.011713	0.0120735075	0.012112546
0.0045665484	0.004682563	0.004630809	0.91136706	0.0047488078	0.0047700233	0.0045420504	0.0045631607	0.0050481386	0.004527445	0.00459502	0.004472024	0.004630826	0.004635225	0.00467882	0.0046563954	0.004682383	0.004633985	0.004776612	0.0047920565
0.011542569	0.01183581	0.011704996	0.012152846	0.012003253	0.7758724	0.011480646	0.011534005	0.012759852	0.0114437295	0.011614534	0.011303644	0.011705039	0.011716158	0.011826349	0.011769668	0.011835355	0.011713023	0.012073532	0.01211257
0.004566556	0.00468257	0.0046308166	0.0048079984	0.004748815	0.004770031	0.004542058	0.91112214	0.005048147	0.0045274524	0.0045950273	0.004472031	0.004630834	0.0046352325	0.0046788277	0.004656403	0.0046823905	0.0046339924	0.00477662	0.0047920644
0.015485158	0.015878562	0.015703067	0.016303888	0.016103199	0.016175142	0.015402085	0.01547367	0.01711823	0.6984947	0.015581705	0.015164625	0.015703123	0.015718041	0.01586587	0.01578983	0.015877953	0.015713835	0.016197482	0.016249856
0.0023951777	0.0024560275	0.0024288828	0.0025218152	0.0024907736	0.0025019012	0.0023823283	0.33658388	0.002647774	0.0023746677	0.002410111	0.0023455988	0.28292882	0.002431199	0.0024540646	0.0024423026	0.0024559335	0.3387299	0.002505357	0.0025134578
0.0011354322	0.0011642781	0.00115141	0.0011954646	0.0011807494	0.9148065	0.001129341	0.0011345899	0.0012551753	0.0011257095	0.0011425114	0.0011119294	0.0011514142	0.06429883	0.0011633475	0.0011577718	0.0011642334	0.0011521997	0.0011876626	0.0011915028
0.023518344	0.5428826	0.023849295	0.024761803	0.024457004	0.024566267	0.023392174	0.023500897	0.0259986	0.023316955	0.023664976	0.023031529	0.023849383	0.023872038	0.024096558	0.023981068	0.024114907	0.023865651	0.024600198	0.02467974
0.0050780554	0.005207064	0.005149514	0.0053465413	0.0052807294	0.0053043216	0.005050813	0.005074288	0.005613589	0.0050345715	0.0051097157	0.004972942	0.0051495326	0.6498976	0.0052029025	0.005177966	0.2565564	0.005153045	0.005311648	0.005328823
0.048870992	0.050112568	0.049558707	0.051454894	0.05082152	0.05104857	0.048608813	0.048834737	0.054024946	0.048452508	0.04917569	0.04785939	0.04955889	0.049605966	0.050072514	0.049832527	0.050110646	0.049592692	0.051119078	0.051284365
0.82094646	0.009433876	0.009329609	0.009686573	0.009567338	0.009610081	0.009150788	0.009193319	0.0101703955	0.009121363	0.009257505	0.009009707	0.009329643	0.009338506	0.009426336	0.009381156	0.0094335135	0.009336007	0.009623355	0.009654471
0.0076480815	0.007842382	0.007755706	0.00805245	0.00795333	0.007988863	0.5418344	0.007642408	0.008454652	0.007582591	0.0076957657	0.0074897707	0.31703305	0.0077631017	0.007836115	0.0077985576	0.007842082	0.0077610244	0.007999897	0.008025764
0.0076480727	0.007842373	0.0077556963	0.00805244	0.007953321	0.007988852	0.007607043	0.0076423986	0.008454641	0.0075825816	0.0076957564	0.007489762	0.0077557247	0.0077630924	0.3605442	0.49859536	0.007842072	0.007761015	0.007999887	0.008025754
0.0057185995	0.0058638817	0.005799072	0.0060209525	0.0059468388	0.005973407	0.005687921	0.0057143574	0.0063216854	0.005669631	0.005754254	0.005600228	0.0057990933	0.005804602	0.88884497	0.005831113	0.0058636568	0.0058030486	0.0059816577	0.006000999
0.0028463132	0.0029186243	0.0028863666	0.002996803	0.0029599147	0.0029731384	0.0028310434	0.0028442016	0.0031464866	0.0028219402	0.0028640593	0.002787396	0.0028863773	0.002889119	0.0029162916	0.0029023143	0.0029185123	0.002888346	0.9447359	0.0029868714
0.006544077	0.0067103305	0.006636165	0.5545261	0.0068052625	0.0068356656	0.0065089697	0.006539222	0.0072342176	0.0064880396	0.0065848776	0.0064086183	0.0066361893	0.32510138	0.006704967	0.0066728313	0.0067100725	0.006640716	0.0068451073	0.00686724
0.00507805	0.0052070585	0.0051495084	0.0053465357	0.005280724	0.0053043156	0.0050508077	0.0050742826	0.005613583	0.0050345664	0.00510971	0.004972937	0.005149527	0.0051544188	0.005202897	0.0051779603	0.0052068587	0.90124583	0.0053116423	0.005328817
0.0038008383	0.0038973994	0.9260814	0.004001796	0.0039525363	0.0039701946	0.0037804479	0.0037980187	0.004201676	0.0037682916	0.0038245355	0.0037221632	0.0038543378	0.0038579993	0.0038942841	0.0038756197	0.0038972497	0.003856967	0.0039756787	0.0039885333
0.0035068297	0.0035959214	0.0035561782	0.0036922425	0.0036467935	0.0036630859	0.0034880165	0.0035042283	0.0038766614	0.0034768006	0.003528694	0.0034342404	0.003556191	0.0035595691	0.0035930474	0.0035758265	0.0035957834	0.247215	0.6882549	0.0036800061
0.005078056	0.005207065	0.0051495144	0.005346542	0.00528073	0.60251063	0.0050508133	0.0050742887	0.30449998	0.005034572	0.005109716	0.004972943	0.005149533	0.005154425	0.005202903	0.0051779663	0.005206865	0.005153046	0.0053116484	0.0053288233
0.0038008373	0.0038973985	0.003854323	0.004001795	0.0039525353	0.0039701937	0.003780447	0.0037980177	0.0042016753	0.9259954	0.0038245346	0.0037221622	0.003854337	0.0038579984	0.0038942832	0.0038756188	0.0038972488	0.003856966	0.003975678	0.0039885323
0.0076480806	0.0078423815	0.0077557047	0.008052449	0.33775786	0.007988861	0.0076070507	0.0076424065	0.00845465	0.0075825895	0.0076957643	0.0074897697	0.007755733	0.0077631003	0.5215363	0.0077985562	0.007842081	0.0077610235	0.007999895	0.008025763
0.0028463225	0.0029186339	0.002886376	0.0029968128	0.0029599243	0.3407458	0.0028310528	0.002844211	0.0031464968	0.0028219493	0.0028640686	0.0027874052	0.0028863866	0.0028891284	0.002916301	0.0029023238	0.0029185219	0.0028883554	0.60696304	0.0029868812
0.0041486616	0.0042540594	0.004207042	0.0043680095	0.0043142424	0.0043335166	0.0041264053	0.004145584	0.9196961	0.004113137	0.0041745277	0.0040627867	0.0042070574	0.0042110537	0.004250659	0.004230287	0.004253896	0.0042099273	0.004339502	0.0043535335
0.006544084	0.6687205	0.0066361725	0.006890082	0.00680527	0.006835673	0.0065089767	0.0065392293	0.0072342255	0.0064880466	0.0065848846	0.21049318	0.0066361967	0.006642501	0.0067049745	0.0066728387	0.00671008	0.0066407234	0.0068451148	0.0068672476
0.40209642	0.011835823	0.011705009	0.012152859	0.012003266	0.012056892	0.011480658	0.011534018	0.3860213	0.011443742	0.011614546	0.011303656	0.011705051	0.01171617	0.011826362	0.011769681	0.011835368	0.011713035	0.012073545	0.012112583
0.015485164	0.015878567	0.01570307	0.016303893	0.6992452	0.016175145	0.01540209	0.015473676	0.017118236	0.015352564	0.01558171	0.01516463	0.015703129	0.015718047	0.015865875	0.015789835	0.015877958	0.01571384	0.016197488	0.016249862
