topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29
0.0019684942	0.0019543432	0.0019397282	0.0020530752	0.0020816107	0.0020118111	0.0019819678	0.0019638776	0.5644408	0.0019471863	0.0019476349	0.38002175	0.0019337313	0.0019610503	0.001996233	0.0019405858	0.0019470874	0.002032985	0.0020326856	0.002010894	0.002017342	0.0019681728	0.0019758232	0.0019616452	0.0020536515	0.0020182235	0.0019740677	0.0019404464	0.0019893355	0.0019337964
0.0019684935	0.0019543425	0.0019397275	0.0020530745	0.00208161	0.0020118104	0.5678664	0.001963877	0.0021503277	0.0019471856	0.0019476342	0.0019408657	0.0019337306	0.0019610496	0.0019962322	0.0019405851	0.0019470867	0.0020329843	0.0020326849	0.0020108933	0.0020173413	0.001968172	0.0019758225	0.0019616445	0.0020536508	0.0020182228	0.376461	0.0019404457	0.0019893348	0.0019337957
0.016092973	0.015977286	0.015857805	0.016784446	0.017017733	0.016447103	0.016203124	0.016055232	0.017579518	0.015918776	0.015922444	0.015867108	0.015808778	0.016032118	0.016319744	0.015864816	0.015917966	0.016620204	0.016617756	0.016439604	0.52901167	0.016090347	0.01615289	0.016036982	0.016789159	0.016499525	0.016138539	0.015863676	0.016263358	0.01580931
0.007946995	0.007889866	0.007830864	0.008288457	0.008403658	0.0081218695	0.008001389	0.007928357	0.0086810775	0.0078609735	0.007862784	0.007835459	0.007806654	0.007916943	0.008058979	0.0078343265	0.007860574	0.008207351	0.008206142	0.0081181675	0.008144198	0.007945698	0.007976583	0.007919345	0.0082907835	0.7674212	0.007969496	0.007833764	0.008031134	0.007806917
0.01063985	0.010563363	0.010484369	0.011097017	0.011251254	0.010873982	0.010712676	0.010614898	0.011622678	0.01052468	0.010527104	0.01049052	0.010451955	0.010599616	0.01078978	0.010489004	0.010524145	0.010988428	0.01098681	0.010869025	0.010903876	0.25471836	0.010679465	0.010602831	0.44472265	0.010908642	0.010669976	0.01048825	0.0107525	0.010452307
0.0026273385	0.0026084513	0.0025889447	0.0027402285	0.0027783148	0.0026851536	0.0026453217	0.002621177	0.0028700319	0.0025988992	0.0025994978	0.002590464	0.0025809407	0.0026174034	0.0026643611	0.0025900893	0.002598767	0.0027134141	0.0027130146	0.92309785	0.0026925355	0.0026269096	0.0026371207	0.0026181974	0.0027409978	0.0026937122	0.0026347775	0.0025899035	0.0026551555	0.0025810276
0.0024244753	0.0024070463	0.002389046	0.0025286486	0.0025637941	0.0024778263	0.0024410698	0.0024187893	0.0026484295	0.0023982318	0.002398784	0.0023904478	0.0023816598	0.002415307	0.0024586394	0.0023901023	0.0023981098	0.0025039047	0.92906255	0.0024766966	0.0024846382	0.0024240795	0.0024335019	0.0024160398	0.0025293585	0.002485724	0.0024313398	0.0023899307	0.0024501444	0.0023817401
0.0035079024	0.003482685	0.0034566408	0.0036586279	0.003709479	0.0035850944	0.6331767	0.0034996758	0.0038319353	0.0034699314	0.0034707307	0.0034586692	0.003445954	0.0034946373	0.26765287	0.003458169	0.003469755	0.0036228267	0.0036222932	0.00358346	0.0035949505	0.0035073296	0.003520963	0.0034956974	0.003659655	0.0035965214	0.0035178345	0.0034579209	0.0035450424	0.0034460702
0.0045172027	0.00448473	0.004451192	0.004711295	0.0047767772	0.0046166047	0.0045481212	0.004506609	0.004934467	0.0044683064	0.004469336	0.004453804	0.0044374308	0.004500121	0.0045808563	0.00445316	0.004468079	0.004665193	0.0046645063	0.0046145	0.0046292963	0.004516465	0.8677011	0.004501486	0.004712618	0.0046313195	0.0045299926	0.0044528404	0.0045650285	0.0044375802
0.6572246	0.0034826829	0.0034566387	0.24368225	0.0037094767	0.003585092	0.0035319105	0.0034996734	0.003831933	0.003469929	0.0034707284	0.0034586668	0.003445952	0.0034946352	0.0035573312	0.003458167	0.0034697526	0.0036228243	0.003622291	0.0035834578	0.0035949482	0.0035073275	0.0035209607	0.003495695	0.0036596525	0.0035965191	0.0035178324	0.0034579185	0.00354504	0.0034460681
