topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69	topic_70	topic_71	topic_72	topic_73	topic_74	topic_75	topic_76	topic_77	topic_78	topic_79	topic_80	topic_81	topic_82	topic_83	topic_84	topic_85	topic_86	topic_87	topic_88	topic_89
0.0006802729	0.0006869837	0.0006802993	0.000684776	0.00068252505	0.00068474014	0.0006847187	0.0006803154	0.0006981719	0.0006847774	0.0006780572	0.0006802837	0.0006847276	0.0006847949	0.00068478106	0.00068474223	0.0006802729	0.0006937685	0.0006825231	0.00068476493	0.0007003628	0.0006855846	0.00068697496	0.00068250677	0.0006937332	0.0006936816	0.0006780572	0.0006780572	0.0006825172	0.0006825777	0.0006892195	0.0006780572	0.0006780572	0.00068699854	0.000686954	0.0006825141	0.0006847393	0.000682527	0.0006825326	0.0006847474	0.0006892112	0.0006780572	0.0006892827	0.0006825311	0.0006914635	0.0006914385	0.0006780572	0.00068477745	0.0006825394	0.000683172	0.00068475446	0.0006959327	0.0006780572	0.0006802878	0.00068682013	0.00069366343	0.0006825094	0.0006802912	0.00070039404	0.0006780572	0.00068249134	0.0006892168	0.0006891904	0.0006982528	0.0006981467	0.00068027887	0.00068238674	0.0006914978	0.0006780572	0.00068029115	0.0006870065	0.00068030704	0.00068472535	0.0006802837	0.9390664	0.0006780572	0.00068252813	0.0006847771	0.00068033446	0.00068700773	0.0006803129	0.0006847731	0.0006892653	0.0006825233	0.00068250083	0.00068026426	0.0006802878	0.0006780572	0.00068474637	0.0006780572
0.000680273	0.0006869838	0.0006802994	0.0006847761	0.00068252516	0.00068474025	0.00068471883	0.00068031554	0.000698172	0.0006847775	0.0006780573	0.0006802839	0.0006847278	0.000684795	0.0006847812	0.00068474235	0.000680273	0.0006937686	0.00068252324	0.00068476505	0.0007003629	0.00068558473	0.0006869751	0.00068250694	0.0006937334	0.0006936817	0.0006780573	0.0006780573	0.0006825173	0.00068257784	0.0006892196	0.0006780573	0.0006780573	0.00068699865	0.0006869541	0.0006825142	0.00068473944	0.00068252714	0.00068253273	0.00068474753	0.0006892113	0.0006780573	0.93907315	0.0006825312	0.0006914636	0.0006914386	0.0006780573	0.00068477757	0.00068253954	0.00068317214	0.0006847546	0.00069593283	0.0006780573	0.0006802879	0.00068682025	0.00069366355	0.0006825095	0.0006802913	0.00070039416	0.0006780573	0.00068249146	0.0006892169	0.0006891905	0.00069825293	0.0006981468	0.000680279	0.00068238686	0.00069149793	0.0006780573	0.00068029127	0.0006870067	0.00068030716	0.0006847255	0.0006802839	0.0006825336	0.0006780573	0.00068252825	0.0006847772	0.0006803346	0.0006870079	0.00068031304	0.0006847732	0.00068926543	0.0006825234	0.00068250095	0.0006802644	0.0006802879	0.0006780573	0.0006847465	0.0006780573
0.005478336	0.005532379	0.0054785484	0.0055146003	0.0054964726	0.005514311	0.005514139	0.0054786783	0.005622479	0.0055146115	0.005460493	0.005478423	0.0055142106	0.005514752	0.005514641	0.005514328	0.005478336	0.005587018	0.005496457	0.005514511	0.0056401226	0.005521112	0.0055323085	0.005496326	0.005586734	0.0055863177	0.005460493	0.005460493	0.0054964093	0.005496897	0.0055503845	0.005460493	0.005460493	0.0055324985	0.0055321394	0.0054963846	0.0055143046	0.0054964884	0.0054965336	0.00551437	0.0055503175	0.005460493	0.0055508935	0.0054965215	0.005568455	0.0055682543	0.005460493	0.005514612	0.0054965885	0.005501683	0.0055144266	0.005604447	0.005460493	0.0054784557	0.005531062	0.005586172	0.0054963464	0.50927466	0.0056403745	0.005460493	0.0054962016	0.005550362	0.00555015	0.0056231306	0.005622276	0.005478384	0.0054953587	0.005568732	0.005460493	0.0054784827	0.0055325627	0.0054786108	0.0055141924	0.005478423	0.0054965406	0.005460493	0.0054964977	0.005514609	0.005478832	0.0055325725	0.0054786582	0.0055145766	0.0055507533	0.0054964586	0.005496278	0.0054782666	0.0054784557	0.005460493	0.0055143614	0.005460493
0.0027288096	0.002755729	0.0027289155	0.002746873	0.0027378437	0.0027467292	0.0027466435	0.0027289803	0.0028006088	0.0027468787	0.0027199218	0.0027288531	0.0027466791	0.002746949	0.0027468936	0.0027467376	0.0027288096	0.002782945	0.002737836	0.0027468288	0.002809397	0.0027501169	0.0027556939	0.0027377706	0.0027828037	0.75561893	0.0027199218	0.0027199218	0.0027378122	0.002738055	0.0027646977	0.0027199218	0.0027199218	0.0027557886	0.0027556098	0.0027377997	0.002746726	0.0027378516	0.0027378742	0.0027467583	0.0027646641	0.0027199218	0.0027649512	0.002737868	0.002773699	0.0027735988	0.0027199218	0.002746879	0.0027379014	0.002740439	0.0027467867	0.0027916266	0.0027199218	0.0027288692	0.002755073	0.0027825236	0.0027377808	0.002728883	0.0028095224	0.0027199218	0.0027377086	0.0027646867	0.0027645808	0.002800933	0.0028005075	0.0027288336	0.0027372888	0.0027738367	0.0027199218	0.0027288827	0.0027558205	0.0027289465	0.00274667	0.0027288531	0.0027378777	0.0027199218	0.002737856	0.0027468775	0.0027290566	0.0027558254	0.0027289703	0.0027468614	0.0027648814	0.0027378367	0.0027377468	0.002728775	0.0027288692	0.0027199218	0.002746754	0.0027199218
0.0036430073	0.0036789451	0.0036431486	0.0036671225	0.0036550679	0.0036669301	0.0036668158	0.003643235	0.0037388604	0.00366713	0.003631142	0.0036430652	0.0036668635	0.0036672235	0.0036671495	0.0036669415	0.0036430073	0.003715279	0.0036550576	0.003667063	0.003750593	0.0036714529	0.0036788983	0.0036549703	0.0037150902	0.0037148136	0.003631142	0.003631142	0.0036550257	0.00365535	0.0036909184	0.003631142	0.003631142	0.0036790245	0.0036787859	0.0036550092	0.003666926	0.0036550786	0.0036551086	0.0036669692	0.0036908737	0.003631142	0.003691257	0.0036551005	0.003702935	0.0037028017	0.003631142	0.0036671301	0.003655145	0.0036585329	0.003667007	0.003726869	0.003631142	0.0036430869	0.0036780692	0.0037147165	0.003654984	0.0036431053	0.0037507603	0.003631142	0.0036548877	0.0036909038	0.0036907624	0.0037392934	0.0037387253	0.0036430394	0.0036543272	0.0037031192	0.003631142	0.0036431048	0.0036790674	0.00364319	0.0036668512	0.0036430652	0.0036551133	0.003631142	0.0036550844	0.48622286	0.0036433372	0.0036790739	0.19111975	0.0036671069	0.0036911636	0.0036550586	0.0036549384	0.0036429612	0.0036430869	0.003631142	0.0036669637	0.003631142
0.00090731593	0.0009162665	0.00090735115	0.00091332203	0.00091031974	0.0009132741	0.0009132456	0.0009073727	0.0009311888	0.0009133239	0.0009043608	0.0009073304	0.0009132575	0.0009133472	0.0009133288	0.0009132769	0.00090731593	0.0009253158	0.0009103172	0.00091330725	0.0009341109	0.0009144005	0.77070564	0.0009102954	0.00092526875	0.0009251998	0.0009043608	0.0009043608	0.00091030926	0.00091039	0.00091924856	0.0009043608	0.0009043608	0.0009162863	0.0009162269	0.0009103051	0.000913273	0.0009103224	0.00091032987	0.00091328385	0.00091923744	0.0009043608	0.00091933284	0.0009103278	0.0009222414	0.0009222081	0.0009043608	0.00091332395	0.00091033895	0.0009111827	0.0009132933	0.0009282023	0.0009043608	0.0009073358	0.00091604836	0.0009251757	0.00091029884	0.14893721	0.00093415263	0.0009043608	0.00091027486	0.0009192449	0.0009192097	0.0009312967	0.00093115517	0.00090732396	0.0009101353	0.00092228723	0.0009043608	0.00090734026	0.00091629697	0.0009073615	0.00091325445	0.0009073304	0.00091033103	0.0009043608	0.00091032387	0.0009133235	0.0009073981	0.0009162986	0.00090736937	0.00091331813	0.0009193096	0.0009103174	0.0009102875	0.00090730446	0.0009073358	0.0009043608	0.00091328245	0.0009043608
0.0008374419	0.0008457031	0.00083747436	0.0008429854	0.0008402144	0.0008429412	0.00084291486	0.0008374942	0.0008594763	0.0008429871	0.0008347143	0.0008374552	0.00084292586	0.63471943	0.00084299163	0.0008429438	0.0008374419	0.00085405546	0.000840212	0.0008429717	0.00086217327	0.0008439808	0.00084569235	0.0008401919	0.0008540121	0.00085394847	0.0008347143	0.0008347143	0.00084020465	0.00084027916	0.00084845553	0.0008347143	0.0008347143	0.0008457214	0.00084566657	0.00084020087	0.0008429402	0.00084021676	0.0008402237	0.0008429502	0.0008484453	0.0008347143	0.00084853335	0.0008402218	0.0008512179	0.00085118716	0.0008347143	0.00084298715	0.00084023207	0.0008410108	0.00084295886	0.00085671974	0.0008347143	0.00083746016	0.0008455018	0.0008539262	0.00084019505	0.0008374644	0.0008622118	0.0008347143	0.00084017287	0.00084845215	0.0008484197	0.0008595758	0.0008594452	0.0008374493	0.00084004406	0.0008512602	0.0008347143	0.0008374643	0.00084573124	0.0008374839	0.00084292307	0.0008374552	0.00084022473	0.0008347143	0.00084021816	0.00084298674	0.00083751767	0.00084573275	0.0008374911	0.0008429818	0.0008485119	0.0008402122	0.00084018457	0.00083743123	0.00083746016	0.0008347143	0.29111466	0.0008347143
0.0012102625	0.0012222016	0.0012103094	0.0012182739	0.0012142693	0.0012182101	0.001218172	0.0012103382	0.0012421064	0.0012182764	0.0012063207	0.0012102817	0.0012181879	0.0012183075	0.001218283	0.0012182138	0.0012102625	0.0012342724	0.0012142658	0.0012182542	0.0012460041	0.0012197125	0.001222186	0.0012142368	0.0012342096	0.0012341177	0.0012063207	0.0012063207	0.0012142552	0.0012143629	0.0012261793	0.0012063207	0.0012063207	0.001222228	0.0012221488	0.0012142498	0.0012182087	0.0012142728	0.0012142827	0.001218223	0.0012261645	0.0012063207	0.0012262918	0.00121428	0.0012301714	0.0012301271	0.0012063207	0.0012182766	0.0012142948	0.0012154203	0.0012182356	0.0012381227	0.0012063207	0.001210289	0.0012219107	0.0012340854	0.0012142414	0.001210295	0.0012460598	0.0012063207	0.0012142094	0.0012261744	0.0012261275	0.0012422503	0.30855745	0.0012102732	0.0012140232	0.0012302327	0.0012063207	0.001210295	0.0012222423	0.0012103233	0.0012181839	0.0012102817	0.0012142843	0.0012063207	0.0012142748	0.0012182759	0.0012103721	0.0012222445	0.0012103338	0.0012182688	0.0012262608	0.0012142662	0.0012142262	0.0012102472	0.001210289	0.0012063207	0.5842825	0.0012063207
0.0015567964	0.001572154	0.0015568568	0.0015671017	0.0015619503	0.0015670195	0.0015669706	0.0015568937	0.001597758	0.0015671048	0.0015517258	0.0015568212	0.001566991	0.0015671449	0.0015671133	0.0015670244	0.0015567964	0.0015876809	0.001561946	0.0015670763	0.0016027718	0.0015689522	0.001572134	0.0015619086	0.0015876002	0.0015874819	0.0015517258	0.0015517258	0.0015619324	0.0015620709	0.0015772706	0.0015517258	0.0015517258	0.001572188	0.0015720859	0.0015619253	0.0015670176	0.0015619549	0.0015619677	0.0015670363	0.0015772516	0.0015517258	0.0015774153	0.0015619642	0.0015824058	0.0015823487	0.0015517258	0.0015671051	0.0015619833	0.001563431	0.0015670523	0.0015926337	0.0015517258	0.0015568304	0.0015717797	0.0015874405	0.0015619145	0.0015568382	0.0016028434	0.0015517258	0.0015618732	0.0015772644	0.001577204	0.0015979431	0.0015977003	0.0015568101	0.0015616338	0.0015824845	0.0015517258	0.001556838	0.0015722063	0.8605491	0.0015669859	0.0015568212	0.0015619696	0.0015517258	0.0015619574	0.0015671042	0.0015569372	0.0015722091	0.001556888	0.001567095	0.0015773755	0.0015619464	0.001561895	0.0015567766	0.0015568304	0.0015517258	0.0015670338	0.0015517258
0.0012102606	0.0012221996	0.0012103076	0.001218272	0.0012142673	0.0012182081	0.0012181702	0.0012103362	0.0012421045	0.0012182745	0.0012063187	0.0012102799	0.001218186	0.0012183056	0.001218281	0.0012182118	0.0012102606	0.0012342704	0.001214264	0.0012182523	0.0012460022	0.0012197106	0.0012221842	0.0012142349	0.0012342077	0.0012341157	0.0012063187	0.0012063187	0.0012142534	0.001214361	0.0012261773	0.0012063187	0.0012063187	0.0012222261	0.0012221468	0.0012142479	0.0012182067	0.0012142708	0.0012142808	0.0012182212	0.0012261625	0.0012063187	0.0012262898	0.0012142782	0.0012301696	0.0012301251	0.0012063187	0.0012182746	0.001214293	0.0012154185	0.0012182336	0.0012381207	0.0012063187	0.001210287	0.0012219087	0.0012340834	0.0012142394	0.8915902	0.0012460578	0.0012063187	0.0012142074	0.0012261725	0.0012261255	0.0012422483	0.0012420595	0.0012102713	0.0012140212	0.0012302307	0.0012063187	0.001210293	0.0012222403	0.0012103213	0.0012181819	0.0012102799	0.0012142824	0.0012063187	0.0012142728	0.001218274	0.0012103701	0.0012222425	0.0012103318	0.0012182668	0.0012262588	0.0012142642	0.0012142243	0.0012102453	0.001210287	0.0012063187	0.0012182193	0.0012063187
