topic_0	topic_1	topic_2	topic_3	topic_4	topic_5
0.007708417	0.007836122	0.0075321943	0.008577208	0.4645822	0.5037639
0.007711466	0.007843829	0.0075317207	0.008576762	0.008991211	0.959345
0.06850282	0.0695634	0.066944495	0.6391117	0.07988337	0.0759942
0.032199904	0.0327627	0.82600194	0.035810847	0.03749815	0.03572641
0.043784622	0.7647816	0.042799372	0.048967578	0.051026955	0.048639894
0.010330036	0.010494744	0.94413626	0.011540583	0.012032601	0.011465795
0.009514861	0.009673291	0.009294629	0.010587833	0.950344	0.010585335
0.0138516	0.01408524	0.013533864	0.01541517	0.01619466	0.92691946
0.90337205	0.018242056	0.017532028	0.019957887	0.020944387	0.019951573
0.013882203	0.014079879	0.013547245	0.92696226	0.016155481	0.015372901
0.01794255	0.018227676	0.9030821	0.019945852	0.020892508	0.019909386
0.7095775	0.0056762006	0.0054552057	0.006213951	0.006524828	0.2665523
0.06847268	0.0695819	0.6298455	0.07622652	0.079826936	0.07604648
0.021082226	0.021375047	0.88609475	0.023536127	0.024548743	0.023363108
0.06846216	0.06958689	0.06689891	0.076261416	0.07981929	0.6389713
0.004543413	0.21635349	0.004435822	0.005060118	0.0052969004	0.7643103
0.0061481586	0.006248476	0.0060077175	0.9675714	0.00718258	0.006841644
0.009512349	0.009671767	0.009302234	0.010583304	0.9503632	0.010567109
0.068532735	0.069554	0.06701906	0.07621495	0.6425487	0.07613058
0.003828535	0.9794383	0.0037388976	0.004268398	0.0044712913	0.0042546224
0.010322099	0.010491967	0.010088734	0.011484975	0.946136	0.011476239
0.011294791	0.83173275	0.011025335	0.12021805	0.013180258	0.012548875
0.010330634	0.39164397	0.01009063	0.011493843	0.012048048	0.56439286
0.015646664	0.015885165	0.91539216	0.017452527	0.018231088	0.017392367
0.5986085	0.012642292	0.0121494895	0.013871772	0.01452553	0.34820244
0.03218922	0.03272331	0.031454235	0.0358373	0.03754074	0.8302552
0.012437026	0.012632041	0.0121523375	0.9344586	0.014500133	0.013819824
0.032195613	0.032726187	0.03145472	0.035835434	0.037771598	0.8300165
0.012436097	0.012633987	0.012148545	0.934468	0.014493565	0.013819776
0.043781903	0.044554774	0.7628913	0.048735525	0.051288784	0.048747722
0.006476577	0.0065900534	0.006329737	0.96583736	0.007571277	0.0071949777
0.0030587655	0.00310664	0.0029866036	0.0034087875	0.0035690772	0.98387015
0.06847602	0.6326491	0.06689007	0.07609989	0.07989793	0.07598694
0.37917975	0.0140819475	0.15129282	0.015409826	0.4246391	0.015396602
0.15675843	0.15926884	0.15317653	0.17428663	0.1825491	0.17396049
0.8630221	0.025860209	0.024903363	0.0283079	0.029649762	0.028256686
0.021056857	0.88700265	0.02057106	0.023414338	0.024566561	0.02338856
0.021049842	0.88706475	0.020565465	0.023409816	0.024528904	0.023381198
0.015630689	0.015886966	0.015271123	0.017406628	0.018252658	0.91755193
0.0077086664	0.40944573	0.0075274366	0.008573727	0.5581774	0.008567024
0.01794609	0.018229276	0.017527362	0.48185304	0.4445234	0.019920861
0.013852573	0.014077909	0.013538678	0.92690074	0.01620406	0.015426048
0.010324409	0.01049905	0.010099417	0.011538284	0.9460358	0.011503057
0.009522871	0.9489028	0.009295603	0.010594744	0.011124243	0.010559786
0.013863331	0.42165223	0.013534589	0.015409975	0.016172305	0.5193676
0.0103327595	0.010498295	0.010090674	0.011488297	0.6585015	0.29908848
0.02107608	0.021408604	0.020585472	0.023571875	0.02463959	0.88871837
0.9584375	0.007833178	0.007533401	0.008587068	0.009010038	0.008598793
