topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11
0.0046562785	0.004690948	0.0046091466	0.0048950696	0.0047596577	0.0046347524	0.004437235	0.004495599	0.6814327	0.2727071	0.004323615	0.0043579014
0.0046562795	0.0046909326	0.004609126	0.0048950557	0.0047596195	0.004634735	0.004437255	0.004495601	0.005151884	0.948988	0.0043236096	0.0043579056
0.039324835	0.03961674	0.038926482	0.5731573	0.040197413	0.039142463	0.037474383	0.03796749	0.043509103	0.03736425	0.03651508	0.036804486
0.019055802	0.019197617	0.018863074	0.020032905	0.01947859	0.018967664	0.018159408	0.7915262	0.021083677	0.018105974	0.017694423	0.017834675
0.025671627	0.4459756	0.025411818	0.30123544	0.02624131	0.025553081	0.024464104	0.024785977	0.028404491	0.024392134	0.023837749	0.024026683
0.00622407	0.0062702834	0.93206	0.0065432526	0.006362106	0.0061952276	0.0059311944	0.0060092527	0.0068863356	0.005913759	0.005779345	0.0058251536
0.005740757	0.005783479	0.0056826286	0.0060351295	0.005868195	0.005714214	0.005470715	0.0055426685	0.006351735	0.00545462	0.00533063	0.93702525
0.008326584	0.00838855	0.00824228	0.008753539	0.008511401	0.008288091	0.007934912	0.008039275	0.0092127845	0.007911562	0.007731727	0.90865934
0.8827959	0.010827157	0.010638245	0.011298135	0.010985561	0.010697415	0.010241467	0.010376169	0.011891094	0.010211346	0.009979229	0.010058341
0.40476778	0.008388514	0.008242305	0.5131788	0.008511381	0.008288069	0.00793488	0.008039276	0.009212619	0.007911562	0.007731733	0.0077930186
0.010746987	0.010826905	0.88268834	0.011298052	0.010985418	0.010697265	0.010241419	0.010376202	0.011890577	0.010211314	0.009979202	0.010058301
0.5774708	0.0034045852	0.003345222	0.0035527614	0.003454449	0.003363829	0.090215564	0.0032628365	0.0037390974	0.0032109953	0.003138018	0.30184188
0.039324354	0.039617028	0.5707425	0.041341167	0.040197086	0.03914269	0.037474416	0.037967723	0.04350924	0.037364297	0.036514994	0.03680451
0.012574752	0.012668123	0.8627367	0.013220672	0.012853668	0.012516465	0.011983083	0.01214075	0.013912746	0.011947891	0.011676279	0.011768848
0.03932422	0.03961678	0.038926084	0.04134079	0.04019695	0.03914243	0.037474565	0.037967395	0.043508686	0.037364244	0.5683335	0.03680436
0.00275083	0.002771306	0.0027229707	0.0028918996	0.00281187	0.0027381158	0.9698709	0.0026559024	0.0030435778	0.002613711	0.002554307	0.0025745519
0.0037194188	0.003747075	0.0036817559	0.6455414	0.0038019654	0.0037022312	0.003544447	0.003591079	0.31820175	0.0035340227	0.0034537	0.003481076
0.005740755	0.005783522	0.0056826696	0.0060351337	0.9375205	0.005714228	0.005470702	0.0055426806	0.0063516675	0.005454641	0.0053306352	0.0053728973
0.03932462	0.039616756	0.57074076	0.041341245	0.040197577	0.03914266	0.03747445	0.0379675	0.043510586	0.037364308	0.036514994	0.036804575
0.0023194118	0.74307775	0.0022959157	0.0024383566	0.0023708777	0.002308677	0.0022102897	0.002239369	0.0025662899	0.0022037916	0.23379844	0.0021707716
0.0062239715	0.0062702755	0.006160964	0.0065431288	0.0063622408	0.0061951955	0.005931194	0.006009214	0.0068863565	0.005913745	0.005779324	0.9317244
0.45888892	0.2286221	0.0067272373	0.0071446123	0.0069469027	0.006764625	0.0064763497	0.006561562	0.007519397	0.0064573158	0.2515304	0.0063605616
0.0062240097	0.006270375	0.006160987	0.00654318	0.006362128	0.006195227	0.005931217	0.0060092444	0.006886342	0.93181276	0.0057793595	0.005825162
0.00938327	0.0094530145	0.897574	0.009864606	0.00959144	0.009339904	0.008941869	0.009059482	0.010381914	0.00891554	0.008712961	0.008781949
0.0074839075	0.00753952	0.0074080788	0.007867643	0.007649918	0.007449327	0.0071318015	0.0072256406	0.4256721	0.007110863	0.50045687	0.0070042782
0.01905576	0.019197542	0.018862829	0.020032914	0.01947872	0.018967716	0.018159602	0.018398259	0.021084229	0.018105984	0.7908217	0.017834783
0.0074838554	0.007539494	0.007408084	0.9187674	0.0076499083	0.007449257	0.0071318042	0.0072256075	0.0082803	0.007110821	0.0069492212	0.007004276
0.019055847	0.019197652	0.018862858	0.02003308	0.01947915	0.7920944	0.018159445	0.018398268	0.021084009	0.018106034	0.017694445	0.01783484
0.0074838847	0.0075395135	0.0074080937	0.37287688	0.007649949	0.0074492614	0.007131804	0.0072256727	0.008280353	0.0071108607	0.5528394	0.007004285
0.025671631	0.025862824	0.02541183	0.026988165	0.026241733	0.025553076	0.024464058	0.024786001	0.028403528	0.7187527	0.023837725	0.0240267
0.0039164065	0.003945579	0.0038767606	0.004117236	0.004003338	0.003898308	0.0037321628	0.9571538	0.0043331864	0.0037212002	0.0036366167	0.0036654396
0.0018541357	0.0018679209	0.0018353516	0.0019492286	0.0018952906	0.97977084	0.0017669076	0.0017901538	0.0020514666	0.0017617085	0.0017216685	0.0017353198
0.039324436	0.039617483	0.0389261	0.041340575	0.040196788	0.039142415	0.037474386	0.03796743	0.5753268	0.03736423	0.036514916	0.03680439
0.00832671	0.008388616	0.008242503	0.00875364	0.008511446	0.008288175	0.007934941	0.3459314	0.009212728	0.007911577	0.0077317385	0.5707665
0.08399371	0.08461837	0.08314331	0.08830044	0.0858574	0.08360526	0.08004256	0.08109558	0.09293133	0.07980728	0.07799324	0.07861149
0.83476603	0.015263868	0.014997935	0.015928129	0.015487367	0.01508117	0.0144384615	0.014628517	0.01676341	0.014395997	0.014068771	0.014180287
0.012574638	0.012668326	0.012447348	0.0132194515	0.012853689	0.0125165135	0.011983093	0.012140763	0.013912938	0.86223805	0.011676292	0.011768851
0.012574612	0.86295825	0.012447293	0.013219376	0.0128536895	0.012516514	0.011983189	0.012140737	0.013913338	0.011947842	0.011676284	0.011768892
0.009383205	0.009452988	0.009288193	0.009864367	0.009591455	0.009339827	0.8972281	0.0090594385	0.010381921	0.0089155175	0.008712876	0.008782045
0.0046562576	0.0046908986	0.004609104	0.004895	0.004759583	0.0046347175	0.0044372287	0.004495589	0.9497159	0.0044241734	0.0043236054	0.004357894
0.010747023	0.010826963	0.010638171	0.598328	0.010985631	0.010697301	0.010241453	0.0103761535	0.0118907485	0.010211325	0.009979208	0.29507798
0.008326586	0.008388533	0.008242295	0.008753581	0.008511419	0.008288129	0.007934885	0.6450047	0.27311355	0.007911568	0.0077317464	0.0077930107
0.006224004	0.0062703458	0.30729195	0.0065433495	0.6311297	0.006195301	0.0059312456	0.0060092406	0.0068865116	0.005913785	0.0057794177	0.005825154
0.005740764	0.0057834815	0.0056826263	0.0060351123	0.0058681355	0.0057142023	0.0054707006	0.0055426825	0.9380042	0.005454626	0.005330633	0.0053728833
0.008326654	0.008388631	0.008242297	0.008753567	0.008511365	0.6143478	0.007934905	0.008039278	0.30401918	0.007911574	0.007731731	0.0077930233
0.0062240055	0.006270284	0.0061609736	0.0065431255	0.006362125	0.0061952267	0.0059311846	0.0060092146	0.006886286	0.9318131	0.005779325	0.005825147
0.0125746755	0.012668147	0.012447321	0.0132195605	0.012853754	0.012516469	0.011983108	0.012140722	0.013912949	0.011947852	0.011676287	0.8620592
0.7398099	0.004690933	0.004609156	0.004895079	0.004759635	0.21404485	0.004437245	0.0044956137	0.005151912	0.0044241906	0.0043236194	0.0043579107
0.0067961006	0.0068465886	0.0067272387	0.00714456	0.006946885	0.006764611	0.0064763487	0.0065615317	0.5869419	0.006457315	0.0063105053	0.34602636
0.010747156	0.88287556	0.01063825	0.011298165	0.0109857265	0.010697361	0.010241533	0.010376217	0.011890972	0.010211371	0.009979272	0.010058471
0.7921797	0.019197876	0.018863058	0.020033207	0.019479228	0.018968003	0.018159498	0.01839834	0.02108567	0.018106101	0.017694516	0.017834803
0.025671748	0.025862752	0.025411699	0.026988123	0.026241848	0.025552962	0.024464088	0.024785802	0.72276443	0.02439214	0.023837628	0.02402677
0.0074838595	0.0075395443	0.0074081	0.00786769	0.71146154	0.007449291	0.0071318257	0.0072256164	0.008280496	0.0071108476	0.21403691	0.0070042904
0.008326662	0.008388586	0.008242313	0.008753559	0.90937746	0.008288113	0.007934885	0.008039342	0.009212668	0.007911596	0.007731757	0.007793025
0.00438042	0.0044130245	0.0043360586	0.004605009	0.0044776034	0.004360149	0.0041743517	0.0042292676	0.9526948	0.004162084	0.0040674713	0.004099713
0.012574673	0.012668162	0.012447353	0.013219625	0.012853677	0.86280656	0.011983129	0.012140772	0.013912887	0.011947983	0.011676296	0.0117688505
0.79218197	0.019197637	0.01886314	0.020033238	0.019478908	0.01896783	0.018159432	0.018398337	0.021084167	0.01810607	0.017694479	0.017834801
0.19064546	0.0075395457	0.007408081	0.007867617	0.0076499633	0.0074492726	0.007131835	0.31375113	0.008280521	0.0071108346	0.006949227	0.42821655
0.0393248	0.03961674	0.038926482	0.5731573	0.040197413	0.039142463	0.037474383	0.03796749	0.043509103	0.03736425	0.03651508	0.036804486
0.49447864	0.015263935	0.014997821	0.015928095	0.015487526	0.015081157	0.014438532	0.014628396	0.016763872	0.014396015	0.0140688075	0.3544672
0.0041354983	0.0041662576	0.004093577	0.004347529	0.0042272387	0.004116334	0.0039409124	0.12699826	0.0045760004	0.831688	0.003840019	0.0038704448
0.08399371	0.08461837	0.08314331	0.08830044	0.0858574	0.08360526	0.08004256	0.08109558	0.09293133	0.07980728	0.07799324	0.07861149
0.01515136	0.015263911	0.014997866	0.8355417	0.015487726	0.015081198	0.014438543	0.014628411	0.016763765	0.0143960435	0.014068845	0.014180547
0.0035412973	0.14471965	0.003505425	0.0037228607	0.0036198536	0.0035249062	0.0033746916	0.0034190924	0.8206048	0.0033647674	0.0032882832	0.00331435
0.010747123	0.010827031	0.010638458	0.88334686	0.010985596	0.010697392	0.010241463	0.010376244	0.011890828	0.010211355	0.009979254	0.010058362
0.019055953	0.019197566	0.018862838	0.020033041	0.019478895	0.018967709	0.01815954	0.79152477	0.021084372	0.018106023	0.017694468	0.017834846
0.0074838456	0.0075394963	0.007408071	0.9187673	0.007649969	0.0074492884	0.0071317996	0.007225627	0.008280293	0.0071108607	0.006949217	0.0070042787
0.00679602	0.9259355	0.0067272093	0.0071444935	0.0069468697	0.0067646042	0.006476316	0.006561513	0.007519203	0.006457281	0.006310499	0.0063605323
0.00938328	0.009453058	0.009288246	0.0098644765	0.009591485	0.009339836	0.008941819	0.8973456	0.010381825	0.008915527	0.008712899	0.008781944
0.0067960722	0.0068466165	0.0067272754	0.007144644	0.6105343	0.00676467	0.0064763823	0.32206202	0.007519547	0.0064573325	0.006310541	0.006360585
0.019055836	0.01919756	0.018862886	0.020033034	0.01947863	0.018967668	0.018159397	0.01839828	0.021083623	0.79123396	0.017694417	0.017834684
