topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13
0.003977449	0.0040628645	0.004020791	0.004349105	0.0041274074	0.00410935	0.0038573423	0.003865172	0.8121219	0.0039099692	0.0037491461	0.0037345274	0.0041351086	0.13997985
0.00397745	0.64541185	0.004020791	0.004349111	0.004127406	0.0041093505	0.0038573456	0.0038651726	0.3067417	0.0039099706	0.0037491454	0.0037345279	0.0041351053	0.004011085
0.033320498	0.03403598	0.033683576	0.563387	0.034576815	0.034425423	0.03231429	0.032379903	0.038184628	0.03275514	0.031407904	0.03128542	0.034641203	0.03360225
0.016222974	0.0165714	0.7860838	0.017738856	0.016834598	0.016760949	0.01573309	0.01576511	0.018591356	0.015947739	0.015291784	0.015232155	0.016866015	0.016360143
0.021821568	0.32793146	0.022059344	0.40842074	0.022644259	0.022545205	0.021162622	0.0212056	0.025007332	0.021451343	0.020569025	0.02048881	0.022686545	0.022006104
0.41480953	0.005428791	0.520426	0.005811307	0.0055150376	0.005490913	0.00515418	0.0051646447	0.006090523	0.005224496	0.0050096093	0.004990073	0.0055253333	0.0053596124
0.0049026106	0.0050079054	0.0049560363	0.005360709	0.0050874604	0.0050651967	0.0047545703	0.0047642193	0.0056183483	0.004819435	0.0046212124	0.7205713	0.0050969906	0.219374
0.007106583	0.0072591985	0.0071840216	0.007770616	0.007374519	0.0073422515	0.9060006	0.006905977	0.008144051	0.0069860127	0.0066986755	0.0066725523	0.007388301	0.007166678
0.00916716	0.009364067	0.009267049	0.010023739	0.009512781	0.009471165	0.0088903345	0.008908383	0.010505506	0.009011625	0.008640966	0.008607271	0.8793853	0.009244675
0.32276613	0.007259182	0.007184018	0.5912198	0.0073745092	0.0073422394	0.0068919817	0.006905973	0.008144001	0.0069860057	0.006698665	0.0066725444	0.007388267	0.00716667
0.009167138	0.009363991	0.8791223	0.01002371	0.009512745	0.009471128	0.008890316	0.008908366	0.010505366	0.009011603	0.008640947	0.008607253	0.009530494	0.009244648
0.5550085	0.002949637	0.002919092	0.0031574513	0.0029964985	0.14288767	0.0028004306	0.0028061143	0.0033091751	0.002838635	0.002721879	0.26969084	0.0030020857	0.0029120455
0.03332047	0.034036007	0.03368356	0.036433935	0.034576748	0.034425437	0.032314297	0.032379907	0.038184654	0.032755148	0.55836093	0.03128545	0.034641236	0.033602215
0.010721533	0.010951752	0.5964	0.27394944	0.0111257415	0.01107706	0.010397763	0.010418871	0.01228667	0.010539619	0.010106113	0.010066704	0.011146503	0.010812177
0.033320475	0.03403599	0.033683546	0.036433984	0.034576755	0.034425445	0.03231434	0.032379895	0.038184628	0.03275516	0.55836093	0.03128543	0.034641217	0.03360225
0.0023508442	0.058386542	0.0023764614	0.0025705122	0.0024394752	0.0024288043	0.002279858	0.0022844842	0.0026940384	0.0023109599	0.0022159077	0.0022072673	0.002444029	0.9130108
0.003177876	0.0032461153	0.0032125008	0.48394462	0.003297689	0.0032832602	0.0030819129	0.0030881688	0.117222175	0.003123957	0.0029954668	0.0029837857	0.0033038412	0.36403865
