topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69
0.0008726866	0.000875533	0.0008784591	0.0008898941	0.0008986775	0.0008843031	0.00087553123	0.0008697207	0.93957245	0.0008726689	0.0008639502	0.00086682534	0.00087261316	0.000869707	0.0008755507	0.0008698146	0.0008697545	0.0008726184	0.00087834056	0.0008755361	0.00088415015	0.00087553385	0.0008668333	0.00087832054	0.0008929245	0.00088420324	0.00086973817	0.00087252934	0.00087550073	0.000875526	0.0008900169	0.00086685905	0.00086679327	0.0008813345	0.0008812725	0.00086683995	0.0008813374	0.000869711	0.0008639502	0.0008639502	0.0008668589	0.00087559246	0.0008838179	0.0008697446	0.0008755057	0.0008784749	0.00086974207	0.00087257853	0.00086975994	0.0008811326	0.0008726431	0.0008812793	0.0008668506	0.0008726759	0.0008668506	0.00088136795	0.0008785074	0.0008753978	0.0008929345	0.0008696734	0.00087555166	0.0008868307	0.0008925864	0.000901679	0.0008697404	0.0008726147	0.00086682534	0.00088133983	0.00086684554	0.0008726528
0.00087268633	0.0008755327	0.6197051	0.00088989374	0.0008986772	0.0008843028	0.00087553094	0.0008697204	0.0008812976	0.0008726686	0.0008639499	0.00086682505	0.0008726129	0.0008697066	0.0008755504	0.0008698143	0.3207343	0.0008726181	0.0008783403	0.0008755358	0.00088414986	0.00087553356	0.000866833	0.00087832025	0.00089292414	0.00088420295	0.0008697378	0.00087252905	0.00087550044	0.0008755257	0.0008900166	0.0008668587	0.000866793	0.0008813341	0.0008812722	0.00086683966	0.00088133704	0.0008697107	0.0008639499	0.0008639499	0.0008668586	0.0008755922	0.0008838176	0.0008697442	0.0008755054	0.0008784746	0.0008697417	0.0008725782	0.00086975965	0.0008811323	0.0008726428	0.00088127895	0.0008668503	0.00087267556	0.0008668503	0.00088136765	0.0008785071	0.0008753975	0.0008929342	0.0008696731	0.00087555137	0.0008868303	0.00089258613	0.00090167864	0.00086974003	0.0008726144	0.00086682505	0.0008813395	0.00086684525	0.0008726525
0.0070441384	0.0070671136	0.0070907325	0.0071830335	0.0072539314	0.0071379044	0.0070670997	0.0070201983	0.007113647	0.0070439954	0.00697362	0.0069968277	0.0070435456	0.51214814	0.0070672566	0.0070209564	0.007020471	0.007043588	0.007089776	0.0070671393	0.00713667	0.0070671206	0.006996892	0.0070896144	0.007207494	0.0071370983	0.007020339	0.0070428695	0.0070668533	0.0070670573	0.007184025	0.0069970996	0.0069965688	0.007113942	0.007113442	0.0069969455	0.0071139657	0.00702012	0.00697362	0.00697362	0.0069970987	0.007067594	0.0071339877	0.0070203906	0.0070668934	0.0070908605	0.0070203706	0.0070432657	0.007020515	0.007112313	0.0070437873	0.0071134963	0.0069970316	0.007044052	0.0069970316	0.0071142125	0.0070911227	0.0070660226	0.0072075753	0.0070198164	0.0070672645	0.007158306	0.0072047655	0.007278159	0.007020357	0.007043558	0.0069968277	0.0071139853	0.0069969906	0.0070438655
0.0035041017	0.0035155306	0.00352728	0.0035731948	0.003608463	0.0035507453	0.0035155236	0.0034921928	0.0035386786	0.0035040306	0.0034690222	0.003480567	0.003503807	0.0034921374	0.0035156019	0.0034925698	0.0034923283	0.0035038278	0.003526804	0.0035155434	0.0035501313	0.0035155343	0.003480599	0.0035267237	0.0035853628	0.7573767	0.0034922627	0.0035034702	0.0035154014	0.0035155027	0.0035736882	0.0034807022	0.0034804381	0.0035388253	0.0035385767	0.0034806256	0.0035388372	0.0034921537	0.0034690222	0.0034690222	0.0034807017	0.0035157697	0.0035487972	0.0034922885	0.0035154212	0.0035273435	0.0034922783	0.0035036677	0.0034923502	0.003538015	0.0035039268	0.003538604	0.0034806684	0.0035040586	0.0034806684	0.00353896	0.003527474	0.003514988	0.003585403	0.0034920026	0.0035156058	0.0035608944	0.0035840056	0.0036205149	0.0034922715	0.003503813	0.003480567	0.003538847	0.0034806482	0.003503966
0.0046800966	0.004695361	0.0047110533	0.0047723777	0.004819482	0.004742394	0.0046953517	0.004664191	0.0047262777	0.0046800016	0.004633244	0.0046486636	0.0046797027	0.004664117	0.0046954565	0.0046646944	0.004664372	0.004679731	0.004710418	0.0046953782	0.004741574	0.004695366	0.0046487064	0.0047103106	0.0047886292	0.0047418587	0.004664284	0.0046792533	0.0046951883	0.0046953238	0.0047730366	0.0046488442	0.0046484913	0.0047264737	0.0047261417	0.004648742	0.0047264895	0.004664139	0.004633244	0.004633244	0.0046488433	0.34030017	0.004739792	0.0046643186	0.34029981	0.0047111386	0.004664305	0.004679517	0.004664401	0.0047253915	0.0046798633	0.004726178	0.004648799	0.004680039	0.004648799	0.0047266535	0.0047113127	0.0046946364	0.0047886833	0.0046639373	0.0046954616	0.004755949	0.0047868164	0.0048355786	0.0046642963	0.004679711	0.0046486636	0.0047265026	0.004648772	0.0046799155
0.0011640752	0.001167872	0.001171775	0.0011870281	0.0011987444	0.0011795704	0.0011678697	0.001160119	0.0011755618	0.0011640516	0.0011524217	0.0011562569	0.0011639772	0.0011601007	0.0011678956	0.0011602442	0.0011601641	0.0011639843	0.0011716171	0.0011678762	0.0011793664	0.0011678732	0.0011562675	0.0011715903	0.0011910704	0.56691617	0.0011601422	0.0011638654	0.0011678289	0.0011678627	0.001187192	0.0011563018	0.001156214	0.0011756106	0.0011755279	0.0011562763	0.0011756144	0.001160106	0.0011524217	0.0011524217	0.0011563016	0.0011679514	0.3536624	0.0011601507	0.0011678356	0.0011717962	0.0011601475	0.001163931	0.0011601713	0.0011753413	0.0011640171	0.0011755369	0.0011562906	0.0011640609	0.0011562906	0.0011756553	0.0011718395	0.0011676917	0.0011910838	0.0011600559	0.0011678969	0.001182942	0.0011906195	0.001202748	0.0011601452	0.0011639793	0.0011562569	0.0011756177	0.0011562838	0.0011640302
0.0010743908	0.001077895	0.0010814974	0.0010955754	0.001106389	0.0010886922	0.0010778928	0.0010707394	0.0010849924	0.001074369	0.0010636351	0.0010671748	0.0010743004	0.0010707225	0.0010779168	0.001070855	0.001070781	0.0010743069	0.9256022	0.0010778989	0.0010885039	0.0010778961	0.0010671846	0.0010813269	0.0010993063	0.0010885693	0.0010707609	0.0010741972	0.0010778554	0.0010778864	0.0010957266	0.0010672163	0.0010671354	0.0010850374	0.0010849611	0.0010671928	0.001085041	0.0010707274	0.0010636351	0.0010636351	0.0010672162	0.0010779683	0.0010880949	0.0010707687	0.0010778614	0.001081517	0.0010707657	0.0010742577	0.0010707877	0.0010847889	0.0010743372	0.0010849695	0.0010672059	0.0010743776	0.0010672059	0.0010850787	0.0010815569	0.0010777287	0.0010993186	0.0010706811	0.0010779181	0.001091804	0.0010988901	0.0011100841	0.0010707636	0.0010743022	0.0010671748	0.001085044	0.0010671997	0.0010743492
0.0015529786	0.0015580439	0.0015632509	0.0015836	0.0015992305	0.0015736506	0.0015580407	0.0015477007	0.0015683027	0.0015529471	0.0015374318	0.0015425483	0.001552848	0.0015476763	0.0015580754	0.0015478678	0.0015477609	0.0015528573	0.54055214	0.0015580495	0.0015733785	0.0015580454	0.0015425625	0.0015630045	0.0015889927	0.001573473	0.0015477317	0.0015526988	0.0015579865	0.0015580314	0.0015838186	0.0015426083	0.0015424913	0.0015683678	0.0015682576	0.0015425744	0.001568373	0.35345715	0.0015374318	0.0015374318	0.001542608	0.0015581497	0.0015727872	0.0015477431	0.0015579953	0.0015632792	0.0015477387	0.0015527862	0.0015477706	0.0015680087	0.0015529012	0.0015682696	0.0015425934	0.0015529596	0.0015425934	0.0015684274	0.0015633369	0.0015578034	0.0015890106	0.0015476166	0.0015580772	0.0015781485	0.0015883911	0.0016045717	0.0015477357	0.0015528507	0.0015425483	0.0015683774	0.0015425843	0.0015529185
0.0019979738	0.0020044905	0.0020111895	0.0020373694	0.0020574788	0.002024569	0.0020044863	0.0019911835	0.002017689	0.0019979333	0.0019779722	0.0019845546	0.0019978057	0.001991152	0.002004531	0.0019913984	0.0019912608	0.0019978175	0.0020109182	0.0020044977	0.002024219	0.0020044923	0.8616209	0.0020108724	0.0020443073	0.0020243407	0.0019912233	0.0019976138	0.0020044167	0.0020044744	0.0020376507	0.0019846319	0.0019844812	0.0020177725	0.0020176307	0.001984588	0.0020177793	0.0019911611	0.0019779722	0.0019779722	0.0019846314	0.0020046267	0.0020234582	0.001991238	0.0020044278	0.0020112258	0.0019912324	0.0019977263	0.0019912734	0.0020173106	0.0019978741	0.0020176463	0.0019846126	0.0019979493	0.0019846126	0.0020178494	0.0020113	0.002004181	0.0020443304	0.0019910752	0.0020045333	0.0020303559	0.0020435334	0.0020643503	0.0019912284	0.0019978092	0.0019845546	0.0020177849	0.001984601	0.0019978965
0.0015529778	0.0015580431	0.0015632501	0.73641795	0.0015992296	0.0015736498	0.0015580399	0.0015476999	0.0015683019	0.0015529463	0.001537431	0.0015425475	0.0015528471	0.0015476755	0.0015580746	0.001547867	0.0015477601	0.0015528565	0.0015630393	0.0015580487	0.0015733776	0.0015580446	0.0015425617	0.0015630036	0.0015889918	0.0015734722	0.0015477309	0.001552698	0.0015579857	0.0015580306	0.0015838178	0.0015426074	0.0015424904	0.001568367	0.0015682568	0.0015425734	0.0015683721	0.0015476826	0.001537431	0.001537431	0.0015426072	0.0015581489	0.0015727864	0.0015477423	0.0015579945	0.0015632784	0.0015477379	0.0015527854	0.0015477698	0.0015680079	0.0015529003	0.0015682688	0.0015425925	0.0015529587	0.0015425925	0.0015684266	0.0015633361	0.0015578025	0.0015890097	0.0015476157	0.0015580764	0.0015781476	0.15765263	0.0016045708	0.0015477348	0.0015528499	0.0015425475	0.0015683766	0.0015425835	0.0015529176
