id	project_name	processed_title	processed_description	processed_labels	priority_id	type_id	status_name	topic_id	top_terms
12732683	CASSANDRA	dt fail intermittently	test fail time run time loop test typically fail test noformat cassandra run info ignore file match testcql cluster ccm directory dtest drwunj error error fail remove ccm cluster test dtest drwunj fail testcql traceback recent file mshuler git cassandra dt line assert res res assertionerror ran test noformat noformat bash export export export true true echo echo run count nosetest exit sleep unset echo need test run exit noformat find error warn log entry fail test attach node log	['qa-resolved']	10003	4	Resolved	0	['noformat', 'key', 'row', 'table', 'column', 'create', 'log', 'set', 'query', 'line']
12998874	CASSANDRA	dt failure	example failure code error message error start begin capture log end capture log begin capture log end capture log code	['dtest']	10002	4	Resolved	4	['log', 'line', 'cqlsh', 'message', 'create', 'add', 'end', 'value', 'noformat', 'column']
12659037	CASSANDRA	order column name correctly query	query column cas build sortedset noformat new noformat use natural order key comparator give want	['lwt']	10002	1	Resolved	0	['noformat', 'key', 'row', 'table', 'column', 'create', 'log', 'set', 'query', 'line']
12955973	CASSANDRA	dt failure	example failure fail cassci build run pass flaky test noformat error message great begin capture log end capture log begin capture log end capture log noformat	['dtest']	10002	4	Resolved	4	['log', 'line', 'cqlsh', 'message', 'create', 'add', 'end', 'value', 'noformat', 'column']
12976900	CASSANDRA	cqlsh copyutil host metadata connected address	presently access cluster metadata unresolved hostname cluster metadata normally refer host term numeric host address hostname work current integration driver allow host unresolved name metadata initial control connection future version driver anomaly remove duplicate host present metadata need update copyutil refer host address access metadata accomplish method presently give current connected host address scan use	['cqlsh']	10003	1	Resolved	5	['exception', 'create', 'thread', 'work', 'use', 'line', 'cqlsh', 'cause', 'key', 'cassci']
12962805	CASSANDRA	dt failure	single test flap fluke happen trunk vnode test fail cassci build	['dtest']	10002	4	Resolved	2	['line', 'lib', 'table', 'build', 'cassci', 'sstable', 'log', 'add', 'thread', 'use']
12525396	CASSANDRA	create column family set true	describe keyspace rapidshare keyspace rapidshare replication strategy networktopologystrategy durable write false options column families create column family wait schema agreement schema agree cluster describe keyspace rapidshare keyspace rapidshare replication strategy networktopologystrategy durable write true options column families columnfamily key validation class bytestype default column value validator bytestype columns sort bytestype row cache size save period second key cache size save period second memtable threshold million op minute grace second compaction min max threshold read repair chance replicate write true build index	['schema']	10003	1	Resolved	0	['noformat', 'key', 'row', 'table', 'column', 'create', 'log', 'set', 'query', 'line']
12558112	CASSANDRA	date handle correctly slice	timestamp type allow input timestamp date like work expect slice query instance noformat select timeline time time noformat return timestamp reason course translate date way whichever precised reasonably simple fix add new boolean method abstracttype string interpret inequality boolean kind inequality	['cql3']	10002	1	Resolved	1	['sstable', 'time', 'node', 'datum', 'compaction', 'exception', 'new', 'cause', 'table', 'write']
12932522	CASSANDRA	fail trunk	novnode dt fail trunk example failure job testreport testbootstrapconsistency trunk get oom node cause nodetool fail log attach	['dtest']	10000	1	Resolved	1	['sstable', 'time', 'node', 'datum', 'compaction', 'exception', 'new', 'cause', 'table', 'write']
12527792	CASSANDRA	npe hint handoff	current head github branch see error sure bug info line start hint handoff token error line fatal exception thread runtimeexception nullpointerexception cause nullpointerexception error line fatal exception thread runtimeexception nullpointerexception cause nullpointerexception possibly relate	['hintedhandoff']	10003	1	Resolved	5	['exception', 'create', 'thread', 'work', 'use', 'line', 'cqlsh', 'cause', 'key', 'cassci']
12623764	CASSANDRA	support cas	strong consistency prevent race condition classic example user account creation want ensure username unique want signal account creation success create account naive read write allow client race think green light create	['lwt']	10002	2	Resolved	5	['exception', 'create', 'thread', 'work', 'use', 'line', 'cqlsh', 'cause', 'key', 'cassci']
13021172	CASSANDRA	increase error margin splittertest	splittertest randomized test generate random token split range equal part random big vnode right want split make split unbalanced bump error margin bit avoid false positive	['lhf']	10002	1	Resolved	4	['log', 'line', 'cqlsh', 'message', 'create', 'add', 'end', 'value', 'noformat', 'column']
12518911	CASSANDRA	assertionerror nodetool cleanup	cleanup get follow assertionerror try scrub major compaction cleanup help info scrubbing cassandra datum system locationinfo info scrub cassandra datum system locationinfo complete row new sstable tombstoned row drop info scrubbing cassandra datum system migrations info scrub cassandra datum system migrations complete row new sstable tombstoned row drop info scrubbing cassandra datum system schema info scrub cassandra datum system schema complete row new sstable tombstoned row drop info scrubbing cassandra datum spiderservice info scrub cassandra datum spiderservice complete row new sstable tombstoned row drop info scrubbing cassandra datum spiderservice info scrub cassandra datum spiderservice complete row new sstable tombstoned row drop info scrubbing cassandra datum spiderservice content info scrub cassandra datum spiderservice content complete row new sstable tombstoned row drop info cleaning cassandra datum spiderservice info clean cassandra datum spiderservice tmp original byte key time info cleaning cassandra datum spiderservice error fatal exception thread runtime assertionerror	['exception', 'nodetool']	10002	1	Resolved	7	['datum', 'lib', 'compaction', 'node', 'line', 'value', 'write', 'column', 'start', 'time']
12527269	CASSANDRA	allow leveled compaction task kick	leveled compaction want prevent multiple task run check defeat kick compaction work code compactiontask currently lcs rely completely minute compaction check heavy insert load	['compaction', 'lcs']	10003	4	Resolved	7	['datum', 'lib', 'compaction', 'node', 'line', 'value', 'write', 'column', 'start', 'time']
12992973	CASSANDRA	dt failure	example failure equal	['dtest']	10002	1	Resolved	4	['log', 'line', 'cqlsh', 'message', 'create', 'add', 'end', 'value', 'noformat', 'column']
13005008	CASSANDRA	cqlsh nohostsavailable authenticationfailure source file copy command	cqlsh authentication enable source file copy command noformat error fail connect replicas error nohostavailable unable connect server end require authentication permanently give row attempt noformat cqlsh create new shell pass pertinent argument copyutil create new cluster connection initialize correctly source command workaround cqlsh work create new shell instance repro code ccm create test ccm updateconf authenticator passwordauthenticator authorizer cassandraauthorizer ccm start echo copy echo source ccm cqlsh code	['cqlsh']	10003	1	Resolved	4	['log', 'line', 'cqlsh', 'message', 'create', 'add', 'end', 'value', 'noformat', 'column']
12833127	CASSANDRA	need set ttl copy command	import chunk datum cassandra table copy command like copy address able specify finite ttl copy command ttl example	['cqlsh']	10002	7	Resolved	0	['noformat', 'key', 'row', 'table', 'column', 'create', 'log', 'set', 'query', 'line']
13152896	CASSANDRA	fix set min max compaction threshold lcs	able actually set max compaction option need remove option map validate	['lcs']	10002	1	Resolved	3	['sstable', 'compaction', 'read', 'row', 'noformat', 'node', 'write', 'thread', 'change', 'column']
12841220	CASSANDRA	improve batchlog write path	currently allocate heap bytebuffer serialize batched mutation send distant node generate unnecessary garbage potentially lot materialized view batchlog nice optimise write path introduce new verb batch introduce new message batchmessage encapsulate mutation expiration creation time similar hintmessage serialize directly instead rely intermediate buffer avoid merely shift temp buffer receive change structure batchlog table use list map individual mutation	['performance']	10002	4	Resolved	1	['sstable', 'time', 'node', 'datum', 'compaction', 'exception', 'new', 'cause', 'table', 'write']
12950195	CASSANDRA	error compactionexecutor exception thread	hey help problem recently update problem appear log error exception thread assertionerror null source source	['error']	10002	1	Resolved	5	['exception', 'create', 'thread', 'work', 'use', 'line', 'cqlsh', 'cause', 'key', 'cassci']
12905520	CASSANDRA	cqlsh test work authentication configure	cqlsh test break runner authentication section cqlshrc cqlsh change prompt test scan output prompt manifest read timeout wait prompt test mambocab cassandra pylib cqlshlib test generalize match prompt arise config	['cqlsh', 'test']	10003	4	Resolved	4	['log', 'line', 'cqlsh', 'message', 'create', 'add', 'end', 'value', 'noformat', 'column']
12703187	CASSANDRA	map element allow cas condition delete update query	code create table test int datum map primary insert test datum values delete test bad request line miss eof update test set bad request line miss eof code query successfuly execute cassandra work release	['lwt']	10002	1	Resolved	7	['datum', 'lib', 'compaction', 'node', 'line', 'value', 'write', 'column', 'start', 'time']
12526215	CASSANDRA	improve compactiontask extensibility	compactiontask fairly couple sizetieredcompaction include ugly casting	['compaction']	10003	4	Resolved	4	['log', 'line', 'cqlsh', 'message', 'create', 'add', 'end', 'value', 'noformat', 'column']
12525770	CASSANDRA	fail delete file index currently build	index building progress follow error throw cassandra try delete file problem delete file leveled compaction probably relate error line fatal exception thread runtimeexception ioexception fail delete	['compaction', 'indexing']	10003	1	Resolved	2	['line', 'lib', 'table', 'build', 'cassci', 'sstable', 'log', 'add', 'thread', 'use']
12721816	CASSANDRA	native protocol create response	native protocol change event opcode include target type change result opcode old layout difference intentional protocol spec need change result	['protocol']	10002	3	Resolved	6	['line', 'lib', 'change', 'return', 'set', 'add', 'like', 'create', 'time', 'allow']
12533605	CASSANDRA	cfmetadata conversion thrift native schema inverse	word probably good idea noformat cfm cfm noformat particular unit test check avoid thing like case today thrift keyalias reason keyalias set return tothrift default alia think serve purpose	['avro', 'thrift']	10002	4	Resolved	0	['noformat', 'key', 'row', 'table', 'column', 'create', 'log', 'set', 'query', 'line']
12702597	CASSANDRA	unintende update conditional statement	update encounter strange behavior conditional update execute cql like update test set value value concurrent cassandra return true value satisfied condition attach program reproduce issue program work fine cassandra reset value execution	['lwt', 'qa-resolved']	10002	1	Resolved	7	['datum', 'lib', 'compaction', 'node', 'line', 'value', 'write', 'column', 'start', 'time']
12724070	CASSANDRA	send source sstable level bootstrappe replace node	replace bootstrappe new node source sstable level avoid alot compaction bootstrap	['lcs']	10002	4	Resolved	1	['sstable', 'time', 'node', 'datum', 'compaction', 'exception', 'new', 'cause', 'table', 'write']
12972142	CASSANDRA	dt failure	example failure fail cassci build attach log test failure code error exception thread rejectedexecutionexception threadpoolexecutor shut code	['dtest']	10002	1	Resolved	2	['line', 'lib', 'table', 'build', 'cassci', 'sstable', 'log', 'add', 'thread', 'use']
12526275	CASSANDRA	drop index cause inflight mutation fail	drop index cause inflight mutation fail hector client throw exception info line apply migration update column family test cfname sipdb cftype standard comparator asciitype phone call route information false bytestype keyvalidator validator asciitype null class sizetieredcompactionstrategy info line enqueue flush memtable serialize live byte op info line enqueue flush memtable serialize live byte op info line write memtable serialize live byte op info line complete flush byte info line write memtable serialize live byte op info line compact info line complete flush byte info line compact error line fatal exception thread assertionerror error line fatal exception thread assertionerror error line fatal exception thread assertionerror error line fatal exception thread assertionerror	['indexing']	10003	1	Resolved	5	['exception', 'create', 'thread', 'work', 'use', 'line', 'cqlsh', 'cause', 'key', 'cassci']
12735865	CASSANDRA	enable describe index	describe index support right way export schema find update drop index verify cqlsh cassandra cql spec thrift protocol	['doc-impacting']	10003	4	Resolved	4	['log', 'line', 'cqlsh', 'message', 'create', 'add', 'end', 'value', 'noformat', 'column']
12667496	CASSANDRA	paxos replay progress update incorrect	replay inprogress need refresh newly prepared ballot correctly reject	['lwt']	10002	1	Resolved	3	['sstable', 'compaction', 'read', 'row', 'noformat', 'node', 'write', 'thread', 'change', 'column']
12964481	CASSANDRA	dt failure	single failure unsure test cassandra issue noformat error exception thread noclassdeffounderror org apache cassandra util jvmstabilityinspector cause classnotfoundexception jvmstabilityinspector common frame omit error exception thread noclassdeffounderror org apache cassandra util jvmstabilityinspector cause classnotfoundexception jvmstabilityinspector common frame omit error exception thread noclassdeffounderror org apache cassandra util jvmstabilityinspector error exception thread noclassdeffounderror org apache cassandra util jvmstabilityinspector warn cassandrarolemanager skip default role setup node ready noformat fail cassci build	['dtest']	10002	4	Resolved	5	['exception', 'create', 'thread', 'work', 'use', 'line', 'cqlsh', 'cause', 'key', 'cassci']
12709760	CASSANDRA	simplify unify cleanup compaction leftover	currently manage list progress compaction system table use cleanup incomplete compaction problem bit clunky leave position unnecessarily cleanup complete file conversely cleanup file supercede regular compaction compaction type guard way result duplication fail delete replacement like sstable store metadata direct ancestor startup simply delete sstable occur union ancestor set way soon finish write capable clean leftover duplication easy reason	['benedict-to-commit', 'compaction']	10003	4	Resolved	1	['sstable', 'time', 'node', 'datum', 'compaction', 'exception', 'new', 'cause', 'table', 'write']
12933073	CASSANDRA	cqlsh describe keyspace table return nonetype object attribute replace	cqlsh describe keyspace table return code nonetype object attribute replace code thrift originally create repro create cassandra cli code create column family true snappycompressor qlsh describe keyspace create keyspace replication class networktopologystrategy use create table key text text text value text primary key key compact storage class leveledcompactionstrategy snappycompressor cqlsh select upgrade nodetool upgradesstable stage describe cqlsh work upgrade nodetool upgradesstable describe fail cqlsh describe table nonetype object attribute replace cqlsh describe keyspace nonetype object attribute replace code workaround manually update code update set code exit restart cqlsh describe work code cqlsh describe keyspace create keyspace replication class networktopologystrategy true create table key text text text value text primary key key compact storage cluster order asc asc cache comment compaction class leveledcompactionstrategy compression snappycompressor code	['cqlsh']	10002	1	Resolved	0	['noformat', 'key', 'row', 'table', 'column', 'create', 'log', 'set', 'query', 'line']
12730632	CASSANDRA	cqlsh automatically disable trace select	need trace trace trace	['lhf', 'qa-resolved']	10003	4	Resolved	4	['log', 'line', 'cqlsh', 'message', 'create', 'add', 'end', 'value', 'noformat', 'column']
12536532	CASSANDRA	add support composite secondary index	add ability transpose wide row differently efficiency functionality secondary index api need alter allow composite index think require indexmanager api column method implement perrowsecondaryindex column break composite part index specific bit include base rowkey search transposed row document possible	['cql3', 'secondary_index']	10002	7	Resolved	0	['noformat', 'key', 'row', 'table', 'column', 'create', 'log', 'set', 'query', 'line']
12844931	CASSANDRA	rangetombstonlistt fail trunk	see random failure problem inequality inclusive strict deal boundary range practice make consider range like addition non sensical attach patch test reproduce extract addallrandomtest fail seed	['test']	10002	4	Resolved	6	['line', 'lib', 'change', 'return', 'set', 'add', 'like', 'create', 'time', 'allow']
12824437	CASSANDRA	datetieredcompactionstrategy set wrong msxsstableage value resolution milliseconds	try set minutes hour day turn maxsstableage set wrong value code code public option string optionvalue timeunit timestampresolution optionvalue null optionvalue double fractionalday optionvalue null maxsstableage timeunit day code maxsstableage set value unit following setting following routine expect maxsstableage millisecond static iterable sstable long maxsstableage long	['dtcs']	10002	1	Resolved	7	['datum', 'lib', 'compaction', 'node', 'line', 'value', 'write', 'column', 'start', 'time']
12514422	CASSANDRA	simplified class write sstable bulk loading usage	sstableloader stream exist sstable need load datum exist form json csv whatnot need write load recommend way use modify input json modify involved need need basic understanding bunch internal class decoratedkey columnfamily supercolumn json input use json actually conform expect good luck want add counter ticket propose add simple interface write sstable	['bulkloader']	10003	2	Resolved	3	['sstable', 'compaction', 'read', 'row', 'noformat', 'node', 'write', 'thread', 'change', 'column']
12737546	CASSANDRA	archive commitlog test failing	testarchivecommitlog test fail head test restore archived commit log check row exist restore pass head	['qa-resolved']	10002	4	Resolved	4	['log', 'line', 'cqlsh', 'message', 'create', 'add', 'end', 'value', 'noformat', 'column']
12665490	CASSANDRA	improve way pick compaction candidate	improve way pick compaction candidate level lcs common way compaction repair exploit fact stream sstable narrow range node ring similar sstable range distribution theory able concurrent compaction involve partition bucket define sstable sstable busy compaction need heuristic select candidate bucket old way sstable span sstable	['compaction', 'lcs']	10002	4	Resolved	3	['sstable', 'compaction', 'read', 'row', 'noformat', 'node', 'write', 'thread', 'change', 'column']
12965767	CASSANDRA	dt failure	recent failure vnode job noformat noformat fail cassci build	['dtest']	10002	4	Resolved	0	['noformat', 'key', 'row', 'table', 'column', 'create', 'log', 'set', 'query', 'line']
12997623	CASSANDRA	dt failure	example failure	['dtest']	10002	4	Resolved	4	['log', 'line', 'cqlsh', 'message', 'create', 'add', 'end', 'value', 'noformat', 'column']
12733053	CASSANDRA	alter table add static column bypass clustering column requirement check	cqlsh create table foo bar int primary key bar cqlsh alter table foo add text static cqlsh describe table foo create table foo bar int text static primary key bar cqlsh select foo tsocket read byte error line exception thread assertionerror	['cql']	10002	1	Resolved	0	['noformat', 'key', 'row', 'table', 'column', 'create', 'log', 'set', 'query', 'line']
12988240	CASSANDRA	dt failure	example failure fail cassci build code stacktrace traceback recent file lib unitt line run testmethod file automaton cassandra dtest line assert kspace system assertionerror system validksforupdate code relate failure	['dtest']	10002	4	Resolved	2	['line', 'lib', 'table', 'build', 'cassci', 'sstable', 'log', 'add', 'thread', 'use']
12557052	CASSANDRA	specify certain keyspace property cql	user datacenter match aws region name able specify keyspace replica count datacenter cql aws region name contain hyphen valid identifier cql cql keyspace columnfamily property identifier identifier separate colon example noformat create keyspace foo networktopologystrategy noformat context currently work double quote cql allow hyphen compident allow quote part compident token	['cql', 'cql3']	10003	1	Resolved	0	['noformat', 'key', 'row', 'table', 'column', 'create', 'log', 'set', 'query', 'line']
12633090	CASSANDRA	hinted handoff throttle base cluster size	node cluster restart node cause completely overload default thread set small problem node require abort handoff old default way conservative drop way production cluster conservative appear solve default way high cluster non trivial size put thought base cluster size make throttle target write load single node swallow cluster grow hint deliver node cluster go throttle self adjust account	['lhf']	10003	4	Resolved	1	['sstable', 'time', 'node', 'datum', 'compaction', 'exception', 'new', 'cause', 'table', 'write']
12840061	CASSANDRA	dtcs configuration proposal handle consequence repair	document bring issue dtcs compact time series datum node cluster dtcs currently configure parameter make configuration fairly simple cause problem certain special case like recover flood small sstable repair operation suggest idea starting point discussion follow section contain description cassandra setup feeding process datum failure testing issue cause repair operation dtcs proposal dtcs configuration parameter attachment include support discussion separate section give explanation cassandra setup data model cluster compose node run cassandra replication factor read write consistency level data time series datum datum save row contain certain time span datum give metric day case row key contain information start time time span metrix column give offset beginning time span column time stamp set correspond time stamp add timestamp row key offset actual time stamp datum point data model analog kairosdb implementation average sampling rate second vary significantly metric metric metric feed cassandra set day objective sstable file manageable size ttl use test procedure failure test data dump cassandra day datum dumping stop dtcs change finish compaction datum dump fake timestamp column time stamp set datum write cassandra node take new datum dump early datum cover couple hour worth datum fake time stamp dumping stop node keep hour node take nodetool repair apply node consequence repair operation lead massive new sstable far history new sstables cover similar time span file create dtcs shutdown node able compact small file increase allow compaction handle file practical case time window increase large generate file huge desirable compaction combine large file bunch small file phase effective generate large file lead disc space problem list time graph later document improvement proposal dtcs configuration list desire property configuration current parameter mention available initial window size currently similar size window bucketing currently multiplier window size increase currently like independent parameter actually control rate fast window size increase maximum length time window inside file assign certain bucket currently define mean expansion time window length restrict limit reach window size way history week maximum horizon sstable candidate bucket currently maximum file size sstable allow set file compact possible currently prevent disk space situation optional strategy select interesting bucket minimum sstable time window candidate interesting bucket currently recent window able set value independently allow effort area large small file compact instead new file optionally criterion interesting bucket set select window file compact inside bucket file limit compaction select small file instead huge file bunch small file set parameter allow recover repair operation produce large small sstable maximum length time window compaction compact sstable size reasonable range allow extend horizon far history combine small file instead combine huge file small file disk efficient addition previous advantage parameter allow dumping datum history new metric assign correct timestamp column fake time stamp proper compaction new exist sstable expire reasonable size sstable ttl compaction intermittently execute far history case new datum fed ttl calculate dynamically note able absolute time stamp column expiry time beneficial datum dump history case datum legacy system cassandra faked time stamp like datum certain time period currently absolute time stamp calculate cassandra system time give ttl ttl calculate dynamically base current time desire expiry moment make thing complex interesting question duplicate sstable file create duplication problem produce datum dump follow spec metric day datum row year datum decrease small sstables create create compact node take day datum dump early datum nodetool repair execute node duplicate check step duplicate nodetool repair execute node duplicate generate attachment time graph content sstable different phase test run fields time graph follow order number sstable file minimum column timestamp sstable file timespan representation graphically maximum column time stamp sstable size sstable megabyte time graph dump day datum let compaction run error behavior time graph take node dump couple hour mode data time graph repair operation finish compaction compaction naturally handle file inside range large small file cover pretty area original sstables trend sstable count function time node vertical line clear database dump day worth data stop dumping let compaction run take node figure dump hour new datum early datum start repair operation repair operation finish nodetool status print repair operation nodetool status trace compaction log file parse demonstrate creation new small sstable combination large file bunch small one time range able reach case day hierarchy file show file flushed file find line line represent flushed sstable sstable create dtcs flushed file timestamp indicate time period file represent compacted file mark timestamp represent moment compaction wall clock time stamp fake write database size file field field number parenthesis show level file level file mark predecessor find disk sstable create repair operation mention log file handle phantom file existence file conclude predecessor list compact sstable mark timestamp file portion show compaction hierarchy small file originate repair operation default value step tiny file compact file	['compaction', 'dtcs']	10002	4	Resolved	1	['sstable', 'time', 'node', 'datum', 'compaction', 'exception', 'new', 'cause', 'table', 'write']
12525291	CASSANDRA	bootstrap break	commit introduce bug condition bootstrap non system table instead miss settoken wrongly push bootstrappe block boostrappe node leave join state	['bootstrap']	10000	1	Resolved	1	['sstable', 'time', 'node', 'datum', 'compaction', 'exception', 'new', 'cause', 'table', 'write']
13325605	CASSANDRA	avoid mark shut node receive gossip shutdown message	recent failure test trunk test expect mismatch read repair execute following select mismatch read repair happen	['dtest', 'incremental_repair', 'repair']	10002	1	Resolved	3	['sstable', 'compaction', 'read', 'row', 'noformat', 'node', 'write', 'thread', 'change', 'column']
13008285	CASSANDRA	dt failure	example failure code error message subprocess sstablemetadata keyspace exit non zero status exit status stdout usage usage sstablemetadata dump content give sstable standard output json format use calculate droppable tombstone code code stacktrace file lib unitt line run testmethod file automaton cassandra dt line node file automaton cassandra dt line node file local lib dist package ccmlib line return sstablemetadata keyspace file local lib dist package ccmlib line raise err code	['dtest']	10002	4	Resolved	6	['line', 'lib', 'change', 'return', 'set', 'add', 'like', 'create', 'time', 'allow']
12985848	CASSANDRA	dt failure	example failure fail cassci build problem different error message version need legwork figure require filtering query fail correctly	['dtest']	10002	4	Resolved	4	['log', 'line', 'cqlsh', 'message', 'create', 'add', 'end', 'value', 'noformat', 'column']
12633306	CASSANDRA	rename antientropyservice	maybe activerepairservice manualrepairservice antientropy help find know want find repair code	['repair']	10003	3	Resolved	4	['log', 'line', 'cqlsh', 'message', 'create', 'add', 'end', 'value', 'noformat', 'column']
12693358	CASSANDRA	droppable tombstone remove lcs table despite	jmx show lcs table droppable tombstone ratio increase currently compaction fall ootb set feature expect attach screen shoot jmx table description create table timeuuid int type text text map timestamp pay boolean map value map primary key type class leveledcompactionstrategy	['qa-resolved']	10002	1	Resolved	0	['noformat', 'key', 'row', 'table', 'column', 'create', 'log', 'set', 'query', 'line']
12995237	CASSANDRA	dt failure	example failure	['dtest']	10002	4	Resolved	4	['log', 'line', 'cqlsh', 'message', 'create', 'add', 'end', 'value', 'noformat', 'column']
12864258	CASSANDRA	stress exit non zero status failure	currently stress exit sucess status failure order able rely stress exit status dtest nice exit non zero status failure	['lhf', 'stress']	10003	4	Resolved	1	['sstable', 'time', 'node', 'datum', 'compaction', 'exception', 'new', 'cause', 'table', 'write']
12533568	CASSANDRA	hint replay node mark	drop write overwhelmed dead hint write notify attempt hint delivery	['hintedhandoff', 'jmx']	10002	1	Resolved	3	['sstable', 'compaction', 'read', 'row', 'noformat', 'node', 'write', 'thread', 'change', 'column']
12953620	CASSANDRA	number core cqlsh copy visible test code	conversation currently way verify test environment variable actually affect behavior copy intended way add test core edge case little strict	['lhf']	10003	4	Resolved	4	['log', 'line', 'cqlsh', 'message', 'create', 'add', 'end', 'value', 'noformat', 'column']
12901262	CASSANDRA	specialize multicbuilder build single clustering	multicbuilder build clustering slice bound query imply able build multiple bound query use frequent case multicbuilder create bit object necessary create list elementslist cbuilder btreeset builder know result set element case huge non entirely negligible profile simple stress easily know query know single bound build specialize implementation case wasteful	['performance']	10003	4	Resolved	0	['noformat', 'key', 'row', 'table', 'column', 'create', 'log', 'set', 'query', 'line']
12999380	CASSANDRA	lcs single sstable level handle inefficiently	late trunk august probably go run experiment leveledcompactionstrategy notice inefficiency test datum generate cassandra stress default parameter imagine consist ton newly insert partition merge compaction probably bad kind workload lcs detail later scenario ignore corner case let assume want handle scenario efficiently compaction test scrub pattern match compacted summary long individual compaction take byte process search pattern like following noformat grep noformat interestingly notice lot finished compaction mark have sstable involve workload mention single sstable compaction actually consist majority compaction show efficiency affect overall compaction throughput bit noformat trunk grep trunk grep grep sstable noformat look code appear way directly edit level particular sstable like following code targetlevel code exact sum time spend single sstable compaction total data size find compaction need spend metadata change instead second achieve saving total compaction time compare read single sstable old level write single sstable new level difference think approach new sstable file sequence number old break assumption code have read write have bear overhead clean old file create new file create churn heap file buffer benefit outweigh inconvenience argue jira belong lhf available mention paragraph go address kind new partition workload ignore corner case basically main use case lcs need frequently merge partition optimize read eliminate tombstone expire datum soon lcs perfectly happy efficiently perform partition merge tombstone elimination long time soon node bit unhealthy reason bad disk miss bunch mutation need repair user choose ingest way datum usually take exceed capability god forbid dba choose run offline sstablelevelreset handle kind new partition lot sstable scenario sstable finally get leveled likely lot single sstable compaction situation jira intend address actually think kind single sstable level efficient help new partition scenario help general time big backlog sstable flush excessive repair streaming vnode situation default trigger end get bunch big sstable stcs time level big sstable likely overlap add compaction session overlapped sstable big sstable go round stcs compaction partition merge need fragment partition disperse small sstable early stcs round end have big sstable generate stcs opportunity partition merge happen scenario similar datum consist ton newly insert partition merge compaction mention early	['compaction', 'lcs', 'performance']	10002	4	Resolved	3	['sstable', 'compaction', 'read', 'row', 'noformat', 'node', 'write', 'thread', 'change', 'column']
