topic_0	topic_1	topic_2	topic_3	topic_4	topic_5
0.021644479	0.02142929	0.021372452	0.024190327	0.891178	0.02018541
0.5795428	0.011490988	0.011453104	0.37228173	0.014404875	0.010826511
0.014232386	0.014081712	0.014053518	0.01589926	0.9284589	0.013274214
0.3918352	0.007839711	0.007828503	0.008861506	0.57623905	0.007396024
0.7630908	0.04446633	0.044352155	0.05035446	0.055819836	0.041916437
0.15961865	0.15796743	0.15765819	0.17833087	0.1974755	0.14894937
0.15961865	0.15796743	0.15765819	0.17833087	0.1974755	0.14894937
0.15961865	0.15796743	0.15765819	0.17833087	0.1974755	0.14894937
0.0216343	0.021402908	0.021361379	0.024261441	0.026912497	0.8844274
0.044949453	0.04446409	0.04435007	0.7685377	0.05577057	0.041928098
0.012783781	0.01264457	0.012623815	0.014281341	0.93574697	0.011919546
0.15961865	0.15796743	0.15765819	0.17833087	0.1974755	0.14894937
0.021643285	0.8856335	0.021361314	0.024242919	0.026938964	0.020180002
0.72029376	0.23418234	0.010490953	0.01187502	0.013259335	0.009898559
0.014232962	0.014089488	0.014057196	0.015918598	0.9284265	0.013275262
0.9388871	0.011476667	0.0114508	0.012970568	0.014392931	0.0108219655
0.31578925	0.010497152	0.010490542	0.011866918	0.6414566	0.009899509
0.021656424	0.021406393	0.021349283	0.024213338	0.026989367	0.8843852
0.0449417	0.044434372	0.76288754	0.050218537	0.05559571	0.041922104
0.0066654924	0.006589494	0.0065736845	0.35900822	0.008276282	0.6128868
0.61996335	0.3345563	0.010487949	0.011883511	0.0132041965	0.0099046985
0.03305128	0.47090027	0.032647494	0.03699878	0.39556968	0.030832505
0.011600989	0.011489242	0.43107677	0.012993569	0.014424804	0.5184147
0.021636432	0.0214139	0.021350112	0.024274617	0.026919875	0.8844051
0.15961865	0.15796743	0.15765819	0.17833087	0.1974755	0.14894937
0.002795757	0.95738494	0.0027563495	0.030993827	0.0034639917	0.002605129
0.016068764	0.015916368	0.015866432	0.917219	0.019935312	0.014994145
0.15961865	0.15796743	0.15765819	0.17833087	0.1974755	0.14894937
0.0066693225	0.006590988	0.006572192	0.007452804	0.96650124	0.006213474
0.8859697	0.021425258	0.02136231	0.024221104	0.026834391	0.020187238
0.021655038	0.02140627	0.021358082	0.88854903	0.0268577	0.02017387
0.01062284	0.84654164	0.0104834065	0.011892147	0.11055905	0.00990096
0.021640444	0.021401167	0.021350784	0.024197305	0.23676397	0.6746463
0.018443745	0.018249279	0.018200176	0.020681098	0.9072075	0.017218204
0.44383723	0.010505284	0.010502576	0.011864002	0.013208448	0.5100825
0.15961865	0.15796743	0.15765819	0.17833087	0.1974755	0.14894937
0.018467356	0.018280277	0.45598707	0.46703452	0.023004003	0.017226769
0.021654118	0.021396965	0.02134964	0.88845193	0.02696475	0.020182593
0.88603765	0.02139522	0.021364357	0.024189457	0.026842795	0.02017052
0.014244654	0.014086286	0.014068879	0.01592348	0.017706914	0.92396975
0.01842072	0.9026831	0.018197667	0.020670101	0.022837462	0.01719096
0.021648183	0.021393286	0.021387924	0.024195148	0.20624517	0.7051303
0.004502419	0.004455863	0.5495257	0.0050363126	0.005594753	0.43088496
0.070136674	0.06938327	0.069226116	0.07829401	0.647535	0.06542491
0.6299838	0.0694228	0.06923516	0.078688644	0.08723176	0.06543784
0.24348418	0.0078485105	0.007825824	0.008876294	0.00983632	0.72212887
0.009088747	0.008990188	0.0089696925	0.953205	0.01128223	0.00846421
0.4118139	0.0033648673	0.0033574086	0.0038085016	0.51147383	0.06618144
0.04499953	0.04446978	0.04435325	0.05032486	0.773931	0.04192157
0.9248308	0.014089968	0.014073629	0.015962424	0.01776109	0.013282067
0.07024596	0.0695261	0.069301166	0.63815355	0.08728483	0.0654884
0.014253481	0.014108984	0.014067517	0.23309956	0.017726034	0.7067445
0.0079278825	0.007847288	0.007826946	0.95915717	0.009846608	0.007394104
0.045064438	0.04447943	0.04435203	0.050430793	0.77377737	0.04189588
0.009065709	0.008986666	0.008955168	0.9532965	0.011237074	0.008458861
0.8622973	0.025854206	0.025852477	0.029235305	0.03236914	0.02439159
0.15961865	0.15796743	0.15765819	0.17833087	0.1974755	0.14894937
0.43181443	0.0056806584	0.0056714374	0.0064224466	0.54505455	0.005356538
0.021614175	0.021381948	0.88591963	0.024149079	0.02676778	0.020167349
0.91528183	0.015907042	0.01586531	0.017977845	0.019966321	0.015001675
0.012783636	0.9325028	0.012621171	0.0143166715	0.015849782	0.011925908
0.0006882201	0.99636346	0.0006795787	0.0007706798	0.00085614185	0.0006419123
0.04503085	0.7625478	0.04443466	0.050244544	0.05583289	0.04190932
0.026134938	0.025895169	0.025806261	0.5966216	0.30115548	0.024386572
0.008458637	0.0083916215	0.9551812	0.009480801	0.010595943	0.007891827
0.88587064	0.021389335	0.021375066	0.024180064	0.027009808	0.020175105
0.15961865	0.15796743	0.15765819	0.17833087	0.1974755	0.14894937
0.8163323	0.011484294	0.011456802	0.13548172	0.014423965	0.01082094
0.15961865	0.15796743	0.15765819	0.17833087	0.1974755	0.14894937
0.07017247	0.6293675	0.06932059	0.07844311	0.08728749	0.065408885
0.03304618	0.8254522	0.03263863	0.03702401	0.04100217	0.030836765
0.033058442	0.03272929	0.032669738	0.03695796	0.8337569	0.030827641
0.9440701	0.010498179	0.010488659	0.01185978	0.01317613	0.009907145
0.001695036	0.2824725	0.0016731556	0.71047497	0.0021035038	0.0015808347
0.070078604	0.06941817	0.06922735	0.6391055	0.08677474	0.06539567
0.044941448	0.044434372	0.76288825	0.0502185	0.0555957	0.041921727
0.15961865	0.15796743	0.15765819	0.17833087	0.1974755	0.14894937
0.009788394	0.009686592	0.009661954	0.94951427	0.012215911	0.009132899
0.4020856	0.19765007	0.004291393	0.0048651737	0.38705292	0.004054807
0.03305321	0.032757334	0.032644037	0.8296965	0.040989447	0.030859519
0.50321317	0.021421341	0.021350952	0.40696788	0.026859168	0.020187454
0.0127807185	0.012641564	0.6801054	0.014275178	0.26827368	0.011923474
0.021622326	0.02141775	0.021352759	0.8886336	0.026797254	0.020176353
0.009779442	0.009673633	0.94834197	0.010926382	0.0121511705	0.009127349
0.006664717	0.0065862625	0.9648035	0.007435203	0.008302128	0.0062081437
0.0142361205	0.014081539	0.014085996	0.01590442	0.928408	0.013283877
0.8253513	0.032692496	0.03262661	0.03693793	0.0415684	0.030823309
0.01159831	0.011490664	0.938509	0.012982677	0.014601333	0.01081807
0.018437702	0.018266913	0.018205509	0.9049185	0.022964753	0.017206613
0.26800978	0.008975499	0.008968953	0.010154482	0.69542724	0.008464049
0.018456021	0.56676394	0.35392606	0.020669118	0.022981362	0.017203469
0.02613497	0.025863843	0.025806323	0.86544555	0.032373365	0.02437595
0.90267587	0.018247698	0.018221553	0.020650825	0.023001727	0.017202359
0.018426813	0.90263104	0.018199623	0.020635117	0.022918468	0.017188918
0.009782932	0.00969039	0.009657494	0.9495789	0.012160241	0.009130043
0.005043625	0.0049897083	0.0049906415	0.0056346175	0.9746357	0.0047057187
0.0216334	0.021431971	0.021349806	0.8885295	0.026861617	0.020193677
0.00907739	0.23484565	0.008961589	0.010162085	0.72848463	0.0084686875
0.94398916	0.010510719	0.010481111	0.011896724	0.013217031	0.00990524
0.026194617	0.025880165	0.02584079	0.029265696	0.8684179	0.02440087
0.56841147	0.025914134	0.025819002	0.3230037	0.032459754	0.024391929
0.009800483	0.5358622	0.009682585	0.4233688	0.012156332	0.009129558
0.03304271	0.03271283	0.03262837	0.5722485	0.29854655	0.030821001
0.567166	0.021389794	0.34011722	0.024265807	0.0268853	0.020175919
0.01424212	0.92475563	0.014059405	0.015957713	0.017697519	0.013287625
0.97443867	0.004798496	0.004787385	0.005421663	0.0060293963	0.004524354
0.04494148	0.04443437	0.7628881	0.0502185	0.055595692	0.04192189
0.033033054	0.032687455	0.82559466	0.0369045	0.040953577	0.030826736
0.9388268	0.011481531	0.011450199	0.012964294	0.014454841	0.010822354
