topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24
0.006242065	0.0063098455	0.006371306	0.006423567	0.0066819494	0.0062365383	0.0062393364	0.006660019	0.006308662	0.28842285	0.006355636	0.00608221	0.0063144616	0.006402373	0.006338041	0.24859945	0.006193115	0.00617421	0.006381347	0.006551885	0.3232122	0.006357209	0.006592489	0.006236794	0.0063123866
0.0033896063	0.0034264128	0.0034597872	0.0034881667	0.0036284751	0.003386605	0.0033881245	0.41028577	0.00342577	0.0033503014	0.0034512782	0.003302801	0.0034289195	0.0034766577	0.0034417238	0.51058453	0.003363025	0.0033527594	0.0034652401	0.0035578469	0.0034996711	0.0034521325	0.0035798957	0.0033867438	0.0034277928
0.0041477513	0.0041927905	0.00423363	0.0042683566	0.004440048	0.004144079	0.0041459384	0.0044254754	0.004192004	0.0040996554	0.0042232173	0.0040415307	0.004195858	0.004254273	0.004211526	0.0040416424	0.004115225	0.004102663	0.004240302	0.004353622	0.004282434	0.89892864	0.0043806024	0.004144249	0.004194479
0.32373184	0.0023517264	0.0023746332	0.0023941114	0.0024904124	0.0023244044	0.0023254473	0.002482239	0.0023512854	0.0022994874	0.002368793	0.0022668852	0.002353447	0.3579832	0.0023622352	0.002266948	0.0023082201	0.26623872	0.0023783757	0.0024419366	0.0024020076	0.0023693792	0.00245707	0.0023244997	0.0023526736
0.012608241	0.01274515	0.012869292	0.012974855	0.013496757	0.0125970775	0.01260273	0.01345246	0.012742759	0.01246204	0.012837641	0.012285354	0.012754474	0.012932044	0.012802102	0.0122856945	0.012509367	0.692396	0.012889574	0.013234043	0.013017647	0.012840819	0.013316057	0.012597594	0.012750283
0.03939149	0.03981923	0.040207084	0.040536888	0.04216745	0.039356615	0.039374273	0.042029053	0.03981176	0.03893472	0.040108196	0.038382705	0.03984836	0.04040314	0.039997164	0.03838377	0.039082583	0.038963284	0.04027045	0.041346658	0.040670585	0.040118124	0.041602895	0.03935823	0.039835267
0.03939149	0.03981923	0.040207084	0.040536888	0.04216745	0.039356615	0.039374273	0.042029053	0.03981176	0.03893472	0.040108196	0.038382705	0.03984836	0.04040314	0.039997164	0.03838377	0.039082583	0.038963284	0.04027045	0.041346658	0.040670585	0.040118124	0.041602895	0.03935823	0.039835267
0.03939149	0.03981923	0.040207084	0.040536888	0.04216745	0.039356615	0.039374273	0.042029053	0.03981176	0.03893472	0.040108196	0.038382705	0.03984836	0.04040314	0.039997164	0.03838377	0.039082583	0.038963284	0.04027045	0.041346658	0.040670585	0.040118124	0.041602895	0.03935823	0.039835267
0.006242075	0.0063098557	0.006371316	0.006423577	0.0066819605	0.006236548	0.006239346	0.0066600298	0.84784615	0.006169694	0.006355646	0.00608222	0.0063144714	0.006402383	0.006338051	0.0060823886	0.0061931247	0.0061742202	0.006381357	0.0065518958	0.006444763	0.006357219	0.0065924996	0.0062368037	0.006312397
0.012608248	0.012745156	0.012869298	0.48540708	0.013496763	0.012597084	0.012602736	0.013452467	0.012742765	0.012462046	0.012837647	0.012285359	0.012754479	0.22042444	0.012802107	0.0122857	0.012509374	0.012471189	0.012889581	0.013234048	0.0130176535	0.012840825	0.013316063	0.012597601	0.012750289
