topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7
0.016948838	0.5569901	0.33521745	0.01837752	0.021314852	0.015773486	0.016237894	0.019139873
0.009119147	0.0093090935	0.008858755	0.009893635	0.011460987	0.008486018	0.00873565	0.9341367
0.0111839855	0.011416659	0.010866047	0.012127032	0.92065763	0.010408678	0.010714995	0.012624931
0.48106384	0.0063673123	0.006059808	0.006764656	0.48091778	0.0058051045	0.0059764725	0.0070450255
0.03495061	0.035675455	0.03395136	0.74598557	0.0439733	0.032526407	0.0334854	0.039451916
0.11975881	0.12225269	0.11635872	0.12985979	0.1503705	0.11146515	0.11474591	0.13518848
0.11975881	0.12225269	0.11635872	0.12985979	0.1503705	0.11146515	0.11474591	0.13518848
0.11975881	0.12225269	0.11635872	0.12985979	0.1503705	0.11146515	0.11474591	0.13518848
0.016946182	0.01730038	0.01646473	0.018389313	0.021308351	0.015771901	0.016237646	0.8775815
0.03495034	0.035677213	0.03395204	0.037918843	0.04391749	0.032524064	0.03348108	0.7475789
0.010046589	0.01025493	0.009760224	0.010893423	0.9287289	0.009349202	0.0096254265	0.011341305
0.11975881	0.12225269	0.11635872	0.12985979	0.1503705	0.11146515	0.11474591	0.13518848
0.016947532	0.8757579	0.016465953	0.018382011	0.02130172	0.015772473	0.016235216	0.019137263
0.4858508	0.24113621	0.008109904	0.00905395	0.23065788	0.0077681807	0.007997832	0.009425216
0.01118408	0.011417342	0.010866631	0.012128273	0.9206523	0.010408808	0.010715265	0.012627354
0.9329645	0.009308715	0.008859139	0.009891089	0.011459426	0.008485894	0.008735313	0.010295859
0.19271895	0.008520117	0.008111577	0.009053399	0.75640815	0.007768638	0.0079967575	0.009422448
0.01694614	0.01729892	0.016463066	0.018379217	0.021304138	0.8742398	0.01623589	0.019132873
0.034946635	0.035671234	0.7421434	0.037897717	0.04388374	0.032527715	0.033481732	0.039447855
0.6090717	0.0053522917	0.0050938106	0.35806736	0.006590661	0.004879623	0.005022999	0.005921608
0.44812313	0.49902055	0.008109886	0.009054383	0.010497006	0.0077689015	0.00799837	0.009427809
0.025808774	0.51018614	0.025076084	0.027990764	0.33304632	0.024021015	0.024726314	0.02914456
