topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13
0.010682964	0.0109325815	0.010719107	0.011086528	0.012131586	0.8583614	0.010598537	0.011865234	0.010462971	0.010746522	0.011032081	0.010091094	0.010617868	0.010671525
0.005780726	0.00591579	0.005800283	0.0059990967	0.006564583	0.0055900784	0.0057350392	0.5795037	0.0056616873	0.005815113	0.005969629	0.0054604537	0.0057455027	0.3504583
0.007080315	0.00724574	0.00710427	0.007347772	0.008040426	0.006846808	0.007024358	0.007863859	0.0069345115	0.0071224333	0.9065916	0.0066880444	0.007037167	0.0070727323
0.3194694	0.0040550064	0.003975833	0.0041121077	0.004499752	0.0038317477	0.003931111	0.004400934	0.0038808296	0.0039859978	0.0040919203	0.0037428956	0.003938281	0.6320842
0.021749523	0.022257684	0.021823097	0.713176	0.024698721	0.021032225	0.021577638	0.02415644	0.021301638	0.02187891	0.022460286	0.020544583	0.021616995	0.021726247
0.070296966	0.07193941	0.07053481	0.07295241	0.07982869	0.06797862	0.06974142	0.07807637	0.068849385	0.07071516	0.07259414	0.06640233	0.0698686	0.070221715
0.070296966	0.07193941	0.07053481	0.07295241	0.07982869	0.06797862	0.06974142	0.07807637	0.068849385	0.07071516	0.07259414	0.06640233	0.0698686	0.070221715
0.070296966	0.07193941	0.07053481	0.07295241	0.07982869	0.06797862	0.06974142	0.07807637	0.068849385	0.07071516	0.07259414	0.06640233	0.0698686	0.070221715
0.010682961	0.010932562	0.010719103	0.011086522	0.012131509	0.010330637	0.010598535	0.011865205	0.010462972	0.010746511	0.011032058	0.010091108	0.010617867	0.8587025
0.021749478	0.022257667	0.021823052	0.022571124	0.024698576	0.021032179	0.021577587	0.024156569	0.02130159	0.35556138	0.02246021	0.020544484	0.021616938	0.3786492
0.0063648713	0.00651358	0.0063864044	0.006605302	0.36336383	0.006154955	0.0063145785	0.007069252	0.0062337965	0.0064027295	0.5598943	0.006012234	0.0063260887	0.0063580605
0.070296966	0.07193941	0.07053481	0.07295241	0.07982869	0.06797862	0.06974142	0.07807637	0.068849385	0.07071516	0.07259414	0.06640233	0.0698686	0.070221715
0.0106829405	0.4184131	0.010719085	0.01108649	0.012131515	0.01033062	0.010598505	0.011865202	0.010462943	0.4512972	0.011032047	0.010091063	0.0106178345	0.0106715
0.0052947737	0.00541849	0.0053126896	0.005494789	0.0060127457	0.005120151	0.005252931	0.005880742	0.0051857373	0.0053262687	0.44897768	0.48617136	0.00526251	0.005289101
0.007080316	0.007245743	0.0071042725	0.0073477733	0.008040408	0.0068468098	0.00702436	0.007863865	0.0069345133	0.0071224375	0.90659153	0.0066880463	0.007037171	0.007072734
0.92354786	0.0059157806	0.005800273	0.0059990864	0.006564563	0.00559007	0.0057350304	0.0064204526	0.005661676	0.0058151037	0.0059696264	0.005460447	0.0057454943	0.0057745306
0.00529477	0.005418475	0.0053126845	0.00549478	0.0060127587	0.0051201475	0.0052529234	0.0058807125	0.0051857354	0.005326264	0.93014777	0.005001423	0.0052625025	0.0052890982
0.010683051	0.010932641	0.010719173	0.011086602	0.012131617	0.010330708	0.010598597	0.011865336	0.010463045	0.01074658	0.85906196	0.0100911595	0.010617939	0.010671606
0.021749476	0.022257622	0.71242887	0.022571068	0.02469852	0.021032182	0.021577593	0.024156367	0.021301618	0.021878852	0.022460217	0.020544494	0.021616938	0.021726193
0.0033333355	0.0034112164	0.0033446099	0.0034592566	0.0037853192	0.003223401	0.0033069893	0.0037022412	0.0032646917	0.0033531655	0.003442261	0.0031486575	0.003313021	0.9559119
0.005294787	0.0054185	0.0053127	0.0054948023	0.006012747	0.0051201656	0.005252943	0.0058807503	0.0051857517	0.0053262827	0.005467816	0.47073928	0.46420434	0.005289119
0.016167028	0.7865623	0.016221732	0.016777733	0.018359575	0.015633836	0.016039247	0.0179562	0.015834097	0.016263232	0.01669543	0.015271327	0.016068509	0.016149707
0.0057807053	0.005915769	0.005800267	0.005999071	0.006564552	0.92335737	0.0057350234	0.0064204396	0.0056616645	0.0058151013	0.0059696077	0.0054604383	0.0057454826	0.005774515
0.01068293	0.01093253	0.010719069	0.01108648	0.012131495	0.010330648	0.010598497	0.011865169	0.010462938	0.010746476	0.011032033	0.010091061	0.010617828	0.85870284
0.070296966	0.07193941	0.07053481	0.07295241	0.07982869	0.06797862	0.06974142	0.07807637	0.068849385	0.07071516	0.07259414	0.06640233	0.0698686	0.070221715
0.001402945	0.5432539	0.0014076902	0.0014559423	0.0015931763	0.0013566755	0.0013918572	0.43978262	0.0013740548	0.0014112911	0.0014487909	0.0013252168	0.0013943962	0.0014014428
0.007977039	0.008163426	0.00800403	0.008278388	0.009058679	0.0077139605	0.007913995	0.8953835	0.007812771	0.008024499	0.008237717	0.007535087	0.007928427	0.007968498
