topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69	topic_70	topic_71	topic_72	topic_73	topic_74	topic_75	topic_76	topic_77	topic_78	topic_79	topic_80	topic_81	topic_82	topic_83	topic_84	topic_85	topic_86	topic_87	topic_88	topic_89	topic_90	topic_91	topic_92	topic_93	topic_94	topic_95	topic_96	topic_97	topic_98	topic_99	topic_100	topic_101	topic_102	topic_103	topic_104	topic_105	topic_106	topic_107	topic_108	topic_109	topic_110	topic_111	topic_112	topic_113	topic_114	topic_115	topic_116	topic_117	topic_118	topic_119
0.0013763548	0.0013763265	0.0013718328	0.0013763458	0.0013986318	0.0013718638	0.0013674304	0.0014077082	0.29973036	0.0013718873	0.0014031009	0.0013674279	0.0013763253	0.0013674279	0.0013718638	0.0013762958	0.0013674279	0.0013807671	0.0013764045	0.0013897031	0.0013808385	0.0013763035	0.0013986519	0.001367428	0.0013718465	0.0013674279	0.0013674279	0.001371881	0.0013674279	0.0013674279	0.0013762951	0.0013852403	0.0013718758	0.2038948	0.0013718636	0.0013763977	0.33529457	0.0013852317	0.0013718972	0.0013808073	0.0013763284	0.0013807393	0.0013896246	0.0013763108	0.0013674279	0.0013763497	0.0013718636	0.0013674279	0.0013674279	0.0013806535	0.0013851557	0.0013718549	0.0013985311	0.0013718317	0.0013851982	0.0013718773	0.0013851718	0.0013807499	0.0013896102	0.0013763544	0.0013718636	0.0013718734	0.0013763845	0.0013719014	0.0013674279	0.0013674279	0.0013718689	0.0013718503	0.0013896797	0.0013941211	0.0013896064	0.001371881	0.0013674279	0.0013764086	0.0013763171	0.0013807054	0.0013674279	0.0013719014	0.0013808405	0.0013851684	0.0013718437	0.0013718928	0.0013674279	0.0013762958	0.0013851933	0.0013718497	0.0013674279	0.0013808045	0.0013674279	0.001371881	0.0013807907	0.0013807825	0.0013718077	0.0013763328	0.0013719081	0.0013719117	0.0013896604	0.0013674279	0.0013718904	0.0013718773	0.0013718577	0.0013851736	0.0013987198	0.0013674279	0.0013806768	0.0013674279	0.0013841632	0.0013941077	0.0013696895	0.0013763189	0.0013674279	0.0013719086	0.0013762884	0.0013762873	0.0013718624	0.001376273	0.0013719171	0.0013763218	0.0013985806	0.0013674279
0.00075013505	0.0007501196	0.00074767054	0.00075013016	0.00076227635	0.00074768736	0.00074527116	0.00076722313	0.00074768736	0.00074770016	0.0007647121	0.0007452697	0.0007501189	0.0007452697	0.00074768736	0.0007501029	0.0007452697	0.00075253984	0.0007501622	0.0007574101	0.0007525787	0.0007501071	0.0007622873	0.0007452698	0.000747678	0.0007452697	0.0007452697	0.0007476968	0.0007452697	0.0007452697	0.0007501025	0.00075497787	0.00074769394	0.00074769265	0.0007476873	0.00075015845	0.00074771774	0.0007549731	0.0007477056	0.0007525617	0.0007501207	0.00075252465	0.0007573673	0.00075011107	0.0007452697	0.00075013225	0.0007476873	0.0007452697	0.0007452697	0.0007524779	0.00075493165	0.0007476825	0.0007622215	0.0007476699	0.0007549549	0.9107133	0.0007549405	0.0007525304	0.0007573595	0.0007501348	0.0007476873	0.00074769265	0.00075015123	0.0007477079	0.0007452697	0.0007452697	0.00074769015	0.00074768	0.0007573974	0.00075981795	0.0007573574	0.0007476968	0.0007452697	0.0007501644	0.00075011456	0.0007525062	0.0007452697	0.0007477079	0.0007525798	0.00075493864	0.0007476765	0.00074770313	0.0007452697	0.0007501029	0.0007549522	0.0007476797	0.0007452697	0.00075256015	0.0007452697	0.0007476968	0.0007525527	0.0007525482	0.0007476568	0.0007501231	0.0007477115	0.0007477135	0.0007573868	0.0007452697	0.00074770185	0.00074769475	0.0007476841	0.0007549415	0.0007623243	0.0007452697	0.0007524906	0.0007452697	0.0007543907	0.0007598107	0.00074650237	0.0007501155	0.0007452697	0.0007477118	0.00075009884	0.00075009826	0.0007476866	0.00075009046	0.00074771646	0.00075011706	0.00076224847	0.0007452697
0.00091702724	0.0009170084	0.0009140144	0.00091702124	0.0009318698	0.000914035	0.0009110812	0.00093791715	0.000914035	0.0009140507	0.0009348474	0.00091107946	0.00091700756	0.00091107946	0.000914035	0.000916988	0.00091107946	0.0009199671	0.0009170604	0.00092592085	0.00092001463	0.00091699307	0.0009318832	0.0009110795	0.0009140235	0.00091107946	0.00091107946	0.0009140465	0.00091107946	0.00091107946	0.0009169875	0.0009229475	0.000914043	0.0009140414	0.0009140349	0.0009170558	0.0009140721	0.00092294166	0.0009140573	0.0009199938	0.0009170096	0.0009199485	0.0009258685	0.0009169979	0.00091107946	0.0009170238	0.8908486	0.00091107946	0.00091107946	0.00091989135	0.000922891	0.0009140291	0.0009318028	0.00091401365	0.0009229194	0.00091404404	0.0009229018	0.00091995555	0.000925859	0.00091702695	0.0009140349	0.0009140414	0.00091704703	0.0009140601	0.00091107946	0.00091107946	0.00091403845	0.000914026	0.0009259053	0.0009288644	0.0009258564	0.0009140465	0.00091107946	0.0009170631	0.00091700215	0.0009199259	0.00091107946	0.0009140601	0.00092001597	0.0009228995	0.0009140216	0.0009140543	0.00091107946	0.000916988	0.0009229161	0.0009140256	0.00091107946	0.00091999193	0.00091107946	0.0009140465	0.0009199828	0.0009199773	0.0009139976	0.0009170126	0.0009140645	0.0009140669	0.0009258924	0.00091107946	0.0009140527	0.00091404404	0.00091403094	0.000922903	0.00093192846	0.00091107946	0.0009199069	0.00091107946	0.0009222297	0.0009288555	0.00091258634	0.0009170033	0.00091107946	0.0009140648	0.000916983	0.0009169823	0.0009140341	0.00091697276	0.0009140705	0.0009170053	0.00093183573	0.00091107946
0.0005155634	0.0005155528	0.00051386957	0.00051556004	0.00052390806	0.00051388115	0.0005122205	0.000527308	0.00051388115	0.00051388994	0.0005255821	0.0005122195	0.00051555235	0.0005122195	0.00051388115	0.00051554135	0.0005122195	0.0005172162	0.00051558204	0.0005205635	0.00051724294	0.0005155442	0.0005239156	0.00051221956	0.0005138747	0.0005122195	0.0005122195	0.0005138876	0.0005122195	0.0005122195	0.00051554106	0.00051889184	0.00051388564	0.00051388476	0.0005138811	0.0005155795	0.000513902	0.0005188886	0.00051389367	0.00051723124	0.0005155535	0.0005172058	0.0005205341	0.00051554694	0.0005122195	0.0005155615	0.0005138811	0.0005122195	0.0005122195	0.0005171736	0.0005188601	0.00051387784	0.0005238704	0.00051386916	0.00051887607	0.0005138862	0.0005188662	0.00051720976	0.00052052876	0.00051556324	0.0005138811	0.00051388476	0.00051557453	0.00051389524	0.0005122195	0.0005122195	0.0005138831	0.0005138761	0.0005205548	0.0005222184	0.0005205273	0.0005138876	0.0005122195	0.00051558355	0.0005155493	0.0005171931	0.0005122195	0.00051389524	0.0005172437	0.0005188649	0.00051387365	0.000513892	0.0005122195	0.00051554135	0.9386388	0.00051387586	0.0005122195	0.0005172302	0.0005122195	0.0005138876	0.00051722507	0.000517222	0.00051386014	0.0005155552	0.00051389774	0.0005138991	0.0005205475	0.0005122195	0.0005138911	0.0005138862	0.0005138789	0.0005188669	0.000523941	0.0005122195	0.00051718234	0.0005122195	0.0005184883	0.0005222134	0.0005130667	0.00051554997	0.0005122195	0.0005138979	0.00051553856	0.00051553815	0.00051388063	0.0005155328	0.0005139011	0.0005155511	0.0005238889	0.0005122195
0.0027575702	0.0027575134	0.0027485103	0.002757552	0.002802203	0.0027485723	0.00273969	0.0028203877	0.0027485723	0.0027486193	0.002811157	0.0027396847	0.002757511	0.0027396847	0.0027485723	0.0027574522	0.0027396847	0.0027664104	0.00275767	0.0027843139	0.0027665535	0.0027574673	0.002802243	0.0027396851	0.0027485378	0.0027396847	0.0027396847	0.002748607	0.0027396847	0.0027396847	0.0027574506	0.0027753727	0.0027485962	0.0027485916	0.002748572	0.0027576562	0.0027486838	0.0027753552	0.0027486393	0.002766491	0.0027575172	0.0027663547	0.0027841567	0.002757482	0.0027396847	0.00275756	0.002748572	0.0027396847	0.0027396847	0.0027661826	0.002775203	0.0027485546	0.0028020013	0.0027485082	0.0027752884	0.0027485995	0.0027752353	0.002766376	0.002784128	0.0027575693	0.002748572	0.0027485916	0.0027576296	0.0027486477	0.0027396847	0.0027396847	0.0027485825	0.0027485453	0.0027842673	0.0027931654	0.0027841202	0.002748607	0.0027396847	0.002757678	0.0027574948	0.0027662867	0.0027396847	0.0027486477	0.0027665575	0.0027752286	0.0027485322	0.0027486302	0.0027396847	0.0027574522	0.0027752784	0.0027485439	0.0027396847	0.002766485	0.0027396847	0.002748607	0.0027664579	0.0027664413	0.0027484598	0.6717823	0.0027486612	0.0027486682	0.0027842284	0.0027396847	0.0027486256	0.0027485995	0.0027485602	0.002775239	0.0028023792	0.0027396847	0.0027662294	0.0027396847	0.0027732144	0.0027931386	0.002744216	0.0027574983	0.0027396847	0.0027486621	0.002757437	0.002757435	0.0027485695	0.0027574063	0.0027486791	0.0027575041	0.0028021003	0.0027396847
0.008331652	0.00833148	0.008304278	0.008331597	0.008466504	0.008304466	0.008277629	0.008521447	0.008304466	0.008304607	0.008493557	0.008277613	0.008331473	0.008277613	0.008304466	0.008331295	0.008277613	0.008358361	0.008331953	0.008412454	0.008358793	0.008331341	0.008466625	0.008277614	0.008304361	0.008277613	0.008277613	0.00830457	0.008277613	0.008277613	0.0083312895	0.008385439	0.008304538	0.008304524	0.008304465	0.008331912	0.008304803	0.008385387	0.008304668	0.008358604	0.008331492	0.008358193	0.008411979	0.008331385	0.008277613	0.00833162	0.008304465	0.008277613	0.008277613	0.008357673	0.008384927	0.008304412	0.0084658945	0.008304272	0.008385184	0.0083045475	0.008385025	0.008358257	0.008411893	0.008331649	0.008304465	0.008304524	0.008331832	0.008304693	0.008277613	0.008277613	0.008304496	0.008304384	0.008412313	0.008439198	0.0084118685	0.00830457	0.008277613	0.008331977	0.008331424	0.008357988	0.008277613	0.008304693	0.008358805	0.008385004	0.008304344	0.008304641	0.008277613	0.008331295	0.008385154	0.00830438	0.008277613	0.008358587	0.008277613	0.00830457	0.008358504	0.008358454	0.008304126	0.008331519	0.008304734	0.008304755	0.008412195	0.008277613	0.008304627	0.0083045475	0.008304428	0.008385036	0.008467036	0.008277613	0.0083578145	0.008277613	0.008378918	0.008439117	0.008291303	0.008331434	0.008277613	0.008304737	0.0083312495	0.008331243	0.008304457	0.008331156	0.008304789	0.008331452	0.008466193	0.008277613
0.008331652	0.00833148	0.008304278	0.008331597	0.008466504	0.008304466	0.008277629	0.008521447	0.008304466	0.008304607	0.008493557	0.008277613	0.008331473	0.008277613	0.008304466	0.008331295	0.008277613	0.008358361	0.008331953	0.008412454	0.008358793	0.008331341	0.008466625	0.008277614	0.008304361	0.008277613	0.008277613	0.00830457	0.008277613	0.008277613	0.0083312895	0.008385439	0.008304538	0.008304524	0.008304465	0.008331912	0.008304803	0.008385387	0.008304668	0.008358604	0.008331492	0.008358193	0.008411979	0.008331385	0.008277613	0.00833162	0.008304465	0.008277613	0.008277613	0.008357673	0.008384927	0.008304412	0.0084658945	0.008304272	0.008385184	0.0083045475	0.008385025	0.008358257	0.008411893	0.008331649	0.008304465	0.008304524	0.008331832	0.008304693	0.008277613	0.008277613	0.008304496	0.008304384	0.008412313	0.008439198	0.0084118685	0.00830457	0.008277613	0.008331977	0.008331424	0.008357988	0.008277613	0.008304693	0.008358805	0.008385004	0.008304344	0.008304641	0.008277613	0.008331295	0.008385154	0.00830438	0.008277613	0.008358587	0.008277613	0.00830457	0.008358504	0.008358454	0.008304126	0.008331519	0.008304734	0.008304755	0.008412195	0.008277613	0.008304627	0.0083045475	0.008304428	0.008385036	0.008467036	0.008277613	0.0083578145	0.008277613	0.008378918	0.008439117	0.008291303	0.008331434	0.008277613	0.008304737	0.0083312495	0.008331243	0.008304457	0.008331156	0.008304789	0.008331452	0.008466193	0.008277613
0.008331652	0.00833148	0.008304278	0.008331597	0.008466504	0.008304466	0.008277629	0.008521447	0.008304466	0.008304607	0.008493557	0.008277613	0.008331473	0.008277613	0.008304466	0.008331295	0.008277613	0.008358361	0.008331953	0.008412454	0.008358793	0.008331341	0.008466625	0.008277614	0.008304361	0.008277613	0.008277613	0.00830457	0.008277613	0.008277613	0.0083312895	0.008385439	0.008304538	0.008304524	0.008304465	0.008331912	0.008304803	0.008385387	0.008304668	0.008358604	0.008331492	0.008358193	0.008411979	0.008331385	0.008277613	0.00833162	0.008304465	0.008277613	0.008277613	0.008357673	0.008384927	0.008304412	0.0084658945	0.008304272	0.008385184	0.0083045475	0.008385025	0.008358257	0.008411893	0.008331649	0.008304465	0.008304524	0.008331832	0.008304693	0.008277613	0.008277613	0.008304496	0.008304384	0.008412313	0.008439198	0.0084118685	0.00830457	0.008277613	0.008331977	0.008331424	0.008357988	0.008277613	0.008304693	0.008358805	0.008385004	0.008304344	0.008304641	0.008277613	0.008331295	0.008385154	0.00830438	0.008277613	0.008358587	0.008277613	0.00830457	0.008358504	0.008358454	0.008304126	0.008331519	0.008304734	0.008304755	0.008412195	0.008277613	0.008304627	0.0083045475	0.008304428	0.008385036	0.008467036	0.008277613	0.0083578145	0.008277613	0.008378918	0.008439117	0.008291303	0.008331434	0.008277613	0.008304737	0.0083312495	0.008331243	0.008304457	0.008331156	0.008304789	0.008331452	0.008466193	0.008277613
0.0013763532	0.0013763249	0.0013718313	0.0013763442	0.0013986302	0.0013718623	0.0013674289	0.0014077066	0.0013718623	0.0013718858	0.0014030993	0.0013674262	0.0013763238	0.0013674262	0.0013718623	0.0013762943	0.0013674262	0.0013807656	0.001376403	0.0013897016	0.0013808369	0.001376302	0.0013986503	0.0013674265	0.001371845	0.0013674262	0.0013674262	0.0013718795	0.0013674262	0.0013674262	0.0013762936	0.0013852388	0.0013718742	0.0013718719	0.27059087	0.0013763962	0.0013719179	0.0013852301	0.0013718957	0.0013808057	0.0013763268	0.0013807378	0.001389623	0.0013763092	0.0013674262	0.0013763481	0.0013718621	0.0013674262	0.0013674262	0.001380652	0.0013851541	0.0013718534	0.0013985296	0.0013718302	0.0013851967	0.0013718758	0.0013851703	0.0013807483	0.0013896087	0.0013763527	0.0013718621	0.0013718719	0.001376383	0.0013718999	0.0013674262	0.0013674262	0.0013718674	0.0013718487	0.0013896782	0.0013941195	0.0013896049	0.0013718795	0.0013674262	0.0013764071	0.0013763156	0.0013807039	0.0013674262	0.0013718999	0.0013808389	0.0013851669	0.0013718422	0.0013718911	0.0013674262	0.0013762943	0.0013851917	0.001371848	0.0013674262	0.56696606	0.0013674262	0.0013718795	0.0013807892	0.001380781	0.0013718061	0.0013763313	0.0013719066	0.0013719101	0.0013896588	0.0013674262	0.0013718888	0.0013718758	0.0013718562	0.0013851721	0.0013987182	0.0013674262	0.0013806752	0.0013674262	0.0013841616	0.0013941061	0.001369688	0.0013763173	0.0013674262	0.0013719071	0.0013762868	0.0013762858	0.0013718609	0.0013762715	0.0013719156	0.0013763203	0.0013985791	0.0013674262
0.0027575705	0.0027575137	0.0027485106	0.0027575523	0.0028022032	0.0027485725	0.0027396902	0.002820388	0.0027485725	0.0027486195	0.0028111571	0.002739685	0.0027575113	0.002739685	0.0027485725	0.0027574524	0.002739685	0.0027664106	0.0027576701	0.002784314	0.0027665535	0.0027574676	0.0028022432	0.0027396854	0.002748538	0.002739685	0.002739685	0.0027486072	0.002739685	0.002739685	0.0027574508	0.002775373	0.0027485965	0.0027485918	0.0027485723	0.0027576564	0.002748684	0.0027753555	0.0027486396	0.0027664911	0.0027575174	0.002766355	0.002784157	0.0027574822	0.002739685	0.0027575602	0.0027485723	0.002739685	0.002739685	0.0027661829	0.0027752032	0.0027485548	0.0028020015	0.0027485085	0.0027752887	0.0027485997	0.0027752356	0.0027663761	0.0027841283	0.0027575695	0.0027485723	0.0027485918	0.0027576298	0.002748648	0.002739685	0.002739685	0.0027485827	0.0027485455	0.0027842675	0.0027931656	0.0027841204	0.0027486072	0.002739685	0.0027576783	0.002757495	0.002766287	0.002739685	0.6717734	0.0027665577	0.0027752288	0.0027485325	0.0027486305	0.002739685	0.0027574524	0.0027752786	0.002748544	0.002739685	0.0027664853	0.002739685	0.0027486072	0.002766458	0.0027664416	0.00274846	0.0027575265	0.0027486612	0.0027486684	0.0027842284	0.002739685	0.0027486258	0.0027485997	0.0027485604	0.0027752393	0.0028023794	0.002739685	0.0027662297	0.002739685	0.0027732146	0.0027931388	0.0027442162	0.0027574985	0.002739685	0.0027486624	0.0027574373	0.0027574352	0.0027485697	0.0027574066	0.0027486794	0.0027575043	0.0028021005	0.002739685
