topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11
0.012279447	0.012527981	0.012349196	0.012789842	0.013871558	0.86224425	0.012229506	0.013381751	0.012087413	0.012077444	0.012635929	0.011525669
0.006636837	0.0067711533	0.006674494	0.006912705	0.007497264	0.0065082763	0.006609794	0.37885064	0.5539523	0.0065276385	0.006829512	0.006229402
0.008131368	0.008295937	0.008177536	0.0084693665	0.009185904	0.007973895	0.008098267	0.008861262	0.0080042165	0.007997613	0.9091724	0.0076322397
0.5271687	0.0046393	0.0045730863	0.004736274	0.29378343	0.0044592	0.004528772	0.0049554626	0.13773592	0.0044724545	0.0046793125	0.0042681275
0.025066422	0.02557375	0.025208581	0.720323	0.028316313	0.024580859	0.024964366	0.027316285	0.024674397	0.02465408	0.025794258	0.023527661
0.08197394	0.08363297	0.08243935	0.08538124	0.09259986	0.08038643	0.08164028	0.08933205	0.08069218	0.080625586	0.084353924	0.07694218
0.08197394	0.08363297	0.08243935	0.08538124	0.09259986	0.08038643	0.08164028	0.08933205	0.08069218	0.080625586	0.084353924	0.07694218
0.08197394	0.08363297	0.08243935	0.08538124	0.09259986	0.08038643	0.08164028	0.08933205	0.08069218	0.080625586	0.084353924	0.07694218
0.012279444	0.012527968	0.012349179	0.012789891	0.0138712935	0.012041609	0.012229444	0.013381727	0.86229044	0.0120774405	0.012635941	0.011525659
0.02506645	0.025573626	0.025208514	0.7203226	0.028316075	0.02458087	0.024964228	0.027317662	0.024674268	0.024654089	0.025794005	0.023527583
0.0073084687	0.0074563837	0.007349954	0.0076122503	0.91909987	0.0071669123	0.0072787306	0.007964513	0.007194173	0.0071882303	0.0075207422	0.006859834
0.08197394	0.08363297	0.08243935	0.08538124	0.09259986	0.08038643	0.08164028	0.08933205	0.08069218	0.080625586	0.084353924	0.07694218
0.012279472	0.012528107	0.01234916	0.0127899265	0.013871597	0.012041685	0.012229445	0.013381887	0.012087404	0.86227965	0.012636061	0.011525641
0.006078217	0.26303425	0.0061127804	0.00633087	0.0068664574	0.005960479	0.0060535558	0.006623877	0.0059831357	0.0059781927	0.67527306	0.0057051014
0.00813137	0.00829595	0.008177541	0.00846938	0.009185839	0.007973895	0.008098269	0.008861307	0.008004217	0.007997623	0.90917236	0.0076322407
0.9256743	0.0067711202	0.006674492	0.0069126924	0.007497177	0.006508272	0.006609768	0.0072325612	0.0065330137	0.0065276218	0.006829517	0.0062294025
0.0060781715	0.0062011704	0.006112697	0.006330827	0.0068662055	0.0059604556	0.006053419	0.00662375	0.0059831217	0.005978177	0.9321069	0.0057050707
