topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69	topic_70	topic_71	topic_72	topic_73	topic_74	topic_75	topic_76	topic_77	topic_78	topic_79	topic_80	topic_81	topic_82	topic_83	topic_84	topic_85	topic_86	topic_87	topic_88	topic_89	topic_90	topic_91	topic_92	topic_93	topic_94	topic_95	topic_96	topic_97	topic_98	topic_99	topic_100	topic_101	topic_102	topic_103	topic_104	topic_105	topic_106	topic_107	topic_108	topic_109	topic_110	topic_111	topic_112	topic_113	topic_114	topic_115	topic_116	topic_117	topic_118	topic_119
0.0007493954	0.0007481645	0.0007445661	0.00074818666	0.00075062155	0.0007463865	0.00074394833	0.00075123366	0.0007451808	0.0007438526	0.00074699725	0.91104376	0.0007469967	0.0007433572	0.0007463543	0.00074639503	0.0007427354	0.00074820576	0.0007482017	0.0007482029	0.0007439411	0.0007494298	0.00074699096	0.0007475819	0.0007486465	0.0007451814	0.000747552	0.0007482232	0.00074569136	0.00075242465	0.00074699696	0.0007482137	0.0007536766	0.0007457803	0.0007475209	0.00074759644	0.0007475405	0.0007506217	0.0007439383	0.0007512305	0.0007499978	0.000747004	0.0007469904	0.00075185735	0.00074638147	0.00074820017	0.00074576464	0.000751835	0.000745789	0.00074516947	0.0007414319	0.00075002917	0.0007506447	0.00074333476	0.000749419	0.0007475983	0.00074516534	0.0007469768	0.00074697606	0.000752478	0.0007469808	0.00074628263	0.0007463697	0.00074578164	0.0007486734	0.0007506372	0.0007451741	0.000746377	0.0007451752	0.00074516557	0.0007457708	0.00075428106	0.00074271526	0.0007494227	0.0007573237	0.0007494049	0.0007451749	0.00074934086	0.0007433545	0.0007476003	0.0007445586	0.0007481116	0.00074516964	0.0007573167	0.00074699306	0.0007470199	0.00074874546	0.00074455765	0.0007451666	0.0007433402	0.0007451777	0.0007500475	0.0007463819	0.00074819865	0.00075184315	0.0007475719	0.00075182784	0.00074942596	0.0007469951	0.0007475763	0.00074816577	0.0007499495	0.00074757927	0.00074395	0.00074513786	0.00074636785	0.0007433436	0.00075188186	0.00074818643	0.0007536631	0.0007445553	0.00075066445	0.0007459032	0.0007471138	0.000742744	0.0007433363	0.00074695045	0.0007524679	0.00075005065	0.0007463937
0.0016512888	0.0016485766	0.0016406475	0.0016486255	0.0016539907	0.0016446587	0.0016392863	0.0016553395	0.0016420021	0.0016390753	0.0016460045	0.0016472521	0.0016460035	0.0016379836	0.0016445877	0.0016446776	0.0016366136	0.0016486675	0.0016486585	0.0016486612	0.0016392705	0.0016513647	0.0016459908	0.0016472928	0.0016496388	0.0016420034	0.0016472271	0.001648706	0.0016431271	0.0016579638	0.001646004	0.001648685	0.0016607224	0.0016433231	0.0016471585	0.0016473249	0.0016472016	0.001653991	0.0016392643	0.0016553325	0.0016526163	0.0016460195	0.0016459894	0.0016567139	0.0016446478	0.0016486552	0.0016432885	0.0016566645	0.0016433421	0.0016419771	0.0016337413	0.0016526855	0.0016540417	0.0016379344	0.0016513407	0.0016473291	0.0016419679	0.0016459596	0.0016459578	0.0016580814	0.0016459683	0.0016444299	0.0016446217	0.001643326	0.001649698	0.0016540253	0.0016419874	0.0016446378	0.0016419896	0.0016419685	0.0016433022	0.0016620543	0.0016365693	0.001651349	0.0016687588	0.0016513098	0.0016419891	0.0016511688	0.0016379779	0.0016473334	0.0016406309	0.0016484599	0.0016419775	0.0016687436	0.0016459954	0.0016460544	0.0016498568	0.0016406289	0.0016419707	0.0016379462	0.0016419953	0.0016527259	0.0016446487	0.0016486518	0.0016566825	0.0016472708	0.0016566488	0.0016513563	0.8039841	0.0016472804	0.0016485794	0.0016525099	0.001647287	0.00163929	0.0016419074	0.0016446176	0.0016379538	0.0016567678	0.0016486249	0.0016606927	0.0016406238	0.0016540852	0.0016435938	0.0016462614	0.0016366326	0.0016379377	0.0016459015	0.0016580591	0.0016527327	0.0016446747
0.0005886459	0.00058767904	0.00058485253	0.0005876965	0.0005896091	0.00058628246	0.00058436726	0.0005900899	0.0005853354	0.0005842921	0.0005867622	0.0005872069	0.0005867618	0.00058390293	0.00058625714	0.00058628916	0.0005834145	0.00058771146	0.00058770826	0.0005877092	0.0005843616	0.00058867293	0.00058675726	0.0005872214	0.0005880577	0.0005853359	0.00058719795	0.0005877252	0.0005857364	0.0005910254	0.000586762	0.0005877177	0.00059200876	0.0005858063	0.0005871735	0.0005872329	0.00058718893	0.0005896092	0.0005843594	0.0005900874	0.00058911915	0.0005867675	0.0005867568	0.0005905798	0.0005862785	0.0005877071	0.000585794	0.00059056224	0.0005858131	0.0005853265	0.00058239064	0.0005891438	0.00058962725	0.00058388535	0.00058866444	0.00058723433	0.0005853232	0.00058674614	0.00058674556	0.0005910673	0.0005867493	0.00058620085	0.00058626925	0.0005858074	0.0005880788	0.00058962137	0.0005853301	0.000586275	0.00058533094	0.00058532343	0.0005857988	0.00059248356	0.00058339874	0.00058866735	0.00059487356	0.0005886534	0.00058533077	0.0005886031	0.00058390084	0.00058723585	0.0005848466	0.0005876375	0.00058532663	0.0005948681	0.0005867589	0.00058677996	0.0005881354	0.0005848459	0.00058532425	0.0005838896	0.000585333	0.00058915815	0.00058627885	0.0005877059	0.0005905686	0.00058721355	0.0005905566	0.00058866997	0.0005867605	0.00058721704	0.00058768	0.00058908114	0.0005872194	0.0005843686	0.00058530166	0.0005862678	0.0005838923	0.000590599	0.00058769627	0.00059199816	0.0005848441	0.00058964273	0.0005859028	0.00058685377	0.0005834213	0.0005838865	0.0005867254	0.00059105933	0.0005891606	0.93012446
0.0016512884	0.0016485761	0.0016406471	0.001648625	0.0016539902	0.0016446583	0.0016392858	0.001655339	0.0016420017	0.0016390749	0.001646004	0.0016472515	0.001646003	0.0016379831	0.0016445873	0.0016446771	0.0016366132	0.001648667	0.0016486581	0.0016486607	0.0016392699	0.0016513643	0.0016459903	0.0016472923	0.0016496383	0.001642003	0.0016472265	0.0016487056	0.0016431266	0.0016579633	0.0016460036	0.0016486844	0.001660722	0.0016433226	0.0016471581	0.0016473244	0.0016472011	0.0016539906	0.0016392638	0.001655332	0.0016526158	0.001646019	0.0016459889	0.0016567133	0.0016446472	0.0016486547	0.0016432881	0.0016566641	0.0016433416	0.0016419766	0.0016337408	0.001652685	0.0016540412	0.0016379339	0.0016513403	0.0016473286	0.0016419675	0.0016459591	0.0016459574	0.001658081	0.0016459678	0.0016444294	0.0016446213	0.0016433256	0.0016496975	0.0016540248	0.0016419869	0.0016446373	0.0016419891	0.001641968	0.0016433017	0.0016620539	0.0016365688	0.0016513485	0.0016687583	0.0016513093	0.0016419886	0.0016511682	0.0016379774	0.0016473329	0.0016406304	0.0016484595	0.001641977	0.0016687431	0.001645995	0.001646054	0.4392746	0.0016406284	0.0016419702	0.0016379458	0.0016419947	0.0016527254	0.0016446483	0.0016486513	0.001656682	0.0016472703	0.0016566484	0.0016513559	0.0016459994	0.00164728	0.0016485789	0.0016525094	0.0016472866	0.0016392895	0.0016419069	0.0016446172	0.36635137	0.0016567673	0.0016486244	0.0016606923	0.0016406233	0.0016540848	0.0016435933	0.001646261	0.0016366321	0.0016379373	0.001645901	0.0016580586	0.0016527323	0.0016446742
0.0010309311	0.0010292378	0.0010242875	0.0010292684	0.001032618	0.0010267919	0.0010234377	0.00103346	0.0010251333	0.001023306	0.001027632	0.0010284109	0.0010276313	0.0010226244	0.47537094	0.0010268036	0.001021769	0.0010292946	0.001029289	0.0010292906	0.0010234278	0.0010309785	0.0010276234	0.0010284364	0.001029901	0.0010251341	0.0010283953	0.0010293187	0.0010258356	0.0010350985	0.0010276317	0.0010293054	0.0010368207	0.001025958	0.0010283524	0.0010284564	0.0010283794	0.0010326182	0.001023424	0.0010334557	0.0010317599	0.0010276414	0.0010276226	0.001034318	0.001026785	0.0010292869	0.0010259363	0.0010342873	0.0010259699	0.0010251176	0.0010199759	0.0010318031	0.0010326498	0.0010225936	0.0010309635	0.0010284589	0.0010251119	0.0010276039	0.0010276028	0.0010351719	0.0010276095	0.25118533	0.0010267687	0.0010259598	0.0010299379	0.0010326395	0.001025124	0.0010267787	0.0010251254	0.0010251122	0.0010259448	0.0010376523	0.0010217414	0.0010309687	0.001041838	0.0010309442	0.001025125	0.0010308562	0.0010226208	0.0010284616	0.0010242772	0.001029165	0.0010251178	0.0010418284	0.0010276263	0.0010276631	0.0010300371	0.0010242759	0.0010251136	0.0010226012	0.0010251289	0.0010318282	0.0010267856	0.0010292848	0.0010342984	0.0010284225	0.0010342775	0.0010309733	0.0010276291	0.0010284286	0.0010292395	0.0010316934	0.0010284327	0.15311651	0.0010250742	0.0010267661	0.0010226058	0.0010343518	0.001029268	0.0010368022	0.0010242728	0.0010326769	0.0010261269	0.0010277923	0.001021781	0.0010225957	0.0010275677	0.0010351579	0.0010318325	0.0010268018
0.0007493989	0.000748168	0.0007445696	0.0007481902	0.00075062504	0.00074638997	0.0007439518	0.00075123715	0.0007451843	0.0007438561	0.00074700074	0.00074756687	0.0007470002	0.0007433606	0.0007463578	0.0007463985	0.00074273883	0.00074820925	0.0007482052	0.0007482064	0.14052108	0.0007494333	0.00074699445	0.0007475854	0.00074865005	0.0007451849	0.0007475555	0.0007482267	0.00074569485	0.00075242814	0.00074700045	0.00074821716	0.00075368007	0.0007457838	0.00074752443	0.00074759993	0.000747544	0.0007506252	0.0007439418	0.000751234	0.00075000135	0.0007470075	0.43306345	0.0007518609	0.00074638496	0.00074820366	0.00074576813	0.0007518385	0.00074579247	0.00074517296	0.0007414354	0.0007500327	0.0007506482	0.00074333826	0.00074942247	0.0007476018	0.0007451688	0.0007469803	0.00074697955	0.0007524816	0.00074698427	0.0007462861	0.0007463732	0.0007457852	0.0007486769	0.00075064076	0.0007451776	0.0007463805	0.00074517867	0.00074516906	0.0007457743	0.00075428456	0.00074271875	0.0007494262	0.00075732725	0.0007494084	0.0007451784	0.00074934436	0.000743358	0.0007476038	0.0007445621	0.00074811507	0.00074517314	0.00075732026	0.00074699655	0.0007470234	0.00074874895	0.00074456114	0.0007451701	0.00074334367	0.00074518117	0.000750051	0.0007463854	0.00074820215	0.00075184664	0.00074757537	0.0007518314	0.0007494295	0.0007469986	0.0007475798	0.00074816926	0.00074995303	0.00074758276	0.0007439535	0.00074514135	0.00074637134	0.00074334705	0.0007518854	0.3389504	0.0007536666	0.0007445588	0.00075066794	0.00074590667	0.00074711733	0.0007427475	0.00074333977	0.00074695394	0.0007524714	0.00075005414	0.0007463972
0.00054936396	0.0005484616	0.0005458238	0.0005484779	0.00055026286	0.00054715824	0.00054537086	0.0005507116	0.0005462744	0.0005453007	0.000547606	0.000548021	0.00054760557	0.0005449375	0.0005471346	0.0005471645	0.0005444817	0.0005484919	0.0005484889	0.0005484898	0.0005453656	0.0005493892	0.0005476014	0.00054803456	0.000548815	0.0005462748	0.0005480127	0.0005485047	0.0005466487	0.00055158464	0.0005476058	0.00054849766	0.0005525024	0.0005467139	0.00054798985	0.0005480452	0.00054800423	0.000550263	0.0005453635	0.00055070926	0.00054980564	0.0005476109	0.0005476009	0.0005511688	0.0005471546	0.0005484878	0.00054670236	0.0005511524	0.0005467202	0.0005462661	0.00054352614	0.00054982863	0.0005502798	0.0005449211	0.00054938125	0.0005480466	0.000546263	0.00054759096	0.00054759043	0.0005516238	0.0005475939	0.0005470821	0.00054714596	0.0005467149	0.00054883474	0.00055027433	0.00054626947	0.00054715126	0.0005462702	0.00054626324	0.39565167	0.00055294554	0.00054446695	0.000549384	0.00055517606	0.00054937095	0.00054627005	0.00054932403	0.0005449356	0.00054804806	0.00054581824	0.00054842286	0.0005462662	0.00055517093	0.0005476029	0.00054762256	0.00054888753	0.00054581754	0.00054626394	0.00054492505	0.0005462721	0.000549842	0.00054715486	0.00054848666	0.0005511584	0.0005480272	0.0005511472	0.5396847	0.0005476044	0.0005480304	0.00054846256	0.0005497702	0.00054803264	0.00054537214	0.00054624287	0.00054714456	0.00054492755	0.0005511868	0.00054847775	0.00055249257	0.00054581586	0.0005502943	0.00054680393	0.0005476914	0.000544488	0.0005449222	0.00054757163	0.00055161637	0.00054984435	0.00054716354
0.00015249377	0.00015224329	0.00015151106	0.00015224781	0.00015274328	0.00015188148	0.00015138535	0.00015286783	0.07706388	0.00015136586	0.00015200577	0.00015212098	0.00015200567	0.00015126505	0.00015187493	0.00015188323	0.00015113852	0.00015225168	0.00015225085	0.0001522511	0.00015138388	0.00015250077	0.00015200449	0.00015212473	0.00015234138	0.00015163627	0.00015211866	0.00015225525	0.00015174004	0.00015311019	0.00015200571	0.0001522533	0.00015336493	0.00015175814	0.00015211233	0.0001521277	0.00015211632	0.0001527433	0.00015138331	0.00015286719	0.00015261635	0.00015200715	0.00015200437	0.00015299475	0.00015188046	0.00015225055	0.00015175494	0.0001529902	0.0001517599	0.00015163384	0.00015087328	0.00015262274	0.00015274799	0.0001512605	0.00015249856	0.00015212808	0.000151633	0.00015200161	0.00015200145	0.40825066	0.00015200242	0.00015186035	0.00015187806	0.00015175842	0.00015234685	0.00015274646	0.00015163478	0.00015187955	0.00015163499	0.00015163304	0.0001517562	0.00015348794	0.00015113443	0.00015249931	0.00015410708	0.00015249569	0.49688807	0.00015248267	0.00015126451	0.00015212847	0.00015150952	0.00015223252	0.00015163387	0.00015410567	0.00015200493	0.00015201037	0.0001523615	0.00015150933	0.00015163326	0.0001512616	0.00015163551	0.00015262647	0.00015188055	0.00015225024	0.00015299185	0.0001521227	0.00015298875	0.0001525	0.00015200533	0.0001521236	0.00015224355	0.00015260652	0.0001521242	0.00015138568	0.0001516274	0.00015187768	0.00015126228	0.00015299974	0.00015224775	0.0001533622	0.00015150887	0.000152752	0.00015178314	0.00015202949	0.00015114028	0.0001512608	0.00015199624	0.00015311898	0.00015262711	0.00015188295
0.002065622	0.0020622292	0.0020523106	0.0020622904	0.0020690018	0.0020573284	0.0020506077	0.0020706889	0.0020540052	0.002050344	0.0020590117	0.0020605724	0.0020590103	0.0020489783	0.0020572394	0.0020573519	0.0020472645	0.0020623428	0.0020623317	0.002062335	0.002050588	0.0020657168	0.0020589945	0.0020606234	0.002063558	0.0020540068	0.002060541	0.002062391	0.0020554124	0.0020739718	0.002059011	0.0020623647	0.0020774226	0.0020556576	0.0020604553	0.0020606634	0.0020605093	0.0020690023	0.0020505802	0.0020706803	0.0020672826	0.0020590306	0.0020589929	0.002072408	0.0020573146	0.0020623275	0.0020556143	0.0020723464	0.0020556813	0.0020539737	0.0020436717	0.002067369	0.0020690656	0.0020489166	0.002065687	0.0020606685	0.0020539623	0.0020589554	0.0020589533	0.002074119	0.0020589666	0.002057042	0.002057282	0.0020556613	0.002063632	0.002069045	0.0020539865	0.002057302	0.0020539893	0.002053963	0.0020556313	0.0020790887	0.002047209	0.0020656972	0.0020874755	0.002065648	0.0020539886	0.0020654718	0.0020489711	0.002060674	0.00205229	0.0020620832	0.0020539742	0.0020874562	0.7548008	0.0020590741	0.0020638306	0.0020522873	0.0020539658	0.0020489316	0.0020539965	0.0020674195	0.0020573158	0.0020623233	0.002072369	0.0020605957	0.0020723268	0.0020657063	0.002059006	0.0020606078	0.0020622327	0.0020671494	0.002060616	0.0020506124	0.0020538867	0.002057277	0.0020489409	0.0020724756	0.0020622897	0.0020773853	0.002052281	0.00206912	0.002055996	0.002059333	0.0020472882	0.0020489208	0.0020588827	0.002074091	0.002067428	0.0020573481
0.00074939796	0.00074816705	0.0007445687	0.0007481893	0.00075062417	0.0007463891	0.0007439509	0.0007512363	0.00074518344	0.0007438552	0.0007469998	0.000747566	0.00074699934	0.00074335973	0.00074635685	0.00074639765	0.00074273796	0.0007482084	0.0007482043	0.00074820546	0.0007439437	0.0007494324	0.0007469935	0.00074758445	0.0007486491	0.9110411	0.00074755464	0.00074822584	0.000745694	0.00075242727	0.0007469996	0.00074821623	0.0007536792	0.0007457829	0.0007475235	0.00074759906	0.0007475431	0.00075062434	0.0007439409	0.00075123314	0.0007500004	0.0007470066	0.00074699294	0.00075186	0.0007463841	0.0007482028	0.0007457672	0.0007518376	0.00074579153	0.0007451721	0.00074143446	0.0007500318	0.0007506473	0.0007433373	0.00074942154	0.0007476009	0.0007451679	0.0007469794	0.0007469786	0.00075248064	0.0007469834	0.0007462852	0.0007463723	0.00074578426	0.000748676	0.0007506398	0.00074517675	0.0007463796	0.00074517773	0.0007451682	0.00074577343	0.0007542837	0.0007427179	0.00074942526	0.0007573263	0.00074940745	0.0007451775	0.0007493435	0.0007433571	0.00074760284	0.00074456114	0.0007481142	0.0007451722	0.0007573194	0.0007469957	0.00074702245	0.0007487481	0.0007445602	0.0007451692	0.0007433428	0.0007451803	0.0007500501	0.0007463845	0.0007482012	0.0007518457	0.00074757444	0.00075183046	0.0007494286	0.0007469977	0.00074757886	0.0007481683	0.0007499521	0.0007475818	0.0007439526	0.0007451404	0.0007463704	0.0007433462	0.0007518845	0.00074818905	0.0007536657	0.00074455794	0.00075066707	0.00074590574	0.0007471164	0.0007427466	0.0007433389	0.000746953	0.00075247046	0.00075005327	0.00074639625
