topic_0	topic_1	topic_2	topic_3	topic_4	topic_5
0.012133568	0.36479092	0.5871566	0.012151367	0.013042687	0.010724875
0.027457867	0.86899936	0.022105208	0.027516276	0.029622186	0.024299089
0.009484349	0.19112246	0.00762782	0.7731974	0.010185048	0.00838292
0.027440475	0.025447547	0.022101428	0.027571188	0.8731526	0.024286807
0.01682748	0.01559062	0.013535907	0.9210928	0.018074809	0.014878395
0.012121803	0.011236695	0.009755821	0.012163246	0.94399875	0.010723736
0.008837922	0.008189682	0.0071081063	0.00885556	0.9591952	0.007813539
0.0024238536	0.8124382	0.0019500027	0.0024288464	0.0026046175	0.17815448
0.034787532	0.03224523	0.028010527	0.03496452	0.8392091	0.030783145
0.012122648	0.011239199	0.009755917	0.7190366	0.013021519	0.23482417
0.016834084	0.015591571	0.013536264	0.755969	0.18318896	0.014880171
0.0014045426	0.19684607	0.0011300178	0.0014079104	0.7620882	0.03712333
0.014884066	0.92897964	0.011989524	0.014927429	0.016032303	0.013187024
0.13142936	0.004688174	0.004071251	0.1589932	0.0054388116	0.69537926
0.09162827	0.0033768194	0.0029318416	0.0036569464	0.00391299	0.89449316
0.010228024	0.009475778	0.008224418	0.952041	0.010990312	0.009040481
0.008826154	0.95789564	0.007109056	0.00885239	0.009500485	0.007816257
0.93724424	0.012385012	0.010761003	0.013423423	0.014357908	0.01182841
0.005723191	0.57232434	0.40499538	0.005741964	0.006148963	0.0050662193
0.012123645	0.21815522	0.0097556375	0.012153036	0.73708665	0.0107258065
0.02268225	0.021017263	0.8891401	0.02275983	0.024334993	0.02006551
0.010219075	0.009469447	0.008223838	0.95206803	0.010980106	0.009039478
0.01931314	0.9079221	0.01554371	0.01936351	0.020770963	0.01708656
0.012132987	0.011240977	0.9406942	0.012163192	0.013033789	0.010734786
0.027539773	0.8689844	0.022102147	0.027565518	0.029518431	0.02428967
0.019320143	0.01790969	0.0155461375	0.9093891	0.020750701	0.01708423
0.012134958	0.011234885	0.009756169	0.9431133	0.013034882	0.010725766
0.006598346	0.0061124107	0.0053077913	0.9690574	0.007089968	0.005834137
0.022698134	0.8918511	0.018250048	0.022780167	0.024358062	0.020062497
0.009488486	0.008782373	0.007625818	0.955503	0.010217186	0.0083832
