topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9
0.0081105735	0.0076601943	0.006976361	0.00780726	0.007923454	0.007481469	0.00726837	0.007895375	0.9315538	0.0073231524
0.01819945	0.8464739	0.015654553	0.017518952	0.017781015	0.016788008	0.016309718	0.017716711	0.017125035	0.016432721
0.006350807	0.55524045	0.0054624616	0.0061132396	0.0062040873	0.005857897	0.005691079	0.006182167	0.39716378	0.005734064
0.018199045	0.017187167	0.015654406	0.017519768	0.8470686	0.016787631	0.016309937	0.017716536	0.017124265	0.016432596
0.011220977	0.010596852	0.0096516255	0.9055494	0.010962124	0.010350402	0.010055715	0.010923328	0.0105581265	0.010131471
0.008110661	0.007659556	0.006976398	0.00780763	0.007923761	0.0074815415	0.4469498	0.007895516	0.4918719	0.0073232804
0.0059220768	0.0055926587	0.0050937966	0.005700623	0.0057855467	0.0054626246	0.00530715	0.74101895	0.21476951	0.0053470596
0.0016309932	0.76496804	0.0014028911	0.0015699884	0.0015933778	0.2227781	0.0014616158	0.0015877066	0.0015346501	0.0014726421
0.02295963	0.021683192	0.019749263	0.80673355	0.022432527	0.021179581	0.02057628	0.02235062	0.021604177	0.020731186
0.008110717	0.0076596644	0.0069764466	0.5708078	0.007923585	0.36840266	0.0072684097	0.007895533	0.0076317587	0.0073234155
0.011220953	0.010596684	0.00965151	0.6866623	0.22985092	0.010350317	0.010055485	0.010922521	0.010557973	0.010131347
0.0009457365	0.00089313946	0.00081346906	0.00091036875	0.9277703	0.06515502	0.00084751827	0.0009206324	0.0008898667	0.00085390947
0.0099486215	0.56003445	0.00855758	0.009576775	0.009719656	0.36521807	0.008915798	0.009684932	0.009361103	0.008983021
0.17892738	0.0032103918	0.0029240667	0.0032724878	0.0033212625	0.7957205	0.003046494	0.0033092736	0.0031986705	0.0030694404
0.002450706	0.0023141808	0.002107775	0.0023589227	0.0023939218	0.67684424	0.0021960242	0.0023854426	0.0023057393	0.30464306
0.006846032	0.0064651035	0.0058884146	0.6774119	0.006687994	0.006314762	0.0061349818	0.27162808	0.006441496	0.006181209
0.0059218067	0.5290497	0.0050937883	0.005700487	0.005785717	0.42645752	0.0053069945	0.0057648737	0.0055720555	0.005347042
0.008936824	0.008439258	0.0076867403	0.9247778	0.008730527	0.008243367	0.008008369	0.008699409	0.008408764	0.0080688745
