topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69	topic_70	topic_71	topic_72	topic_73	topic_74	topic_75	topic_76	topic_77	topic_78	topic_79	topic_80	topic_81	topic_82	topic_83	topic_84	topic_85	topic_86	topic_87	topic_88	topic_89	topic_90	topic_91	topic_92	topic_93	topic_94	topic_95	topic_96	topic_97	topic_98	topic_99	topic_100	topic_101	topic_102	topic_103	topic_104	topic_105	topic_106	topic_107	topic_108	topic_109	topic_110	topic_111	topic_112	topic_113	topic_114	topic_115	topic_116	topic_117	topic_118	topic_119	topic_120	topic_121	topic_122	topic_123	topic_124	topic_125	topic_126	topic_127	topic_128	topic_129
0.0015268394	0.0015219066	0.0015367342	0.0015195957	0.0015416453	0.0015266618	0.0015366522	0.0015219068	0.0015219309	0.0015170003	0.0015219309	0.0015170003	0.0015219358	0.0015219278	0.0015268096	0.0015261888	0.0015170003	0.0015170003	0.0015219696	0.0015219066	0.0015170003	0.0015268285	0.0015219278	0.0015268927	0.0015170003	0.0015268282	0.0015317599	0.0015219225	0.0015219119	0.0015170003	0.001521921	0.0015268073	0.0015416729	0.0015170003	0.0015219337	0.0015269527	0.0015416284	0.0015170003	0.0015366679	0.0015268282	0.0015219166	0.0015170003	0.0015268963	0.0015267747	0.0015170003	0.0015170003	0.0015268507	0.0015268268	0.0015318029	0.0015365205	0.0015219278	0.0015218622	0.0015170003	0.0015170003	0.001521931	0.0015366976	0.0015218322	0.0015366169	0.0015219005	0.0015267892	0.0015367349	0.0015219537	0.0015170003	0.0015263774	0.0015464815	0.0015316814	0.0015218992	0.0015170003	0.0015170003	0.0015219166	0.0015170003	0.0015170003	0.0015170003	0.0015318679	0.0015269079	0.001526863	0.0015219278	0.0015170003	0.0015366519	0.0016016893	0.0015317964	0.0015219309	0.0015865976	0.0015219166	0.0015170003	0.001546597	0.0015267689	0.0015219289	0.001526852	0.0015219492	0.0015465973	0.0015219094	0.0015415713	0.0015366683	0.0015317599	0.0015219443	0.0015170003	0.0015268879	0.0015362063	0.0015268341	0.0015170003	0.0015269202	0.0015465713	0.0015218905	0.0015219466	0.0015218933	0.0015170003	0.0015268185	0.0015317098	0.0015268456	0.0015268194	0.0015170003	0.001536694	0.0015269034	0.001561461	0.0015170003	0.0015170003	0.0015268233	0.0015170003	0.0015416086	0.0015268541	0.0015415972	0.001541671	0.8030099	0.0015219363	0.0015219068	0.0015170003	0.0015365994	0.0015268371	0.0015219278
0.00040125032	0.06885413	0.0004038506	0.00039934667	0.00040514124	0.00040120364	0.0004038291	0.15837142	0.00039996032	0.00039866456	0.00039996032	0.00039866456	0.00039996163	0.00039995954	0.00040124246	0.0004010793	0.00039866456	0.00039866456	0.0003999705	0.00039995395	0.00039866456	0.0004012474	0.3055312	0.0004012643	0.00039866456	0.00040124732	0.00040254337	0.00039995817	0.00039995534	0.00039866456	0.00039995773	0.00040124185	0.0004051485	0.00039866456	0.0003999611	0.0004012801	0.0004051368	0.00039866456	0.0004038332	0.00040124732	0.41667458	0.00039866456	0.00040126525	0.0004012333	0.00039866456	0.00039866456	0.00040125326	0.00040124694	0.0004025547	0.00040379446	0.00039995954	0.00039994228	0.00039866456	0.00039866456	0.00039996038	0.000403841	0.0003999344	0.0004038198	0.00039995238	0.0004012371	0.0004038508	0.00039996635	0.00039866456	0.00040112887	0.0004064122	0.00040252277	0.00039995203	0.00039866456	0.00039866456	0.0003999566	0.00039866456	0.00039866456	0.00039866456	0.00040257178	0.00040126828	0.0004012565	0.00039995954	0.00039866456	0.00040382898	0.00042092067	0.00040255298	0.00039996032	0.00041695463	0.0003999566	0.00039866456	0.00040644253	0.00040123178	0.00039995983	0.0004012536	0.00039996515	0.00040644262	0.0003999547	0.0004051218	0.0004038333	0.00040254337	0.00039996387	0.00039866456	0.000401263	0.0004037119	0.0004012489	0.00039866456	0.00040127154	0.00040643578	0.00039994976	0.00039996448	0.00039995046	0.00039866456	0.0004012448	0.00040253022	0.00040125192	0.00040124505	0.00039866456	0.00040384004	0.0004012671	0.0004103488	0.00039866456	0.00039866456	0.00040124604	0.00039866456	0.00040513158	0.00040125416	0.0004051286	0.000405148	0.0003999577	0.00039996175	0.000399954	0.00039866456	0.00040381518	0.0004012497	0.00039995954
0.0002931828	0.00029223558	0.00029508278	0.00029179186	0.0002960258	0.00029314868	0.00029506703	0.00029223564	0.00029224023	0.00029129346	0.00029224023	0.00029129346	0.0002922412	0.00029223965	0.00029317706	0.00029305785	0.00029129346	0.00029129346	0.00029224769	0.00029223558	0.00029129346	0.00029318067	0.00029223965	0.000293193	0.00029129346	0.0002931806	0.0002941276	0.00029223866	0.0002922366	0.00029129346	0.00029223834	0.00029317662	0.0002960311	0.00029129346	0.0002922408	0.00029320453	0.00029602254	0.00029129346	0.00029507006	0.0002931806	0.0002922375	0.00029129346	0.0002931937	0.00029317036	0.00029129346	0.00029129346	0.00029318494	0.00029318035	0.00029413588	0.00029504174	0.00029223965	0.00029222705	0.00029129346	0.00029129346	0.0002922403	0.00029507573	0.0002922213	0.00029506025	0.0002922344	0.00029317313	0.00029508292	0.00029224463	0.00029129346	0.00029309405	0.00029695444	0.00029411254	0.00029223418	0.00029129346	0.00029129346	0.0002922375	0.00029129346	0.00029129346	0.00029129346	0.00029414834	0.00029319592	0.0002931873	0.00029223965	0.00029129346	0.00029506697	0.0003075554	0.00029413463	0.00029224023	0.00030465753	0.0002922375	0.00029129346	0.00029697662	0.00029316926	0.00029223986	0.0002931852	0.00029224376	0.00029697668	0.00029223613	0.0002960116	0.00029507012	0.0002941276	0.9621741	0.00029129346	0.00029319274	0.0002949814	0.00029318174	0.00029129346	0.0002931983	0.00029697167	0.0002922325	0.00029224326	0.00029223302	0.00029129346	0.00029317877	0.00029411798	0.00029318398	0.00029317895	0.00029129346	0.00029507503	0.00029319507	0.0002998308	0.00029129346	0.00029129346	0.00029317968	0.00029129346	0.00029601876	0.0002931856	0.00029601654	0.00029603072	0.0002922383	0.00029224128	0.00029223564	0.00029129346	0.00029505687	0.00029318235	0.00029223965
0.0076914215	0.0076665725	0.007741266	0.0076549314	0.0077660056	0.0076905265	0.0077408534	0.0076665734	0.0076666945	0.0076418566	0.0076666945	0.0076418566	0.0076667196	0.007666679	0.007691271	0.0076881438	0.0076418566	0.0076418566	0.0076668896	0.0076665725	0.0076418566	0.007691366	0.007666679	0.0076916893	0.0076418566	0.0076913643	0.0077162078	0.0076666526	0.007666599	0.0076418566	0.0076666446	0.0076912595	0.0077661444	0.0076418566	0.007666709	0.007691992	0.00776592	0.0076418566	0.007740932	0.0076913643	0.0076666228	0.0076418566	0.007691708	0.0076910956	0.0076418566	0.0076418566	0.007691478	0.0076913573	0.007716425	0.0077401893	0.007666679	0.0076663485	0.0076418566	0.0076418566	0.0076666954	0.0077410815	0.007666197	0.0077406755	0.0076665417	0.007691168	0.0077412697	0.0076668095	0.0076418566	0.0076890937	0.007790368	0.0077158124	0.007666535	0.0076418566	0.0076418566	0.0076666228	0.0076418566	0.0076418566	0.0076418566	0.007716752	0.007691766	0.00769154	0.007666679	0.0076418566	0.0077408515	0.008068476	0.007716392	0.0076666945	0.007992452	0.0076666228	0.0076418566	0.007790949	0.0076910662	0.0076666847	0.0076914844	0.0076667867	0.007790951	0.0076665864	0.007765633	0.007740934	0.0077162078	0.007666762	0.0076418566	0.007691665	0.007738607	0.007691394	0.0076418566	0.007691828	0.00779082	0.0076664914	0.007666774	0.007666505	0.0076418566	0.007691316	0.0077159554	0.0076914527	0.0076913205	0.0076418566	0.0077410634	0.0076917433	0.007865827	0.0076418566	0.0076418566	0.0076913396	0.0076418566	0.0077658202	0.007691495	0.007765763	0.007766135	0.0076666437	0.007666722	0.0076665734	0.0076418566	0.0077405865	0.00769141	0.007666679
0.001090021	0.0010864994	0.0010970848	0.0010848496	0.001100591	0.0010898942	0.0010970264	0.0010864995	0.0010865167	0.0010829967	0.0010865167	0.0010829967	0.0010865203	0.0010865146	0.0010899997	0.0010895565	0.0010829967	0.0010829967	0.0010865444	0.0010864994	0.0010829967	0.0010900132	0.0010865146	0.0010900589	0.0010829967	0.0010900128	0.0010935337	0.0010865108	0.0010865032	0.0010829967	0.0010865097	0.001089998	0.0011006106	0.0010829967	0.0010865188	0.0010901019	0.0011005788	0.0010829967	0.0010970376	0.16635028	0.0010865204	0.0010829967	0.0010900616	0.0010899748	0.0010829967	0.0010829967	0.001090029	0.0010900119	0.0010935644	0.0010969323	0.0010865146	0.0010864676	0.0010829967	0.0010829967	0.0010865169	0.0010970588	0.0010864462	0.0010970013	0.001086495	0.0010899851	0.0010970854	0.0010865331	0.0010829967	0.0010896911	0.0011040436	0.0010934777	0.0010864941	0.0010829967	0.0010829967	0.0010865065	0.0010829967	0.0010829967	0.0010829967	0.0010936108	0.0010900699	0.0010900378	0.0010865146	0.0010829967	0.0010970262	0.0011434568	0.0010935598	0.0010865167	0.0011326828	0.0010865065	0.0010829967	0.001104126	0.0010899707	0.0010865153	0.00109003	0.0010865298	0.0011041262	0.0010865014	0.0011005382	0.0010970378	0.0010935337	0.0010865263	0.0010829967	0.0010900556	0.0010967081	0.0010900171	0.0010829967	0.0010900786	0.0011041077	0.0010864879	0.001086528	0.0010864899	0.0010829967	0.001090006	0.001093498	0.0010900254	0.0010900067	0.0010829967	0.0010970562	0.0010900666	0.0011147375	0.0010829967	0.0010829967	0.0010900095	0.0010829967	0.0011005647	0.0010900315	0.0011005566	0.0011006093	0.6941072	0.0010865206	0.0010864995	0.0010829967	0.0010969887	0.0010900194	0.0010865146
0.002547893	0.0025396612	0.0025644046	0.0025358049	0.0025725998	0.0025475963	0.0025642677	0.0025396615	0.0025397018	0.0025314738	0.0025397018	0.0025314738	0.00253971	0.0025396966	0.0025478431	0.002546807	0.0025314738	0.0025314738	0.0025397663	0.0025396612	0.0025314738	0.0025478746	0.0025396966	0.0025479817	0.0025314738	0.0025478739	0.0025561037	0.0025396878	0.00253967	0.0025314738	0.0025396852	0.0025478392	0.002572646	0.0025314738	0.0025397064	0.0025480818	0.0025725716	0.0025314738	0.002564294	0.0025478739	0.0025396778	0.0025314738	0.0025479877	0.002547785	0.0025314738	0.0025314738	0.0025479116	0.0025478716	0.0025561757	0.002564048	0.0025396966	0.0025395872	0.0025314738	0.0025314738	0.002539702	0.0025643434	0.002539537	0.002564209	0.002539651	0.002547809	0.0025644058	0.00253974	0.0025314738	0.0025471216	0.0025806702	0.0025559727	0.002539649	0.0025314738	0.0025314738	0.0025396778	0.0025314738	0.0025314738	0.0025314738	0.002556284	0.002548007	0.002547932	0.0025396966	0.0025314738	0.0025642673	0.0026727973	0.0025561647	0.0025397018	0.0026476134	0.0025396778	0.0025314738	0.002580863	0.0025477752	0.0025396985	0.0025479137	0.0025397323	0.0025808634	0.002539666	0.6713082	0.0025642945	0.0025561037	0.002539724	0.0025314738	0.0025479735	0.0025635236	0.002547884	0.0025314738	0.0025480276	0.0025808201	0.0025396345	0.002539728	0.002539639	0.0025314738	0.0025478578	0.0025560202	0.0025479032	0.0025478594	0.0025314738	0.0025643373	0.0025479996	0.002605667	0.0025314738	0.0025314738	0.0025478657	0.0025314738	0.0025725386	0.0025479174	0.0025725195	0.0025726426	0.0025396848	0.0025397106	0.0025396615	0.0025314738	0.0025641795	0.002547889	0.0025396966
0.00076271064	0.0007602465	0.00076765334	0.0007590921	0.0007701067	0.0007626219	0.0007676124	0.00076024653	0.0007602586	0.0007577956	0.0007602586	0.0007577956	0.0007602611	0.00076025707	0.9015989	0.00076238555	0.0007577956	0.0007577956	0.0007602779	0.0007602465	0.0007577956	0.0007627051	0.00076025707	0.0007627372	0.0007577956	0.00076270493	0.0007651685	0.00076025445	0.00076024915	0.0007577956	0.00076025364	0.0007626945	0.0007701204	0.0007577956	0.00076026004	0.0007627672	0.0007700982	0.0007577956	0.0007676203	0.00076270493	0.0007602515	0.0007577956	0.000762739	0.0007626783	0.0007577956	0.0007577956	0.0007627162	0.00076270424	0.00076519005	0.00076754665	0.00076025707	0.0007602243	0.0007577956	0.0007577956	0.0007602587	0.0007676351	0.0007602093	0.00076759484	0.00076024345	0.0007626855	0.00076765375	0.00076027	0.0007577956	0.0007624798	0.00077252253	0.00076512934	0.0007602428	0.0007577956	0.0007577956	0.0007602515	0.0007577956	0.0007577956	0.0007577956	0.0007652225	0.0007627448	0.00076272234	0.00076025707	0.0007577956	0.00076761225	0.00080010074	0.0007651868	0.0007602586	0.0007925619	0.0007602515	0.0007577956	0.00077258016	0.00076267536	0.0007602576	0.00076271687	0.0007602677	0.0007725804	0.0007602479	0.0007700697	0.00076762046	0.0007651685	0.0007602653	0.0007577956	0.00076273474	0.0007673897	0.0007627079	0.0007577956	0.0007627509	0.00077256735	0.00076023844	0.00076026644	0.0007602398	0.0007577956	0.0007627001	0.0007651435	0.00076271367	0.00076270057	0.0007577956	0.00076763326	0.00076274254	0.0007800053	0.0007577956	0.0007577956	0.0007627025	0.0007577956	0.0007700883	0.0007627179	0.0007700826	0.0007701195	0.0007602536	0.0007602613	0.00076024653	0.0007577956	0.000767586	0.0007627095	0.00076025707
0.001271971	0.0012678616	0.001280214	0.0012659364	0.0012843054	0.0012718231	0.0012801458	0.0012678617	0.0012678818	0.0012637742	0.0012678818	0.0012637742	0.0012678859	0.0012678793	0.8358967	0.001271429	0.0012637742	0.0012637742	0.0012679141	0.0012678616	0.0012637742	0.0012719618	0.0012678793	0.0012720154	0.0012637742	0.0012719616	0.0012760701	0.0012678748	0.001267866	0.0012637742	0.0012678736	0.0012719443	0.0012843283	0.0012637742	0.0012678842	0.0012720654	0.0012842913	0.0012637742	0.0012801589	0.0012719616	0.00126787	0.0012637742	0.0012720184	0.0012719171	0.0012637742	0.0012637742	0.0012719803	0.0012719604	0.001276106	0.001280036	0.0012678793	0.0012678246	0.0012637742	0.0012637742	0.001267882	0.0012801836	0.0012677995	0.0012801164	0.0012678566	0.0012719291	0.0012802146	0.0012679008	0.0012637742	0.001271586	0.0012883344	0.0012760047	0.0012678554	0.0012637742	0.0012637742	0.00126787	0.0012637742	0.0012637742	0.0012637742	0.0012761601	0.0012720281	0.0012719906	0.0012678793	0.0012637742	0.0012801455	0.0013343265	0.0012761005	0.0012678818	0.0013217541	0.00126787	0.0012637742	0.0012884305	0.0012719122	0.0012678802	0.0012719815	0.0012678971	0.0012884308	0.0012678639	0.0012842438	0.0012801592	0.0012760701	0.001267893	0.0012637742	0.0012720113	0.0012797744	0.0012719665	0.0012637742	0.0012720383	0.0012884091	0.0012678482	0.001267895	0.0012678505	0.0012637742	0.0012719536	0.0012760283	0.0012719762	0.0012719544	0.0012637742	0.0012801805	0.0012720242	0.0013008134	0.0012637742	0.0012637742	0.0012719575	0.0012637742	0.0012842747	0.0012719833	0.0012842653	0.0012843268	0.0012678734	0.0012678863	0.0012678617	0.0012637742	0.0012801017	0.001271969	0.0012678793
0.0038277789	0.0038154123	0.0038525849	0.0038096188	0.003864897	0.0038273335	0.0038523795	0.0038154128	0.003815473	0.0038031118	0.003815473	0.0038031118	0.0038154854	0.0038154654	0.0038277041	0.0038261476	0.0038031118	0.0038031118	0.0038155701	0.0038154123	0.0038031118	0.0038277514	0.0038154654	0.0038279123	0.0038031118	0.0038277505	0.0038401142	0.003815452	0.0038154256	0.0038031118	0.0038154481	0.0038276983	0.003864966	0.0038031118	0.0038154803	0.003828063	0.0038648546	0.0038031118	0.0038524189	0.0038277505	0.0038154372	0.0038031118	0.0038279213	0.0038276166	0.0038031118	0.0038031118	0.003827807	0.003827747	0.0038402223	0.0038520491	0.0038154654	0.0038153008	0.0038031118	0.0038031118	0.0038154735	0.0038524931	0.0038152256	0.003852291	0.003815397	0.003827653	0.0038525867	0.0038155303	0.0038031118	0.0038266203	0.0038770214	0.0038399175	0.5061468	0.0038031118	0.0038031118	0.0038154372	0.0038031118	0.0038031118	0.0038031118	0.0038403852	0.0038279505	0.0038278378	0.0038154654	0.0038031118	0.0038523786	0.004015427	0.003840206	0.003815473	0.003977592	0.0038154372	0.0038031118	0.0038773108	0.0038276021	0.0038154682	0.0038278103	0.003815519	0.0038773117	0.0038154193	0.0038647116	0.0038524198	0.0038401142	0.0038155068	0.0038031118	0.0038279002	0.0038512615	0.0038277654	0.0038031118	0.0038279812	0.0038772465	0.003815372	0.0038155126	0.0038153788	0.0038031118	0.0038277262	0.0038399887	0.0038277945	0.0038277286	0.0038031118	0.003852484	0.003827939	0.003914575	0.0038031118	0.0038031118	0.003827738	0.0038031118	0.003864805	0.0038278156	0.0038647763	0.0038649614	0.0038154477	0.0038154866	0.0038154128	0.0038031118	0.0038522468	0.003827773	0.0038154654
0.00084754504	0.00084480684	0.0008530376	0.00084352406	0.00085576373	0.00084744644	0.0008529921	0.00084480696	0.0008448203	0.0008420833	0.0008448203	0.0008420833	0.000844823	0.0008448186	0.00084752846	0.00084718387	0.0008420833	0.0008420833	0.00084484176	0.00084480684	0.0008420833	0.89065397	0.0008448186	0.00084757456	0.0008420833	0.00084753876	0.0008502763	0.0008448157	0.00084480975	0.0008420833	0.0008448148	0.0008475272	0.00085577904	0.0008420833	0.0008448219	0.0008476079	0.0008557543	0.0008420833	0.0008530008	0.00084753876	0.00084481237	0.0008420833	0.0008475766	0.00084750913	0.0008420833	0.0008420833	0.0008475513	0.00084753794	0.00085030025	0.00085291895	0.0008448186	0.00084478216	0.0008420833	0.0008420833	0.0008448204	0.00085301726	0.0008447655	0.0008529725	0.00084480346	0.00084751716	0.000853038	0.000844833	0.0008420833	0.0008472885	0.00085844833	0.0008502328	0.0008448027	0.0008420833	0.0008420833	0.00084481237	0.0008420833	0.0008420833	0.0008420833	0.00085033634	0.000847583	0.0008475581	0.0008448186	0.0008420833	0.0008529919	0.00088909396	0.00085029664	0.0008448203	0.00088071666	0.00084481237	0.0008420833	0.00085851236	0.0008475059	0.0008448192	0.000847552	0.0008448305	0.0008585126	0.00084480835	0.00085572264	0.000853001	0.0008502763	0.00084482774	0.0008420833	0.0008475719	0.00085274456	0.0008475421	0.0008420833	0.00084758986	0.00085849816	0.00084479793	0.000844829	0.00084479945	0.0008420833	0.0008475334	0.00085024856	0.0008475485	0.0008475339	0.0008420833	0.0008530152	0.00084758055	0.00086676335	0.0008420833	0.0008420833	0.000847536	0.0008420833	0.0008557433	0.0008475532	0.000855737	0.000855778	0.0008448147	0.0008448233	0.00084480696	0.0008420833	0.0008529627	0.00084754376	0.0008448186
