topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7
0.8485707	0.021296721	0.023100585	0.021627583	0.021381872	0.023897398	0.020758701	0.019366505
0.7425581	0.005453713	0.0059162206	0.22418499	0.0054814937	0.006122932	0.0053191385	0.0049634306
0.003654186	0.0039759004	0.9723766	0.004039813	0.0039951075	0.0044630906	0.0038769788	0.0036183458
0.11444198	0.12450196	0.13506109	0.12649044	0.12506141	0.1397045	0.12141403	0.11332458
0.89298314	0.015046127	0.01632159	0.015286989	0.015111843	0.016887372	0.014671715	0.013691234
0.03340787	0.74441457	0.039432205	0.03693142	0.03651089	0.040782027	0.035442445	0.033078525
0.3040587	0.63205296	0.011338436	0.01061768	0.010497557	0.011731982	0.0101913465	0.009511342
0.8746231	0.017626306	0.019122118	0.017907651	0.01770325	0.019789644	0.017187161	0.016040727
0.051713996	0.05626194	0.06105443	0.057185072	0.60449845	0.06319238	0.054880835	0.051212844
0.010693626	0.35025516	0.012631942	0.011823526	0.011685333	0.013066954	0.57925385	0.010589572
0.0027896818	0.0030351486	0.74353975	0.0030842065	0.003048874	0.23877999	0.0029597809	0.0027625824
0.008717172	0.009485283	0.010296213	0.00963687	0.9333417	0.010642565	0.009248217	0.008632029
0.37711483	0.0212826	0.023098113	0.021624438	0.49286106	0.023896411	0.020754049	0.019368539
0.0038011265	0.004135461	0.97126716	0.0042019105	0.0041543194	0.004643483	0.0040325853	0.003763917
0.59978634	0.05626719	0.061040208	0.057167366	0.05652035	0.06313374	0.05486592	0.051218912
0.006825324	0.94777924	0.0080558155	0.007547481	0.0074594887	0.008332708	0.0072416607	0.006758316
0.004323672	0.004704033	0.0051063574	0.0047794185	0.0047250027	0.9674921	0.004587512	0.004281871
0.004759602	0.96357906	0.005618791	0.005262028	0.0052050147	0.005812289	0.005050361	0.004712849
0.007979354	0.00868273	0.26159066	0.0088226525	0.19112232	0.009745569	0.50415444	0.007902311
0.024670724	0.026843576	0.029119018	0.027285043	0.2665191	0.030127324	0.02618217	0.569253
0.009604717	0.010453339	0.011335573	0.010620524	0.9265604	0.011725736	0.010189228	0.009510438
0.0038013794	0.0041361637	0.0044879913	0.0042027966	0.0041546626	0.0046438705	0.851842	0.12273116
0.7414919	0.03634444	0.039427336	0.036925692	0.03650792	0.040780246	0.03544006	0.033082392
0.016198765	0.017624509	0.019120058	0.017904188	0.2539902	0.019780718	0.017187122	0.63819444
0.01956016	0.8503225	0.023091068	0.02163178	0.021378295	0.023893662	0.020754866	0.019367661
0.84863156	0.021279734	0.023085583	0.021619376	0.021372821	0.023895504	0.020749746	0.019365652
0.008717874	0.10631221	0.010289764	0.009637961	0.009529857	0.010645839	0.8362339	0.008632611
0.019557504	0.8503428	0.023097323	0.021621512	0.02137971	0.023878856	0.020756375	0.019365944
0.0009745332	0.001060316	0.0011503845	0.0010772509	0.21482065	0.7789179	0.0010339967	0.00096493546
0.0021050938	0.13063598	0.07546168	0.0023272946	0.7825809	0.0025707786	0.0022338084	0.0020844922
