topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13
0.012306894	0.013195012	0.014367462	0.013558187	0.013476861	0.014431482	0.013019854	0.012505083	0.012657439	0.012417403	0.012982289	0.829493	0.012849754	0.012739301
0.0031912522	0.0034215474	0.003725569	0.0035157262	0.0034946408	0.003742171	0.21719031	0.34810093	0.0032821507	0.003219907	0.0033663856	0.0034655277	0.3969805	0.0033033793
0.00232879	0.002496844	0.48256546	0.0025655676	0.0025501794	0.0027308213	0.0024636996	0.0023662918	0.0023951228	0.002349702	0.48781645	0.0025289382	0.0024315156	0.002410614
0.06693203	0.07176207	0.078138486	0.07373724	0.07329495	0.07848651	0.070809454	0.06800988	0.0688385	0.067533046	0.070605196	0.0726845	0.069884405	0.069283724
0.008740345	0.009371104	0.010203774	0.009629042	0.009571262	0.010249233	0.8786611	0.0088811	0.008989309	0.008818828	0.009220018	0.009491557	0.009125888	0.00904744
0.020790925	0.022291299	0.024272008	0.02290484	0.02276744	0.024380071	0.021995362	0.021125738	0.021383133	0.020977616	0.021931928	0.7119502	0.021708017	0.02152143
0.0060920557	0.915513	0.007112069	0.0067114704	0.006671208	0.0071437554	0.00644498	0.006190163	0.0062655834	0.0061467593	0.0064263893	0.0066156453	0.006360787	0.006306111
0.0102214115	0.010959037	0.011932797	0.011260667	0.011193123	0.011985963	0.010813561	0.010386017	0.010512552	0.010313189	0.010782349	0.011099915	0.85795885	0.010580542
0.031726755	0.034016263	0.03703883	0.03495265	0.03474293	0.037203897	0.033564728	0.03223767	0.032630518	0.032011647	0.033467907	0.034453526	0.5591112	0.032841507
0.25336504	0.0072655124	0.007911159	0.0074655004	0.007420697	0.007946397	0.007169064	0.006885612	0.65913635	0.0068373363	0.007148387	0.007358903	0.007075407	0.0070145833
0.0017792464	0.0019076435	0.68262744	0.0019601516	0.0019483928	0.29495326	0.0018823199	0.0018078993	0.0018299251	0.0017952232	0.0018768917	0.0019321657	0.0018577299	0.001841761
0.0055332016	0.0059324987	0.07850135	0.0060957917	0.8513485	0.0064884024	0.0058537424	0.005622307	0.0056908047	0.0055828835	0.005836857	0.0060087494	0.0057772743	0.005727613
0.012306967	0.013195111	0.014367563	0.0135583	0.013477033	0.014431561	0.013019937	0.012505156	0.012657572	0.012417478	0.0129824	0.013364713	0.012849856	0.82886636
0.43818647	0.002597112	0.53087306	0.0026685968	0.0026525888	0.0028404885	0.0025626367	0.0024613175	0.0024913056	0.0024440615	0.002555245	0.0026304985	0.0025291594	0.0025074207
0.5577126	0.034016233	0.037038777	0.034952503	0.034742847	0.037203696	0.03356467	0.032237653	0.03263039	0.032011595	0.0334679	0.03445345	0.033126246	0.03284144
0.0043390836	0.004652214	0.0050655873	0.004780263	0.0047515873	0.005088143	0.004590455	0.00440896	0.7334167	0.004378046	0.0045772097	0.21092975	0.0045304825	0.004491543
0.0027541185	0.0029528658	0.003215257	0.0030341418	0.00301594	0.7191653	0.0029136662	0.002798469	0.002832566	0.0027788496	0.0029052626	0.0029908235	0.0028756037	0.24576712
0.0030308978	0.5503966	0.0035383722	0.0033390645	0.003319043	0.0035541276	0.0032064833	0.0030797066	0.0031172298	0.0030581136	0.0031972316	0.41086116	0.0031645936	0.003137392
0.0050682696	0.005434017	0.0059168674	0.005583585	0.0055500967	0.005943216	0.005361883	0.00514989	0.0052126385	0.00511378	0.9296237	0.0055038636	0.005291831	0.0052463496
0.015461564	0.016577326	0.018050311	0.017033657	0.016931431	0.018130735	0.01635728	0.015710562	0.015901972	0.015600395	0.016310088	0.016790403	0.016143605	0.7850007
0.006092053	0.006531691	0.007112055	0.006711468	0.50141025	0.007143734	0.006444971	0.006190161	0.42050803	0.0061467565	0.006426384	0.006615639	0.00636078	0.0063061025
0.0024223144	0.0025971208	0.0028278937	0.79114354	0.0026525953	0.002840489	0.17789704	0.0024613237	0.0024913123	0.0024440654	0.0025552516	0.0026305015	0.0025291657	0.0025074258
0.020790951	0.022291284	0.024271995	0.022904834	0.022767445	0.024380073	0.021995367	0.021125756	0.021383127	0.02097762	0.7113043	0.022577802	0.021708043	0.021521429
0.010221393	0.010959007	0.01193277	0.011260636	0.011193178	0.011985928	0.01081353	0.8576728	0.010512534	0.010313175	0.010782341	0.011099869	0.010672262	0.010580527
0.012306964	0.013195072	0.014367573	0.013558285	0.01347695	0.014431562	0.013019921	0.012505145	0.8287848	0.012417473	0.012982349	0.013364693	0.012849814	0.012739377
0.012306919	0.013195046	0.0143674845	0.013558218	0.013476894	0.0144315	0.013019891	0.01250511	0.012657461	0.012417421	0.012982305	0.013364674	0.82897776	0.012739321
0.005533232	0.0059325513	0.0064596795	0.006095832	0.0060592657	0.006488464	0.005853784	0.005622343	0.0056908433	0.005582918	0.92316735	0.0060087917	0.0057773055	0.005727653
0.012306924	0.013195057	0.31918213	0.013558235	0.013476917	0.014431476	0.013019877	0.012505108	0.012657476	0.01241743	0.012982328	0.013364662	0.012849786	0.52405256
0.0006224732	0.0006673934	0.0007266959	0.0006857629	0.19606282	0.17684205	0.00065853406	0.0006324974	0.00064020365	0.0006280628	0.0006566344	0.00067597243	0.61985654	0.00064434425
0.0013433618	0.0014403053	0.0015682983	0.0014799488	0.9814005	0.0015752692	0.0014211859	0.0013649948	0.0013816265	0.0013554248	0.0014170845	0.0014588198	0.0014026185	0.0013905622
0.0046754247	0.005012826	0.005458246	0.0051508276	0.005119903	0.0054825675	0.0049462803	0.0047507198	0.9349551	0.004717408	0.0049320143	0.0050772578	0.004881666	0.004839702
0.004047894	0.004340007	0.8402039	0.004459462	0.004432715	0.004746683	0.004282391	0.0041130786	0.004163192	0.00408424	0.004270039	0.004395792	0.10827054	0.0041901194
0.020790955	0.3443427	0.024272012	0.022904873	0.022767518	0.024380144	0.021995392	0.3884463	0.021383166	0.020977654	0.021931946	0.022577846	0.021708062	0.021521457
0.0008883276	0.90207845	0.0010370632	0.0009786491	0.000972779	0.0010416817	0.0009397899	0.0009026331	0.086515546	0.0008963043	0.0009370787	0.0009646764	0.0009275127	0.0009195402
