topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69	topic_70	topic_71	topic_72	topic_73	topic_74	topic_75	topic_76	topic_77	topic_78	topic_79	topic_80	topic_81	topic_82	topic_83	topic_84	topic_85	topic_86	topic_87	topic_88	topic_89	topic_90	topic_91	topic_92	topic_93	topic_94	topic_95	topic_96	topic_97	topic_98	topic_99	topic_100	topic_101	topic_102	topic_103	topic_104	topic_105	topic_106	topic_107	topic_108	topic_109	topic_110	topic_111	topic_112	topic_113	topic_114	topic_115	topic_116	topic_117	topic_118	topic_119	topic_120	topic_121	topic_122	topic_123	topic_124	topic_125	topic_126	topic_127	topic_128	topic_129	topic_130	topic_131	topic_132	topic_133	topic_134	topic_135	topic_136	topic_137	topic_138	topic_139
0.0014107918	0.0014198933	0.0014325562	0.0014107918	0.0014382418	0.0014380844	0.0014153495	0.0014107918	0.0014153706	0.0014107918	0.0014107918	0.0014199101	0.0014107918	0.0014107918	0.0014153591	0.0014197123	0.0014245161	0.0014107918	0.0014244248	0.0014107918	0.0014107918	0.0014107918	0.0014107918	0.0014107918	0.0014107918	0.0014107918	0.0014198727	0.0014335754	0.0014107919	0.0014153356	0.0014152296	0.0014245566	0.0014291093	0.0014153495	0.001419922	0.0014427925	0.0014153017	0.0014107918	0.0014336454	0.0014153456	0.0014154182	0.0014244226	0.0014239858	0.0014199337	0.0014153495	0.001415393	0.0014336718	0.0014342491	0.0014153034	0.0014199208	0.0014107918	0.0014289969	0.0014107918	0.0014153391	0.0014153356	0.001419942	0.0014107918	0.0014244546	0.0014153591	0.0014107918	0.001429055	0.0014154045	0.0014198849	0.0014199232	0.0014198816	0.0014198112	0.0014199208	0.0014107918	0.0014153454	0.0014153685	0.0014290127	0.0014153323	0.0014153494	0.0014153409	0.0014153618	0.0014153315	0.0014107918	0.0014107918	0.0014198767	0.0014661737	0.0014199287	0.0014242707	0.0014888323	0.0014107918	0.0014153356	0.0014335823	0.0014245186	0.0014199483	0.0014244694	0.0014245342	0.0014246155	0.0014153456	0.0014199199	0.0014107923	0.0014153454	0.0014153256	0.0014153795	0.0014199703	0.0014107918	0.0014153685	0.0014107918	0.001428868	0.0014383158	0.0014107918	0.0014153785	0.0014153591	0.001415358	0.0014199084	0.0014199337	0.0014107918	0.0014199769	0.0014153363	0.001419862	0.0014107918	0.0014381978	0.0014107918	0.0014107918	0.0014244922	0.001424488	0.0014153393	0.0014153356	0.001429088	0.0014198985	0.001429028	0.0014153739	0.0014107918	0.8027321	0.0014244252	0.0014153519	0.001415353	0.0014153591	0.0014153742	0.0014107918	0.001419872	0.0014199177	0.0014153643	0.0014107918	0.0014291119	0.0014107918	0.0014153618
0.00037081167	0.00037320395	0.0003765322	0.00037081167	0.0003780266	0.00037798524	0.14934	0.00037081167	0.00037201517	0.00037081167	0.00037081167	0.0003732083	0.00037081167	0.00037081167	0.00037201215	0.00037315633	0.07284383	0.00037081167	0.00037439496	0.00037081167	0.00037081167	0.00037081167	0.00037081167	0.00037081167	0.00037081167	0.00037081167	0.0003731985	0.0003768001	0.0003708117	0.00037200595	0.00037197812	0.0003744296	0.00037562623	0.00037200964	0.00037321146	0.00037922274	0.00037199704	0.00037081167	0.0003768185	0.00037200857	0.08636747	0.00037439438	0.0003742796	0.00037321454	0.00037200964	0.00037202102	0.00037682542	0.00037697717	0.0003719975	0.00037321114	0.00037081167	0.00037559672	0.00037081167	0.00037200688	0.00037200595	0.0003732167	0.00037081167	0.0003744028	0.00037201215	0.00037081167	0.00037561197	0.00037202408	0.00037320168	0.00037321175	0.00037320083	0.00037318232	0.00037321114	0.00037081167	0.00037200854	0.00037201462	0.00037560085	0.0003720051	0.0003720096	0.00037200737	0.37764633	0.00037200487	0.00037081167	0.00037081167	0.00037319955	0.0003853682	0.00037321323	0.00037435445	0.00039132382	0.00037081167	0.00037200595	0.0003768019	0.00037441964	0.00037321835	0.0003744067	0.00037442375	0.00037444508	0.00037200857	0.0003732109	0.00037081182	0.00037200854	0.00037200333	0.0003720175	0.00037322415	0.00037081167	0.00037201462	0.00037081167	0.0003755628	0.00037804607	0.00037081167	0.00037201727	0.00037201215	0.00037201185	0.00037320785	0.00037321454	0.00037081167	0.0003732259	0.00037200615	0.26344422	0.00037081167	0.00037801504	0.00037081167	0.00037081167	0.0003744127	0.00037441158	0.00037200694	0.00037200595	0.0003756206	0.0003732053	0.00037560487	0.00037201602	0.00037081167	0.00037201055	0.00037439505	0.00037201025	0.00037201055	0.00037201215	0.00037201613	0.00037081167	0.00037319833	0.00037321032	0.0003720135	0.00037081167	0.00037562693	0.00037081167	0.00037201284
0.00027094642	0.00027269442	0.00027512634	0.00027094642	0.00027621826	0.00027618805	0.00027182177	0.00027094642	0.00027182582	0.00027094642	0.00027094642	0.00027269762	0.00027094642	0.00027094642	0.00027182358	0.00027265964	0.0002735822	0.00027094642	0.00027356468	0.00027094642	0.00027094642	0.00027094642	0.00027094642	0.00027094642	0.00027094642	0.00027094642	0.00027269046	0.0002753221	0.00027094645	0.00027181907	0.00027179872	0.00027359	0.00027446434	0.00027182177	0.00027269992	0.00027709224	0.00027181258	0.00027094642	0.00027533554	0.000271821	0.00027183496	0.00027356428	0.00027348037	0.00027270216	0.00027182177	0.0002718301	0.0002753406	0.0002754515	0.0002718129	0.0002726997	0.00027094642	0.00027444278	0.00027094642	0.00027181976	0.00027181907	0.00027270376	0.00027094642	0.00027357042	0.00027182358	0.00027094642	0.00027445392	0.0002718323	0.00027269276	0.00027270013	0.00027269215	0.00027267865	0.0002726997	0.00027094642	0.00027182096	0.0002718254	0.9621168	0.00027181846	0.00027182174	0.0002718201	0.0002718241	0.00027181828	0.00027094642	0.00027094642	0.00027269122	0.00028158267	0.0002727012	0.0002735351	0.00028593434	0.00027094642	0.00027181907	0.0002753234	0.00027358273	0.00027270496	0.00027357327	0.0002735857	0.00027360133	0.000271821	0.00027269952	0.00027094653	0.00027182096	0.00027181715	0.0002718275	0.00027270918	0.00027094642	0.0002718254	0.00027094642	0.000274418	0.0002762325	0.00027094642	0.00027182733	0.00027182358	0.0002718234	0.00027269727	0.00027270216	0.00027094642	0.00027271046	0.0002718192	0.0002726884	0.00027094642	0.00027620984	0.00027094642	0.00027094642	0.00027357764	0.00027357682	0.0002718198	0.00027181907	0.00027446024	0.0002726954	0.00027444874	0.00027182643	0.00027094642	0.0002718224	0.00027356474	0.0002718222	0.0002718224	0.00027182358	0.00027182652	0.00027094642	0.00027269032	0.00027269908	0.0002718246	0.00027094642	0.00027446487	0.00027094642	0.0002718241
0.0071007074	0.0071465173	0.0072102505	0.0071007074	0.0072388668	0.0072380747	0.0071236473	0.0071007074	0.0071237534	0.0071007074	0.0071007074	0.007146601	0.0071007074	0.0071007074	0.007123695	0.007145606	0.0071697836	0.0071007074	0.0071693244	0.0071007074	0.0071007074	0.0071007074	0.0071007074	0.0071007074	0.0071007074	0.0071007074	0.0071464134	0.0072153807	0.007100708	0.007123577	0.0071230438	0.0071699875	0.007192902	0.0071236473	0.007146661	0.0072617717	0.0071234065	0.0071007074	0.0072157327	0.0071236272	0.007123993	0.0071693133	0.007167115	0.0071467203	0.0071236473	0.0071238657	0.0072158654	0.0072187716	0.0071234154	0.007146655	0.0071007074	0.0071923365	0.0071007074	0.0071235946	0.007123577	0.0071467618	0.0071007074	0.0071694744	0.007123695	0.0071007074	0.0071926285	0.007123924	0.007146474	0.0071466668	0.007146458	0.0071461033	0.007146655	0.0071007074	0.0071236263	0.007123743	0.007192416	0.0071235606	0.007123647	0.007123604	0.0071237087	0.007123556	0.0071007074	0.0071007074	0.007146433	0.0073794518	0.007146695	0.007168548	0.0074934964	0.0071007074	0.007123577	0.0072154147	0.0071697966	0.0071467934	0.007169549	0.0071698753	0.007170284	0.0071236272	0.0071466505	0.00710071	0.0071236263	0.0071235267	0.007123798	0.007146904	0.0071007074	0.007123743	0.0071007074	0.007191688	0.0072392398	0.0071007074	0.0071237935	0.007123695	0.00712369	0.0071465923	0.0071467203	0.0071007074	0.007146938	0.0071235807	0.0071463594	0.0071007074	0.0072386456	0.0071007074	0.0071007074	0.0071696634	0.0071696425	0.0071235956	0.007123577	0.0071927942	0.007146543	0.007192493	0.0071237697	0.0071007074	0.0071236645	0.007169326	0.007123659	0.0071236645	0.007123695	0.0071237716	0.0071007074	0.0071464097	0.0071466393	0.0071237213	0.0071007074	0.007192915	0.0071007074	0.0071237087
0.0010072343	0.0010137325	0.0010227731	0.0010072343	0.0010268323	0.0010267199	0.0010104884	0.0010072343	0.0010105034	0.0010072343	0.0010072343	0.0010137444	0.0010072343	0.0010072343	0.0010104952	0.0010136032	0.0010170328	0.0010072343	0.0010169677	0.0010072343	0.0010072343	0.0010072343	0.0010072343	0.0010072343	0.0010072343	0.0010072343	0.0010137177	0.0010235007	0.0010072344	0.8591606	0.0010104028	0.0010170618	0.0010203122	0.0010104884	0.0010137529	0.0010300813	0.0010104543	0.0010072343	0.0010235508	0.0010104856	0.0010105374	0.0010169661	0.0010166543	0.0010137613	0.0010104884	0.0010105193	0.0010235695	0.0010239817	0.0010104555	0.0010137521	0.0010072343	0.001020232	0.0010072343	0.0010104809	0.0010104784	0.0010137672	0.0010072343	0.0010169889	0.0010104952	0.0010072343	0.0010202734	0.0010105276	0.0010137263	0.0010137537	0.0010137241	0.0010136738	0.0010137521	0.0010072343	0.0010104853	0.001010502	0.0010202432	0.001010476	0.0010104884	0.0010104823	0.0010104971	0.0010104754	0.0010072343	0.0010072343	0.0010137205	0.0010467742	0.0010137577	0.0010168576	0.0010629514	0.0010072343	0.0010104784	0.0010235056	0.0010170348	0.0010137716	0.0010169995	0.0010170458	0.0010171038	0.0010104856	0.0010137514	0.0010072348	0.0010104853	0.0010104713	0.0010105098	0.0010137873	0.0010072343	0.001010502	0.0010072343	0.0010201399	0.0010268851	0.0010072343	0.0010105091	0.0010104952	0.0010104944	0.0010137431	0.0010137613	0.0010072343	0.0010137921	0.0010104789	0.00101371	0.0010072343	0.001026801	0.0010072343	0.0010072343	0.0010170158	0.0010170127	0.001010481	0.0010104784	0.001020297	0.0010137361	0.0010202541	0.0010105057	0.0010072343	0.0010104908	0.0010169679	0.00101049	0.0010104908	0.0010104952	0.0010105061	0.0010072343	0.0010137173	0.0010137497	0.001010499	0.0010072343	0.001020314	0.0010072343	0.0010104971
0.0023539027	0.0023690888	0.0023902166	0.0023539027	0.002399703	0.0023994404	0.0023615074	0.0023539027	0.0023615425	0.0023539027	0.0023539027	0.0023691165	0.0023539027	0.0023539027	0.0023615232	0.0023687866	0.0023768016	0.0023539027	0.0023766495	0.0023539027	0.0023539027	0.0023539027	0.0023539027	0.0023539027	0.0023539027	0.0023539027	0.0023690544	0.0023919172	0.002353903	0.0023614839	0.0023613074	0.002376869	0.0023844654	0.0023615074	0.0023691365	0.0024072959	0.0023614275	0.0023539027	0.0023920338	0.0023615006	0.002361622	0.0023766458	0.002375917	0.002369156	0.0023615074	0.0023615798	0.0023920778	0.0023930413	0.0023614303	0.0023691345	0.0023539027	0.002384278	0.0023539027	0.00236149	0.0023614839	0.0023691698	0.0023539027	0.0023766991	0.0023615232	0.0023539027	0.0023843748	0.002361599	0.0023690744	0.0023691384	0.002369069	0.0023689517	0.0023691345	0.0023539027	0.0023615004	0.002361539	0.0023843043	0.0023614785	0.0023615072	0.002361493	0.0023615276	0.0023614771	0.0023539027	0.0023539027	0.0023690609	0.002446307	0.0023691477	0.0023763923	0.0024841132	0.0023539027	0.0023614839	0.0023919286	0.002376806	0.0023691803	0.0023767238	0.002376832	0.0023769676	0.0023615006	0.6708666	0.0023539036	0.0023615004	0.0023614673	0.0023615572	0.0023692169	0.0023539027	0.002361539	0.0023539027	0.0023840629	0.0023998264	0.0023539027	0.0023615558	0.0023615232	0.0023615216	0.0023691137	0.002369156	0.0023539027	0.0023692283	0.0023614853	0.0023690364	0.0023539027	0.0023996297	0.0023539027	0.0023539027	0.0023767618	0.0023767548	0.0023614902	0.0023614839	0.0023844298	0.0023690972	0.00238433	0.002361548	0.0023539027	0.002361513	0.00237665	0.002361511	0.002361513	0.0023615232	0.0023615486	0.0023539027	0.0023690532	0.002369129	0.0023615318	0.0023539027	0.0023844698	0.0023539027	0.0023615276
0.0007048181	0.0007093652	0.00071569136	0.0007048181	0.00071853184	0.0007184532	0.0007070951	0.0007048181	0.0007071056	0.0007048181	0.0007048181	0.0007093735	0.0007048181	0.0007048181	0.00070709985	0.0007092747	0.0007116746	0.0007048181	0.00071162905	0.0007048181	0.0007048181	0.0007048181	0.0007048181	0.0007048181	0.0007048181	0.0007048181	0.0007093549	0.00071620056	0.0007048181	0.0007070881	0.00070703524	0.0007116948	0.00071396935	0.0007070951	0.0007093795	0.0007208054	0.0007070712	0.0007048181	0.00071623555	0.0007070931	0.0007071294	0.0007116279	0.0007114097	0.0007093853	0.0007070951	0.0007071168	0.0007162487	0.0007165372	0.0007070721	0.00070937886	0.0007048181	0.00071391324	0.0007048181	0.0007070899	0.0007070881	0.00070938945	0.0007048181	0.0007116439	0.00070709985	0.0007048181	0.0007139422	0.00070712256	0.0007093609	0.00070938	0.0007093593	0.0007093241	0.00070937886	0.0007048181	0.000707093	0.0007071046	0.0007139211	0.00070708647	0.0007070951	0.00070709083	0.0007071012	0.00070708606	0.0007048181	0.0007048181	0.0007093568	0.0007324863	0.0007093828	0.000711552	0.0007438064	0.0007048181	0.0007070881	0.000716204	0.0007116759	0.0007093926	0.0007116513	0.0007116837	0.0007117243	0.30095324	0.0007093784	0.00070481835	0.000707093	0.00070708315	0.00070711004	0.0007094036	0.0007048181	0.0007071046	0.0007048181	0.0007138488	0.00071856886	0.0007048181	0.0007071096	0.00070709985	0.00070709933	0.00070937263	0.0007093853	0.0007048181	0.0007094069	0.0007070885	0.4856289	0.0007048181	0.0007185099	0.0007048181	0.0007048181	0.0007116627	0.0007116606	0.00070708996	0.0007070881	0.00071395864	0.00070936774	0.0007139287	0.11628115	0.0007048181	0.0007070968	0.00071162917	0.00070709625	0.0007070968	0.00070709985	0.0007071075	0.0007048181	0.00070935447	0.0007093773	0.0007071025	0.0007048181	0.0007139706	0.0007048181	0.0007071012
0.0011753368	0.0011829194	0.0011934688	0.0011753368	0.0011982055	0.0011980743	0.0011791339	0.0011753368	0.0011791515	0.0011753368	0.0011753368	0.0011829332	0.0011753368	0.0011753368	0.0011791418	0.0011827685	0.0011867705	0.0011753368	0.0011866945	0.0011753368	0.0011753368	0.0011753368	0.0011753368	0.0011753368	0.0011753368	0.0011753368	0.0011829021	0.0011943179	0.0011753369	0.0011791222	0.001179034	0.0011868043	0.0011905972	0.0011791339	0.0011829432	0.0012019967	0.001179094	0.0011753368	0.0011943761	0.0011791305	0.001179191	0.0011866926	0.0011863288	0.001182953	0.0011791339	0.00117917	0.0011943982	0.0011948792	0.0011790955	0.0011829422	0.0011753368	0.0011905036	0.0011753368	0.0011791252	0.0011791222	0.0011829599	0.0011753368	0.0011867193	0.0011791418	0.0011753368	0.0011905519	0.0011791796	0.0011829123	0.0011829442	0.0011829096	0.0011828509	0.0011829422	0.0011753368	0.0011791304	0.0011791497	0.0011905167	0.0011791195	0.0011791338	0.0011791267	0.001179144	0.0011791218	0.0011753368	0.0011753368	0.0011829054	0.0012214757	0.0011829488	0.0011865661	0.0012403528	0.0011753368	0.0011791222	0.0011943236	0.0011867727	0.0011829651	0.0011867317	0.0011867856	0.0011868534	0.0011791305	0.0011829415	0.0011753372	0.0011791304	0.0011791139	0.0011791588	0.0011829834	0.0011753368	0.0011791497	0.0011753368	0.0011903961	0.0011982672	0.0011753368	0.001179158	0.0011791418	0.001179141	0.0011829318	0.001182953	0.0011753368	0.001182989	0.0011791228	0.835659	0.0011753368	0.0011981688	0.0011753368	0.0011753368	0.0011867506	0.0011867471	0.0011791253	0.0011791222	0.0011905794	0.0011829237	0.0011905294	0.0011791541	0.0011753368	0.0011791367	0.0011866947	0.0011791358	0.0011791367	0.0011791418	0.0011791545	0.0011753368	0.0011829016	0.0011829396	0.0011791461	0.0011753368	0.0011905993	0.0011753368	0.001179144
0.003535712	0.003558522	0.0035902576	0.003535712	0.0036045066	0.0036041122	0.0035471343	0.003535712	0.0035471872	0.003535712	0.003535712	0.003558564	0.003535712	0.003535712	0.0035471583	0.0035580683	0.0035701075	0.003535712	0.0035698789	0.003535712	0.003535712	0.003535712	0.003535712	0.003535712	0.003535712	0.003535712	0.0035584706	0.003592812	0.0035357121	0.0035470994	0.003546834	0.003570209	0.003581619	0.0035471343	0.003558594	0.0036159118	0.0035470144	0.003535712	0.0035929873	0.0035471243	0.0035473064	0.0035698733	0.0035687787	0.0035586234	0.24350771	0.003547243	0.0035930534	0.0035945005	0.0035470189	0.003558591	0.003535712	0.0035813374	0.003535712	0.0035471083	0.0035470994	0.003558644	0.003535712	0.0035699534	0.0035471583	0.003535712	0.003581483	0.0035472722	0.0035585007	0.0035585968	0.0035584928	0.0035583163	0.003558591	0.003535712	0.0035471239	0.003547182	0.003581377	0.0035470913	0.003547134	0.003547113	0.003547165	0.0035470892	0.003535712	0.003535712	0.0035584804	0.0036745092	0.0035586108	0.0035694924	0.0037312962	0.003535712	0.0035470994	0.003592829	0.003570114	0.0035586597	0.0035699906	0.0035701531	0.0035703566	0.0035471243	0.0035585887	0.0035357133	0.0035471239	0.2656485	0.0035472095	0.0035587149	0.003535712	0.003547182	0.003535712	0.0035810145	0.0036046924	0.003535712	0.0035472072	0.0035471583	0.0035471558	0.0035585596	0.0035586234	0.003535712	0.0035587316	0.0035471013	0.0035584436	0.003535712	0.0036043965	0.003535712	0.003535712	0.0035700477	0.0035700372	0.0035471087	0.0035470994	0.0035815653	0.0035585351	0.0035814154	0.0035471956	0.003535712	0.0035471432	0.0035698796	0.0035471404	0.0035471432	0.0035471583	0.0035471965	0.003535712	0.0035584688	0.003558583	0.0035471714	0.003535712	0.0035816254	0.003535712	0.003547165
0.0007832005	0.00078825327	0.000795283	0.0007832005	0.0007984393	0.00079835195	0.0007857307	0.0007832005	0.0007857424	0.0007832005	0.0007832005	0.0007882625	0.0007832005	0.0007832005	0.000785736	0.00078815274	0.0007908195	0.0007832005	0.0007907689	0.0007832005	0.0007832005	0.0007832005	0.0007832005	0.0007832005	0.0007832005	0.0007832005	0.0007882418	0.00079584884	0.00078320055	0.000785723	0.0007856642	0.000790842	0.0007933694	0.0007857307	0.00078826916	0.0008009657	0.0007857042	0.0007832005	0.00079588767	0.0007857285	0.00078576885	0.00079076766	0.00079052517	0.0007882757	0.0007857307	0.0007857548	0.00079590234	0.0007962228	0.00078570517	0.00078826846	0.0007832005	0.0007933071	0.0007832005	0.00078572496	0.000785723	0.0007882802	0.0007832005	0.0007907854	0.000785736	0.0007832005	0.0007933393	0.0007857612	0.0007882485	0.0007882698	0.00078824675	0.00078820763	0.00078826846	0.0007832005	0.0007857284	0.0007857413	0.0007933158	0.0007857212	0.00078573066	0.00078572595	0.00078573753	0.0007857207	0.0007832005	0.0007832005	0.000788244	0.0008139457	0.0007882729	0.00079068326	0.0008265247	0.0007832005	0.000785723	0.0007958526	0.000790821	0.0007882837	0.0007907936	0.00079082965	0.00079087476	0.0007857285	0.00078826793	0.00078320084	0.89048684	0.00078571745	0.00078574737	0.00078829593	0.0007832005	0.0007857413	0.0007832005	0.00079323555	0.00079848047	0.0007832005	0.00078574684	0.000785736	0.00078573544	0.00078826153	0.0007882757	0.0007832005	0.00078829966	0.0007857234	0.00078823586	0.0007832005	0.0007984149	0.0007832005	0.0007832005	0.00079080625	0.0007908039	0.000785725	0.000785723	0.0007933576	0.0007882561	0.0007933243	0.0007857442	0.0007832005	0.00078573264	0.00079076906	0.00078573206	0.00078573264	0.000785736	0.00078574446	0.0007832005	0.0007882414	0.0007882667	0.0007857389	0.0007832005	0.0007933709	0.0007832005	0.00078573753
