topic_0	topic_1	topic_2	topic_3
0.26209387	0.7106525	0.013697379	0.01355624
0.18388067	0.013946738	0.015666611	0.78650594
0.018093867	0.47589278	0.02194755	0.48406577
0.022896685	0.9224729	0.027400123	0.027230302
0.0030039977	0.0032013843	0.9902254	0.0035693008
0.037029617	0.87368864	0.04477429	0.04450748
0.06316568	0.7849735	0.07688262	0.07497814
0.016302783	0.9445918	0.019762402	0.019342989
0.46497184	0.50400704	0.015601361	0.015419779
0.030432127	0.89454883	0.03722021	0.03779886
0.65574646	0.106230274	0.120681725	0.11734153
0.002534963	0.002705742	0.99172974	0.0030295174
0.030827986	0.7383911	0.19372782	0.037053097
0.026166148	0.91080534	0.031568736	0.03145982
0.8701838	0.039503403	0.04483906	0.045473658
0.8698431	0.040033903	0.045347717	0.044775307
0.013909028	0.015182592	0.01739387	0.9535145
0.100549094	0.10638294	0.119801424	0.67326653
0.01817602	0.93746084	0.022250956	0.022112167
0.5659615	0.02160072	0.024697958	0.38773987
0.030781278	0.89589614	0.03682668	0.036495887
0.012741671	0.55994844	0.015408587	0.4119013
0.37531406	0.5358053	0.0444847	0.044395987
0.41484988	0.009130757	0.5657507	0.010268641
0.015071875	0.016169002	0.018075056	0.9506841
0.011941209	0.012726759	0.96111023	0.014221766
0.0078111147	0.008391224	0.009426246	0.97437143
0.026279293	0.91098887	0.0314819	0.031249924
0.06323185	0.06855702	0.07619631	0.79201484
0.010539512	0.011366635	0.012987659	0.96510625
0.0022224316	0.0023824784	0.99273807	0.0026570733
0.37658495	0.017759869	0.02022211	0.5854331
0.22461404	0.24005468	0.27002847	0.26530275
0.56320816	0.11291381	0.013942852	0.30993518
0.9371226	0.019381939	0.022022998	0.021472478
0.020257518	0.9307878	0.024630284	0.02432437
0.036828797	0.87486345	0.044481475	0.043826226
0.047005247	0.049928103	0.05721948	0.84584713
0.009933926	0.1435663	0.012068332	0.8344314
0.04702359	0.050296422	0.05617223	0.8465077
0.09915219	0.66346186	0.119157925	0.118228026
0.046531085	0.050033778	0.056048796	0.84738636
0.010529224	0.9639319	0.012853502	0.012685362
0.0369268	0.03950849	0.04715996	0.8764047
0.018193828	0.9378237	0.022099333	0.021883123
0.36677268	0.028028147	0.03208078	0.5731184
0.025936404	0.02869982	0.031466585	0.9138972
0.037592042	0.87153727	0.046109386	0.044761308
0.78035164	0.06817653	0.07653164	0.07494025
0.0074531515	0.008038223	0.009048549	0.97546005
0.030834347	0.033143304	0.038440764	0.8975816
0.02612073	0.028404659	0.91427875	0.03119587
0.06316566	0.06778168	0.7939229	0.075129755
0.02017653	0.9316472	0.024195518	0.023980802
0.9429868	0.017707948	0.0197524	0.01955286
0.77849907	0.06823666	0.0775538	0.07571049
0.0138312075	0.014737252	0.9549601	0.016471485
0.0039638733	0.004237493	0.987075	0.00472367
0.008997456	0.3956959	0.010822331	0.5844843
0.9649409	0.010728799	0.012216915	0.012113382
0.013937779	0.014839305	0.016792718	0.9544302
0.010574595	0.96368796	0.012843112	0.012894315
0.36817157	0.040008396	0.044688333	0.5471317
0.95115495	0.01379832	0.015516811	0.01952995
0.026286274	0.028092843	0.91430885	0.03131205
0.02275589	0.024590569	0.20862328	0.7440303
0.016389739	0.017472053	0.9465535	0.019584686
0.026053336	0.027973924	0.031406537	0.9145662
0.0032955164	0.0035233176	0.98923475	0.003946441
0.036794357	0.040567465	0.8788673	0.043770887
0.017449763	0.015004947	0.016739774	0.9508055
0.03689582	0.87259173	0.0451555	0.04535696
0.014972454	0.94862515	0.0186113	0.017791098
0.037649397	0.8741888	0.04451322	0.04364856
0.0026212416	0.0028019564	0.991419	0.0031577062
0.06384806	0.06787983	0.0763438	0.7919283
0.4245938	0.017907914	0.5377828	0.019715482
0.0034944352	0.003732562	0.004230637	0.9885424
0.22461404	0.24005468	0.27002847	0.26530275
0.046814576	0.841297	0.056286372	0.055602085
0.012787089	0.59606206	0.015572883	0.37557796
0.09961181	0.10586294	0.67654246	0.117982775
0.00055351126	0.00059244735	0.54595894	0.45289516
0.047127325	0.84141004	0.05615769	0.055304945
0.031017337	0.0329704	0.03757475	0.89843756
0.89089715	0.033550452	0.038591754	0.036960647
0.018035648	0.019381525	0.021872686	0.9407102
0.065326646	0.00082580076	0.6466229	0.28722465
0.06373167	0.06825904	0.07755798	0.7904513
0.24909596	0.4122203	0.33468586	0.0039979042
0.01639563	0.94374543	0.01979082	0.02006815
0.31611636	0.654871	0.014474054	0.0145385945
0.046912655	0.53566045	0.3602413	0.057185654
