topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19
0.0091229975	0.009135859	0.010195227	0.009589997	0.009594019	0.010231795	0.009494976	0.009262276	0.009066416	0.009066925	0.009466157	0.009796179	0.009094079	0.0089903	0.00950397	0.82089686	0.009318153	0.009332439	0.009491931	0.009349405
0.0023761191	0.002379469	0.0026553853	0.2837468	0.0024987983	0.0026649095	0.34903735	0.0024123946	0.0023613821	0.0023615148	0.0024654965	0.0025514518	0.32540026	0.0023415575	0.0024753448	0.002506841	0.0024269482	0.002430669	0.002472209	0.0024350877
0.0017346803	0.0017371259	0.6407509	0.0018234772	0.001824242	0.0019455111	0.0018054097	0.0017611632	0.0017239216	0.0017240185	0.32710218	0.0018626815	0.0017291816	0.0017094488	0.0018071197	0.0018301136	0.0017717879	0.0017745043	0.0018048305	0.0017777302
0.048339397	0.048407547	0.054020744	0.050813854	0.050835162	0.054214504	0.050310373	0.04907738	0.048039593	0.04804229	0.050157674	0.051906336	0.048186168	0.04763628	0.050358027	0.050998785	0.049373455	0.049449153	0.050294235	0.049539044
0.0064903004	0.00649945	0.0072531076	0.0068225334	0.006825395	0.0072791227	0.006754934	0.0065893857	0.006450047	0.006450409	0.0067344317	0.87270397	0.006469727	0.0063958964	0.006761332	0.0068473634	0.0066291383	0.006639302	0.006752767	0.0066513713
0.015349171	0.0153708095	0.017153164	0.016134882	0.01614165	0.017214688	0.015975013	0.015583501	0.015253973	0.01525483	0.015926527	0.016481778	0.015300516	0.69759667	0.015990144	0.016193602	0.015677514	0.01570155	0.01596989	0.015730092
0.0045296005	0.0045359866	0.0050619664	0.004761467	0.0047634644	0.0050801225	0.004714289	0.0045987526	0.0045015076	0.0045017605	0.004699981	0.0048638377	0.50917166	0.004463716	0.0047187544	0.0047787963	0.004626496	0.004633589	0.40635225	0.0046420125
0.007584692	0.0075953854	0.008476124	0.007972946	0.007976291	0.008506525	0.007893948	0.0077004856	0.0075376513	0.0075380746	0.007869989	0.008144363	0.6386367	0.00747437	0.0079014255	0.22002093	0.007746941	0.007758818	0.007891417	0.007772923
0.023299946	0.023332795	0.026038399	0.024492653	0.024502924	0.026131792	0.024249973	0.02365566	0.023155438	0.023156738	0.02417637	0.025019238	0.02322609	0.54095364	0.024272941	0.02458179	0.02379837	0.023834856	0.024242193	0.023878185
0.0050368086	0.0050439094	0.005628789	0.0052946387	0.005296859	0.0056489757	0.0052421778	0.2336777	0.6722448	0.005005851	0.005226267	0.005408472	0.0050208424	0.004963546	0.005247143	0.0053139077	0.0051445537	0.005152441	0.0052404962	0.005161808
0.0013256876	0.0013275567	0.5887033	0.0013935486	0.001394133	0.38684043	0.0013797409	0.0013459265	0.0013174656	0.0013175396	0.0013755532	0.0014235094	0.0013214855	0.001306405	0.0013810478	0.0013986202	0.0013540463	0.0013561222	0.0013792983	0.0013585875
0.004115187	0.004120989	0.48098573	0.44280785	0.004327655	0.004615342	0.004282979	0.0041780127	0.0040896647	0.0040898942	0.0042699794	0.004418845	0.004102143	0.0040553305	0.0042870357	0.0043415837	0.0042032176	0.004209662	0.004281605	0.0042173145
0.5953229	0.009135882	0.0101952525	0.00959002	0.009594043	0.01023182	0.009495	0.009262299	0.009066438	0.009066948	0.0094661815	0.009796204	0.009094102	0.008990322	0.009503993	0.009624923	0.009318177	0.23440415	0.009491954	0.009349428
0.0018042624	0.0018068061	0.96469146	0.0018966212	0.0018974165	0.0020235502	0.0018778289	0.0018318075	0.0017930722	0.0017931729	0.0018721294	0.001937398	0.0017985431	0.0017780188	0.0018796076	0.0019035237	0.0018428585	0.0018456839	0.0018772265	0.0018490391
0.023299938	0.023332786	0.02603839	0.024492644	0.024502916	0.02613178	0.024249963	0.023655651	0.02315543	0.02315673	0.024176361	0.025019228	0.02322608	0.022961032	0.024272932	0.02458178	0.023798361	0.5418276	0.024242185	0.023878178
0.0032289606	0.0032335129	0.0036084615	0.0033942484	0.003395672	0.003621404	0.0033606172	0.0032782562	0.93641126	0.0032091145	0.0033504174	0.003467224	0.0032187253	0.0031819942	0.0033638005	0.0034066015	0.0032980333	0.0033030896	0.0033595392	0.0033090943
0.00205108	0.0020539716	0.0022921443	0.0021560732	0.0021569775	0.9598695	0.00213471	0.0020823933	0.0020383592	0.0020384735	0.002128231	0.0022024282	0.0020445785	0.0020212464	0.0021367322	0.00216392	0.0020949559	0.0020981678	0.0021340256	0.002101982
0.29177532	0.0022600875	0.0025221608	0.0023724348	0.00237343	0.002531207	0.002348928	0.0022913613	0.002242908	0.002243034	0.0023417987	0.0024234417	0.0022497517	0.0022240782	0.002351153	0.0023810691	0.0023051845	0.0023087186	0.666141	0.0023129156
0.0037702592	0.0037755747	0.004213379	0.003963256	0.003964918	0.004228492	0.0039239866	0.0038278187	0.0037468758	0.0037470863	0.92591643	0.004048465	0.0037583082	0.0037154194	0.0039277035	0.0039776796	0.0038509113	0.0038568152	0.003922728	0.0038638264
0.01144404	0.011460174	0.012789062	0.012029851	0.012034896	0.012834933	0.011910656	0.011618753	0.011373063	0.0113737015	0.011874505	0.012288489	0.011407764	0.011277582	0.011921938	0.012073632	0.011688846	0.77496326	0.011906835	0.011728048
0.0045295856	0.0045359717	0.00506195	0.004761452	0.0047634486	0.0050801057	0.004714274	0.0045987377	0.004501493	0.0045017456	0.0046999655	0.004863822	0.004515228	0.0044637015	0.004718739	0.0047787805	0.004626481	0.0046335743	0.004712762	0.9109382
0.0018042631	0.0018068068	0.002016319	0.0018966219	0.0018974174	0.002023551	0.0018778295	0.0018318082	0.0017930729	0.0017931736	0.0018721301	0.0019373988	0.28202972	0.0017780194	0.0018796083	0.2549046	0.0018428592	0.0018456846	0.0018772272	0.43129185
0.015349157	0.015370797	0.01715315	0.01613487	0.016141636	0.017214675	0.015975	0.015583489	0.015253961	0.015254818	0.015926514	0.016481765	0.015300503	0.015125898	0.01599013	0.01619359	0.0156775	0.6981726	0.015969876	0.015730081
0.007584668	0.0075953617	0.008476097	0.007972921	0.14477088	0.008506499	0.007893924	0.71400136	0.0075376276	0.007538051	0.007869964	0.008144338	0.007560626	0.0074743466	0.0079014	0.008001938	0.0077469167	0.007758794	0.007891391	0.0077728983
0.009123009	0.009135871	0.010195239	0.009590009	0.009594031	0.010231808	0.009494988	0.009262287	0.82033825	0.009066937	0.009466169	0.009796191	0.00909409	0.008990311	0.009503981	0.009624911	0.009318165	0.009332451	0.009491942	0.009349416
0.009122997	0.009135858	0.010195226	0.009589996	0.009594018	0.010231794	0.009494975	0.009262275	0.009066415	0.009066924	0.009466156	0.22711103	0.6030513	0.008990299	0.009503969	0.0096248975	0.009318152	0.009332438	0.00949193	0.009349404
0.0041151843	0.004120986	0.004598844	0.0043258374	0.0043276516	0.0046153385	0.0042829756	0.00417801	0.004089662	0.0040898914	0.004269976	0.004418842	0.91897106	0.0040553273	0.0042870324	0.004341581	0.004203215	0.004209659	0.004281602	0.0042173117
0.009123004	0.009135866	0.17529842	0.009590004	0.009594025	0.010231801	0.009494983	0.009262282	0.0090664225	0.009066931	0.009466164	0.009796185	0.009094086	0.655159	0.0095039755	0.009624905	0.00931816	0.009332445	0.009491937	0.009349411
0.0004640553	0.00046470956	0.0005185959	0.00048780994	0.17739421	0.000520456	0.00048297658	0.0004711399	0.0004611772	0.0004612031	0.00048151068	0.00049829774	0.4453157	0.00045730546	0.00048343404	0.36913034	0.00047398222	0.0004747089	0.00048282166	0.00047557187
0.17448883	0.00100254	0.13437362	0.0010523755	0.57726115	0.0011228044	0.0010419482	0.0010164125	0.097333595	0.0009949753	0.0010387858	0.0010750013	0.0009979551	0.0009865668	0.0010429352	0.0010562055	0.0010225443	0.001024112	0.0010416141	0.0010259737
