topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19
0.0031150207	0.00303254	0.0030924878	0.94026434	0.0032968316	0.0033958058	0.00328688	0.0031103503	0.00313572	0.0033038731	0.0030216211	0.0031146826	0.0030438905	0.0032022605	0.0031836752	0.0031008662	0.003076571	0.0030988252	0.0030796987	0.0030440239
0.0035964467	0.0035012185	0.0035704311	0.0037394676	0.0038063563	0.0039206273	0.5088472	0.0035910546	0.0036203451	0.003814486	0.42572907	0.0035960563	0.0035143234	0.0036971692	0.0036757118	0.0035801046	0.0035520545	0.003577748	0.0035556655	0.0035144773
0.023979276	0.023344344	0.023805818	0.024932867	0.025378847	0.026140746	0.02530224	0.023943324	0.024138618	0.025433052	0.02326029	0.023976672	0.02343172	0.024650844	0.024507776	0.023870315	0.02368329	0.53907984	0.023707367	0.023432747
0.0038976348	0.0037944317	0.0038694406	0.004052633	0.23885772	0.6907202	0.0041126716	0.003891791	0.0039235344	0.004133934	0.0037807696	0.0038972117	0.003808634	0.0040067923	0.003983538	0.003879924	0.0038495248	0.0038773702	0.0038534384	0.0038088008
0.015825551	0.015406515	0.015711075	0.69651914	0.016749222	0.01725205	0.016698664	0.015801823	0.01593071	0.016784996	0.015351043	0.015823832	0.01546418	0.016268764	0.016174342	0.01575364	0.01563021	0.01574327	0.0156461	0.015464858
0.011809797	0.011497093	0.01172437	0.012279441	0.012499087	0.012874322	0.012461357	0.011792091	0.011888274	0.012525783	0.011455697	0.0118085155	0.011540126	0.77338886	0.012070083	0.011756134	0.011664025	0.011748396	0.011675883	0.011540632
0.0033384743	0.003250077	0.0033143251	0.0034712362	0.0035333273	0.0036394016	0.0035226617	0.003333469	0.0033606584	0.003540874	0.0032383748	0.003338112	0.0032622416	0.93594	0.0034120537	0.0033233045	0.0032972663	0.003321117	0.0033006184	0.0032623846
0.004253885	0.0041412488	0.0042231134	0.00442305	0.0045021665	0.9186391	0.004488576	0.004247507	0.004282152	0.0045117824	0.004126338	0.004253423	0.004156749	0.0043730196	0.0043476396	0.004234555	0.0042013777	0.0042317677	0.004205649	0.0041569313
0.015825521	0.015406487	0.015711045	0.016454859	0.016749192	0.017252019	0.016698632	0.015801793	0.6959955	0.016784964	0.015351014	0.015823804	0.015464151	0.016268732	0.016174313	0.01575361	0.01563018	0.01574324	0.01564607	0.015464829
0.015825536	0.0154065015	0.01571106	0.016454874	0.016749207	0.017252035	0.01669865	0.01580181	0.015930697	0.01678498	0.015351029	0.015823819	0.015464167	0.016268749	0.016174328	0.6958181	0.015630197	0.015743256	0.015646085	0.015464844
0.007834044	0.0076266113	0.007777375	0.008145582	0.008291285	0.008540197	0.008266257	0.007822298	0.0078861015	0.008309002	0.0075991508	0.007833194	0.007655157	0.84967726	0.008006705	0.0077984463	0.0077373455	0.0077933134	0.0077452115	0.0076554925
0.4528855	0.011497107	0.0117243845	0.0122794565	0.012499102	0.012874338	0.012461373	0.011792107	0.33206064	0.012525799	0.011455712	0.01180853	0.01154014	0.01214056	0.012070099	0.011756149	0.011664039	0.011748411	0.011675898	0.011540646
0.53920466	0.023344338	0.023805812	0.024932861	0.025378842	0.02614074	0.025302233	0.023943318	0.024138613	0.025433047	0.023260284	0.023976667	0.023431713	0.024650836	0.024507768	0.02387031	0.023683285	0.023854597	0.023707362	0.023432741
0.009419603	0.009170188	0.009351465	0.009794195	0.009969386	0.010268678	0.009939293	0.009405481	0.5517402	0.009990679	0.009137169	0.27673003	0.009204511	0.00968341	0.00962721	0.009376801	0.009303333	0.009370629	0.009312792	0.009204914
0.007834063	0.0076266294	0.007777394	0.008145602	0.008291305	0.008540218	0.008266277	0.007822317	0.00788612	0.8499325	0.0075991694	0.007833213	0.0076551754	0.008053465	0.0080067245	0.007798465	0.007737364	0.007793332	0.00774523	0.0076555107
0.0058609573	0.005705769	0.005818561	0.0060940315	0.006203037	0.006389259	0.006184313	0.0058521703	0.0058999034	0.006216286	0.0056852247	0.88737285	0.005727125	0.0060251	0.0059901318	0.005834325	0.0057886136	0.005830485	0.005794498	0.005727376
0.005205436	0.005067605	0.005167782	0.005412442	0.0055092564	0.0056746495	0.25536337	0.30258083	0.0052400264	0.35303184	0.0050493586	0.0052048713	0.0050865724	0.0053512207	0.0053201634	0.005181783	0.0051411837	0.0051783724	0.0051464103	0.0050867954
0.023979241	0.02334431	0.023805784	0.02493283	0.02537881	0.026140708	0.025302202	0.023943288	0.024138583	0.025433015	0.023260256	0.023976637	0.53865767	0.024650807	0.024507739	0.02387028	0.023683257	0.023854569	0.023707334	0.023432711
0.023979252	0.023344321	0.023805795	0.02493284	0.025378823	0.5413664	0.025302215	0.023943301	0.024138594	0.025433028	0.023260267	0.02397665	0.023431696	0.02465082	0.024507752	0.023870291	0.023683269	0.02385458	0.023707345	0.023432722
0.0042538852	0.0041412497	0.0042231143	0.23588787	0.0045021675	0.68717426	0.004488577	0.0042475075	0.0042821527	0.004511783	0.0041263388	0.004253424	0.0041567497	0.0043730205	0.0043476406	0.004234556	0.004201378	0.0042317687	0.0042056493	0.004156932
0.023979254	0.023344323	0.023805797	0.024932843	0.025378825	0.026140722	0.025302216	0.023943301	0.5393643	0.02543303	0.02326027	0.023976652	0.023431698	0.02465082	0.024507752	0.023870293	0.02368327	0.023854582	0.023707347	0.023432724
0.5046754	0.0050676134	0.0051677907	0.0054124515	0.0055092657	0.0056746597	0.0054926355	0.005197641	0.0052400352	0.0055210325	0.40034398	0.00520488	0.005086581	0.0053512296	0.0053201723	0.0051817917	0.0051411926	0.005178381	0.005146419	0.005086804
0.009419599	0.009170183	0.00935146	0.0097941905	0.009969382	0.010268672	0.009939289	0.009405476	0.009482192	0.009990674	0.009137165	0.009418576	0.009204506	0.009683405	0.009627205	0.009376796	0.0093033295	0.8189402	0.009312787	0.009204909
0.049464777	0.04815503	0.049106967	0.051431857	0.052351832	0.053923488	0.052193806	0.049390614	0.04979347	0.052463647	0.047981646	0.04945941	0.04833527	0.050850093	0.050554972	0.04924001	0.048854217	0.0492076	0.048903883	0.04833739
0.00941961	0.009170193	0.009351471	0.009794202	0.009969394	0.0102686845	0.0099393	0.009405487	0.009482203	0.009990687	0.009137176	0.81898797	0.009204517	0.009683416	0.009627216	0.009376807	0.00930334	0.009370635	0.009312797	0.00920492
0.009419611	0.009170194	0.009351472	0.20626377	0.009969395	0.010268685	0.009939301	0.009405487	0.009482204	0.0099906875	0.2491132	0.009418588	0.009204517	0.009683417	0.0096272165	0.009376808	0.38242704	0.009370636	0.009312798	0.009204921
0.004681798	0.0045578317	0.004647932	0.0048679807	0.0049550557	0.32881176	0.004940098	0.004674779	0.004712909	0.0049656387	0.004541421	0.00468129	0.004574891	0.5864558	0.0047849845	0.0046605244	0.004624009	0.0046574567	0.00462871	0.004575092
0.0046817926	0.004557826	0.004647926	0.0048679747	0.0049550496	0.005103805	0.004940092	0.004674773	0.004712903	0.0049656327	0.0045414153	0.004681284	0.0045748856	0.9101639	0.0047849785	0.0046605184	0.0046240035	0.004657451	0.0046287044	0.0045750863
0.01582554	0.015406505	0.015711064	0.01645488	0.016749213	0.6973165	0.016698653	0.015801813	0.015930701	0.016784985	0.015351033	0.015823822	0.015464171	0.016268753	0.016174331	0.015753629	0.0156302	0.01574326	0.015646089	0.015464848
0.667845	0.005705763	0.0058185556	0.006094026	0.006203031	0.006389253	0.006184307	0.0058521647	0.005899898	0.00621628	0.22521381	0.0058603156	0.0057271193	0.0060250945	0.005990126	0.0058343196	0.005788608	0.0058304793	0.0057944926	0.0057273703
0.23480059	0.0019750313	0.5412576	0.18908003	0.002147159	0.0022116192	0.0021406778	0.0020257076	0.0020422305	0.0021517451	0.00196792	0.002028529	0.0019824237	0.0020855668	0.0020734626	0.0020195309	0.0020037077	0.0020182014	0.0020057447	0.0019825106
0.015825542	0.015406507	0.015711065	0.01645488	0.016749213	0.017252041	0.016698655	0.015801813	0.015930703	0.016784986	0.015351035	0.015823824	0.6955286	0.016268754	0.016174333	0.01575363	0.0156302	0.015743261	0.01564609	0.01546485
0.0042538866	0.0041412506	0.0042231153	0.004423052	0.0045021684	0.004637328	0.004488578	0.004247509	0.0042821537	0.0045117843	0.0041263397	0.0042534247	0.0041567506	0.9183747	0.0043476415	0.004234557	0.004201379	0.0042317696	0.0042056506	0.004156933
0.38141027	0.0076266117	0.0077773756	0.008145583	0.0082912855	0.008540198	0.008266258	0.007822299	0.0078861015	0.008308995	0.0075991517	0.007833194	0.0076551572	0.008053446	0.008006706	0.007798447	0.4757849	0.007793314	0.007745212	0.007655493
0.015825521	0.015406488	0.015711047	0.01645486	0.016749192	0.01725202	0.016698634	0.015801795	0.015930682	0.38402817	0.015351016	0.3286454	0.015464153	0.016268734	0.016174315	0.015753612	0.015630182	0.015743243	0.015646072	0.01546483
0.011809813	0.011497108	0.011724385	0.012279457	0.012499103	0.012874339	0.012461374	0.011792107	0.01188829	0.0125258	0.011455712	0.011808531	0.011540141	0.012140561	0.012070099	0.7730042	0.01166404	0.011748412	0.011675898	0.011540647
0.011809809	0.011497105	0.011724381	0.012279453	0.012499099	0.012874334	0.012461369	0.77304024	0.011888285	0.012525795	0.011455708	0.011808527	0.011540137	0.012140556	0.012070095	0.011756145	0.011664037	0.011748407	0.011675894	0.011540643
0.023979263	0.02334433	0.023805805	0.024932852	0.025378834	0.026140733	0.025302226	0.02394331	0.024138605	0.02543304	0.023260279	0.02397666	0.023431707	0.024650829	0.024507761	0.023870302	0.53890884	0.02385459	0.023707354	0.023432733
0.015825521	0.015406487	0.015711045	0.016454859	0.016749192	0.017252019	0.016698632	0.015801793	0.01593068	0.016784964	0.015351014	0.015823804	0.015464151	0.016268732	0.016174313	0.01575361	0.01563018	0.01574324	0.01564607	0.6955297
0.023979254	0.023344323	0.023805797	0.024932843	0.025378825	0.026140722	0.025302216	0.023943301	0.5393643	0.02543303	0.02326027	0.023976652	0.023431698	0.02465082	0.024507752	0.023870293	0.02368327	0.023854582	0.023707347	0.023432724
0.0035964448	0.0035012169	0.0035704293	0.0037394655	0.0038063545	0.003920625	0.0037948648	0.0035910527	0.0036203433	0.0038144842	0.0034886103	0.0035960544	0.0035143215	0.93099	0.0036757097	0.0035801027	0.0035520527	0.0035777462	0.0035556636	0.0035144754
0.023979254	0.023344323	0.023805797	0.024932843	0.025378825	0.026140722	0.5405279	0.023943301	0.024138596	0.02543303	0.02326027	0.023976652	0.023431698	0.02465082	0.024507752	0.023870293	0.02368327	0.023854582	0.023707347	0.023432726
0.0010130672	0.0009862428	0.001005739	0.0010533541	0.0010721959	0.0011043842	0.0010689592	0.0010115483	0.001019799	0.98059386	0.0009826918	0.0010129572	0.0009899342	0.0010414392	0.001035395	0.0010084638	0.0010005626	0.0010078001	0.0010015797	0.0009899776
0.0042538806	0.0041412446	0.0042231097	0.004423046	0.0045021623	0.0046373215	0.004488572	0.004247503	0.0042821476	0.004511778	0.004126334	0.30885744	0.004156745	0.2692414	0.0043476354	0.004234551	0.0042013736	0.004231764	0.0042056446	0.34868634
0.011809833	0.011497128	0.011724405	0.012279478	0.012499125	0.012874361	0.012461395	0.011792127	0.011888309	0.01252582	0.0114557315	0.011808551	0.0115401605	0.012140581	0.77331775	0.01175617	0.01166406	0.011748431	0.0116759185	0.011540666
0.0025941506	0.0025254616	0.0025753854	0.0026973127	0.0027455604	0.0028279852	0.7607475	0.0025902612	0.0026113887	0.0027514244	0.19206178	0.002593869	0.0025349143	0.0026668028	0.0026513252	0.0025823629	0.00256213	0.0025806632	0.0025647348	0.0025350254
0.0042538834	0.004141248	0.0042231125	0.004423049	0.004502165	0.0046373247	0.0044885753	0.0042475057	0.004282151	0.004511781	0.004126337	0.004253422	0.004156748	0.0043730186	0.004347638	0.0042345542	0.0042013763	0.004231767	0.0042056474	0.91815865
0.007834049	0.8492503	0.0077773803	0.0081455875	0.00829129	0.008540203	0.008266263	0.007822303	0.007886106	0.008308999	0.007599156	0.007833199	0.007655162	0.008053451	0.00800671	0.0077984515	0.0077373507	0.007793318	0.0077452166	0.007655497
0.015825542	0.015406507	0.015711065	0.01645488	0.016749213	0.29340845	0.016698655	0.015801813	0.015930703	0.016784986	0.015351035	0.015823824	0.015464172	0.016268754	0.016174333	0.01575363	0.0156302	0.015743261	0.01564609	0.41937286
0.0017941251	0.0017466196	0.0017811471	0.0018654725	0.0018988408	0.0019558459	0.0018931091	0.0017914352	0.001806047	0.87283957	0.0017403307	0.0017939304	0.001753157	0.0018443717	0.0018336673	0.0017859726	0.0017719796	0.0017847971	0.001773781	0.094545804
0.011809817	0.011497112	0.011724388	0.012279461	0.012499107	0.012874343	0.012461377	0.01179211	0.011888293	0.012525803	0.011455716	0.011808535	0.011540145	0.7733885	0.012070103	0.011756154	0.011664044	0.011748415	0.011675902	0.01154065
0.007834044	0.0076266113	0.007777375	0.008145582	0.008291285	0.008540197	0.84989005	0.007822298	0.0078861015	0.008308994	0.0075991508	0.007833194	0.007655157	0.008053445	0.008006705	0.0077984463	0.0077373455	0.0077933134	0.0077452115	0.0076554925
0.0052054417	0.00506761	0.0051677874	0.005412448	0.005509262	0.0056746555	0.005492632	0.89996225	0.005240032	0.005521029	0.0050493637	0.005204877	0.005086578	0.0053512263	0.005320169	0.0051817885	0.0051411893	0.005178378	0.005146416	0.0050868005
0.015825517	0.015406484	0.015711041	0.016454855	0.016749188	0.017252017	0.01669863	0.015801791	0.015930679	0.016784962	0.015351012	0.0158238	0.015464149	0.01626873	0.69623923	0.015753608	0.015630178	0.015743239	0.015646068	0.0154648265
0.004253882	0.0041412464	0.004223111	0.0044230474	0.0045021637	0.244247	0.0044885734	0.0042475043	0.004282149	0.0045117796	0.0041263355	0.4637578	0.0041567464	0.004373017	0.004347637	0.004234553	0.21908908	0.0042317654	0.004205646	0.0041569285
0.015825536	0.695471	0.01571106	0.016454874	0.016749207	0.017252037	0.01669865	0.01580181	0.015930697	0.01678498	0.015351029	0.01582382	0.015464167	0.016268749	0.016174328	0.015753625	0.015630197	0.015743256	0.015646085	0.015464844
0.009419592	0.009170176	0.009351454	0.009794184	0.009969375	0.010268666	0.009939281	0.0094054695	0.009482185	0.009990668	0.009137159	0.0094185695	0.009204499	0.0096833985	0.009627199	0.00937679	0.818873	0.009370618	0.009312781	0.009204904
0.0067053605	0.006527813	0.0066568563	0.0069720144	0.0070967246	0.0073097763	0.007075303	0.871137	0.0067499178	0.0071118823	0.0065043094	0.0067046327	0.0065522464	0.006893152	0.0068531455	0.0066748913	0.006622594	0.006670498	0.0066293264	0.0065525332
0.02397932	0.023344385	0.02380586	0.02493291	0.025378892	0.026140792	0.025302285	0.023943366	0.024138661	0.025433097	0.023260333	0.023976715	0.023431761	0.024650887	0.024507819	0.023870358	0.023683334	0.53907907	0.02370741	0.023432788
0.011809839	0.011497133	0.011724411	0.0122794835	0.01249913	0.4069503	0.012461401	0.011792133	0.011888315	0.012525827	0.011455737	0.011808557	0.37871173	0.012140587	0.012070126	0.011756175	0.0116640655	0.011748437	0.011675924	0.011540672
