topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29
0.005281703	0.0052470164	0.0053029284	0.0054908707	0.0054313317	0.005604953	0.0055253133	0.005318202	0.005300987	0.17139356	0.6784181	0.0053036404	0.0053186836	0.0054479954	0.005322339	0.0052475105	0.0053526126	0.0052819713	0.0053557535	0.0052468614	0.0053572836	0.005376033	0.005430959	0.0054520587	0.0054327496	0.005377021	0.005341878	0.0052833813	0.005397565	0.005358695
0.00082931947	0.000823873	0.00083265215	0.0008621623	0.0008528137	0.00088007527	0.00086757046	0.0008350504	0.0008323473	0.97558516	0.0008326855	0.0008327639	0.000835126	0.0008554302	0.00083569996	0.00082395057	0.00084045343	0.00082936155	0.0008409466	0.00082384865	0.0008411869	0.0008441309	0.0008527552	0.00085606816	0.00085303636	0.00084428606	0.0008387679	0.0008295829	0.00084751175	0.00084140844
0.005281707	0.0052470197	0.0053029316	0.84435445	0.005431335	0.0056049568	0.005525317	0.005318206	0.0053009903	0.005644902	0.0053031445	0.0053036436	0.005318687	0.005447999	0.0053223427	0.0052475138	0.005352616	0.005281975	0.005355757	0.0052468646	0.005357287	0.0053760367	0.0054309624	0.005452062	0.0054327534	0.005377025	0.0053418814	0.0052833846	0.0053975685	0.0053586983
0.0022550435	0.0022402338	0.0022641057	0.0023443482	0.0023189278	0.0023930562	0.0023590538	0.3050255	0.0022632768	0.002410111	0.0022641963	0.0022644096	0.0022708324	0.29091093	0.002272393	0.0022404448	0.0022853184	0.002255158	0.0022866596	0.0022401675	0.0022873129	0.002295318	0.0023187688	0.0023277772	0.0023195334	0.00229574	0.0022807352	0.00225576	0.0023045111	0.3421504
0.14853129	0.0052470206	0.7009168	0.0054908753	0.0054313364	0.005604958	0.005525318	0.0053182067	0.0053009917	0.005644903	0.0053031454	0.005303645	0.005318688	0.005448	0.0053223437	0.005247515	0.0053526172	0.005281976	0.0053557586	0.005246866	0.0053572883	0.0053760377	0.005430964	0.0054520634	0.0054327543	0.005377026	0.005341883	0.005283386	0.00539757	0.0053586997
0.007948934	0.7653874	0.0079808775	0.0082637295	0.008174124	0.0084354235	0.008315566	0.008003864	0.007977956	0.00849554	0.007981198	0.0079819495	0.008004589	0.008199203	0.00801009	0.007897474	0.008055652	0.007949337	0.00806038	0.007896497	0.008062682	0.0080909	0.0081735635	0.008205318	0.008176258	0.008092388	0.008039497	0.00795146	0.008123306	0.008064806
0.007948922	0.007896719	0.007980865	0.008263717	0.008174111	0.00843541	0.008315553	0.008003852	0.007977944	0.7659866	0.007981186	0.007981937	0.008004577	0.008199191	0.008010079	0.007897463	0.008055639	0.007949325	0.008060368	0.007896485	0.00806267	0.008090888	0.0081735505	0.008205306	0.008176246	0.008092375	0.008039485	0.007951448	0.0081232935	0.008064794
0.0079489285	0.007896724	0.007980872	0.008263724	0.008174118	0.008435417	0.0083155595	0.008003859	0.00797795	0.008495535	0.007981191	0.007981943	0.008004583	0.008199197	0.008010085	0.007897468	0.008055646	0.007949332	0.008060373	0.007896491	0.0080626765	0.008090894	0.008173557	0.008205312	0.76566714	0.008092381	0.008039491	0.007951454	0.0081233	0.0080648
0.0063464763	0.0063047963	0.0063719805	0.006597811	0.006526269	0.0067348923	0.0066391975	0.006390333	0.0063696476	0.0067828903	0.0063722357	0.006372836	0.0063909115	0.0065462925	0.006395304	0.0063053905	0.0064316806	0.0063467985	0.0064354553	0.0063046105	0.0064372937	0.006459823	0.0065258215	0.0065511744	0.0065279733	0.0064610103	0.53749853	0.006348493	0.0064856955	0.2817384
0.003513369	0.0034902953	0.5473811	0.0036525063	0.003612901	0.0037283935	0.35263446	0.003537648	0.0035261966	0.0037549648	0.0035276292	0.0035279614	0.003537968	0.003623986	0.0035403997	0.0034906243	0.0035605375	0.0035135474	0.003562627	0.0034901921	0.0035636448	0.0035761169	0.0036126534	0.0036266886	0.0036138445	0.0035767742	0.003553397	0.0035144852	0.00359044	0.0035645836
