topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49
0.0032790094	0.0032464017	0.0032352416	0.0032791118	0.0033451365	0.0033011357	0.0033324356	0.003267154	0.003267446	0.30842623	0.0032571193	0.0032462496	0.003245839	0.0033108804	0.0033228118	0.0032675306	0.003257031	0.0032574853	0.003278054	0.0032246101	0.003256865	0.0032995816	0.003300711	0.003300826	0.0032465283	0.003268438	0.003235725	0.003257552	0.0033113598	0.0032679124	0.0032467307	0.003235032	0.0033111733	0.0032352512	0.0032790226	0.0032460664	0.0032027422	0.0032356374	0.0032352628	0.0032135458	0.0032898968	0.003214105	0.003267642	0.003224545	0.53488517	0.0032574222	0.003279075	0.0032790555	0.0032460922	0.003224117
0.0005160362	0.00051090453	0.00050914823	0.0005160523	0.34099984	0.00051951833	0.00052444416	0.00051417045	0.00051421643	0.5094152	0.0005125912	0.0005108806	0.000510816	0.00052105193	0.00052292965	0.0005142297	0.00051257736	0.00051264884	0.0005158858	0.00050747505	0.0005125512	0.00051927374	0.0005194515	0.0005194696	0.00051092444	0.0005143725	0.0005092243	0.0005126593	0.00052112737	0.0005142898	0.0005109563	0.0005091152	0.12545739	0.00050914974	0.0005160383	0.0005108518	0.0005040336	0.0005092105	0.00050915155	0.0005057338	0.0005177496	0.00050582184	0.0005142473	0.0005074648	0.00051609974	0.0005126389	0.00051604654	0.00051604345	0.00051085587	0.00050739746
0.0032790084	0.003246401	0.003235241	0.8398778	0.0033451358	0.003301135	0.0033324347	0.0032671534	0.0032674454	0.00343338	0.0032571186	0.003246249	0.0032458382	0.0033108797	0.003322811	0.00326753	0.0032570304	0.0032574844	0.0032780534	0.0032246092	0.0032568644	0.0032995807	0.00330071	0.0033008251	0.0032465276	0.003268437	0.0032357243	0.0032575512	0.0033113589	0.0032679117	0.0032467297	0.0032350314	0.0033111726	0.0032352505	0.003279022	0.0032460657	0.0032027415	0.0032356367	0.0032352621	0.003213545	0.003289896	0.003214104	0.0032676414	0.003224544	0.0032794124	0.0032574215	0.0032790743	0.0032790545	0.0032460915	0.0032241163
0.0014021528	0.0013882093	0.0013834371	0.0014021966	0.0014304298	0.0014116144	0.0014249986	0.0013970834	0.0013972082	0.0014681644	0.0013927923	0.0013881443	0.0013879687	0.0014157813	0.0014208835	0.0013972443	0.0013927546	0.93152004	0.0014017443	0.0013788908	0.0013926836	0.0014109497	0.0014114327	0.0014114819	0.0013882634	0.0013976323	0.0013836438	0.0013929773	0.0014159863	0.0013974076	0.0013883499	0.0013833476	0.0014159066	0.0013834412	0.0014021585	0.0013880659	0.0013695399	0.0013836063	0.0013834462	0.0013741596	0.0014068084	0.0013743987	0.001397292	0.001378863	0.0014023255	0.0013929219	0.0014021809	0.0014021725	0.001388077	0.00137868
0.0032790098	0.0032464024	0.003235242	0.0032791123	0.003345137	0.0033011362	0.003332436	0.0032671546	0.0032674468	0.0034333814	0.0032571198	0.00324625	0.0032458394	0.0033108809	0.0033228125	0.003267531	0.0032570318	0.0032574858	0.0032780545	0.0032246106	0.0032568655	0.003299582	0.0033007115	0.0033008265	0.0032465288	0.0032684384	0.0032357255	0.0032575524	0.0033113603	0.003267913	0.0032467311	0.0032350328	0.0033111738	0.0032352519	0.003279023	0.0032460669	0.0032027427	0.003235638	0.0032352633	0.0032135462	0.0032898972	0.0032141055	0.8398662	0.0032245454	0.0032794138	0.0032574227	0.0032790755	0.003279056	0.0032460927	0.0032241174
0.00492817	0.0048791626	0.0048623895	0.004928324	0.0050275554	0.0049614245	0.0050084665	0.004910352	0.0049107913	0.005160182	0.0048952703	0.004878934	0.0048783165	0.0049760705	0.0049940026	0.004910918	0.004895138	0.0048958203	0.004926734	0.004846411	0.0048948885	0.0049590888	0.004960786	0.0049609593	0.0048793526	0.0049122814	0.004863116	0.0048959204	0.004976791	0.0049114916	0.0048796567	0.0048620747	0.7593933	0.004862404	0.00492819	0.0048786583	0.0048135445	0.004862984	0.004862421	0.004829782	0.004944533	0.004830622	0.0049110856	0.004846313	0.004928777	0.0048957258	0.0049282685	0.004928239	0.0048786975	0.0048456695
0.0049281614	0.0048791543	0.004862381	0.0049283155	0.005027547	0.0049614166	0.005008458	0.004910344	0.004910783	0.75957733	0.0048952624	0.0048789256	0.004878308	0.004976062	0.0049939943	0.0049109096	0.0048951297	0.0048958124	0.0049267258	0.0048464024	0.00489488	0.0049590804	0.0049607777	0.004960951	0.0048793447	0.0049122735	0.0048631076	0.0048959125	0.0049767825	0.0049114837	0.0048796483	0.0048620664	0.004976502	0.0048623956	0.004928182	0.0048786504	0.0048135365	0.0048629763	0.0048624133	0.0048297737	0.0049445247	0.004830614	0.0049110777	0.0048463047	0.0049287686	0.0048957174	0.0049282606	0.004928231	0.004878689	0.0048456616
0.0049281623	0.0048791547	0.0048623816	0.0049283165	0.0050275475	0.004961417	0.0050084586	0.0049103447	0.0049107834	0.005160174	0.004895263	0.0048789266	0.004878309	0.0049760626	0.0049939947	0.0049109105	0.00489513	0.004895813	0.0049267267	0.0048464034	0.0048948806	0.004959081	0.0049607786	0.0049609514	0.004879345	0.004912274	0.0048631085	0.004895913	0.004976783	0.004911484	0.0048796493	0.0048620673	0.0049765026	0.0048623965	0.0049281823	0.004878651	0.004813537	0.0048629767	0.0048624137	0.004829774	0.004944525	0.0048306147	0.004911078	0.004846305	0.004928769	0.0048957183	0.004928261	0.0049282317	0.00487869	0.75926274
0.003937895	0.0038987352	0.0038853325	0.003938018	0.0040173098	0.0039644674	0.0040020566	0.0039236574	0.003924008	0.004123286	0.0039116065	0.0038985524	0.0038980593	0.00397617	0.0039904993	0.0039241095	0.0039115003	0.0039120456	0.0039367476	0.0038725645	0.003911301	0.003962601	0.003963957	0.0039640954	0.0038988872	0.003925199	0.003885913	0.0039121257	0.003976746	0.003924568	0.00389913	0.003885081	0.003976522	0.0038853441	0.003937911	0.0038983324	0.0038463026	0.0038858077	0.0038853579	0.003859277	0.0039509702	0.41381174	0.39773712	0.0038724863	0.0039383797	0.00391197	0.0039379736	0.0039379504	0.0038983636	0.0038719724
0.0021831566	0.0021614467	0.0021540162	0.002183225	0.0022271841	0.0021978884	0.5842465	0.0021752636	0.002175458	0.0022859368	0.0021685823	0.0021613454	0.0021610719	0.0022043763	0.0022123202	0.0021755141	0.0021685236	0.002168826	0.0021825207	0.0021469377	0.002168413	0.0021968535	0.0021976056	0.0021976822	0.0021615308	0.002176118	0.002154338	0.0021688703	0.3113847	0.0021757684	0.0021616656	0.0021538767	0.0022045714	0.0021540227	0.0021831656	0.0021612234	0.0021323783	0.0021542797	0.0021540304	0.0021395711	0.0021904055	0.0021399434	0.0021755884	0.0021468943	0.0021834255	0.0021687842	0.0021832003	0.0021831873	0.0021612407	0.0021466094
