topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9
0.014581051	0.013966476	0.015146438	0.014710637	0.015987296	0.40824437	0.015250033	0.014001001	0.014581331	0.47353137
0.0022651982	0.0021696913	0.0023530049	0.0022853003	0.0024839146	0.002569077	0.0023692313	0.0021750738	0.0022652044	0.97906435
0.014580905	0.013966374	0.015145673	0.5284801	0.01598872	0.35230848	0.015249067	0.014001467	0.014581544	0.01569766
0.48938897	0.0059198346	0.45943627	0.006235489	0.006776848	0.0070095584	0.0064637354	0.0059346166	0.006180618	0.0066540455
0.014581359	0.013966467	0.86467475	0.014710484	0.01599192	0.016544197	0.015249879	0.0140011525	0.014581171	0.01569866
0.022085952	0.021155879	0.022941852	0.022282213	0.024215955	0.025048187	0.7951976	0.021208124	0.022086672	0.023777561
0.022085926	0.021155143	0.022941317	0.022282043	0.024217378	0.0250464	0.0230978	0.021207495	0.022086263	0.79588026
0.79417217	0.021157669	0.022945166	0.02228274	0.02421932	0.025050445	0.023099655	0.021207962	0.022087432	0.023777498
0.43844235	0.016824938	0.018248485	0.017722405	0.019261397	0.019925123	0.018370567	0.01686751	0.4154255	0.01891172
0.009658048	0.00925091	0.46551266	0.009743929	0.010590132	0.010954377	0.45495915	0.009274245	0.0096586235	0.010397968
0.0057650236	0.0055220434	0.0059884638	0.9463274	0.006321475	0.006538715	0.006029236	0.00553583	0.0057652607	0.006206559
0.49732807	0.00637912	0.0069180084	0.0067189503	0.0073021767	0.007552911	0.44757563	0.0063949674	0.0066600367	0.007170124
0.045515366	0.04359795	0.047277197	0.045918513	0.049902588	0.051616646	0.047599733	0.5740586	0.0455141	0.048999336
0.0072205598	0.0069158548	0.0075002788	0.00728445	0.19086054	0.7507392	0.0075512365	0.0069331136	0.0072204997	0.0077742073
0.029741554	0.02848822	0.030891849	0.030004608	0.03260727	0.033728063	0.031103525	0.028557288	0.7228573	0.032020316
