topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13
0.0107495785	0.010541499	0.0110651795	0.011483329	0.011358977	0.012245578	0.011226094	0.010938793	0.011000503	0.3546592	0.0104977	0.51236427	0.010619014	0.011250228
0.001677471	0.0016450019	0.0017267221	0.0017919736	0.0017725693	0.0019109139	0.0017518334	0.0017070002	0.0017166268	0.9776041	0.001638167	0.0016449527	0.0016570974	0.0017555951
0.010749579	0.010541503	0.011065188	0.85651547	0.011358977	0.012245713	0.011226109	0.010938818	0.011000503	0.011449967	0.010497709	0.010541194	0.0106190285	0.011250225
0.26599666	0.0044818344	0.67739195	0.004882276	0.004829391	0.0052063186	0.0047729015	0.004650758	0.0046769874	0.0048680874	0.004463216	0.004481709	0.004514795	0.0047831633
0.010749587	0.01054151	0.8560974	0.011483331	0.011359003	0.012245613	0.011226113	0.010938803	0.011000502	0.0114499815	0.010497707	0.01054121	0.010619038	0.0112502575
0.016238332	0.015924033	0.016715087	0.017346725	0.017158866	0.018498063	0.01695818	0.78242993	0.016617367	0.017296335	0.015857844	0.015923547	0.016041104	0.016994596
0.016238319	0.015923996	0.016715065	0.017346712	0.017158886	0.01849802	0.016958132	0.016524147	0.01661735	0.7832023	0.015857834	0.015923535	0.016041094	0.016994582
0.01623834	0.015924007	0.016715085	0.017346729	0.017158879	0.018498085	0.016958151	0.016524171	0.01661738	0.017296331	0.015857842	0.015923547	0.016041111	0.7829004
0.5409951	0.012685447	0.013315673	0.013818842	0.013669161	0.014736147	0.013509252	0.013163528	0.29869333	0.013778684	0.012632724	0.012685077	0.012778712	0.0135382945
0.0071330047	0.0069949348	0.39816856	0.007619893	0.0075373687	0.008125663	0.5137926	0.007258566	0.0072995103	0.0075977584	0.006965871	0.0069947317	0.0070463675	0.0074652117
0.004263908	0.0041813715	0.004389096	0.94308585	0.0045056273	0.004857283	0.004452921	0.0043389616	0.004363439	0.004541721	0.004163998	0.00418125	0.0042121205	0.0044624917
0.24615835	0.0048288037	0.005068691	0.0052602263	0.005203264	0.0056093615	0.6929213	0.0050107935	0.0050390577	0.0052449545	0.004808745	0.004828665	0.004864313	0.0051534483
0.033180412	0.032538123	0.034154605	0.035445232	0.0350614	0.03779786	0.034651265	0.03376466	0.033954885	0.03534226	0.032402925	0.03253719	0.032777406	0.55639184
0.005337326	0.005234008	0.0054940274	0.005701644	0.12884879	0.80592746	0.0055739162	0.0054312726	0.0054619084	0.0056850975	0.0052122623	0.005233858	0.005272497	0.005585907
0.021805309	0.021383211	0.022445476	0.02329368	0.023041405	0.02483972	0.022771893	0.022189097	0.707966	0.023226006	0.021294352	0.021382576	0.021540442	0.022820806
0.016238322	0.015924	0.016715078	0.017346714	0.017158853	0.018498037	0.016958142	0.016524151	0.016617356	0.017296318	0.015857834	0.015923543	0.01604111	0.7829005
0.004570297	0.0044818306	0.0047044824	0.004882261	0.0048293923	0.0052063446	0.004772894	0.0046507474	0.00467698	0.004868074	0.0044632084	0.0044817007	0.38835582	0.5550559
0.0058262297	0.005713452	0.005997298	0.006223925	0.0061565153	0.6772042	0.2515255	0.00592879	0.0059622293	0.0062058424	0.0056897122	0.005713288	0.0057554655	0.0060975775
0.02180528	0.021383176	0.022445457	0.023293648	0.023041409	0.024839746	0.022771852	0.022189103	0.022314273	0.023225974	0.02129433	0.02138256	0.021540418	0.7084727
0.02180529	0.021383226	0.4004725	0.023293702	0.023041427	0.024839818	0.022771876	0.0221891	0.022314291	0.023226	0.021294354	0.021382594	0.329165	0.02282082
0.010749581	0.010541505	0.011065189	0.01148333	0.011358997	0.012245664	0.011226116	0.010938819	0.0110005	0.18080851	0.010497712	0.010541203	0.010619028	0.6869238
0.2602625	0.015924027	0.016715107	0.5392278	0.017158898	0.01849822	0.016958183	0.016524194	0.01661746	0.017296419	0.015857864	0.01592359	0.01604113	0.016994627
0.5548467	0.03253811	0.03415455	0.035445306	0.03506139	0.037798002	0.034651212	0.033764426	0.033954885	0.035342228	0.03240292	0.032537185	0.032777388	0.034725696
0.012935816	0.012685413	0.013315599	0.013818792	0.013669142	0.82825124	0.013509235	0.013163519	0.013237773	0.01377865	0.012632706	0.01268505	0.012778694	0.013538319
0.010749598	0.578205	0.011065194	0.011483335	0.011358991	0.012245519	0.011226125	0.0109388055	0.011000527	0.28881875	0.010497709	0.010541207	0.010619023	0.01125023
0.008034001	0.31528732	0.008269879	0.008582389	0.008489448	0.00915211	0.008390145	0.008175425	0.008221547	0.008557485	0.0078457575	0.5846499	0.007936422	0.008408182
0.0071330084	0.3494059	0.21931462	0.0076199076	0.0075373948	0.008125674	0.007449218	0.0072585656	0.0072995164	0.35038397	0.0069658766	0.0069947336	0.0070463787	0.0074652126
0.033180352	0.032538086	0.034154512	0.035445187	0.035061322	0.037797686	0.03465118	0.033764392	0.033954877	0.035342183	0.03240288	0.03253715	0.55444455	0.034725644
0.033180363	0.0325381	0.034154523	0.035445206	0.035061333	0.5594646	0.034651227	0.033764474	0.033954866	0.035342216	0.032402925	0.032537155	0.032777384	0.034725685
0.005826241	0.0057134572	0.0059973015	0.0062239952	0.006156533	0.922645	0.006084508	0.005928795	0.005962242	0.006205848	0.005689719	0.005713294	0.0057554715	0.006097592
0.0331804	0.032538097	0.034154538	0.03544521	0.035061393	0.037797894	0.034651205	0.033764467	0.033954963	0.035342228	0.032402903	0.032537155	0.032777365	0.55639213
0.007133022	0.006994944	0.0073424387	0.007619908	0.0075373924	0.5825321	0.007449231	0.0072585745	0.0072995187	0.007597768	0.3297287	0.0069947406	0.0070463796	0.007465223
0.012935835	0.012685429	0.0133156255	0.013818819	0.013669141	0.014736015	0.8270244	0.013163535	0.013237802	0.013778671	0.012632724	0.012685064	0.012778708	0.013538284
0.06936668	0.06802396	0.07140324	0.07410149	0.073298976	0.079019636	0.07244158	0.07058768	0.07098583	0.07388621	0.06774132	0.06802199	0.068524174	0.07259727
0.18499447	0.012685438	0.013315647	0.013818871	0.013669175	0.0147361215	0.65496534	0.013163556	0.013237803	0.013778684	0.012632742	0.0126850875	0.012778724	0.013538309
0.012935834	0.01268543	0.013315624	0.013818823	0.013669154	0.014736047	0.013509305	0.013163533	0.8267527	0.01377869	0.012632731	0.012685076	0.012778709	0.013538309
0.006413727	0.006289578	0.0066020405	0.006851525	0.00677732	0.36293644	0.0066980533	0.006526634	0.0065634428	0.006831613	0.0062634465	0.0062893964	0.0063358336	0.558621
0.006413728	0.0062895794	0.006602035	0.0068515176	0.0067773187	0.0073063546	0.006698052	0.006526635	0.006563438	0.0068316148	0.0062634484	0.0062893997	0.006335833	0.914251
0.021805286	0.021383222	0.022445548	0.023293689	0.02304146	0.7104913	0.022771873	0.022189101	0.022314267	0.023226013	0.021294355	0.021382589	0.021540452	0.022820821
0.8922149	0.007878464	0.008269849	0.008582363	0.008489415	0.009152011	0.008390128	0.008175393	0.008221509	0.008557435	0.007845734	0.00787824	0.007936398	0.008408144
0.19094305	0.0027217176	0.0028569316	0.0029648992	0.002932781	0.0031616965	0.2015362	0.002824297	0.0028402307	0.0029562835	0.0027104097	0.0027216405	0.0027417308	0.57608813
0.021805413	0.021383306	0.022445697	0.02329399	0.023041511	0.02484003	0.022772096	0.7078383	0.0223145	0.02322629	0.021294536	0.02138277	0.021540556	0.022820998
0.0058262413	0.0057134586	0.1766099	0.0062239445	0.0061565633	0.0066370387	0.006084512	0.005928796	0.0059622424	0.006205907	0.005689724	0.0057133	0.005755475	0.75149286
0.85578203	0.010541495	0.011065191	0.011483379	0.011358978	0.0122454995	0.011226086	0.010938794	0.011000502	0.011449958	0.010497693	0.010541192	0.010619014	0.011250209
0.021805285	0.021383192	0.022445455	0.023293702	0.02304146	0.024839912	0.022771861	0.022189084	0.022314241	0.41805562	0.02129435	0.3122046	0.021540428	0.022820812
0.016238429	0.01592408	0.016715147	0.017346812	0.017158944	0.018498166	0.016958239	0.016524212	0.016617563	0.017296413	0.0158579	0.015923599	0.7819458	0.016994646
0.016238324	0.015924001	0.016715078	0.017346734	0.017158855	0.01849805	0.016958164	0.78243005	0.016617361	0.017296324	0.01585784	0.015923543	0.016041104	0.016994588
0.033180468	0.032538153	0.034154695	0.5571109	0.035061512	0.037797898	0.03465125	0.03376452	0.033955004	0.035342276	0.032402955	0.03253724	0.032777425	0.034725722
0.0218053	0.021383218	0.022445515	0.023293711	0.023041425	0.71049094	0.022772001	0.022189207	0.022314323	0.023226067	0.021294378	0.02138261	0.021540461	0.02282087
0.0331804	0.032538097	0.034154538	0.03544521	0.035061393	0.037797894	0.034651205	0.03376446	0.033954922	0.035342228	0.032402903	0.032537155	0.032777365	0.5563922
0.0049241195	0.0048288037	0.0050686896	0.0052602305	0.005203283	0.005609419	0.005142404	0.0050108004	0.0050390586	0.0052449834	0.004808743	0.004828665	0.004864314	0.9341665
0.033180356	0.03253809	0.03415454	0.035445213	0.035061307	0.037797872	0.5563177	0.03376478	0.033954866	0.035342205	0.032402895	0.03253716	0.032777358	0.03472567
0.001385211	0.0013583958	0.0014258785	0.001479762	0.0014637385	0.0015779756	0.0014466143	0.0014095911	0.0014175447	0.98150605	0.0013527517	0.0013583574	0.0013683889	0.0014497217
0.005826237	0.0057134554	0.0059972904	0.006223937	0.006156527	0.006637091	0.006084513	0.36289132	0.0059622354	0.0062058396	0.0056897146	0.0057133	0.107362725	0.46353588
0.016238395	0.015924083	0.01671521	0.017346807	0.017158931	0.018498274	0.016958205	0.016524201	0.78252226	0.0172964	0.015857888	0.015923593	0.016041147	0.016994646
0.0035499742	0.0034812593	0.0036542073	0.003792291	0.0037512267	0.004044029	0.3399323	0.00361246	0.0036328402	0.0037812737	0.6160648	0.0034811555	0.0035068567	0.0037153065
0.005826242	0.0057134577	0.005997294	0.006223928	0.006156529	0.9226451	0.0060845194	0.0059287995	0.0059622633	0.006205845	0.005689717	0.00571329	0.005755471	0.0060975854
0.0107495785	0.010541499	0.011065186	0.011483352	0.01135896	0.012245535	0.011226098	0.010938796	0.8560328	0.011449992	0.010497705	0.010541201	0.010619016	0.011250228
0.021805279	0.021383202	0.022445474	0.02329367	0.023041407	0.71049136	0.02277188	0.022189125	0.0223143	0.023226043	0.021294361	0.021382583	0.021540446	0.022820843
0.0024541654	0.002406661	0.002526218	0.002621681	0.0025932922	0.0027956904	0.0025629546	0.0024973643	0.0025114515	0.96723443	0.002396661	0.0024065906	0.0024243577	0.0025684633
0.016238373	0.015924053	0.016715134	0.01734678	0.017158924	0.018499356	0.016958252	0.016524253	0.016617415	0.017296396	0.0158579	0.0159236	0.01604116	0.78289837
0.010749578	0.8555739	0.0110651925	0.011483318	0.011358965	0.0122454995	0.0112261195	0.010938802	0.011000497	0.011449974	0.010497712	0.010541204	0.01061902	0.01125022
0.007133013	0.45123544	0.0073424457	0.0076199076	0.0075373845	0.008125692	0.007449223	0.007258573	0.46022832	0.007597767	0.00696588	0.006994736	0.0070463773	0.007465218
0.021805264	0.021383185	0.022445483	0.023293696	0.023041403	0.024839794	0.022771873	0.02218909	0.7079661	0.023225999	0.021294339	0.021382574	0.021540435	0.022820804
0.005826231	0.005713468	0.0059972913	0.0062239235	0.0061565177	0.92264515	0.0060845087	0.005928799	0.005962237	0.0062058475	0.0056897174	0.0057132915	0.0057554655	0.0060975784
0.021805279	0.02138319	0.02244548	0.0232937	0.02304139	0.02483979	0.02277188	0.022189096	0.02231427	0.023226015	0.021294355	0.7070343	0.021540431	0.022820817
0.0129359085	0.012685513	0.013315703	0.013818952	0.013669316	0.014736362	0.013509351	0.013163647	0.013237909	0.013778775	0.012632791	0.0126851415	0.012778809	0.82705176
0.009195483	0.00901749	0.009465477	0.009823153	0.009716771	0.8779117	0.009603107	0.009357355	0.009410122	0.0097946115	0.008980018	0.009017225	0.009083796	0.00962376
0.033180464	0.032538157	0.034154575	0.035445258	0.03506138	0.03779783	0.034651276	0.03376444	0.55562115	0.035342287	0.03240294	0.032537185	0.03277741	0.034725696
0.016238358	0.015924048	0.016715122	0.017346773	0.017158905	0.0184983	0.0169582	0.016524222	0.016617415	0.017296365	0.45683387	0.015923576	0.3409702	0.01699463
0.008033993	0.007878466	0.008269853	0.8927633	0.008489424	0.009152015	0.008390113	0.008175393	0.008221511	0.008557427	0.007845731	0.007878239	0.007936401	0.008408145
0.008033988	0.007878476	0.008269882	0.008582401	0.008489445	0.47210804	0.008390134	0.008175401	0.008221536	0.008557446	0.00784574	0.00787825	0.4291611	0.008408173
0.016238347	0.015924023	0.016715106	0.017346779	0.01715888	0.018498207	0.016958168	0.016524188	0.19908144	0.017296383	0.015857859	0.015923586	0.016041132	0.6004359
0.021805277	0.021383189	0.022445483	0.023293667	0.023041401	0.02483975	0.022771936	0.7078408	0.02231425	0.023225985	0.021294342	0.021382574	0.021540433	0.022820907
0.021805326	0.021383222	0.02244552	0.023293737	0.023041466	0.024839977	0.022771923	0.022189163	0.022314275	0.023226034	0.021294374	0.358382	0.021540463	0.37147248
0.0035499684	0.0034812517	0.0036541948	0.0037922875	0.003751218	0.004044015	0.0037073307	0.0036124547	0.4103537	0.4058756	0.003466786	0.14348908	0.0035068498	0.0037153014
0.0031934935	0.0031316772	0.0032872574	0.0034114826	0.003374536	0.0036379243	0.0033350578	0.0032497142	0.2869317	0.67370003	0.0031186668	0.003131589	0.0031547074	0.0033422287
0.009195472	0.009017475	0.009465452	0.8772598	0.00971676	0.010475148	0.009603091	0.009357342	0.009410113	0.009794599	0.008980011	0.009017214	0.009083789	0.009623739
0.01623836	0.015924025	0.016715107	0.017346766	0.017158926	0.7844034	0.01695817	0.016524198	0.016617434	0.017296374	0.015857862	0.015923575	0.016041128	0.01699466
0.06936668	0.06802396	0.07140324	0.07410149	0.073298976	0.079019636	0.07244158	0.07058768	0.07098583	0.07388621	0.06774132	0.06802199	0.068524174	0.07259727
0.021805294	0.021383196	0.022445505	0.02329374	0.023041433	0.024839772	0.022771867	0.02218912	0.7079659	0.023226004	0.02129435	0.021382596	0.021540439	0.022820812
0.016238352	0.015924033	0.5249316	0.27503574	0.0171589	0.01849816	0.016958166	0.016524171	0.01661738	0.017296346	0.015857853	0.01592356	0.01604112	0.016994607
0.010749574	0.010541501	0.011065206	0.011483327	0.011358975	0.857278	0.011226081	0.010938789	0.011000492	0.011449963	0.010497697	0.010541191	0.0106190145	0.011250217
0.012935826	0.012685428	0.013315616	0.5928886	0.0136691965	0.014736027	0.013509253	0.013163559	0.013237787	0.24822386	0.012632723	0.0126850605	0.012778721	0.013538284
0.008033995	0.007878485	0.008269875	0.008582404	0.008489458	0.009152029	0.712446	0.008175418	0.00822153	0.18868226	0.007845745	0.0078782495	0.007936415	0.008408172
0.002278352	0.0022342491	0.0023452449	0.79415184	0.002407513	0.17803232	0.0023793494	0.002318459	0.0023315349	0.0024267982	0.0022249667	0.0022341863	0.0022506812	0.002384464
0.0058262325	0.0057134544	0.005997303	0.0062239245	0.006156515	0.57612973	0.35259992	0.005928791	0.0059622303	0.006205846	0.005689715	0.0057132887	0.005755466	0.0060975784
0.03318043	0.032538164	0.034154598	0.03544527	0.03506142	0.03779826	0.03465127	0.0337645	0.55562013	0.035342455	0.03240298	0.032537233	0.032777432	0.03472582
