topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15
0.009532749	0.0094322795	0.009771244	0.009836409	0.010191481	0.5866142	0.009683034	0.009700185	0.009651179	0.2779697	0.009471126	0.009582801	0.009316139	0.009903915	0.009847178	0.009496394
0.0014896938	0.0014739936	0.001526964	0.0015371471	0.0015926348	0.001654635	0.0015131794	0.0015158596	0.0015082009	0.9771837	0.0014800639	0.0014975152	0.001455844	0.001547696	0.0015388299	0.0014840126
0.009532755	0.009432288	0.009771252	0.85345113	0.010191489	0.010588262	0.009683041	0.0097002	0.009651186	0.010380753	0.009471134	0.009582805	0.009316146	0.009903921	0.009847188	0.009496403
0.26241213	0.0040141167	0.0041583716	0.32834634	0.004337211	0.0045060567	0.004120831	0.00412813	0.0041072736	0.3553491	0.0040306477	0.004078173	0.0039646905	0.004214832	0.004190686	0.0040414017
0.009532764	0.009432293	0.6504556	0.009836422	0.010191514	0.21351859	0.00968305	0.0097002	0.0096511915	0.010380762	0.00947114	0.009582814	0.009316153	0.00990393	0.009847195	0.0094964085
0.01438788	0.77820253	0.014747846	0.014846201	0.015382106	0.015980933	0.014614715	0.014640605	0.01456663	0.015667768	0.014294872	0.014463429	0.01406095	0.014948086	0.014862453	0.01433301
0.014387854	0.014236217	0.014747818	0.014846171	0.015382088	0.01598089	0.014614682	0.014640569	0.014566601	0.7796345	0.014294847	0.014463396	0.014060926	0.014948056	0.014862425	0.014332984
0.014387867	0.014236228	0.01474783	0.014846183	0.015382096	0.015980905	0.014614694	0.014640582	0.014566613	0.015667753	0.014294858	0.014463408	0.014060937	0.7789146	0.014862442	0.014333
0.3898409	0.011346739	0.011754506	0.011832895	0.012260034	0.012737313	0.011648389	0.011669023	0.011610068	0.012487716	0.01139347	0.011527809	0.011207026	0.011914101	0.44534615	0.011423866
0.006329137	0.0062624323	0.006487485	0.006530748	0.006766491	0.0070299096	0.9025992	0.0064403047	0.0064077675	0.0068921526	0.006288224	0.0063623674	0.006185322	0.006575567	0.0065378984	0.0063049993
0.003785074	0.0037451822	0.003879771	0.9418114	0.0040466296	0.0042041624	0.0038447469	0.0038515565	0.003832098	0.0041217795	0.003760606	0.003804947	0.0036990673	0.003932449	0.0039099217	0.003770639
0.54026055	0.0043246285	0.004480041	0.0045099175	0.0046727145	0.004854621	0.39684838	0.0044474606	0.0044249916	0.004759493	0.004342438	0.0043936404	0.0042713787	0.0045408686	0.0045148553	0.0043540243
