assignee_id
6256
6256
6496
8135
8135
6256
8135
8135
6306
6306
6496
10714
6306
6496
6496
8135
10714
10714
6496
6256
8135
6306
6256
6256
6306
6256
6256
6306
10714
10714
6306
10714
8135
10714
8135
6256
6256
8135
8135
8135
6306
6306
6256
10714
6256
6496
10714
10714
6496
8135
8135
6306
8135
6496
6306
6496
6496
8135
6496
8135
6256
6306
8135
6306
6496
8135
6256
6306
6496
10714
6256
10714
8135
6306
6256
6496
6306
6306
8135
10714
10714
6496
8135
6496
10714
6306
10714
6496
6306
6496
6306
6256
6306
6306
6306
10714
6306
6496
6256
6256
6256
6306
6306
6496
6256
6496
10714
6496
8135
6496
6306
6306
10714
6306
10714
10714
10714
10714
10714
8135
6496
6496
8135
6496
8135
6306
6256
6256
10714
6496
6496
6306
6496
10714
8135
6306
10714
8135
10714
8135
10714
6496
8135
6306
6306
6496
6496
10714
6256
6496
6306
6496
6496
6256
6306
10714
6496
10714
10714
10714
10714
6306
6256
10714
6256
6306
10714
6306
8135
8135
6306
8135
6496
8135
6256
10714
6256
6306
8135
6496
6306
6256
6256
6256
6496
6306
8135
8135
6496
6306
6256
8135
8135
8135
6496
6256
8135
6496
8135
10714
6256
8135
10714
6306
6496
10714
6496
6496
6306
6496
6256
6256
6256
8135
6496
10714
6256
8135
6496
8135
8135
6496
10714
6306
6256
6306
6306
6256
6256
8135
6256
6306
6256
10714
10714
6496
8135
10714
6496
6496
6496
8135
10714
8135
10714
10714
8135
8135
6496
6496
6256
6496
6496
8135
8135
6306
6256
6256
6256
6306
6496
6256
8135
6306
10714
6256
10714
8135
8135
6256
8135
6306
8135
6496
10714
10714
6306
8135
10714
8135
8135
6256
6256
6496
6496
10714
6496
6496
6256
6256
10714
6496
8135
6256
8135
6496
8135
6496
8135
10714
8135
8135
6306
6306
6306
10714
6306
10714
6306
10714
6496
6306
10714
6256
6496
6256
6306
8135
10714
6306
