topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15
0.007905961	0.008014089	0.008379278	0.008030862	0.008161851	0.007923113	0.008256504	0.007979295	0.00826675	0.007970841	0.007978633	0.008173908	0.00875745	0.87789464	0.00830215	0.008004661
0.0020272331	0.0020549595	0.0021486005	0.0020592602	0.0020928483	0.0020316318	0.0021171193	0.0020460375	0.0021197463	0.0020438696	0.002045868	0.0020959403	0.002245571	0.5331174	0.002128824	0.4376251
0.0021055194	0.0021343161	0.0022315735	0.0021387832	0.0021736682	0.0021100875	0.0021988768	0.0021250497	0.0022016051	0.9674916	0.0021248737	0.0021768794	0.0023322895	0.0021120626	0.0022110331	0.002131805
0.005003872	0.0050723096	0.005303448	0.0050829253	0.922863	0.0050147288	0.0052257394	0.0050502876	0.005232224	0.005044936	0.005049868	0.0051734634	0.0055427994	0.005019422	0.0052546323	0.0050663417
0.0139924325	0.014183808	0.014830142	0.01421349	0.20836207	0.01402279	0.014612842	0.0141222235	0.014630978	0.014107261	0.014121052	0.014466664	0.0154994475	0.58997405	0.014693635	0.014167118
0.0069048153	0.006999252	0.0073181973	0.0070139	0.007128302	0.006919796	0.007210969	0.359297	0.007219917	0.0069614793	0.0069682854	0.0071388334	0.0076484787	0.006926273	0.5413535	0.0069910167
0.011135013	0.0112873055	0.011801657	0.0113109285	0.01149542	0.011159172	0.011628728	0.0112383	0.01164316	0.011226393	0.011237368	0.0115124	0.012334276	0.011169616	0.8285462	0.011274027
0.0069048298	0.006999267	0.0073182113	0.0070139156	0.24692114	0.00691981	0.31409782	0.0069688777	0.34697083	0.0069614938	0.0069683003	0.0071388483	0.007648496	0.006926287	0.0072508515	0.0069910306
0.018822623	0.01908006	0.019949505	0.019119993	0.019431854	0.7092722	0.019657202	0.018997222	0.019681597	0.018977093	0.018995645	0.01946056	0.020849857	0.018881118	0.01976588	0.019057611
0.005509439	0.0055847904	0.00583928	0.0055964785	0.0056877616	0.0055213915	0.0057537216	0.0055605434	0.005760862	0.0055546514	0.005560082	0.0056961644	0.006102816	0.0055265594	0.005785532	0.9149599
0.009246673	0.00937314	0.009800257	0.24299802	0.0095459595	0.009266736	0.009656663	0.62363946	0.009668646	0.009322558	0.009331671	0.009560062	0.010242557	0.009275409	0.009710052	0.009362111
0.0013666783	0.0013853703	0.0014484992	0.0013882696	0.0014109133	0.0013696434	0.0014272755	0.0013793554	0.0014290467	0.076287016	0.0013792409	0.904025	0.0015138723	0.0013709252	0.0014351666	0.0013837401
0.007905968	0.008014097	0.008379287	0.008030871	0.26621747	0.35116565	0.008256512	0.007979303	0.008266757	0.007970848	0.0079786405	0.008173917	0.008757459	0.007930537	0.00830216	0.27667055
0.002190088	0.0022200416	0.0023212056	0.0022246882	0.0022609744	0.0021948395	0.0022871944	0.0022104033	0.0022900328	0.0022080608	0.0022102194	0.0022643146	0.0024259654	0.9661747	0.0022998396	0.0022174297
0.011134946	0.6093883	0.011801576	0.011310858	0.011495347	0.011159102	0.01162866	0.011238231	0.011643088	0.011226324	0.0112373	0.23026565	0.012334201	0.011169547	0.011692952	0.011273957
0.018822622	0.019080056	0.019949501	0.7095288	0.01943185	0.018863458	0.019657198	0.018997217	0.019681592	0.018977089	0.01899564	0.019460559	0.020849854	0.018881112	0.019765876	0.019057607
0.0139924195	0.014183792	0.014830128	0.014213476	0.01444531	0.7838779	0.01461283	0.014122213	0.014630965	0.014107248	0.01412104	0.014466652	0.01549943	0.014035902	0.014693621	0.014167105
0.0016574914	0.0016801608	0.001756723	0.9744215	0.0017111392	0.0016610876	0.0017309831	0.0016728663	0.0017331314	0.0016710937	0.0016727274	0.0017136672	0.0018360068	0.0016626423	0.0017405533	0.001678184
0.0010308011	0.0010448992	0.0010925137	0.0010470861	0.0010641648	0.0010330374	0.0010765059	0.0010403625	0.9841234	0.0010392603	0.0010402764	0.001065737	0.0011418208	0.0010340044	0.0010824576	0.0010436698
0.013992471	0.014183844	0.014830179	0.0142135285	0.014445365	0.014022828	0.014612882	0.014122263	0.014631022	0.014107299	0.014121092	0.014466704	0.015499495	0.7838902	0.014693677	0.014167157
0.002381391	0.0024139609	0.16951896	0.002419013	0.0024584692	0.0023865576	0.0024869794	0.0024034805	0.2988994	0.4998279	0.002403281	0.0024621012	0.0026378725	0.0023887914	0.0025007296	0.0024111208
0.0015624953	0.0015838653	0.0016560394	0.0015871801	0.0016130682	0.001565885	0.0016317749	0.0015769886	0.0016337998	0.0015753177	0.0015768578	0.0016154514	0.001730779	0.0015673507	0.9759412	0.0015820016
0.006904822	0.0069992593	0.007318203	0.007013906	0.14778674	0.006919802	0.007210975	0.42101967	0.0072199246	0.006961487	0.0069682924	0.33886033	0.007648486	0.0069262786	0.007250842	0.006991023
0.013992425	0.014183799	0.014830133	0.014213485	0.014445315	0.014022782	0.014612836	0.014122217	0.014630985	0.014107253	0.014121045	0.014466655	0.015499443	0.0140359085	0.78454864	0.0141671095
0.0011384068	0.0011539765	0.0012065613	0.0011563917	0.0011752533	0.0011408764	0.0011888827	0.0011489663	0.001190358	0.001147749	0.0011488711	0.714528	0.0012610153	0.0011419443	0.2691201	0.0011526188
0.0023813834	0.0024139534	0.0025239533	0.46994644	0.002458461	0.00238655	0.0024869721	0.0024034728	0.002490058	0.002400926	0.0024032735	0.49576607	0.0026378632	0.0023887837	0.0025007217	0.0024111134
0.0008953839	0.00090763	0.0009489891	0.00090952957	0.0009243646	0.0008973265	0.00093508465	0.0009036893	0.0009362448	0.00090273184	0.0009036144	0.9861986	0.0009918186	0.0008981663	0.0009402542	0.000906562
0.003660258	0.0037103188	0.0038793918	0.0037180842	0.0037787287	0.0036681993	0.0038225506	0.00369421	0.0038272943	0.0036902959	0.0036939036	0.0037843115	0.0040544756	0.0036716326	0.003843685	0.94350266
0.0012421422	0.12260104	0.0013165073	0.0012617661	0.0012823463	0.0012448371	0.0012972176	0.001253664	0.0012988274	0.0012523358	0.8594811	0.001284241	0.0013759232	0.0012460022	0.0013043894	0.0012576493
0.007905954	0.008014082	0.00837927	0.008030854	0.008161845	0.007923106	0.008256497	0.42897123	0.008266741	0.007970833	0.007978626	0.0081739025	0.00875744	0.007930521	0.008302147	0.45697692
0.01882267	0.019080106	0.019949563	0.019120041	0.019431904	0.01886351	0.01965725	0.018997269	0.019681646	0.01897714	0.018995691	0.019460611	0.02084991	0.018881164	0.71017385	0.01905766
0.08005331	0.0030883625	0.0032290923	0.003094824	0.0031453026	0.87593526	0.0031817788	0.0030749522	0.0031857267	0.0030716949	0.003074697	0.00314995	0.0033748255	0.0030561585	0.0031993694	0.0030847266
0.0034299935	0.0034769056	0.0036353418	0.0034841816	0.0035410114	0.003437435	0.0035820773	0.0034618094	0.0035865214	0.0034581416	0.0034615223	0.9471303	0.0037994115	0.003440652	0.0036018803	0.003472814
0.0010308003	0.98409045	0.0010925127	0.0010470853	0.0010641641	0.0010330367	0.0010765052	0.0010403618	0.0010778412	0.0010392596	0.0010402756	0.0010657362	0.0011418201	0.0010340036	0.0010824567	0.001043669
0.028745795	0.029138952	0.030466761	0.029199934	0.029676206	0.028808163	0.030020356	0.02901244	0.030057611	0.028981702	0.02901003	0.029720047	0.03184177	0.5560292	0.030186329	0.029104663
0.009246673	0.009373139	0.009800257	0.009392756	0.009545964	0.009266735	0.009656661	0.009332444	0.009668646	0.009322555	0.00933167	0.009560061	0.010242557	0.0092754075	0.009710051	0.8572744
0.0034300005	0.0034769122	0.2074629	0.0034841888	0.0035410188	0.003437442	0.0035820832	0.0034618168	0.0035865286	0.0034581488	0.0034615293	0.0035462498	0.0037994185	0.743197	0.0036018875	0.0034728213
0.0055094534	0.0055848053	0.0058392948	0.005596493	0.9150693	0.0055214064	0.0057537365	0.0055605574	0.0057608783	0.0055546663	0.0055600964	0.005696179	0.0061028353	0.0055265743	0.0057855477	0.0055782343
0.028745864	0.029139018	0.5576598	0.029200004	0.02967628	0.028808229	0.030020429	0.029012505	0.030057682	0.028981768	0.029010098	0.029720122	0.031841848	0.028835194	0.030186405	0.029104734
0.0061287205	0.006212542	0.006495638	0.0062255436	0.90552294	0.0061420165	0.0064004613	0.006185569	0.0064084046	0.0061790156	0.006185056	0.0063364343	0.006788795	0.006147765	0.0064358474	0.0062052323
0.004227873	0.0042856974	0.004480989	0.004294667	0.19727224	0.0042370455	0.004415333	0.00426709	0.004420812	0.0042625684	0.0042667356	0.004371164	0.004683224	0.23618047	0.51005346	0.004280655
0.028745864	0.029139018	0.5576598	0.029200004	0.02967628	0.028808229	0.030020429	0.029012505	0.030057682	0.028981768	0.029010098	0.029720122	0.031841848	0.028835194	0.030186405	0.029104734
0.00092579063	0.00093845226	0.0009812159	0.00094041636	0.00095575536	0.00092779886	0.000966839	0.0009343777	0.9607164	0.00093338784	0.00093430036	0.0009571671	0.026049888	0.0009286673	0.0009721843	0.00093734806
0.006128715	0.0062125367	0.006495632	0.81204116	0.006327083	0.0061420123	0.0064004567	0.006185565	0.006408401	0.0061790105	0.099565424	0.0063364296	0.006788791	0.0061477604	0.0064358437	0.0062052277
0.011134949	0.011287242	0.011801584	0.011310863	0.82834965	0.011159107	0.011628662	0.011238234	0.011643093	0.011226327	0.011237303	0.011512334	0.012334207	0.011169552	0.011692952	0.011273961
0.060798306	0.06162984	0.0644382	0.06175882	0.06276615	0.06093021	0.06349404	0.06136226	0.06357284	0.061297245	0.06135717	0.06285888	0.067346394	0.06098724	0.063845076	0.061557323
0.0018869224	0.0019127296	0.0019998895	0.0019167326	0.0019479959	0.001891016	0.31649762	0.0019044251	0.0019730323	0.0019024073	0.0019042672	0.65638804	0.0020901477	0.0018927861	0.0019814817	0.0019104792
0.007905996	0.008014128	0.008379321	0.008030899	0.00816189	0.00792315	0.008256542	0.2318211	0.35409468	0.3082647	0.00797867	0.008173947	0.008757493	0.007930565	0.00830219	0.008004698
0.006904828	0.006999265	0.0073182117	0.007013914	0.007128317	0.006919809	0.007210983	0.006968877	0.00721993	0.8933921	0.0069682985	0.0071388474	0.0076484913	0.006926286	0.0072508496	0.0069910297
0.009246694	0.009373161	0.009800284	0.009392777	0.009545981	0.009266755	0.009656684	0.009332465	0.009668667	0.85723454	0.00933169	0.009560084	0.01024258	0.009275429	0.009710074	0.009362132
0.002381377	0.002413947	0.0025239466	0.0024189989	0.0024584546	0.0023865437	0.002486965	0.002403466	0.002490051	0.0024009198	0.0024032667	0.002462087	0.0026378562	0.0023887772	0.0025007147	0.96324265
0.0021055152	0.002134312	0.002231569	0.96750766	0.002173664	0.0021100831	0.0021988717	0.0021250455	0.0022016005	0.0021227938	0.0021248693	0.0021768752	0.0023322834	0.002112058	0.0022110287	0.0021318013
0.060798306	0.06162984	0.0644382	0.06175882	0.06276615	0.06093021	0.06349404	0.06136226	0.06357284	0.061297245	0.06135717	0.06285888	0.067346394	0.06098724	0.063845076	0.061557323
0.0014388033	0.081197575	0.0015249422	0.001461534	0.0014853729	0.0014419248	0.0015025985	0.40951747	0.0015044631	0.0014506108	0.48998246	0.0014875672	0.0015937656	0.0014432746	0.0015109058	0.0014567657
0.0042278757	0.0042857	0.0044809924	0.0042946693	0.0043647187	0.0042370483	0.004415336	0.004267093	0.004420815	0.18623422	0.004266739	0.004371167	0.004683226	0.27243894	0.4847308	0.004280658
0.060798306	0.06162984	0.0644382	0.06175882	0.06276615	0.06093021	0.06349404	0.06136226	0.06357284	0.061297245	0.06135717	0.06285888	0.067346394	0.06098724	0.063845076	0.061557323
0.0036602644	0.0037103256	0.0038793993	0.003718091	0.0037787363	0.0036682056	0.0038225572	0.0036942165	0.0038273046	0.94348687	0.00369391	0.003784318	0.0040544914	0.003671639	0.003843691	0.00370596
0.009246667	0.009373133	0.009800251	0.0093927495	0.009545952	0.009266729	0.009656656	0.009332438	0.009668642	0.85723495	0.009331664	0.009560055	0.0102425525	0.009275402	0.009710045	0.009362104
0.0055094706	0.005584823	0.0058393134	0.0055965106	0.005687794	0.0055214236	0.005753755	0.005560575	0.005760895	0.5062491	0.0055601136	0.005696197	0.006102853	0.0055265916	0.4144723	0.0055782516
0.00097547495	0.0009888165	0.0010338752	0.0009908859	0.001007048	0.0009775913	0.0010187267	0.0009845233	0.0010199911	0.0009834801	0.0009844416	0.0010085357	0.9850361	0.0009785063	0.0010243587	0.000987653
0.0010927742	0.00110772	0.0011581973	0.0011100383	0.0011281439	0.001095145	0.0011412267	0.0011029106	0.9831689	0.001101742	0.0011028191	0.0011298105	0.0012104688	0.0010961702	0.0011475362	0.0011064166
0.0055094543	0.005584806	0.0058392975	0.005596496	0.0056877783	0.0055214083	0.005753739	0.005560559	0.005760879	0.005554668	0.005560098	0.0056961807	0.006102834	0.0055265753	0.9151669	0.0055782357
0.013992428	0.40856913	0.01483013	0.014213486	0.014445316	0.014022783	0.014612843	0.014122218	0.014630974	0.014107253	0.014121046	0.014466659	0.015499443	0.014035911	0.014693631	0.38963675
0.005509435	0.0055847866	0.005839276	0.0055964747	0.005687758	0.005521388	0.005753718	0.0055605397	0.0057608583	0.0055546477	0.005560078	0.0056961603	0.006102812	0.0055265557	0.0057855286	0.91495997
0.001764784	0.0017889207	0.001870439	0.0017926648	0.0018219046	0.0017686128	0.001843033	0.0017811541	0.0018453199	0.0017792666	0.001781006	0.0018245961	0.001954855	0.46615756	0.0018532225	0.5083727
0.15555908	0.0062125274	0.006495622	0.0062255296	0.0063270726	0.35709548	0.006400447	0.006185555	0.00640839	0.006179001	0.0061850417	0.0063364203	0.0067887804	0.0061477516	0.006435834	0.40501744
0.0036602584	0.0037103193	0.0038793928	0.003718085	0.0037787298	0.21720776	0.0038225513	0.0036942102	0.0038272946	0.0036902963	0.0036939043	0.003784312	0.0040544756	0.0036716333	0.7301008	0.0037059544
0.0030466928	0.003088362	0.0032290937	0.0030948257	0.0031453061	0.0030533029	0.0031817802	0.0030749536	0.00318573	0.95296025	0.0030746995	0.003149951	0.003374829	0.0030561609	0.0031993713	0.0030847285
0.005003845	0.005072282	0.005303417	0.0050828974	0.0051658032	0.005014701	0.005225711	0.0050502596	0.0052321954	0.005044909	0.005049841	0.92287105	0.005542768	0.0050193947	0.005254602	0.0050663133
0.0011626844	0.0011785864	0.0012322926	0.001181053	0.1205848	0.001165207	0.0012142368	0.0011734692	0.001215744	0.0011722259	0.001173372	0.0012020901	0.0012879085	0.86265814	0.0012209502	0.0011771998
0.0032270078	0.003271143	0.13018374	0.0032779889	0.0033314556	0.0032340086	0.0033700904	0.0032569405	0.0033742725	0.0032534897	0.0032566704	0.003336377	0.0035745637	0.0032370358	0.3886721	0.43814313
0.0050038705	0.005072308	0.0053034457	0.005082923	0.00516583	0.0050147274	0.45459312	0.0050502853	0.0052322224	0.47337475	0.0050498666	0.005173462	0.0055427984	0.0050194203	0.005254629	0.00506634
0.0069048866	0.006999325	0.0073182723	0.007013973	0.0071283774	0.006919868	0.007211043	0.0069689355	0.007219992	0.0069615548	0.0069683576	0.007138908	0.00764856	0.0069263447	0.8936805	0.0069910903
0.009246654	0.009373119	0.009800237	0.0093927365	0.009545938	0.30948308	0.009656641	0.009332425	0.009668625	0.009322536	0.55702794	0.009560041	0.010242536	0.009275389	0.00971003	0.009362091
0.0015624942	0.0015838642	0.07930109	0.001587179	0.0016130672	0.0015658841	0.001631774	0.0015769877	0.0016337987	0.0015753167	0.89823216	0.0016154503	0.001730778	0.0015673497	0.0016407955	0.0015820008
0.0032270167	0.2068773	0.57550764	0.0032779982	0.0033314652	0.0032340179	0.0033701	0.00325695	0.0033742818	0.17448251	0.00325668	0.0033363868	0.0035745734	0.0032370447	0.0033887324	0.0032673033
0.007905952	0.008014081	0.008379269	0.008030854	0.008161843	0.007923107	0.008256495	0.007979287	0.0082667405	0.007970832	0.007978625	0.008173901	0.0087574385	0.007930521	0.8782664	0.008004652
0.009246646	0.009373111	0.009800228	0.009392728	0.009545931	0.009266707	0.009656633	0.009332416	0.009668617	0.009322528	0.009331642	0.009560033	0.010242528	0.0092753805	0.009710022	0.85727483
0.0055094645	0.005584817	0.0058393097	0.0055965055	0.0056877886	0.0055214176	0.00575375	0.28207815	0.0057608895	0.005554678	0.0055601085	0.20820235	0.006102845	0.0055265855	0.0057855602	0.43593577
0.018822657	0.019080091	0.019949595	0.70952815	0.019431889	0.018863495	0.019657237	0.018997252	0.019681629	0.018977124	0.018995676	0.019460596	0.020849893	0.01888115	0.019765915	0.019057645
