topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49
0.0027309018	0.0027989107	0.0027970143	0.002768654	0.0027590166	0.002778432	0.0027408686	0.0027887584	0.0028567952	0.002778552	0.0027407592	0.0027792868	0.0028651645	0.0027775469	0.0027591356	0.0027910213	0.0027683887	0.0027404337	0.0027591889	0.002711932	0.002768967	0.0027727291	0.0027404255	0.0027779469	0.0027843409	0.002721439	0.0027485054	0.0028181206	0.0027406793	0.0027777362	0.002768055	0.53753346	0.002797404	0.0028268534	0.0027218463	0.0027501078	0.002816159	0.0027401142	0.0027785655	0.32927653	0.0029011513	0.0027499238	0.0027309528	0.0027215732	0.002758929	0.00274039	0.002806341	0.002749922	0.0028744256	0.0028156992
0.0007054554	0.0007230236	0.00072253373	0.0007152076	0.000712718	0.0007177335	0.00070802995	0.00072040106	0.0007379765	0.00071776443	0.0007080017	0.00071795424	0.0007401385	0.0007175048	0.060860347	0.0007209855	0.0007151391	0.0007079177	0.0007127625	0.000700555	0.00071528845	0.0007162603	0.0007079155	0.00071760814	0.00071925984	0.0007030109	0.0007100027	0.000727986	0.00070798106	0.0007175537	0.0007150529	0.0007055375	0.00072263443	0.0007302418	0.00070311606	0.0007104167	0.00072747923	0.00070783513	0.000717768	0.0007076934	0.0007494347	0.0007103692	0.00070546847	0.0007030455	0.0007126954	0.0007079063	0.00072494306	0.0007103687	0.9047757	0.0007273604
0.00073262217	0.00075086695	0.0007503582	0.00074274995	0.0007401645	0.00074537314	0.00073529594	0.0007481434	0.0007663957	0.0007454053	0.0007352666	0.0007456024	0.00076864095	0.00074513565	0.00074019644	0.00074875046	0.0007426788	0.0007351793	0.00074021076	0.00072753313	0.00074283394	0.0007438432	0.0007351771	0.000745243	0.0007469583	0.00073008356	0.0007373447	0.0007560205	0.96353656	0.00074518647	0.0007425893	0.00073270744	0.0007504628	0.00075836317	0.0007301928	0.0007377746	0.0007554942	0.0007350936	0.00074540894	0.0007349464	0.00077829516	0.00073772523	0.0007326358	0.0007301196	0.000740141	0.00073516753	0.00075286033	0.0007377247	0.00077112543	0.0007553708
0.0017347601	0.0017779616	0.001776757	0.0017587416	0.0017526195	0.0017649529	0.0017410913	0.0017715126	0.0018147319	0.001765029	0.0017410219	0.0017654957	0.0018200482	0.0017643905	0.0017526951	0.0017729499	0.001758573	0.0017408151	0.0017527291	0.0017227099	0.0017589404	0.0017613302	0.0017408099	0.0017646446	0.0017687064	0.001728749	0.0017459425	0.0017901644	0.001740971	0.0017645108	0.001758361	0.0017349621	0.0017770046	0.0017957117	0.0017290077	0.0017469604	0.69878745	0.0017406121	0.0017650377	0.2166598	0.0018429082	0.0017468436	0.0017347924	0.0017288342	0.0017525639	0.0017407873	0.0017826817	0.0017468424	0.0018259311	0.0017886262
0.004796685	0.004916139	0.004912808	0.004862995	0.004846067	0.0048801694	0.0048141913	0.0048983074	0.0050178105	0.00488038	0.004813999	0.0048816707	0.0050325105	0.0048786146	0.0048462762	0.004902282	0.0048625288	0.0048134276	0.00484637	0.0047633657	0.004863545	0.0048701526	0.004813413	0.0048793172	0.004890548	0.0047800643	0.004827605	0.0049498803	0.004813859	0.004878947	0.004861943	0.0047972435	0.004913493	0.0049652187	0.0047807796	0.0048304196	0.004946435	0.7612624	0.004880404	0.0048119025	0.0050957194	0.0048300964	0.0047967746	0.0047803	0.0048459135	0.0048133503	0.00492919	0.004830093	0.005048777	0.004945627
0.0023880752	0.0024475465	0.0024458882	0.002421088	0.0024126605	0.0024296388	0.0023967908	0.0024386689	0.0024981645	0.0024297435	0.002396695	0.0024303861	0.002505483	0.0024288646	0.0024127646	0.0024406475	0.0024208562	0.0023964106	0.0024128114	0.0023714867	0.0024213619	0.0024246518	0.8811425	0.0024292143	0.0024348057	0.0023798004	0.0024034688	0.002464345	0.0023966252	0.0024290301	0.0024205644	0.0023883532	0.002446229	0.0024719813	0.0023801564	0.0024048702	0.0024626297	0.0023961312	0.0024297554	0.0023956513	0.0025369523	0.0024047093	0.0023881197	0.0023799178	0.0024125841	0.0023963721	0.002454044	0.0024047077	0.0025135817	0.0024622274
0.0038307533	0.0039261524	0.003923492	0.00388371	0.0038701908	0.003897426	0.003844734	0.003911911	0.0040073493	0.003897594	0.0038445806	0.0038986248	0.0040190895	0.003896184	0.0038703578	0.003915085	0.0038833378	0.003844124	0.0038704327	0.0038041435	0.003884149	0.0038894261	0.0038441124	0.0038967452	0.0039057145	0.0038174794	0.0038554466	0.003953099	0.0038444684	0.0038964497	0.0038828696	0.0038311994	0.0039240387	0.0039653485	0.0038180507	0.0038576946	0.003950347	0.0038436758	0.0038976131	0.8093374	0.0040695695	0.0038574364	0.0038308247	0.0038176677	0.0038700684	0.0038440626	0.0039365753	0.0038574338	0.00403208	0.0039497023
0.002388086	0.0024475574	0.0024458992	0.002421099	0.0024126712	0.0024296497	0.0023968015	0.0024386798	0.0024981757	0.0024297545	0.002396706	0.002430397	0.0025054943	0.0024288755	0.0024127753	0.0024406584	0.002420867	0.0023964213	0.002412822	0.0023714975	0.0024213728	0.0024246625	0.002396414	0.0024292252	0.0024348167	0.0023798111	0.0024034798	0.0024643561	0.002396636	0.002429041	0.0024205751	0.0023883642	0.00244624	0.0024719925	0.0023801671	0.0024048812	0.0024626406	0.0023961419	0.0024297663	0.002395662	0.0025369637	0.0024047203	0.0023881304	0.0023799285	0.0024125949	0.002396383	0.0024540552	0.0024047187	0.0025135928	0.88120776
0.0064139636	0.0065736934	0.0065692393	0.0065026307	0.0064799953	0.006525596	0.006437372	0.006549849	0.0067096446	0.0065258774	0.0064371154	0.006527603	0.006729301	0.0065235165	0.0064802747	0.0065551633	0.0065020076	0.0064363508	0.0064804005	0.0063694096	0.006503366	0.0065122014	0.006436331	0.006524456	0.0065394733	0.0063917385	0.680788	0.0066188113	0.0064369272	0.006523961	0.006501224	0.0064147105	0.006570155	0.006639321	0.006392695	0.006459072	0.006614204	0.0064356006	0.0065259095	0.0064343116	0.006813822	0.00645864	0.006414083	0.006392054	0.00647979	0.006436248	0.006591145	0.0064586354	0.006751052	0.0066131237
0.0019088244	0.0019563606	0.0019550351	0.001935212	0.0019284757	0.0019420467	0.0019157908	0.0019492646	0.0019968203	0.0019421305	0.0019157144	0.001942644	0.0020026702	0.0019414279	0.0019285589	0.001950846	0.0019350266	0.0019154869	0.0019285963	0.001895565	0.0019354309	0.0019380605	0.0019154812	0.0019417075	0.0019461768	0.0019022102	0.0019211288	0.001969788	0.0019156585	0.0019415602	0.0019347934	0.0019090467	0.0019553076	0.0019758919	0.0019024948	0.0019222489	0.0019684169	0.1965658	0.0019421399	0.0019148801	0.7104572	0.0019221203	0.0019088599	0.001902304	0.0019284146	0.0019154563	0.0019615544	0.001922119	0.0020091434	0.0019680953
