topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29
0.8686656	0.004634638	0.004724505	0.0046242597	0.0045532854	0.0044484655	0.004581878	0.0045162304	0.0046051033	0.004461078	0.004468292	0.004480344	0.004785329	0.0045739086	0.0044985833	0.004464297	0.0043847943	0.0044824365	0.0045943297	0.004398732	0.0044189505	0.0044302624	0.004367081	0.004494977	0.0045822524	0.0044796886	0.004418044	0.004767769	0.0045327432	0.0045621176
0.37514314	0.0011942543	0.0012174114	0.0011915801	0.0011732915	0.0011462814	0.0011806592	0.001163743	0.0011866438	0.0011495313	0.0011513903	0.0011544958	0.0012330845	0.0011786056	0.0011591958	0.0011503609	0.0011298746	0.5921696	0.0011838677	0.001133466	0.001138676	0.0011415908	0.0011253102	0.0011582664	0.0011807556	0.001154327	0.0011384423	0.0012285596	0.0011679981	0.0011755673
0.17503425	0.0012402917	0.0012643415	0.0012375144	0.0012185208	0.0011904695	0.0012261725	0.0012086043	0.001232388	0.0011938448	0.0011957753	0.0011990006	0.0012806188	0.0012240398	0.0012038818	0.0011947063	0.0011734302	0.0011995606	0.0012295048	0.0011771602	0.0011825709	0.0011855981	0.0011686899	0.0012029166	0.7910451	0.0011988252	0.0011823283	0.0012759195	0.0012130234	0.0012208844
0.0028130682	0.0029404727	0.0029974896	0.0029338882	0.6092741	0.0028223547	0.002906999	0.0028653485	0.0029217345	0.0028303568	0.0028349338	0.00284258	0.0030360797	0.31037772	0.0028541523	0.0028323992	0.0027819583	0.0028439078	0.002914899	0.002790801	0.0028036288	0.0028108056	0.0027707198	0.0028518643	0.0029072363	0.0028421644	0.0028030535	0.0030249387	0.0028758252	0.002894462
0.007807612	0.008161221	0.00831947	0.008142945	0.008017966	0.007833387	0.008068315	0.007952714	0.008109213	0.007855596	0.007868299	0.007889521	0.008426576	0.008054282	0.00792164	0.007861264	0.0077212667	0.007893207	0.008090242	0.00774581	0.007781413	0.007801332	0.007690075	0.007915289	0.008068974	0.7688116	0.007779816	0.008395654	0.007981793	0.008033519
0.003875589	0.0040511154	0.0041296678	0.004042044	0.0039800056	0.003888383	0.0040049986	0.003947616	0.0040252996	0.0038994076	0.003905713	0.0039162477	0.0041828337	0.8853237	0.003932191	0.0039022213	0.0038327284	0.003918077	0.004015882	0.0038449112	0.0038625842	0.0038724716	0.0038172451	0.0039290385	0.0040053255	0.003915675	0.0038617917	0.004167485	0.0039620497	0.003987726
0.0062279725	0.0065100384	0.006636271	0.006495461	0.006395767	0.006248532	0.00643593	0.0063437177	0.006468553	0.006266248	0.006276381	0.0062933094	0.006721707	0.8157181	0.00631893	0.0062707695	0.0061590965	0.006296249	0.00645342	0.006178674	0.006207074	0.006222963	0.0061342153	0.006313864	0.006436455	0.0062923892	0.0062058	0.0066970414	0.0063669127	0.0064081736
0.003875593	0.0040511196	0.0041296724	0.004042048	0.00398001	0.003888387	0.0040050023	0.00394762	0.0040253038	0.0038994115	0.0039057173	0.0039162515	0.0041828384	0.0039980365	0.003932195	0.0039022253	0.0038327323	0.003918081	0.004015886	0.0038449152	0.0038625882	0.0038724756	0.003817249	0.0039290427	0.004005329	0.8852412	0.0038617954	0.0041674892	0.003962054	0.00398773
0.010460946	0.0109347245	0.011146753	0.010910238	0.010742785	0.010495479	0.010810246	0.010655359	0.010865042	0.010525236	0.010542257	0.010570691	0.011290258	0.010791443	0.010613725	0.010532831	0.010345257	0.010575628	0.010839623	0.01037814	0.010425843	0.010452531	0.010303465	0.010605216	0.010811129	0.010569145	0.010423704	0.011248828	0.69036984	0.010763624
0.0030959873	0.003236205	0.0032989564	0.0032289585	0.0031793998	0.0031062076	0.003199365	0.0031535253	0.0032155823	0.0031150144	0.0031200517	0.003128467	0.0033414275	0.0031938	0.0031412032	0.0031172622	0.0030617483	0.0031299284	0.0032080594	0.0030714804	0.0030855983	0.003093497	0.0030493797	0.003138685	0.003199626	0.0031280096	0.9082828	0.0033291662	0.0031650558	0.003185567
0.00517993	0.00541453	0.00551952	0.0054024057	0.0053194887	0.00519703	0.0053528924	0.005276198	0.005380026	0.005211765	0.0052201925	0.0052342727	0.0055905795	0.005343582	0.0052555813	0.0052155256	0.005122645	0.0052367174	0.8467528	0.0051389276	0.0051625487	0.0051757637	0.0051019504	0.005251368	0.0053533297	0.005233507	0.0051614894	0.0055700643	0.0052954894	0.005329807
0.0007706615	0.0008055649	0.0008211851	0.00080376107	0.00079142477	0.0007732056	0.0007963946	0.00078498403	0.0008004314	0.0007753978	0.00077665166	0.34721613	0.0008317572	0.0007950094	0.0007819168	0.0007759573	0.099357925	0.0007791102	0.0007985588	0.0007645612	0.00076807546	0.0007700416	0.0007590598	0.00078128994	0.14880314	0.0007786326	0.0007679179	0.3841904	0.00078785425	0.00079295994
0.0044338126	0.0046346206	0.004724488	0.004624243	0.0045532687	0.0044484492	0.0045818617	0.0045162137	0.0046050865	0.0044610617	0.0044682757	0.0044803275	0.004785312	0.004573892	0.004498567	0.004464281	0.0043847784	0.00448242	0.004594313	0.004398716	0.0044189347	0.004430246	0.004367065	0.0044949604	0.0045822356	0.86871195	0.0044180276	0.004767752	0.0045327265	0.0045621013
0.00123412	0.0012900135	0.0013150274	0.0012871248	0.0012673698	0.0012381941	0.0012753283	0.0012570558	0.0012817929	0.0012417046	0.0012437125	0.001247067	0.0013319573	0.0012731102	0.001252144	0.0012426006	0.0012204717	0.0012476495	0.0012787941	0.0012243511	0.0012299789	0.9634431	0.0012155413	0.0012511401	0.0012754324	0.0012468847	0.0012297264	0.0013270696	0.0012616521	0.0012698282
0.0062279394	0.006510004	0.0066362354	0.0064954264	0.0063957334	0.006248499	0.006435896	0.006343684	0.0064685186	0.6115453	0.0062763477	0.0062932763	0.006721671	0.0064247013	0.0063188965	0.0062707365	0.0061590634	0.0062962156	0.0064533856	0.006178641	0.006207041	0.00622293	0.0061341827	0.0063138306	0.006436421	0.0062923557	0.0062057674	0.21071231	0.0063668787	0.0064081396
0.010460939	0.010934717	0.011146746	0.690586	0.010742779	0.010495472	0.010810239	0.010655353	0.0108650355	0.010525229	0.010542249	0.0105706835	0.01129025	0.010791437	0.010613718	0.010532824	0.01034525	0.010575621	0.010839617	0.0103781335	0.010425837	0.010452525	0.010303458	0.010605209	0.010811121	0.010569138	0.010423697	0.01124882	0.010694313	0.010763617
0.007807618	0.008161227	0.008319477	0.008142952	0.008017972	0.007833392	0.008068321	0.007952721	0.008109219	0.007855603	0.007868305	0.007889528	0.008426582	0.76897734	0.007921646	0.007861271	0.0077212728	0.007893212	0.008090247	0.007745816	0.0077814194	0.007801338	0.007690081	0.007915296	0.00806898	0.007888374	0.007779822	0.008395661	0.007981799	0.008033525
0.00093442225	0.0009767424	0.0009956819	0.9014784	0.0009595976	0.0009375069	0.0009656234	0.0009517882	0.0009705181	0.00094016496	0.0009416853	0.0009442252	0.0010085003	0.0009639439	0.0009480692	0.00094084337	0.00092408835	0.0009446662	0.0009682476	0.0009270257	0.0009312867	0.0009336706	0.071803585	0.00094730913	0.00096570223	0.0009440871	0.0009310956	0.0010047996	0.00095526833	0.00096145895
0.00058142585	0.00060775876	0.0006195434	0.0006063978	0.0005970907	0.00058334525	0.00060084014	0.00059223146	0.9828	0.00058499916	0.00058594515	0.00058752554	0.0006275195	0.0005997951	0.0005899174	0.0005854213	0.00057499576	0.0005878	0.000602473	0.0005768235	0.00057947484	0.00058095815	0.0005726729	0.0005894445	0.0006008892	0.00058743963	0.0005793559	0.0006252168	0.0005943969	0.0005982489
0.0078076553	0.008161265	0.008319516	0.00814299	0.00801801	0.00783343	0.008068359	0.007952758	0.008109258	0.007855639	0.007868342	0.007889565	0.0084266225	0.7689763	0.007921684	0.007861308	0.007721309	0.007893249	0.008090286	0.007745852	0.0077814558	0.007801375	0.007690117	0.007915333	0.008069018	0.007888411	0.007779859	0.008395701	0.007981837	0.008033562
0.0013417094	0.0014024758	0.08269439	0.0013993352	0.001377858	0.0013461387	0.0013865103	0.0013666447	0.18472496	0.0013499553	0.0013521382	0.0013557853	0.0014480761	0.0013840987	0.5540123	0.0013509294	0.0013268713	0.0013564185	0.14305866	0.001331089	0.0013372073	0.0013406302	0.0013215111	0.0013602134	0.0013866235	0.001355587	0.0013369329	0.0014427623	0.0013716418	0.0013805307
0.00088093634	0.0009208341	0.00093868945	0.00091877213	0.0009046706	0.00088384445	0.0009103516	0.0008973083	0.00091496605	0.00088635035	0.00088778365	0.00089017814	0.00095077424	0.00090876815	0.00089380215	0.00088698993	0.0008711939	0.0008905939	0.0009128255	0.0008739631	0.00087798026	0.0008802277	0.00086767453	0.00089308555	0.00091042585	0.000890048	0.0008778001	0.9739721	0.00090058916	0.00090642547
0.0038755916	0.004051118	0.0041296706	0.0040420466	0.0039800084	0.0038883856	0.004005001	0.0039476184	0.004025302	0.0038994101	0.54615515	0.00391625	0.0041828365	0.003998035	0.0039321934	0.003902224	0.003832731	0.003918079	0.343092	0.0038449138	0.0038625868	0.0038724742	0.0038172477	0.0039290413	0.004005328	0.0039156773	0.0038617942	0.004167488	0.0039620525	0.0039877286
0.007807617	0.008161226	0.008319476	0.008142951	0.008017971	0.007833391	0.00806832	0.00795272	0.008109218	0.007855602	0.007868304	0.007889527	0.0084265815	0.008054287	0.007921645	0.00786127	0.007721272	0.007893211	0.0080902465	0.007745815	0.0077814185	0.007801337	0.00769008	0.007915295	0.008068979	0.7688114	0.0077798213	0.00839566	0.007981798	0.008033524
0.00064206205	0.0006711412	0.00068415486	0.00066963834	0.0006593606	0.0006441816	0.0006635011	0.0006539946	0.00066686433	0.00064600806	0.00064705266	0.0006487979	0.0006929628	0.00066234707	0.0006514392	0.0006464742	0.0006349614	0.0006491009	0.0006653042	0.0006369797	0.0006399076	0.00064154563	0.0006323964	0.00065091695	0.0006635552	0.000648703	0.0006397763	0.9810298	0.00065638585	0.0006606396
0.0013417039	0.00140247	0.0014296644	0.0013993295	0.0013778524	0.0013461332	0.0013865046	0.0013666392	0.0013935327	0.0013499497	0.0013521328	0.0013557797	0.0014480702	0.0013840931	0.0013612992	0.0013509239	0.0013268659	0.27639848	0.0013902726	0.0013310835	0.0013372018	0.0013406248	0.0013215058	0.0013602078	0.0013866179	0.0013555815	0.0013369274	0.0014427565	0.0013716362	0.68525416
0.0005051007	0.00052797684	0.0005382145	0.0005267945	0.0005187092	0.0005067681	0.0005219665	0.00051448785	0.00052461226	0.0005082049	0.00050902675	0.26069656	0.00054514356	0.00052105857	0.00051247753	0.0005085716	0.00049951475	0.0005106381	0.00052338495	0.0005011025	0.0005034058	0.0005046944	0.0004974968	0.0005120667	0.0005220091	0.0005103251	0.0005033025	0.40887946	0.000516369	0.31653056
0.0020600322	0.0021533314	0.0021950854	0.0021485097	0.002115534	0.0020668327	0.0021288185	0.0020983173	0.0021396093	0.0020726926	0.0020760444	0.0020816438	0.0022233452	0.0021251158	0.0020901184	0.0020741883	0.93895704	0.002082616	0.0021346037	0.0020437257	0.0020531197	0.0020583752	0.00202902	0.0020884427	0.0021289922	0.0020813395	0.0020526983	0.0022151866	0.0021059895	0.0021196376
0.00070050947	0.00073223567	0.000746434	0.000730596	0.00071938266	0.00070282194	0.0007239001	0.00071352825	0.00072756945	0.09088601	0.88907444	0.0007078584	0.0007560437	0.00072264095	0.00071074016	0.0007053232	0.00069276243	0.0007081891	0.00072586734	0.00069496443	0.0006981588	0.00069994596	0.00068996387	0.00071017037	0.0007239592	0.0007077549	0.00069801556	0.00075326936	0.0007161371	0.0007207781
0.0044338177	0.004634626	0.0047244933	0.004624248	0.0045532743	0.0044484544	0.004581867	0.4361865	0.004605092	0.004461067	0.004468281	0.0044803326	0.0047853175	0.0045738975	0.004498572	0.004464286	0.0043847836	0.4370443	0.004594318	0.0043987213	0.00441894	0.004430251	0.0043670703	0.004494966	0.0045822407	0.0044796774	0.0044180327	0.0047677574	0.004532732	0.0045621064
0.010460944	0.010934723	0.011146751	0.010910236	0.0107427845	0.010495477	0.010810244	0.0106553575	0.01086504	0.010525235	0.010542255	0.010570689	0.011290256	0.010791441	0.010613723	0.010532829	0.010345255	0.010575626	0.6905152	0.010378139	0.010425841	0.010452529	0.010303463	0.010605214	0.010811127	0.010569143	0.010423702	0.011248826	0.0106943175	0.010763623
0.0017155891	0.0017932885	0.001828061	0.0017892728	0.0017618107	0.88098615	0.0017728742	0.0017474728	0.0017818607	0.0017261327	0.001728924	0.0017335872	0.0018515957	0.0017697904	0.0017406447	0.0017273782	0.0016966162	0.0017343969	0.001777692	0.001702009	0.06991183	0.0017142091	0.0016897622	0.0017392493	0.0017730189	0.0017333337	0.0017094814	0.0018448012	0.0017538622	0.0017652281
0.0019308131	0.12214957	0.002057395	0.0020137406	0.0019828333	0.001937187	0.0019952848	0.0019666967	0.0020053987	0.0019426795	0.001945821	0.0019510692	0.0020838822	0.0019918142	0.0019590121	0.0019440813	0.00190946	0.0019519805	0.002000707	0.0019155295	0.0019243342	0.0019292601	0.0019017463	0.0019574417	0.0019954476	0.0019507839	0.0019239392	0.61951584	0.0019738877	0.20529237
0.00058142724	0.9828039	0.0006195449	0.00060639926	0.0005970921	0.0005833466	0.0006008416	0.0005922329	0.0006038872	0.00058500055	0.00058594655	0.00058752694	0.000627521	0.00059979653	0.0005899188	0.0005854227	0.00057499716	0.0005878014	0.00060247444	0.0005768248	0.0005794762	0.00058095955	0.0005726743	0.0005894459	0.00060089066	0.000587441	0.00057935726	0.0006252183	0.0005943983	0.0005982503
0.015846	0.016563667	0.016884843	0.016526576	0.016272923	0.01589831	0.016375111	0.016140493	0.016458115	0.015943384	0.015969167	0.016012238	0.017102221	0.01634663	0.016077425	0.01595489	0.015670756	0.016019717	0.5311995	0.015720567	0.015792826	0.015833253	0.01560745	0.016064536	0.016376447	0.016009897	0.015789585	0.017039465	0.016199509	0.01630449
0.005179925	0.0054145246	0.0055195144	0.0054024	0.005319483	0.0051970244	0.005352887	0.0052761924	0.0053800205	0.0052117594	0.0052201874	0.005234267	0.0055905734	0.0053435764	0.005255576	0.00521552	0.0051226392	0.005236712	0.005367434	0.0051389225	0.005162543	0.005175758	0.0051019453	0.005251363	0.8467389	0.0052335015	0.005161484	0.0055700587	0.005295484	0.0053298017
0.0019308117	0.0020182584	0.22329634	0.0020137392	0.0019828319	0.0019371855	0.0019952832	0.0019666953	0.002005397	0.001942678	0.0019458195	0.0019510677	0.0020838806	0.0019918126	0.0019590105	0.0019440798	0.0019094585	0.001951979	0.7216384	0.001915528	0.0019243327	0.0019292586	0.0019017449	0.00195744	0.001995446	0.0019507824	0.0019239377	0.0020762337	0.0019738863	0.001986678
0.13689762	0.0032362125	0.003298964	0.003228966	0.77457535	0.0031062148	0.0031993722	0.0031535325	0.0032155898	0.0031150216	0.003120059	0.003128474	0.0033414352	0.0031938076	0.0031412104	0.0031172694	0.0030617553	0.0031299354	0.0032080668	0.0030714874	0.0030856056	0.0030935039	0.0030493867	0.0031386921	0.0031996334	0.0031280166	0.0030849723	0.003329174	0.003165063	0.0031855742
0.015846029	0.016563699	0.016884875	0.016526608	0.016272955	0.01589834	0.016375141	0.016140522	0.016458146	0.015943415	0.015969196	0.016012268	0.017102255	0.53112566	0.016077455	0.01595492	0.015670786	0.016019747	0.016419642	0.015720597	0.015792856	0.015833283	0.01560748	0.016064566	0.016376479	0.016009927	0.015789615	0.017039496	0.016199538	0.01630452
0.0034422032	0.0035981014	0.0036678698	0.0035900443	0.0035349436	0.0034535665	0.0035571414	0.0035061757	0.0035751723	0.0034633582	0.0034689587	0.0034783152	0.0037150907	0.0035509544	0.0034924755	0.0034658574	0.0034041354	0.00347994	0.89816314	0.003414956	0.0034306527	0.0034394343	0.0033903837	0.0034896757	0.0035574317	0.0034778065	0.0034299486	0.003701458	0.0035189956	0.0035418004
0.002378363	0.0024860795	0.0025342854	0.0024805125	0.002442441	0.0023862142	0.0024577784	0.0024225642	0.0024702367	0.0023929798	0.0023968494	0.002403314	0.0025669122	0.0024535037	0.0024130982	0.0023947065	0.0023520603	0.0024044367	0.0024644576	0.0023595365	0.0023703822	0.0023764498	0.0023425585	0.0024111636	0.0024579791	0.9295752	0.0023698956	0.0025574928	0.0024314218	0.0024471788
0.015846029	0.016563699	0.016884875	0.016526608	0.016272955	0.01589834	0.016375141	0.016140522	0.016458146	0.015943415	0.015969196	0.016012268	0.017102255	0.53112566	0.016077455	0.01595492	0.015670786	0.016019747	0.016419642	0.015720597	0.015792856	0.015833283	0.01560748	0.016064566	0.016376479	0.016009927	0.015789615	0.017039496	0.016199538	0.01630452
0.09681479	0.00054589205	0.0005564771	0.0005446697	0.00053630996	0.0005239637	0.00053967774	0.0005319454	0.8882584	0.0005254493	0.000526299	0.0005277185	0.0005636413	0.0005387391	0.0005298669	0.00052582845	0.0005164642	0.00052796496	0.00054114434	0.00051810587	0.0005204873	0.00052181963	0.00051437784	0.0005294421	0.0005397218	0.0005276413	0.0005203805	0.000561573	0.0005338904	0.00053735025
0.0034422036	0.0035981017	0.0036678703	0.0035900446	0.0035349438	0.003453567	0.0035571419	0.003506176	0.0035751727	0.0034633586	0.0034689591	0.0034783154	0.003715091	0.0035509546	0.003492476	0.8980622	0.0034041358	0.0034799401	0.0035668085	0.0034149562	0.0034306531	0.0034394348	0.003390384	0.0034896762	0.0035574322	0.003477807	0.003429949	0.0037014585	0.0035189958	0.003541801
0.006227958	0.0065100235	0.0066362554	0.006495446	0.81568956	0.0062485174	0.006435915	0.006343703	0.006468538	0.0062662335	0.0062763668	0.006293295	0.006721691	0.006424721	0.006318915	0.006270755	0.006159082	0.0062962347	0.006453405	0.0061786594	0.0062070596	0.0062229484	0.0061342013	0.0063138497	0.00643644	0.006292375	0.006205786	0.006697026	0.006366898	0.0064081587
0.032657344	0.0341364	0.03479832	0.03405996	0.0335372	0.03276515	0.0337478	0.033264272	0.033918865	0.032858048	0.03291118	0.032999948	0.035246316	0.0336891	0.033134293	0.032881755	0.03229618	0.033015363	0.033839513	0.03239884	0.032547757	0.032631073	0.032165714	0.03310773	0.033750556	0.032995123	0.03254108	0.03511698	0.0333859	0.033602256
0.001063562	0.0011117309	0.0011332878	0.0011092414	0.0010922166	0.001067073	0.0010990752	0.0010833279	0.0011046464	0.0010700984	0.0010718288	0.0010747197	0.0011478779	0.0010971635	0.001079095	0.0010708706	0.0010517999	0.0010752217	0.0011020621	0.0010551432	0.001059993	0.0010627065	0.0010475509	0.0010782299	0.001099165	0.0010745625	0.0010597756	0.9685764	0.0010872891	0.0010943352
0.004433845	0.11579114	0.37757647	0.004624277	0.0045533027	0.0044484823	0.0045818957	0.004516247	0.0046051205	0.0044610947	0.0044683088	0.0044803605	0.38500822	0.004573926	0.0044986005	0.004464314	0.004384811	0.004482453	0.004594347	0.0043987487	0.0044189673	0.004430279	0.0043670973	0.004494994	0.0045822696	0.0044797054	0.0044180606	0.004767787	0.0045327605	0.004562135
0.0038755916	0.004051118	0.0041296706	0.0040420466	0.0039800084	0.0038883856	0.004005001	0.0039476184	0.004025302	0.0038994101	0.003905716	0.00391625	0.0041828365	0.003998035	0.0039321934	0.003902224	0.003832731	0.003918079	0.74031407	0.0038449138	0.0038625868	0.0038724742	0.0038172477	0.0039290413	0.004005328	0.0039156773	0.0038617942	0.004167488	0.14898944	0.0039877286
0.0051799314	0.0054145316	0.0055195214	0.005402407	0.0053194896	0.0051970314	0.005352894	0.005276199	0.0053800275	0.3628113	0.005220194	0.0052342736	0.0055905804	0.48912942	0.0052555827	0.005215527	0.0051226458	0.005236719	0.0053674406	0.005138929	0.0051625497	0.0051757647	0.005101952	0.0052513694	0.005353331	0.0052335085	0.0051614903	0.0055700657	0.005295491	0.005329808
0.0013417051	0.0014024712	0.0014296657	0.0013993307	0.0013778534	0.0013461343	0.0013865058	0.0013666403	0.0013935339	0.0013499509	0.0013521339	0.0013557809	0.0014480714	0.0013840942	0.0013613004	0.001350925	0.21380182	0.7477972	0.0013902738	0.0013310846	0.001337203	0.0013406259	0.0013215068	0.001360209	0.001386619	0.0013555826	0.0013369285	0.0014427577	0.0013716373	0.0013805262
0.001186554	0.0012402933	0.001264343	0.09239405	0.0012185223	0.001190471	0.0012261741	0.0012086058	0.0012323895	0.0011938463	0.0011957769	0.001199002	0.0012806205	0.0012240413	0.0012038833	0.0011947078	0.0011734318	0.114430405	0.0012295063	0.0011771617	0.0011825725	0.0011855996	0.0011686914	0.0012029181	0.0012262742	0.0011988267	0.0011823297	0.0012759211	0.7604922	0.0012208859
0.032657344	0.0341364	0.03479832	0.03405996	0.0335372	0.03276515	0.0337478	0.033264272	0.033918865	0.032858048	0.03291118	0.032999948	0.035246316	0.0336891	0.033134293	0.032881755	0.03229618	0.033015363	0.033839513	0.03239884	0.032547757	0.032631073	0.032165714	0.03310773	0.033750556	0.032995123	0.03254108	0.03511698	0.0333859	0.033602256
0.0008112828	0.00084802596	0.0008644695	0.000846127	0.0008331405	0.00081396097	0.0008383723	0.00082636025	0.0008426219	0.0008162688	0.8670692	0.0008197939	0.0008755988	0.10974302	0.00082313135	0.00081685773	0.0008023107	0.00082017685	0.0008406506	0.00080486096	0.00080856046	0.0008106302	0.0007990696	0.00082247145	0.00083844067	0.00081967405	0.0008083946	0.0008723858	0.00082938175	0.0008347566
0.0023783664	0.0024860832	0.0025342891	0.33030128	0.0024424447	0.0023862177	0.0024577822	0.0024225677	0.0024702405	0.09547839	0.002396853	0.0024033177	0.002566916	0.0024535072	0.0024131017	0.00239471	0.0023520638	0.0024044402	0.0024644614	0.18695752	0.0023703857	0.0023764533	0.14498329	0.0024111671	0.0024579826	0.0024029661	0.002369899	0.18158466	0.0024314255	0.0024471823
0.032657344	0.0341364	0.03479832	0.03405996	0.0335372	0.03276515	0.0337478	0.033264272	0.033918865	0.032858048	0.03291118	0.032999948	0.035246316	0.0336891	0.033134293	0.032881755	0.03229618	0.033015363	0.033839513	0.03239884	0.032547757	0.032631073	0.032165714	0.03310773	0.033750556	0.032995123	0.03254108	0.03511698	0.0333859	0.033602256
0.0020600376	0.0021533372	0.0021950912	0.0021485153	0.0021155393	0.002066838	0.0021288241	0.0020983228	0.002139615	0.0020726982	0.0020760498	0.0020816494	0.002223351	0.0021251214	0.0020901237	0.0020741937	0.0020372553	0.0020826217	0.0021346093	0.002043731	0.002053125	0.0020583805	0.24369696	0.69734013	0.0021289978	0.0020813448	0.0020527036	0.0022151924	0.002105995	0.002119643
0.005179962	0.0054145637	0.0055195545	0.0054024393	0.0053195213	0.005197062	0.0053529255	0.0052762306	0.005380059	0.005211797	0.005220225	0.005234305	0.005590614	0.005343615	0.005255614	0.0052155578	0.0051226765	0.0052367495	0.005367473	0.0051389593	0.0051625804	0.0051757954	0.005101982	0.0052514006	0.0053533628	0.0052335393	0.005161521	0.0055700988	0.84668	0.00532984
0.90829355	0.0032362144	0.003298966	0.0032289678	0.0031794088	0.0031062164	0.003199374	0.0031535344	0.0032155914	0.0031150235	0.0031200605	0.003128476	0.0033414373	0.0031938094	0.0031412123	0.0031172712	0.003061757	0.0031299372	0.0032080687	0.0030714893	0.0030856072	0.0030935057	0.0030493885	0.003138694	0.0031996353	0.0031280185	0.0030849741	0.0033291758	0.0031650648	0.003185576
0.0005502443	0.000575165	0.0005863176	0.000573877	0.00056506903	0.0005520607	0.0005686174	0.00056047045	0.0005714997	0.000553626	0.0005545212	0.00055601686	0.9837448	0.0005676284	0.00055828044	0.00055402546	0.0005441591	0.0005562766	0.00057016267	0.00054588873	0.0005483979	0.0005498017	0.0005419608	0.0005578329	0.0005686639	0.00055593555	0.0005482854	0.00059168675	0.0005625197	0.00056616514
0.00061634986	0.00064426445	0.000656757	0.0006428218	0.00063295563	0.0006183845	0.00063693034	0.00062780455	0.9817669	0.0006201378	0.0006211406	0.0006228159	0.00066521217	0.0006358225	0.00062535144	0.0006205853	0.00060953357	0.00062310684	0.0006386612	0.000611471	0.0006142816	0.00061585405	0.0006070712	0.0006248501	0.0006369823	0.0006227249	0.0006141556	0.00066277117	0.0006301	0.0006341834
