topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49
0.00040023206	0.00039877484	0.00041108526	0.00041530927	0.9802242	0.00040844872	0.00039881992	0.00039605307	0.00040283566	0.00040296392	0.00039881648	0.00040139476	0.00039886733	0.0004082674	0.00040022278	0.00040870337	0.00040022956	0.0004016168	0.00041534478	0.00040014586	0.00039747317	0.0004002141	0.00040445296	0.0004000797	0.00040295572	0.00040574517	0.00040015997	0.0003987625	0.00040281276	0.00041108704	0.0004029637	0.00039732346	0.00041238617	0.00040848122	0.000409989	0.00039888016	0.00039885603	0.00040021373	0.00039743067	0.0004003501	0.0004016641	0.00041666345	0.00040156615	0.00041252238	0.00040704553	0.0004031963	0.00040564462	0.00040155905	0.0004001885	0.000407053
0.004837976	0.0048203613	0.004969169	0.0050202287	0.00495523	0.26397333	0.0048209066	0.004787461	0.0048694485	0.0048709987	0.0048208646	0.004852031	0.0048214793	0.0049351067	0.004837864	0.0049403766	0.004837946	0.004854715	0.0050206576	0.004836934	0.0048046266	0.0048377593	0.0048889983	0.0048361346	0.0048708995	0.0049046185	0.004837105	0.0048202123	0.0048691714	0.0049691903	0.004870996	0.004802817	0.0049848943	0.004937691	0.0049559176	0.50178134	0.004821343	0.0048377546	0.004804113	0.004839403	0.0048552863	0.0050365976	0.0048541026	0.004986541	0.004920337	0.0048738075	0.0049034026	0.004854017	0.004837449	0.004920427
0.0010684645	0.0010645742	0.0010974383	0.0011087148	0.0010943599	0.0010903998	0.26982915	0.0010573082	0.001075415	0.0010757576	0.0010646854	0.0010715685	0.0010648213	0.0010899157	0.0010684397	0.0010910796	0.0010684578	0.0010721612	0.0011088096	0.0010682343	0.0010610992	0.0010684165	0.0010797327	0.0010680578	0.0010757357	0.6784305	0.001068272	0.0010645413	0.0010753539	0.001097443	0.0010757569	0.0010606997	0.0011009113	0.0010904865	0.0010945118	0.0010648554	0.001064791	0.0010684156	0.0010609858	0.0010687796	0.0010722874	0.0011123299	0.001072026	0.0011012749	0.0010866538	0.0010763778	0.001082914	0.0010720071	0.0010683482	0.0010866738
0.00113143	0.0011273106	0.0011621113	0.0011740524	0.0011588514	0.0011546579	0.001127438	0.0011196162	0.0011387903	0.0011391528	0.0011274283	0.0011347169	0.001127572	0.0011541455	0.0011314037	0.0011553778	0.0011314229	0.0011353446	0.0011741527	0.0011311863	0.0011236308	0.0011313793	0.0011433623	0.0011309993	0.0011391296	0.0011470153	0.0011312262	0.0011272756	0.0011387254	0.0011621163	0.0011391521	0.0011232076	0.0011657889	0.0011547499	0.6976	0.0011276082	0.0011275401	0.0011313781	0.0011235107	0.0011317637	0.0011354783	0.0011778804	0.0011352014	0.001166174	0.0011506912	0.2476349	0.001146731	0.0011351814	0.0011313069	0.0011507124
0.0038642022	0.003850133	0.0039689885	0.004009771	0.0039578555	0.003943533	0.003850568	0.0038238545	0.0038893397	0.0038905782	0.0038505348	0.0038754279	0.0038510258	0.0039417828	0.0038641125	0.003945992	0.0038641782	0.0038775718	0.004010114	0.0038633698	0.0038375652	0.003864029	0.0039049548	0.0038627314	0.003890499	0.003917431	0.0038635063	0.0038500137	0.0038891186	0.003969006	0.0038905758	0.00383612	0.003981549	0.003943847	0.0039584045	0.0038511497	0.0038509169	0.0038640252	0.003837155	0.003865342	0.8089862	0.0040228455	0.0038770828	0.0039828643	0.0039299857	0.0038928215	0.00391646	0.0038770142	0.0038637815	0.003930058
0.0032167472	0.003205035	0.0033039765	0.003337926	0.0032947087	0.003282786	0.0032053976	0.0031831597	0.8410004	0.0032387038	0.0032053697	0.003226092	0.0032057785	0.0032813288	0.0032166725	0.0032848327	0.0032167272	0.0032278765	0.0033382112	0.0032160543	0.0031945733	0.0032166028	0.0032506716	0.0032155227	0.003238638	0.0032610572	0.003216168	0.003204936	0.0032374887	0.003303991	0.0032387017	0.00319337	0.0033144322	0.0032830474	0.003295166	0.0032058817	0.0032056877	0.0032165998	0.0031942318	0.0032176957	0.0032282567	0.0033488094	0.0032274697	0.003315527	0.0032715083	0.0032405714	0.003260249	0.0032274125	0.003216397	0.0032715686
0.0016041143	0.0015982739	0.0016476136	0.4758502	0.0016429919	0.0016370465	0.0015984547	0.0015873652	0.0016145495	0.0016150636	0.0015984408	0.0016087744	0.0015986447	0.0016363198	0.0016040772	0.0016380671	0.0016041044	0.0016096644	0.0016646856	0.0016037688	0.0015930568	0.0016040425	0.0016210317	0.0016035038	0.0016150307	0.0016262108	0.0016038255	0.0015982244	0.0016144577	0.0016476207	0.44652557	0.0015924568	0.0016528276	0.0016371767	0.0016432198	0.001598696	0.0015985994	0.0016040409	0.0015928865	0.0016045874	0.0016098539	0.0016699707	0.0016094614	0.0016533736	0.0016314224	0.0016159948	0.0016258077	0.001609433	0.0016039397	0.0016314525
0.0014804151	0.0014750251	0.0015205599	0.0015361842	0.0015162947	0.0015108077	0.0014751918	0.0014649575	0.0014900456	0.00149052	0.001475179	0.0014847158	0.0014753672	0.001510137	0.0014803808	0.0015117496	0.0014804059	0.0014855372	0.0015363154	0.0014800963	0.0014702103	0.0014803488	0.0014960278	0.0014798517	0.0014904897	0.0015008076	0.0014801485	0.0014749793	0.0014899608	0.0015205665	0.0014905191	0.0014696566	0.0015253719	0.0015109279	0.0015165051	0.0014754146	0.0014753254	0.0014803474	0.12282563	0.0014808518	0.0014857121	0.001541193	0.0014853498	0.0015258758	0.0015056174	0.80547076	0.0015004356	0.0014853235	0.001480254	0.0015056451
0.0032167486	0.0032050367	0.0033039781	0.0033379274	0.0032947103	0.0032827877	0.003205399	0.0031831614	0.0032376745	0.0032387052	0.0032053713	0.0032260937	0.0032057802	0.0032813305	0.003216674	0.0032848343	0.0032167286	0.0032278781	0.0033382128	0.0032160557	0.0031945747	0.0032166045	0.003250673	0.0032155244	0.0032386393	0.0032610588	0.0032161693	0.0032049376	0.0032374903	0.0033039926	0.0032387034	0.0031933717	0.0033144339	0.003283049	0.0032951673	0.003205883	0.8409683	0.0032166012	0.0031942334	0.0032176974	0.0032282583	0.003348811	0.0032274711	0.0033155286	0.00327151	0.0032405728	0.0032602504	0.003227414	0.0032163984	0.0032715702
0.00039205977	0.0003906323	0.00040269137	0.55723155	0.0004015618	0.00040010866	0.00039067646	0.0003879661	0.00039461022	0.00039473586	0.00039067309	0.00039319874	0.0003907229	0.00039993104	0.0003920507	0.0004003581	0.00039205732	0.00039341624	0.2699484	0.15425208	0.0003893572	0.0003920422	0.0003961945	0.00039191055	0.00039472783	0.00039746033	0.00039198916	0.0003906202	0.00039458778	0.0004026931	0.00039473563	0.00038921056	0.0004039657	0.0004001405	0.0004016175	0.00039073548	0.00039071185	0.0003920418	0.0003893156	0.0003921754	0.00039346257	0.00040815564	0.00039336664	0.00040409915	0.00039873412	0.00039496348	0.00039736181	0.0003933597	0.0003920171	0.00039874145
