topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19
0.0009442701	0.00096026727	0.0009839295	0.0010059905	0.9817453	0.00091957644	0.00096617924	0.0009125563	0.0009753014	0.0009413669	0.000937887	0.00094984705	0.000937224	0.0010301135	0.0009411416	0.0009879435	0.00095935824	0.00097066443	0.0009845848	0.00094648404
0.011536354	0.011731795	0.012020881	0.012290406	0.0121698575	0.011234666	0.011804023	0.0111489	0.01191547	0.77630955	0.01145837	0.011604489	0.011450271	0.012585122	0.011498133	0.012069921	0.011720689	0.01185882	0.012028888	0.011563402
0.0025248588	0.0025676333	0.002630903	0.0026898915	0.002663508	0.002458831	0.0025834418	0.9509659	0.0026078324	0.002517096	0.0025077912	0.0025397707	0.0025060186	0.0027543933	0.0025164937	0.002641636	0.0025652025	0.002595434	0.0026326552	0.0025307785
0.0026740595	0.0027193616	0.00278637	0.0028488443	0.0028209018	0.00260413	0.0027361035	0.0025842497	0.002761936	0.002665838	0.27206686	0.0026898526	0.002654106	0.0029171577	0.0026652	0.6788709	0.0027167872	0.002748805	0.002788226	0.002680329
0.0091927815	0.00934852	0.009578878	0.00979365	0.00969759	0.00895238	0.009406074	0.008884037	0.00949488	0.009164518	0.009130639	0.8218341	0.009124185	0.010028495	0.0091623245	0.009617956	0.009339669	0.009449739	0.009585259	0.009214334
0.007640622	0.0077700643	0.007961528	0.008140039	0.008060196	0.007440812	0.007817902	0.007384008	0.85212255	0.0076171304	0.0075889723	0.007685748	0.0075836084	0.00833523	0.007615308	0.007994008	0.0077627087	0.007854193	0.007966831	0.007658536
0.003795493	0.0038597935	0.12807947	0.45853767	0.0040039173	0.0036962368	0.0038835567	0.0036680193	0.0039202226	0.0037838235	0.003769836	0.0038179094	0.0037671714	0.0041405405	0.003782918	0.003971038	0.34785885	0.003901585	0.003957538	0.0038043917
0.003501774	0.0035610986	0.0036488485	0.003730661	0.003694069	0.003410199	0.0035830229	0.003384165	0.0036168515	0.0034910075	0.0034781024	0.0035224557	0.003475644	0.0038201197	0.003490172	0.93227315	0.0035577274	0.003599656	0.003651279	0.0035099841
0.0076406095	0.0077700517	0.007961515	0.008140024	0.008060183	0.0074408	0.007817889	0.0073839957	0.007891701	0.0076171183	0.00758896	0.007685736	0.0075835963	0.008335216	0.8518464	0.007993995	0.007762696	0.007854181	0.007966818	0.0076585235
0.0009249722	0.00094064244	0.000963821	0.45604044	0.00097576575	0.0009007832	0.0009464336	0.0008939065	0.0009553692	0.0009221283	0.0009187195	0.00093043514	0.00091807015	0.0010090612	0.5270095	0.00096775306	0.000939752	0.00095082715	0.00096446305	0.0009271409
0.003795485	0.0038597856	0.0039548953	0.00404357	0.004003909	0.003696229	0.0038835485	0.0036680116	0.0039202147	0.9264054	0.003769828	0.0038179015	0.0037671635	0.004140532	0.00378291	0.00397103	0.0038561316	0.0039015769	0.0039575296	0.0038043838
0.0050716414	0.005157562	0.0052846507	0.00540314	0.005350144	0.004939013	0.005189315	0.0049013076	0.005238309	0.0050560487	0.005037358	0.005101595	0.0050337976	0.005532704	0.0050548385	0.9019107	0.0051526795	0.0052134045	0.0052881707	0.0050835325
0.0050716344	0.005157555	0.5491659	0.0054031326	0.0053501367	0.004939006	0.0051893075	0.004901301	0.005238302	0.0050560418	0.005037351	0.005101588	0.0050337906	0.0055326964	0.35777825	0.0053062025	0.0051526725	0.0052133976	0.005288163	0.0050835256
0.011536355	0.011731796	0.012020881	0.012290407	0.0121698575	0.011234667	0.011804024	0.0111489	0.7767241	0.011500886	0.011458371	0.011604489	0.011450271	0.012585123	0.011498134	0.012069922	0.01172069	0.01185882	0.012028889	0.011563403
0.0037954932	0.0038597938	0.003954904	0.0040435786	0.0040039173	0.0036962372	0.003883557	0.0036680195	0.003920223	0.003783824	0.0037698362	0.0038179096	0.0037671716	0.004140541	0.0037829182	0.7449886	0.00385614	0.18550542	0.0039575384	0.003804392
0.003032453	0.9412613	0.003159816	0.0032306635	0.003198976	0.002953151	0.0031028125	0.0029306062	0.0031321072	0.0030231294	0.003011954	0.0030503627	0.003009825	0.0033081328	0.003022406	0.0031727068	0.0030809073	0.0031172163	0.0031619207	0.0030395626
