topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29
0.0107842805	0.010588302	0.010851826	0.01123202	0.01118064	0.011429652	0.010774341	0.0106627075	0.010929636	0.010702897	0.010775701	0.010627729	0.01066943	0.010736364	0.010700958	0.01065699	0.010815312	0.011006516	0.010512215	0.010666064	0.0104771545	0.011230492	0.010691056	0.010883148	0.01095996	0.010813616	0.010553623	0.010733045	0.6867665	0.010587778
0.0035619177	0.0034971887	0.003584227	0.0037098008	0.0036928307	0.003775076	0.003558635	0.0035217635	0.0036099267	0.0035350376	0.003559084	0.0035102107	0.003523984	0.0035460915	0.003534397	0.0035198755	0.0035721671	0.0036353196	0.0034720579	0.0035228722	0.0034604778	0.30501136	0.59517777	0.0035945724	0.0036199423	0.0035716072	0.003485734	0.003544995	0.0035940846	0.0034970152
0.00035083314	0.0003444576	0.0003530305	0.00036539897	0.00036372748	0.1898291	0.0003505098	0.00034687814	0.00035556182	0.00034818557	0.8003492	0.0003457402	0.00034709682	0.00034927434	0.0003481225	0.00034669216	0.00035184267	0.00035806288	0.00034198235	0.0003469873	0.00034084174	0.00036534926	0.00034780038	0.00035404947	0.00035654832	0.0003517875	0.0003433294	0.00034916634	0.00035400144	0.00034444052
0.0032042614	0.0031460319	0.0032243307	0.0033372955	0.30150747	0.0033960163	0.3030568	0.0031681391	0.0032474499	0.0031800803	0.0032017124	0.0031577463	0.0031701366	0.0031900243	0.0031795043	0.0031664406	0.0032134817	0.003270293	0.30878037	0.0031691364	0.0031130072	0.0033368412	0.0031765623	0.0032336372	0.0032564597	0.003212978	0.0031357277	0.003189038	0.0032331985	0.0031458759
0.008060321	0.007913844	0.0081108045	0.008394968	0.008356566	0.00854268	0.008052892	0.007969455	0.008168961	0.007999493	0.008053908	0.007943312	0.007974479	0.008024507	0.76574993	0.007965182	0.008083514	0.008226423	0.007856975	0.007971964	0.007830771	0.008393825	0.007990643	0.008134215	0.008191626	0.008082246	0.007887924	0.008022026	0.0081331115	0.007913452
0.004009447	0.003936585	0.0040345592	0.0041759103	0.004156808	0.004249387	0.0040057516	0.0039642476	0.004063488	0.0039791893	0.0040062573	0.003951243	0.003966747	0.0039916323	0.0039784685	0.0039621224	0.0040209843	0.004092071	0.0039082966	0.0039654956	0.0038952616	0.004175342	0.0039747874	0.8835446	0.004074762	0.004020354	0.0039236913	0.003990398	0.0040456555	0.00393639
0.016289007	0.015992993	0.01639103	0.01696529	0.5273313	0.0172638	0.016273994	0.016105378	0.016508557	0.01616608	0.016276047	0.016052544	0.016115531	0.016216632	0.016163152	0.016096743	0.016335879	0.01662468	0.015878068	0.016110446	0.015825111	0.016962983	0.016148197	0.016438339	0.01655436	0.016333317	0.015940612	0.016211618	0.01643611	0.0159922
0.0064349533	0.0063180136	0.006475257	0.0067021186	0.0066714603	0.0068200445	0.0064290226	0.0063624107	0.0065216864	0.006386392	0.006429834	0.0063415393	0.0063664224	0.0064063617	0.0063852347	0.0063589998	0.00645347	0.006567561	0.0062726126	0.0063644135	0.006251692	0.006701207	0.0063793263	0.006493947	0.0065397806	0.006452458	0.00629732	0.8130057	0.006493066	0.0063177007
0.005355128	0.005257812	0.0053886687	0.0055774613	0.8446068	0.0056755985	0.0053501925	0.005294759	0.0054273065	0.005314715	0.0053508678	0.0052773897	0.0052980967	0.005331334	0.0053137527	0.0052919197	0.0053705373	0.0054654833	0.005220029	0.0052964254	0.005202619	0.0055767023	0.005308836	0.0054042223	0.0054423646	0.0053696954	0.005240591	0.0053296858	0.005403489	0.005257551
0.0029118783	0.0028589622	0.0029301161	0.0030327733	0.0030189	0.003086136	0.0029091947	0.0028790522	0.6515107	0.0028899037	0.0029095619	0.0028696076	0.0028808673	0.0028989404	0.0028893803	0.0028775085	0.0029202574	0.0029718846	0.0028384177	0.0028799584	0.0028289508	0.0030323605	0.0028867067	0.0029385737	0.0029593138	0.0029197994	0.0028495982	0.002898044	0.2668638	0.0028588204
