topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15
0.01919639	0.019357432	0.019872794	0.020123383	0.020279828	0.02134365	0.019810682	0.019645166	0.01966274	0.02003205	0.019744929	0.018909227	0.02007943	0.018758683	0.7039758	0.019207817
0.006290358	0.16218626	0.0065120035	0.0065941196	0.0066453856	0.006993984	0.0064916536	0.7470156	0.0064431755	0.006564193	0.006470106	0.006196259	0.0065797167	0.00614693	0.006576116	0.0062941033
0.0006174059	0.00062258553	0.0006391606	0.00064722035	0.0006522523	0.9905201	0.00063716323	0.00063183974	0.000632405	0.000644283	0.0006350484	0.00060817006	0.0006458068	0.0006033282	0.0006454533	0.0006177735
0.0056565194	0.005703974	0.0058558322	0.0059296745	0.45784226	0.006289246	0.46082932	0.0057887603	0.0057939403	0.005902761	0.0058181556	0.0055719037	0.0059167226	0.0055275434	0.005913485	0.00565989
0.014304791	0.0144248	0.014808829	0.014995568	0.015112153	0.0159049	0.0147625515	0.014639214	0.014652309	0.014927511	0.014713549	0.014090803	0.014962816	0.013978624	0.7794083	0.0143133085
0.0070841503	0.007143581	0.007333766	0.007426243	0.0074839783	0.007876576	0.0073108473	0.007249765	0.0072562513	0.0073925382	0.0072865793	0.006978177	0.6006362	0.29704705	0.0074059684	0.007088369
0.029171756	0.029416487	0.03019964	0.030580457	0.5504686	0.032434836	0.030105267	0.029853746	0.029880451	0.03044167	0.030005338	0.028735373	0.030513667	0.028506601	0.030496962	0.029189127
0.01139992	0.011495558	0.82408756	0.011950422	0.012043332	0.012675093	0.011764722	0.011666431	0.011676871	0.011896183	0.011725672	0.011229387	0.011924323	0.011139985	0.011917796	0.011406728
0.009475672	0.009555165	0.009809554	0.009933253	0.010010481	0.010535598	0.009778899	0.85366833	0.009705872	0.009888169	0.009746438	0.009333923	0.009911556	0.009259613	0.009906134	0.009481314
0.005138725	0.005181836	0.0053197932	0.005386874	0.0054287547	0.005713531	0.005303168	0.0052588596	0.92064804	0.005362426	0.0052855653	0.005061855	0.005375109	0.0050215553	0.0053721666	0.0051417854
0.014304846	0.014424851	0.014808888	0.44400814	0.015112205	0.01590496	0.0147626065	0.014639267	0.014652361	0.014927565	0.014713605	0.014090854	0.014962876	0.013978672	0.014954686	0.34975362
0.0031319007	0.0031581754	0.0032422552	0.0032831396	0.003308665	0.5581496	0.003232123	0.0032051187	0.0032079862	0.0032682398	0.0032213947	0.0030850503	0.39703795	0.0030604894	0.0032741763	0.0031337654
0.0056565194	0.005703973	0.005855831	0.0059296745	0.005975772	0.0062892456	0.0058375313	0.0057887593	0.9126522	0.00590276	0.0058181547	0.0055719023	0.0059167217	0.005527542	0.0059134816	0.005659888
0.009475664	0.8535264	0.009809546	0.0099332435	0.010010471	0.010535604	0.009778892	0.009697191	0.009705864	0.009888162	0.00974643	0.009333917	0.009911547	0.009259609	0.009906131	0.009481307
0.011399897	0.011495534	0.011801579	0.011950398	0.012043335	0.8249614	0.011764699	0.011666405	0.011676844	0.011896163	0.01172565	0.011229366	0.011924296	0.011139964	0.01191777	0.011406685
0.0037614594	0.4222213	0.0038939964	0.0039431	0.0039737565	0.52381676	0.0038818277	0.0038493953	0.0038528396	0.003925204	0.0038689433	0.003705191	0.0039344896	0.0036756927	0.003932334	0.0037636987
0.014304804	0.01442481	0.014808842	0.014995583	0.015112164	0.015904909	0.014762565	0.014639226	0.014652324	0.014927523	0.014713562	0.0140908165	0.014962831	0.013978634	0.77940804	0.014313326
0.0037614543	0.13861227	0.0038939912	0.0039430964	0.003973751	0.0041822013	0.0038818223	0.00384939	0.0038528335	0.003925199	0.0038689375	0.0037051854	0.0039344826	0.80691934	0.003932329	0.0037636934
0.005138723	0.26687586	0.6590102	0.0053868727	0.005428753	0.0057135294	0.005303165	0.005258858	0.0052635623	0.0053624245	0.005285563	0.0050618523	0.0053751064	0.005021553	0.0053721652	0.005141783
0.41687453	0.019357458	0.019872813	0.020123411	0.30650872	0.02134369	0.019810706	0.019645192	0.019662768	0.02003208	0.01974495	0.018909255	0.020079458	0.01875871	0.020068476	0.019207843
0.0037614617	0.0037930163	0.003893998	0.003943103	0.003973757	0.004182214	0.0038818293	0.003849397	0.003852841	0.0039252057	0.0038689442	0.0037051926	0.00393449	0.0036756943	0.94199514	0.0037637027
0.011399884	0.011495521	0.8240881	0.011950385	0.012043292	0.012675045	0.0117646875	0.011666393	0.011676831	0.011896147	0.011725638	0.011229352	0.011924284	0.011139952	0.011917757	0.011406672
0.0033169528	0.0033447791	0.0034338278	0.003477129	0.003504161	0.0036879797	0.0034230973	0.0033944973	0.0033975341	0.0034613467	0.0034117347	0.0032673338	0.9488517	0.0032413215	0.0034676346	0.0033189277
0.004707785	0.0047472795	0.004873667	0.22243817	0.0049734917	0.0052343877	0.0048584365	0.7097952	0.0048221545	0.004912725	0.0048423097	0.00463736	0.004924345	0.004600441	0.0049216505	0.0047105886
0.006290348	0.00634312	0.006511993	0.0065941103	0.006645378	0.006993974	0.006491644	0.44162583	0.46767622	0.0065641818	0.0064700963	0.00619625	0.006579708	0.0061469194	0.006576105	0.006294094
0.011399973	0.011495614	0.011801665	0.011950475	0.012043386	0.82496023	0.011764778	0.011666485	0.011676928	0.011896238	0.0117257275	0.011229441	0.011924403	0.011140036	0.011917851	0.011406766
0.009475668	0.009555164	0.009809548	0.009933246	0.010010473	0.010535595	0.009778894	0.0096971905	0.009705868	0.0098881675	0.009746433	0.009333919	0.009911552	0.009259609	0.85387737	0.009481311
0.011399934	0.011495562	0.011801612	0.01195043	0.012043341	0.012675101	0.011764729	0.011666438	0.011676873	0.8241821	0.011725679	0.011229393	0.011924328	0.011139992	0.011917806	0.011406713
0.009475656	0.00955515	0.009809538	0.009933235	0.01001046	0.010535588	0.009778881	0.009697181	0.009705855	0.009888153	0.85371786	0.009333908	0.009911539	0.009259597	0.009906113	0.009481297
0.060730264	0.061239745	0.06287013	0.06366292	0.064157866	0.06752339	0.06267366	0.062150028	0.06220563	0.06337398	0.062465627	0.059821792	0.06352387	0.059345532	0.0634891	0.060766425
0.00947566	0.009555154	0.00980954	0.8539046	0.010010464	0.010535585	0.009778885	0.009697184	0.009705858	0.009888155	0.009746426	0.009333911	0.009911544	0.0092596	0.009906117	0.009481302
0.009475657	0.009555153	0.009809541	0.009933236	0.010010461	0.85450697	0.009778883	0.009697182	0.009705857	0.009888156	0.009746424	0.0093339095	0.009911542	0.0092596	0.009906119	0.009481301
0.060730264	0.061239745	0.06287013	0.06366292	0.064157866	0.06752339	0.06267366	0.062150028	0.06220563	0.06337398	0.062465627	0.059821792	0.06352387	0.059345532	0.0634891	0.060766425
0.008107225	0.008175241	0.008392889	0.008498723	0.008564796	0.009014085	0.00836666	0.008296757	0.008304181	0.008460153	0.87484324	0.007985947	0.008480161	0.007922369	0.00847552	0.0081120515
0.014304876	0.014424885	0.01480892	0.014995659	0.0151123265	0.015904985	0.014762647	0.014639298	0.0146524	0.0149276	0.014713639	0.77854306	0.014962906	0.013978708	0.014954719	0.014313394
0.014304799	0.014424806	0.014808839	0.014995578	0.01511216	0.015904898	0.014762563	0.01463922	0.014652317	0.014927519	0.014713557	0.014090812	0.014962824	0.013978631	0.0149546405	0.7787669
0.060730264	0.061239745	0.06287013	0.06366292	0.064157866	0.06752339	0.06267366	0.062150028	0.06220563	0.06337398	0.062465627	0.059821792	0.06352387	0.059345532	0.0634891	0.060766425
0.006290348	0.31273657	0.59654003	0.0065941075	0.0066453745	0.0069939736	0.006491643	0.0064374045	0.0064431643	0.0065641818	0.006470095	0.0061962493	0.0065797064	0.00614692	0.006576107	0.006294093
0.014304773	0.01442478	0.01480881	0.7794495	0.015112133	0.015904868	0.014762533	0.014639193	0.01465229	0.014927493	0.014713532	0.014090787	0.014962799	0.013978605	0.014954606	0.014313291
0.57066584	0.16202848	0.0026507222	0.0026841476	0.0027050164	0.0028469136	0.0026424387	0.0026203617	0.0026227052	0.23295826	0.0026336678	0.002522198	0.0026782854	0.002502118	0.0026768195	0.0025620256
0.0033169538	0.0033447808	0.003433829	0.0034771303	0.0035041634	0.003687981	0.0034230982	0.07738963	0.0033975355	0.87484837	0.003411736	0.003267335	0.003469535	0.0032413227	0.0034676362	0.0033189293
0.008107234	0.4210861	0.008392899	0.4620921	0.008564808	0.009014092	0.0083666695	0.008296769	0.008304188	0.00846016	0.0083389	0.007985956	0.008480171	0.0079223765	0.00847553	0.00811206
0.00947568	0.009555172	0.00980956	0.009933259	0.5949456	0.010535611	0.009778905	0.009697205	0.009705881	0.009888176	0.009746446	0.009333931	0.26894745	0.00925962	0.009906141	0.009481322
0.019196356	0.019357394	0.019872747	0.020123344	0.020279791	0.021343611	0.019810643	0.019645128	0.019662704	0.020032011	0.019744886	0.018909192	0.020079393	0.018758649	0.020068398	0.70311576
0.0021654316	0.0021835945	0.002241729	0.0022699968	0.002287645	0.0024076484	0.0022347232	0.0022160523	0.0022180355	0.002259695	0.0022273052	0.0021330353	0.9666085	0.0021160534	0.002263799	0.0021667175
0.029171767	0.029416498	0.030199654	0.030580467	0.030818215	0.03243488	0.030105282	0.029853754	0.02988046	0.030441679	0.030005347	0.028735382	0.030513678	0.5481568	0.030496994	0.029189138
0.008107221	0.008175234	0.5604689	0.008498718	0.008564791	0.009014085	0.008366657	0.008296753	0.008304176	0.008460145	0.008338884	0.007985944	0.008480158	0.007922365	0.3229039	0.00811205
0.007084157	0.007143588	0.007333772	0.0074262493	0.007483987	0.007876578	0.007310853	0.007249772	0.0072562583	0.0073925476	0.0072865854	0.0069781863	0.0074100327	0.0069226283	0.8907564	0.0070883743
0.004343528	0.004379967	0.0044965763	0.004553277	0.004588676	0.0048293867	0.004482524	0.47125146	0.0044490495	0.0045326115	0.0044676447	0.0042785527	0.004543332	0.00424449	0.4662128	0.0043461146
0.0023464537	0.6175685	0.0024291326	0.22803564	0.0024788876	0.0026089232	0.0024215414	0.0024013096	0.002403458	0.0024486005	0.0024135036	0.122895844	0.0024543917	0.0022929513	0.002453048	0.0023478507
0.014304801	0.014424806	0.01480884	0.014995578	0.015112162	0.015904907	0.014762561	0.014639222	0.014652319	0.014927519	0.014713558	0.014090812	0.014962828	0.013978631	0.7794081	0.014313319
0.005656514	0.005703968	0.24597023	0.0059296675	0.005975766	0.4611267	0.005837525	0.0057887533	0.005793932	0.005902755	0.0058181486	0.0055718967	0.0059167165	0.005527538	0.005913477	0.21756648
0.0025605012	0.0025819824	0.0026507226	0.0026841483	0.0027050162	0.002846914	0.5928423	0.0026203613	0.0026227057	0.0026719673	0.37027195	0.0025221985	0.0026782858	0.0025021182	0.0026768195	0.0025620258
0.060730264	0.061239745	0.06287013	0.06366292	0.064157866	0.06752339	0.06267366	0.062150028	0.06220563	0.06337398	0.062465627	0.059821792	0.06352387	0.059345532	0.0634891	0.060766425
0.0070841666	0.0071435925	0.007333783	0.0074262545	0.0074839955	0.007876582	0.89066124	0.0072497763	0.007256262	0.0073925494	0.0072865915	0.0069781872	0.00741004	0.006922632	0.0074059856	0.007088378
0.060730264	0.061239745	0.06287013	0.06366292	0.064157866	0.06752339	0.06267366	0.062150028	0.06220563	0.06337398	0.062465627	0.059821792	0.06352387	0.059345532	0.0634891	0.060766425
0.0051387195	0.0051818294	0.0053197867	0.005386867	0.0054287477	0.92109805	0.0053031608	0.0052588535	0.005263558	0.0053624194	0.005285558	0.0050618486	0.0053751026	0.0050215498	0.0053721606	0.0051417793
0.014304804	0.014424813	0.014808844	0.0149955815	0.015112172	0.015904907	0.014762567	0.27743587	0.014652323	0.014927526	0.014713566	0.5157476	0.014962832	0.013978636	0.0149546405	0.0143133225
0.009475657	0.009555153	0.009809541	0.009933236	0.010010461	0.85450697	0.009778883	0.009697182	0.009705857	0.009888156	0.009746424	0.0093339095	0.009911542	0.0092596	0.009906119	0.009481301
0.060730264	0.061239745	0.06287013	0.06366292	0.064157866	0.06752339	0.06267366	0.062150028	0.06220563	0.06337398	0.062465627	0.059821792	0.06352387	0.059345532	0.0634891	0.060766425
0.0040315893	0.6254291	0.0041736457	0.31647742	0.004259132	0.004482553	0.0041606016	0.0041258405	0.0041295313	0.0042070947	0.004146792	0.0039712796	0.0042170445	0.0039396635	0.0042147357	0.0040339897
0.0070841457	0.007143576	0.8906844	0.0074262377	0.0074839736	0.007876561	0.0073108417	0.007249772	0.0072562457	0.0073925336	0.007286575	0.006978172	0.007410019	0.006922616	0.0074059633	0.007088363
0.029171776	0.029416509	0.030199664	0.030580478	0.030818231	0.032434866	0.030105287	0.029853763	0.029880473	0.030441692	0.030005358	0.5483855	0.030513695	0.028506622	0.030496987	0.029189147
0.0047077816	0.004747276	0.0048736637	0.004935125	0.0049734884	0.005234383	0.0048584337	0.004817841	0.0048221517	0.9273932	0.004842307	0.0046373573	0.0049243416	0.0046004383	0.0049216477	0.0047105853
0.0070841406	0.0071435715	0.0073337555	0.0074262335	0.0074839676	0.8912273	0.007310837	0.007249755	0.0072562415	0.0073925285	0.007286575	0.006978168	0.007410015	0.006922612	0.0074059577	0.007088359
0.029171783	0.029416516	0.03019967	0.030580489	0.5504682	0.032434877	0.030105295	0.029853767	0.029880479	0.030441701	0.030005366	0.028735407	0.030513696	0.02850663	0.030496998	0.029189155
0.0043435353	0.004379975	0.0044965832	0.004553284	0.004588685	0.10377967	0.00448253	0.0044450797	0.004449057	0.0045326194	0.0044676526	0.48284224	0.35550764	0.004244496	0.004540853	0.004346122
0.002817523	0.0028411623	0.0029168006	0.002953581	0.14243618	0.003132686	0.0029076852	0.0028833917	0.0028859712	0.0029401765	0.002898034	0.002775375	0.0029471302	0.0027532794	0.8170918	0.0028192005
0.014304801	0.014424812	0.01480884	0.014995579	0.015112163	0.01590491	0.014762564	0.014639219	0.014652318	0.014927525	0.77916706	0.014090813	0.01496283	0.013978632	0.014954636	0.014313318
0.01919636	0.019357404	0.019872757	0.020123348	0.0202798	0.021343615	0.019810654	0.70355296	0.019662712	0.020032018	0.019744897	0.0189092	0.0200794	0.018758656	0.020068405	0.01920779
0.014304817	0.77887803	0.014808857	0.014995596	0.015112189	0.015904939	0.014762577	0.014639237	0.014652337	0.014927542	0.014713579	0.01409083	0.014962844	0.013978647	0.0149546545	0.0143133355
0.003761454	0.0037930098	0.0038939905	0.6466857	0.29929402	0.004182201	0.0038818223	0.0038493895	0.0038528333	0.003925199	0.003868937	0.0037051854	0.003934482	0.0036756874	0.0039323284	0.0037636934
0.019196352	0.019357394	0.01987275	0.02012334	0.02027979	0.021343606	0.019810643	0.019645127	0.7035707	0.020032011	0.019744888	0.018909192	0.020079391	0.018758649	0.020068398	0.019207783
0.01139993	0.011495571	0.011801617	0.011950431	0.01204334	0.42112404	0.011764736	0.011666442	0.41551378	0.011896199	0.011725685	0.011229398	0.011924332	0.011139998	0.011917807	0.011406721
0.0026828684	0.0027053754	0.002777401	0.0028124235	0.0028342886	0.0029829675	0.0027687214	0.0027455888	0.0027480454	0.002799659	0.0027595307	0.002642735	0.75220895	0.002621695	0.0028047448	0.209105
0.005656514	0.005703968	0.0058558267	0.0059296675	0.0059757666	0.006289238	0.9126959	0.0057887533	0.005793932	0.005902755	0.00581815	0.0055718976	0.0059167165	0.005527538	0.005913479	0.005659882
0.008107229	0.008175244	0.008392893	0.87500304	0.008564803	0.00901409	0.008366665	0.008296762	0.008304184	0.008460156	0.008338893	0.007985952	0.008480166	0.007922373	0.008475524	0.008112074
0.00810721	0.008175223	0.008392874	0.008498706	0.008564779	0.5778569	0.30602843	0.008296742	0.008304165	0.008460136	0.008338872	0.007985933	0.008480145	0.007922354	0.008475504	0.008112038
0.060730264	0.061239745	0.06287013	0.06366292	0.064157866	0.06752339	0.06267366	0.062150028	0.06220563	0.06337398	0.062465627	0.059821792	0.06352387	0.059345532	0.0634891	0.060766425
0.003761455	0.9418559	0.0038939926	0.003943095	0.0039737513	0.004182205	0.0038818235	0.0038493916	0.0038528347	0.0039252	0.0038689391	0.0037051868	0.0039344835	0.0036756906	0.00393233	0.0037636943
0.009475656	0.009555151	0.009809538	0.009933234	0.010010459	0.010535602	0.009778881	0.009697181	0.0097058555	0.009888154	0.009746423	0.009333909	0.00991154	0.009259599	0.8538775	0.009481299
0.009475658	0.009555154	0.0098095415	0.009933237	0.010010462	0.85450697	0.009778884	0.009697183	0.009705858	0.009888157	0.009746425	0.00933391	0.009911542	0.009259601	0.009906135	0.009481301
0.0037614577	0.0037930137	0.31157258	0.003943099	0.0039737537	0.0041822083	0.0038818265	0.40519413	0.003852838	0.003925203	0.0038689417	0.0037051898	0.003934487	0.0036756913	0.0039323336	0.23280327
0.011399917	0.82378155	0.011801605	0.011950422	0.012043329	0.012675089	0.011764721	0.011666429	0.011676868	0.011896182	0.0117256725	0.011229385	0.011924321	0.011139986	0.011917794	0.011406708
0.009475653	0.85352665	0.009809534	0.009933231	0.010010459	0.010535577	0.00977888	0.009697179	0.009705853	0.009888151	0.009746421	0.009333906	0.009911537	0.009259596	0.009906111	0.009481296
0.029171767	0.0294165	0.030199653	0.030580467	0.030818218	0.032434847	0.030105282	0.549504	0.029880458	0.030441677	0.030005354	0.028735382	0.03051368	0.02850661	0.030496974	0.029189136
0.060730264	0.061239745	0.06287013	0.06366292	0.064157866	0.06752339	0.06267366	0.062150028	0.06220563	0.06337398	0.062465627	0.059821792	0.06352387	0.059345532	0.0634891	0.060766425
0.01919635	0.019357394	0.019872745	0.020123338	0.020279787	0.021343606	0.7037186	0.019645127	0.019662702	0.02003201	0.019744884	0.01890919	0.02007939	0.018758647	0.020068396	0.019207781
0.008107227	0.008175242	0.008392893	0.87500304	0.008564799	0.009014088	0.008366667	0.008296763	0.008304184	0.008460156	0.008338894	0.007985951	0.008480164	0.007922374	0.008475523	0.008112056
0.014304843	0.014424853	0.7792617	0.014995624	0.015112215	0.015904944	0.014762607	0.014639262	0.014652361	0.014927561	0.014713601	0.014090854	0.014962872	0.01397867	0.014954683	0.01431336
0.0047077867	0.004747282	0.16910446	0.0049351254	0.004973494	0.0052343886	0.0048584384	0.004817848	0.7630717	0.004912727	0.0048423125	0.004637362	0.0049243476	0.0046004425	0.004921651	0.0047105895
0.01430478	0.014424788	0.014808818	0.014995556	0.779566	0.01590488	0.01476254	0.014639202	0.014652299	0.014927501	0.01471354	0.014090795	0.014962805	0.013978613	0.014954614	0.014313299
0.14111482	0.009555163	0.009809552	0.009933251	0.010010476	0.010535594	0.009778893	0.009697191	0.009705866	0.72222024	0.009746435	0.009333919	0.009911554	0.0092596095	0.009906129	0.009481309
0.0113999555	0.011495596	0.011801646	0.011950469	0.012043372	0.012675132	0.0117647685	0.011666473	0.01167691	0.61218864	0.0117257135	0.011229424	0.011924363	0.0111400215	0.011917834	0.22339965
0.0070841354	0.0071435664	0.89068455	0.0074262293	0.007483964	0.007876549	0.007310831	0.00724975	0.0072562355	0.007392528	0.007286565	0.006978163	0.0074100085	0.0069226073	0.007405953	0.007088354
0.0062903585	0.00634313	0.0065120026	0.7564768	0.0066453866	0.006993984	0.0064916536	0.15297602	0.0064431736	0.006564191	0.006470105	0.006196259	0.0065797186	0.00614693	0.006576116	0.006294104
0.060730264	0.061239745	0.06287013	0.06366292	0.064157866	0.06752339	0.06267366	0.062150028	0.06220563	0.06337398	0.062465627	0.059821792	0.06352387	0.059345532	0.0634891	0.060766425
0.009475671	0.009555164	0.009809553	0.00993325	0.010010477	0.010535601	0.009778945	0.85366833	0.009705871	0.009888168	0.009746438	0.009333923	0.009911556	0.009259612	0.009906131	0.009481313
0.47229993	0.0033447803	0.0034338282	0.0034771285	0.0035041617	0.0036879801	0.0034230992	0.0033944978	0.0033975346	0.0034613477	0.003411735	0.0032673345	0.4798687	0.0032413225	0.0034676348	0.0033189284
0.011399898	0.011495533	0.011801579	0.011950399	0.012043308	0.012675066	0.011764699	0.011666407	0.011676845	0.01189616	0.011725648	0.8235158	0.011924298	0.011139963	0.011917769	0.011406689
0.823686	0.011495549	0.011801595	0.011950414	0.0120433215	0.012675086	0.011764716	0.011666422	0.011676858	0.011896174	0.011725663	0.011229379	0.011924315	0.011139979	0.011917789	0.011406702
0.0029664084	0.0029912952	0.0030709326	0.0031096563	0.0031338322	0.003298225	0.0030613358	0.0030357582	0.0030384746	0.0030955432	0.9542055	0.0029220337	0.003102865	0.0028987704	0.003101166	0.0029681753
0.0070841517	0.0071435836	0.007333767	0.0074262456	0.007483983	0.7653195	0.007310849	0.13315734	0.0072562536	0.007392541	0.007286582	0.0069781793	0.0074100266	0.0069226236	0.0074059702	0.0070883706
0.5488214	0.029416533	0.030199694	0.030580511	0.030818256	0.032434903	0.030105315	0.029853793	0.029880498	0.030441718	0.030005388	0.02873542	0.03051372	0.028506648	0.030497028	0.029189173
0.9027118	0.0063431202	0.0065119932	0.0065941084	0.006645375	0.0069939806	0.006491642	0.006437406	0.006443165	0.0065641813	0.006470094	0.0061962493	0.006579708	0.006146919	0.0065761055	0.0062940945
0.004031592	0.0040654144	0.0041736485	0.48659158	0.0042591346	0.004482559	0.004160606	0.0041258438	0.0041295355	0.0042070965	0.45539623	0.0039712833	0.0042170477	0.003939667	0.0042147385	0.0040339935
0.011399896	0.011495532	0.011801579	0.011950396	0.012043304	0.8249615	0.011764699	0.011666405	0.011676843	0.011896159	0.011725655	0.011229362	0.0119242985	0.011139962	0.011917767	0.011406684
0.019196367	0.019357411	0.7037805	0.020123357	0.020279804	0.02134362	0.019810662	0.019645143	0.01966273	0.020032028	0.019744907	0.018909207	0.020079408	0.018758662	0.020068415	0.019207798
0.008107226	0.008175241	0.008392891	0.008498727	0.008564801	0.009014087	0.19100384	0.008296762	0.008304185	0.15536045	0.008338891	0.00798595	0.008480163	0.5448892	0.0084755225	0.008112056
0.019196354	0.019357398	0.01987275	0.020123344	0.70418775	0.02134361	0.019810645	0.01964514	0.019662708	0.020032013	0.01974489	0.018909194	0.020079391	0.01875865	0.0200684	0.019207783
0.007084151	0.0071435845	0.007333769	0.007426248	0.007483983	0.00787657	0.89066136	0.007249768	0.007256252	0.007392542	0.007286583	0.0069781784	0.007410025	0.006922622	0.0074059716	0.0070883688
0.011399899	0.011495536	0.011801581	0.011950398	0.012043307	0.012675067	0.8240511	0.011666408	0.011676845	0.01189616	0.011725649	0.011229367	0.0119243	0.011139966	0.011917772	0.011406687
0.060730264	0.061239745	0.06287013	0.06366292	0.064157866	0.06752339	0.06267366	0.062150028	0.06220563	0.06337398	0.062465627	0.059821792	0.06352387	0.059345532	0.0634891	0.060766425
0.0029664065	0.0029912922	0.0030709307	0.0031096544	0.0031338304	0.003298222	0.0030613332	0.95419014	0.0030384725	0.0030955416	0.0030511715	0.0029220316	0.003102863	0.002898768	0.003101164	0.0029681728
0.014304835	0.014424846	0.014808877	0.014995614	0.015112204	0.015904982	0.014762596	0.0146392565	0.0146523565	0.014927566	0.014713596	0.014090848	0.014962862	0.7784315	0.01495468	0.014313353
0.0070841378	0.007143565	0.007333749	0.0074262265	0.007483962	0.007876549	0.00731083	0.0072497493	0.007256235	0.0073925224	0.0072865635	0.0069781616	0.0074100075	0.89027345	0.007405952	0.0070883525
0.5404231	0.009555165	0.009809554	0.32295704	0.010010475	0.0105356015	0.009778895	0.009697195	0.009705869	0.009888169	0.009746437	0.009333921	0.009911556	0.009259613	0.009906131	0.009481313
0.014304777	0.014424784	0.014808814	0.0149955535	0.77956605	0.015904874	0.014762537	0.014639199	0.014652294	0.014927496	0.014713536	0.01409079	0.014962802	0.013978609	0.01495461	0.014313295
0.009475672	0.009555166	0.009809554	0.009933254	0.010010481	0.010535602	0.009778898	0.009697198	0.009705871	0.009888179	0.8537176	0.0093339225	0.009911556	0.009259613	0.009906132	0.009481314
0.011399899	0.011495535	0.011801589	0.011950398	0.012043306	0.8249614	0.011764701	0.011666408	0.011676846	0.01189616	0.011725651	0.011229367	0.0119243	0.011139966	0.011917771	0.011406687
