topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7
0.036682058	0.034717552	0.73873794	0.037310462	0.038993783	0.04214796	0.03609705	0.035313174
0.0118255345	0.23073146	0.01226901	0.012029139	0.012570685	0.013586172	0.24541095	0.4615771
0.0011520595	0.0010905964	0.0011948132	0.0011717484	0.0012249465	0.99192286	0.0011337977	0.0011091599
0.010624034	0.010056131	0.011021055	0.010806216	0.5279156	0.0122045465	0.4071441	0.010228333
0.027164534	0.025715094	0.028170364	0.027627954	0.028887242	0.8095446	0.026733132	0.026157046
0.013331186	0.012616243	0.9050391	0.013556736	0.014167033	0.015339489	0.01311857	0.01283167
0.056457322	0.05344338	0.058554024	0.057421464	0.59936184	0.06483733	0.05556133	0.05436332
0.021572609	0.020415487	0.84635365	0.021939853	0.02294264	0.024784978	0.021225194	0.020765575
0.017892638	0.016927736	0.018559659	0.018198999	0.87302756	0.020563269	0.017607046	0.017223153
0.0096466085	0.009129088	0.93129486	0.0098105855	0.0102547165	0.011081004	0.009497368	0.009285754
0.027167184	0.025715018	0.02817672	0.80594677	0.028874882	0.031234076	0.026733827	0.026151545
0.005865423	0.0055518206	0.0060832333	0.005964495	0.006234623	0.95888525	0.005770386	0.005644776
0.010626761	0.010055369	0.011022084	0.34789747	0.011295181	0.012207838	0.010460713	0.58643454
0.017883828	0.01692924	0.018546373	0.018187935	0.019018821	0.020570105	0.017601246	0.87126243
0.021566816	0.02041648	0.022372905	0.021934833	0.022943474	0.84877986	0.021221528	0.020764092
0.37108624	0.006671974	0.0073098983	0.0071701244	0.007494849	0.5865455	0.006935537	0.006785896
0.80547273	0.025711963	0.028179193	0.027635103	0.028885284	0.031225637	0.026735911	0.02615417
0.0070480295	0.9491596	0.007310096	0.0071725403	0.007493714	0.008096046	0.0069354395	0.00678449
0.009644561	0.18984465	0.7505812	0.009811238	0.010255542	0.011084296	0.009491285	0.00928723
0.03668726	0.034720603	0.7386954	0.037312232	0.03901238	0.04215903	0.036094785	0.035318274
0.007049345	0.006672027	0.0073109255	0.007169098	0.007493502	0.95058197	0.0069382535	0.0067848996
0.021562459	0.02041364	0.8464161	0.021933936	0.02292707	0.024763439	0.021223264	0.020760104
0.9555273	0.005878612	0.0064437026	0.006318986	0.006602853	0.007135029	0.0061132354	0.0059803203
0.008832836	0.008360628	0.00916152	0.2595144	0.009391002	0.010152933	0.00869309	0.6858936
0.011830785	0.011190908	0.012267183	0.012033724	0.012577229	0.013600964	0.011642771	0.91485643
0.021571435	0.02041666	0.4969846	0.021936182	0.022932615	0.3741708	0.02122517	0.020762535
0.017887494	0.87096965	0.018549202	0.018193515	0.019018568	0.020558534	0.017604902	0.017218117
0.021574775	0.020412693	0.022384152	0.021943724	0.846888	0.024804302	0.021224305	0.020768017
0.017882	0.016931508	0.018554486	0.018196417	0.019012619	0.58839136	0.017599557	0.30343202
0.12256201	0.11602089	0.12711135	0.12465685	0.13028805	0.1407425	0.12061712	0.11800122
0.017884135	0.016927306	0.018546581	0.87227046	0.019012766	0.02054136	0.017597534	0.01721986
0.017880114	0.016927425	0.018544659	0.018185697	0.019008338	0.87464225	0.017596615	0.017214857
0.12256201	0.11602089	0.12711135	0.12465685	0.13028805	0.1407425	0.12061712	0.11800122
0.015277024	0.31721637	0.58843505	0.015537257	0.016239153	0.017557414	0.0150337955	0.014703919
0.02718699	0.025719013	0.028177839	0.027627053	0.028902102	0.031215714	0.8050183	0.026152968
0.027166411	0.8040716	0.028175775	0.027626002	0.02888017	0.031194929	0.026736308	0.02614878
0.12256201	0.11602089	0.12711135	0.12465685	0.13028805	0.1407425	0.12061712	0.11800122
0.011824146	0.445645	0.48132557	0.0120248385	0.012573303	0.013587056	0.011638063	0.011382049
0.02715713	0.02570849	0.028165428	0.80603766	0.028873095	0.031185465	0.026726078	0.026146661
0.14646688	0.19785415	0.0049698832	0.0048722606	0.6310053	0.0055050557	0.0047141914	0.0046122917
0.0062115863	0.0058809193	0.0064439815	0.078359455	0.8838735	0.007135723	0.006113263	0.0059815985
0.015274865	0.25121817	0.4674419	0.20253104	0.01624424	0.017547082	0.015032681	0.014710049
0.41737628	0.0169256	0.018554106	0.018191677	0.47357938	0.020555278	0.017598454	0.017219203
0.03668804	0.034715425	0.03803605	0.73801583	0.039000273	0.042135615	0.03609071	0.035318054
0.47059417	0.0038324308	0.5046109	0.004118885	0.0043062363	0.0046537956	0.0039849514	0.0038986155
0.056464475	0.053448033	0.058560394	0.05741855	0.060046885	0.60412073	0.055582915	0.05435797
0.015275787	0.014459047	0.8911816	0.015535048	0.016237117	0.017574133	0.015033357	0.014703886
0.013332099	0.9038433	0.013827869	0.013556902	0.014171968	0.015318026	0.013118197	0.012831681
0.008143886	0.0077091474	0.008448335	0.008283209	0.008660059	0.009359906	0.94155353	0.007841879
0.0043891827	0.81913656	0.00455191	0.15366885	0.0046667396	0.005042229	0.004319167	0.0042253905
0.027182132	0.025713122	0.028198367	0.027632995	0.02890039	0.8094865	0.026733011	0.026153494
0.010625582	0.010057554	0.0110231545	0.010814354	0.011294057	0.9255015	0.010453935	0.010229844
0.004791144	0.0045354203	0.0049699885	0.0048737596	0.00509861	0.0055053355	0.96561366	0.004612092
0.12256201	0.11602089	0.12711135	0.12465685	0.13028805	0.1407425	0.12061712	0.11800122
0.013343892	0.0126182055	0.013853007	0.013559571	0.014184116	0.015320474	0.9042877	0.012833015
0.12256201	0.11602089	0.12711135	0.12465685	0.13028805	0.1407425	0.12061712	0.11800122
0.009643556	0.009128601	0.01000275	0.0098077245	0.0102516245	0.9323908	0.009490382	0.009284549
0.027162034	0.025717437	0.028177962	0.027624402	0.028896302	0.031214738	0.026731804	0.8044753
0.017880114	0.016927421	0.01854466	0.0181857	0.01900834	0.8746423	0.017596617	0.017214857
0.12256201	0.11602089	0.12711135	0.12465685	0.13028805	0.1407425	0.12061712	0.11800122
0.007556648	0.71904784	0.007838401	0.23413078	0.008037819	0.00867819	0.007435536	0.0072748186
0.013329492	0.012617601	0.9050629	0.013558153	0.014170073	0.015309184	0.013117331	0.012835263
0.05645882	0.59266686	0.058560435	0.0574185	0.06005439	0.06490421	0.05557207	0.054364696
0.008832404	0.008359239	0.009159158	0.008983689	0.93732685	0.010145069	0.00869181	0.00850177
0.013330055	0.012615581	0.013825299	0.013557872	0.014168124	0.9065545	0.013117706	0.012830811
0.056468897	0.053455178	0.05859664	0.057431992	0.5992536	0.06486603	0.05555973	0.05436795
0.008146323	0.0077105137	0.7394669	0.008284289	0.00866264	0.21187149	0.008015341	0.007842507
0.0052739764	0.1299307	0.005470962	0.0053631105	0.8376317	0.0060633644	0.0051897354	0.005076427
0.027174369	0.27541995	0.028179515	0.027636789	0.028885972	0.55981535	0.026739556	0.026148506
0.036673874	0.034718033	0.038039055	0.037300624	0.038987424	0.042115457	0.03609659	0.73606896
0.027162202	0.025716748	0.028180383	0.027624963	0.8071956	0.031237591	0.026731547	0.026150927
0.0070494255	0.0066713733	0.0073094075	0.3872126	0.5699428	0.00809398	0.0069352635	0.006785204
0.036687218	0.034715425	0.7387783	0.03730376	0.03898875	0.042115875	0.036093295	0.035317395
0.021566698	0.84438723	0.022379052	0.021935496	0.022928337	0.024809543	0.021231774	0.02076188
0.9640554	0.004751697	0.005207942	0.005106144	0.0053368635	0.0057681077	0.004940665	0.0048331995
0.010624421	0.010056406	0.011022542	0.010805508	0.011294695	0.012202514	0.9237669	0.010226987
0.015275891	0.014460758	0.015846366	0.89087886	0.016243849	0.017556187	0.015030694	0.014707362
0.015272338	0.014456745	0.015840895	0.015533312	0.016233739	0.65136766	0.2565913	0.014704027
0.12256201	0.11602089	0.12711135	0.12465685	0.13028805	0.1407425	0.12061712	0.11800122
0.0070469785	0.94916075	0.0073092654	0.007168278	0.0074926484	0.008100838	0.0069355206	0.0067857304
0.017880563	0.016928062	0.018544912	0.018185707	0.019009568	0.87463844	0.017597746	0.01721503
0.017880114	0.016927602	0.01854466	0.0181857	0.01900834	0.8746421	0.017596617	0.017214857
0.007048655	0.006671982	0.2494574	0.0071703987	0.007495612	0.008106356	0.006936712	0.70711285
0.021567538	0.020418113	0.022381533	0.8459228	0.02293712	0.024780674	0.021225708	0.020766525
0.017882036	0.8710119	0.018545931	0.018187627	0.01901262	0.020538766	0.017598452	0.017222652
0.05645583	0.053445537	0.058558844	0.057420615	0.060017943	0.064833164	0.055569045	0.593699
0.12256201	0.11602089	0.12711135	0.12465685	0.13028805	0.1407425	0.12061712	0.11800122
0.036674652	0.034715403	0.03803604	0.03730137	0.03898583	0.04211873	0.7368586	0.03530938
0.015273925	0.014457777	0.015844425	0.89089274	0.0162362	0.01755338	0.015035575	0.014705979
0.02717345	0.80405444	0.028179498	0.02763052	0.028886558	0.03119319	0.026731651	0.0261507
0.008832827	0.008358717	0.937098	0.008982996	0.009387859	0.010144295	0.008691727	0.008503599
0.02715985	0.025710134	0.028171245	0.027623612	0.8072644	0.031192454	0.02672725	0.026151098
0.017883837	0.016929004	0.01854921	0.018200498	0.8730895	0.02053633	0.017596424	0.01721521
0.021567727	0.020414772	0.022374125	0.021943247	0.84693325	0.024768293	0.02123035	0.02076821
0.013327038	0.012616683	0.6505268	0.013557815	0.2687168	0.015306389	0.013116669	0.012831743
0.011828111	0.011193171	0.012264346	0.82799983	0.012576303	0.013585407	0.011637471	0.09891533
0.12256201	0.11602089	0.12711135	0.12465685	0.13028805	0.1407425	0.12061712	0.11800122
0.017885072	0.016927682	0.01855237	0.018190252	0.019018704	0.020568212	0.28003275	0.60882497
0.95552164	0.0058801617	0.0064433557	0.006320608	0.0066043637	0.0071358653	0.0061140223	0.005979946
0.021570599	0.020415567	0.022369117	0.021942189	0.8469234	0.02478751	0.021223435	0.020768175
0.021573639	0.020413738	0.022370316	0.021945355	0.02292992	0.848777	0.021224128	0.020765878
0.005552931	0.0052570216	0.00576086	0.0056479117	0.0059046648	0.006382455	0.9601489	0.005345301
0.013329905	0.012617388	0.013828676	0.013557779	0.014174165	0.7101085	0.013117801	0.20926572
0.056499965	0.053440746	0.05860928	0.05745142	0.06002874	0.6040258	0.055571213	0.054372862
0.3767514	0.0111945225	0.012265352	0.012028106	0.012574707	0.5521656	0.01163559	0.0113846855
0.0075571793	0.0071520666	0.007838465	0.9460235	0.008032961	0.008684038	0.0074373465	0.0072743776
0.021569205	0.020411443	0.022367962	0.021937221	0.02292526	0.8488026	0.021225283	0.020760946
0.03668034	0.034717515	0.7387801	0.037304647	0.038991936	0.042116825	0.036095046	0.035313636
0.0152743375	0.014457379	0.015844416	0.015536433	0.45859998	0.017553087	0.44802892	0.014705443
0.03667468	0.03471692	0.038036563	0.037301086	0.73974687	0.042117685	0.03609265	0.035313588
0.013330361	0.012619985	0.30297092	0.013561668	0.014176681	0.015317227	0.6151852	0.012837972
0.021565875	0.020413151	0.022367554	0.021933384	0.022923108	0.024779767	0.8452553	0.020761855
0.12256201	0.11602089	0.12711135	0.12465685	0.13028805	0.1407425	0.12061712	0.11800122
0.005553265	0.005255658	0.0057610213	0.005648141	0.005908054	0.006379482	0.005464939	0.9600294
0.027164018	0.025716083	0.5353652	0.027628161	0.028888954	0.30235055	0.026735637	0.02615138
0.013329485	0.012617358	0.0138274515	0.90479577	0.01416881	0.015311376	0.013118453	0.012831306
0.017888594	0.016929304	0.01855626	0.8722366	0.019015552	0.02056021	0.017596385	0.017217023
0.027158447	0.025708703	0.028166926	0.027622337	0.8072768	0.031188983	0.026727445	0.026150394
0.017884694	0.016928382	0.018558657	0.018194698	0.019029282	0.52027225	0.017609136	0.3715229
0.021566646	0.020412566	0.022372257	0.02193506	0.022923453	0.84880626	0.021222606	0.020761123
0.01333165	0.012616479	0.013826406	0.9047771	0.01417178	0.015324204	0.013119092	0.012833264
0.056487862	0.053466953	0.058570992	0.05743617	0.060039606	0.064859726	0.59478045	0.054358274
0.027162194	0.54240805	0.028169047	0.027623544	0.290564	0.031192126	0.026730092	0.026150936
0.009645467	0.22533917	0.010003789	0.0098123085	0.010253256	0.011087509	0.71457344	0.009285038
0.010623313	0.010056416	0.011017885	0.010804956	0.3814993	0.5553144	0.0104551595	0.010228523
0.02716538	0.025721641	0.8064568	0.027624862	0.028895453	0.031234333	0.02674536	0.026156174
0.021564785	0.8444127	0.022366123	0.021933954	0.02292841	0.024807906	0.0212217	0.020764466
0.036677726	0.034720026	0.038045965	0.037303858	0.73971987	0.04212523	0.036092233	0.035315145
0.009644183	0.93043244	0.010004377	0.009810218	0.010254457	0.011078425	0.009490608	0.009285287
0.006603906	0.006249849	0.0068527176	0.95282364	0.0070237136	0.007587958	0.006500278	0.0063579557
0.036674663	0.034722764	0.038084608	0.037314437	0.739666	0.042125102	0.036101155	0.035311256
0.0075566624	0.007154116	0.007837587	0.007687956	0.008032458	0.008687148	0.9457695	0.0072745597
0.01527387	0.014457592	0.015842007	0.015535205	0.2379302	0.6712235	0.0150310015	0.014706628
0.010623216	0.010056726	0.011017107	0.9241207	0.011297029	0.012202729	0.010453312	0.010229192
0.33687904	0.0032113332	0.0035203886	0.003451045	0.0036066652	0.264269	0.3817961	0.0032664398
0.0106267445	0.01006026	0.011023127	0.010807211	0.011299044	0.92549694	0.010458688	0.010227982
0.011825248	0.011192958	0.012266343	0.1932318	0.01257144	0.7358907	0.011637479	0.011384058
0.021563884	0.020416116	0.022365533	0.84595567	0.022924094	0.024791503	0.021220924	0.02076231
0.0133307325	0.012616526	0.013824888	0.90478694	0.014169626	0.0153220305	0.0131154815	0.01283377
0.017883716	0.44353887	0.018555034	0.018189624	0.019022282	0.020545047	0.01760034	0.44466504
0.021565795	0.8444509	0.022366513	0.021940779	0.022927225	0.02476583	0.021222452	0.020760488
0.02717259	0.025710361	0.80652195	0.027627848	0.028879048	0.031211115	0.0267289	0.026148187
0.24235299	0.025713755	0.028169986	0.02762583	0.028894624	0.5943622	0.02673099	0.02614964
0.013329618	0.012617312	0.013824199	0.013557144	0.014180206	0.38059464	0.013120187	0.5387767
0.010623931	0.010055598	0.011018576	0.010808112	0.924603	0.012204195	0.010455279	0.010231275
0.021570383	0.020416707	0.022376893	0.8459202	0.022944098	0.024781728	0.021222575	0.020767381
0.021568237	0.020414531	0.02236619	0.02193372	0.022925612	0.02476676	0.84526396	0.020760974
0.03669514	0.034715515	0.03805636	0.73794526	0.038998447	0.042173356	0.03609571	0.035320256
0.8055153	0.02571809	0.028180271	0.02762561	0.028883405	0.031198846	0.026729895	0.026148593
0.027161535	0.025711283	0.028169766	0.027626572	0.02887599	0.031199714	0.2518385	0.57941663
0.027169382	0.02573175	0.028224286	0.02767525	0.028873364	0.809428	0.02673748	0.02616049
0.006602136	0.0062502674	0.006847425	0.0067146886	0.007019175	0.9537122	0.0064977226	0.006356349
0.027166313	0.025715735	0.028185204	0.027627045	0.028907364	0.80951107	0.026733056	0.026154239
0.027168738	0.025709594	0.02816735	0.027639203	0.028882733	0.031206198	0.026726449	0.80449975
0.01788257	0.016925015	0.018544074	0.018191192	0.8731066	0.020537592	0.017595574	0.017217366
0.013328091	0.49011102	0.013828871	0.013556434	0.014172128	0.4290534	0.013118429	0.01283165
0.056457326	0.053443383	0.05855403	0.05742147	0.59936166	0.06483734	0.055561334	0.054363422
0.90452486	0.012618054	0.013829924	0.01355538	0.014174743	0.015348124	0.013115903	0.012832993
0.027176505	0.025714794	0.028173499	0.02763958	0.80719614	0.031208364	0.026736565	0.026154524
0.015277997	0.25021383	0.015853653	0.015538358	0.65582585	0.017546665	0.015039201	0.014704437
0.013332508	0.012623235	0.013824613	0.013558266	0.014177367	0.9065336	0.013117814	0.012832563
0.004388432	0.08908041	0.0045512565	0.50696486	0.38142604	0.0050453963	0.0043184473	0.004225208
0.017888477	0.016928652	0.018559286	0.8722466	0.01901747	0.020545507	0.017596578	0.017217383
0.036687918	0.034737453	0.03805643	0.037355106	0.73960686	0.042141713	0.036100917	0.03531358
0.5212272	0.0013985924	0.41231945	0.058908187	0.0015709862	0.0016989063	0.0014541065	0.0014225282
0.417063	0.011193025	0.012268596	0.012027479	0.51083636	0.013589191	0.011637469	0.011384898
0.006213375	0.6185718	0.0064430493	0.34293014	0.006606175	0.0071426714	0.0061129434	0.005979782
0.036677904	0.03472613	0.038049597	0.73802876	0.038989138	0.042122167	0.0360947	0.03531153
0.017885404	0.016930034	0.5684203	0.01819587	0.019048255	0.32469693	0.017602058	0.017221168
0.056457344	0.053443395	0.058554046	0.05742148	0.59935945	0.06483737	0.055561345	0.054365546
0.017884405	0.016928237	0.018551374	0.018191926	0.87307495	0.020550562	0.017599722	0.017218834
0.027188681	0.025713123	0.028198399	0.027633004	0.028900424	0.80947983	0.026733018	0.026153497
0.056455825	0.053445533	0.058558844	0.057420615	0.06001794	0.064833164	0.055569198	0.5936989
0.021566983	0.020416133	0.022375716	0.021936921	0.22316924	0.02476882	0.64500004	0.020766143
0.027161531	0.8040491	0.02819198	0.027628042	0.02889118	0.03119701	0.02673131	0.026149856
0.97718126	0.0030165731	0.0033056368	0.0032417225	0.0033888756	0.0036626458	0.0031355813	0.0030677633
0.008833761	0.00835961	0.93707925	0.008985544	0.00939453	0.010150863	0.00869148	0.008504943
0.0096492125	0.4108111	0.010012575	0.5293918	0.010255638	0.011091881	0.009498862	0.0092889415
0.015273123	0.014456145	0.015843814	0.8909123	0.016235655	0.01754356	0.015032029	0.014703352
0.010625625	0.33530125	0.5990866	0.010804665	0.011297439	0.01220091	0.010456148	0.010227338
0.009646541	0.009129423	0.010008161	0.009809997	0.76275265	0.17987558	0.00949074	0.009286904
0.027179163	0.025713045	0.028197153	0.027633404	0.028900221	0.8094933	0.026730541	0.026153153
0.056468874	0.053455155	0.058592543	0.05743197	0.5992578	0.06486597	0.05555973	0.054367922
0.84557253	0.020411445	0.022368845	0.021940148	0.022926245	0.02479297	0.021227077	0.02076072
0.056482185	0.053448077	0.058572568	0.59649265	0.060089603	0.064955555	0.05557931	0.054380022
0.011829083	0.011191127	0.012267543	0.012026355	0.012575249	0.013579063	0.011635855	0.9148957
0.027161378	0.025710655	0.028191872	0.027630247	0.028879464	0.031196244	0.8050786	0.026151504
0.03668346	0.034725137	0.03804727	0.03730586	0.038996037	0.042125247	0.7367865	0.035330493
0.53778356	0.014455815	0.015846245	0.015538842	0.36908847	0.017550338	0.015031589	0.014705141
0.0088319555	0.008360343	0.009160319	0.10150842	0.71168214	0.14326411	0.008690718	0.008501964
0.017898703	0.016935311	0.018553684	0.018193755	0.019020136	0.87457055	0.017608183	0.017219635
0.013336177	0.012616138	0.013831582	0.63192815	0.2870061	0.015320598	0.013125318	0.01283593
0.008145248	0.0077081975	0.008448118	0.008285639	0.3700007	0.5815523	0.00801875	0.007840981
0.93675524	0.008359725	0.009162706	0.008983788	0.009391596	0.010150861	0.008692213	0.008503908
0.021562614	0.020414786	0.24432763	0.62401503	0.022931032	0.024764331	0.021224227	0.020760318
0.027167344	0.025712548	0.028181937	0.027629202	0.028882056	0.8095404	0.02673253	0.026153978
0.010627235	0.01006309	0.011018222	0.0108086085	0.011300792	0.9254972	0.0104552945	0.010229573
0.021576963	0.020419514	0.022377305	0.021944236	0.28772837	0.58395624	0.02123102	0.020766402
0.056461636	0.053459957	0.058591932	0.59670013	0.060015183	0.064842045	0.055565186	0.054363947
0.12256201	0.11602089	0.12711135	0.12465685	0.13028805	0.1407425	0.12061712	0.11800122
0.03668109	0.034720045	0.03804201	0.037316673	0.03899785	0.042129636	0.036101807	0.7360109
0.015275289	0.014460449	0.015842974	0.015534652	0.35146806	0.01755208	0.5551607	0.014705793
0.021564066	0.020415748	0.02236549	0.021932695	0.022924643	0.8488133	0.021222323	0.020761758
0.021569744	0.020418264	0.022368193	0.021935139	0.022930633	0.024775637	0.84524053	0.020761902
0.9495304	0.0066728345	0.007311734	0.00717047	0.0074938918	0.008098933	0.0069366223	0.006785094
0.12256201	0.11602089	0.12711135	0.12465685	0.13028805	0.1407425	0.12061712	0.11800122
0.017880114	0.016927755	0.018544659	0.018185697	0.019008338	0.87464195	0.017596615	0.017214857
0.036673125	0.03472064	0.73878175	0.03730551	0.038995303	0.04211777	0.036097404	0.035308495
0.027173186	0.025710506	0.2369272	0.027625557	0.5984378	0.031231016	0.02673659	0.026158176
0.02156865	0.35483345	0.5119631	0.021934504	0.022933295	0.024768759	0.02122709	0.020771094
0.011823209	0.7930093	0.0122633325	0.012026142	0.13428184	0.0135785155	0.01163466	0.011382973
0.0075583616	0.0071519837	0.94617516	0.0076857028	0.008033452	0.008682326	0.007436898	0.007276107
0.017885273	0.016930362	0.01855178	0.018190404	0.01902349	0.020560272	0.01759904	0.8712594
0.005020714	0.29840812	0.6114393	0.0051095844	0.005340105	0.005770826	0.0049419906	0.06396936
0.0366833	0.03472632	0.038054403	0.037310727	0.039025888	0.042142373	0.036092408	0.7359646
0.027161324	0.025718914	0.028179197	0.027636778	0.02887388	0.031195862	0.026729967	0.8045041
0.013331023	0.012617489	0.013825092	0.013562901	0.014187876	0.9065233	0.013116156	0.012836167
0.00814483	0.00770876	0.008448791	0.008283704	0.35240725	0.009355861	0.008016249	0.59763455
0.027161893	0.025712049	0.8065376	0.027623888	0.028878832	0.03119751	0.026737234	0.02615098
0.015275627	0.014459622	0.89115846	0.015539576	0.016242916	0.01758102	0.01503547	0.0147073185
0.008145905	0.00770946	0.00844761	0.5328355	0.4176495	0.00935522	0.008015783	0.007841071
0.009644807	0.009128804	0.010002513	0.009809514	0.0102527	0.932386	0.009490424	0.009285277
0.05645733	0.053443387	0.058554035	0.057421472	0.59936154	0.064837344	0.055561338	0.05436357
0.015273328	0.014457138	0.01584895	0.015537124	0.016240621	0.017547384	0.89039165	0.014703812
0.4291718	0.006671447	0.007310012	0.007167889	0.007493308	0.52846444	0.006936474	0.006784656
